@relation ionosphere
@attribute f1 real [-2.8659, 0.347937]
@attribute f2 real [-3.2978, 0.720619]
@attribute f3 real [-2.36586, 2.16482]
@attribute f4 real [-3.0798, 0.767382]
@attribute f5 real [-2.42158, 1.9186]
@attribute f6 real [-3.14642, 0.913227]
@attribute f7 real [-2.14952, 1.6911]
@attribute f8 real [-2.98156, 0.9627]
@attribute f9 real [-2.44155, 1.69196]
@attribute f10 real [-2.61968, 0.929584]
@attribute f11 real [-2.33428, 1.70762]
@attribute f12 real [-2.25142, 0.963054]
@attribute f13 real [-2.20948, 1.83196]
@attribute f14 real [-2.05898, 1.00462]
@attribute f15 real [-2.33683, 2.02646]
@attribute f16 real [-2.23609, 1.00005]
@attribute f17 real [-2.00576, 2.02032]
@attribute f18 real [-2.17062, 1.0229]
@attribute f19 real [-1.88022, 1.97278]
@attribute f20 real [-2.19192, 1.08769]
@attribute f21 real [-1.94589, 1.91387]
@attribute f22 real [-2.25662, 1.05591]
@attribute f23 real [-1.78706, 2.00473]
@attribute f24 real [-2.41358, 1.04394]
@attribute f25 real [-1.82659, 2.10658]
@attribute f26 real [-2.98649, 0.887941]
@attribute f27 real [-1.69167, 1.94452]
@attribute f28 real [-2.39361, 1.0793]
@attribute f29 real [-1.91367, 2.02354]
@attribute f30 real [-2.36667, 1.13299]
@attribute f31 real [-1.93975, 1.95452]
@attribute f32 real [-2.58171, 1.24485]
@attribute f33 real [-2.16613, 2.1043]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33
@outputs clase
@data
0.347937, 0.68377, -0.0807183, 0.730891, -0.334344, 0.863801, -0.338647, 0.882769, -0.518869, 0.911909, -0.404413, 0.878079, -0.413104, 0.903042, -0.434217, 0.906477, -0.225889, 0.698473, -0.323604, 0.895407, -0.351559, 0.82829, -0.246436, 0.844904, -0.247206, 0.535619, -0.257847, 0.706763, -0.41485, 0.728974, -0.442304, 0.753576, -0.541277, 1
0.347937, 0.401838, -0.516479, -0.316676, -0.188145, 0.779685, -0.234336, 0.724999, -0.0896875, 0.594551, -0.349483, 0.77917, 0.922452, 0.877691, -1.40932, 0.595532, -0.586968, 0.810151, -0.34102, 1.08769, 1.91387, 0.17163, -0.200006, 0.872201, 0.0853635, 0.759271, 0.105373, 0.412191, -0.580882, 0.861121, -0.493144, 1.1171, -0.0613449, 1
0.347937, -1.12116, -0.569103, -3.0798, 1.9186, -3.14642, 1.6911, 0.408038, 0.600153, -2.30279, -1.58093, -2.25142, -2.20948, -2.05898, 2.02646, -0.662566, 1.19803, -1.24631, -0.765023, -1.77587, -1.94589, -2.25662, -0.778461, -2.41358, 0.60824, 0.887941, -1.69167, -2.39361, -0.711125, -2.36667, -1.93975, -2.58171, 1.28134, 0
0.347937, 0.720619, 0.120829, 0.767382, 0.0131963, 0.913227, 0.204282, 0.935129, -0.18389, 0.83961, 0.0749156, 0.850419, 0.30203, 0.839809, 0.463157, 0.765899, 0.545184, 0.761928, 0.684514, 0.815368, 0.595724, 0.639012, 0.859551, 0.632371, 0.821576, 0.276788, 0.903591, 0.432716, 0.961106, 0.376907, 0.923184, 0.369562, 1.05597, 1
0.347937, -0.00639301, 2.16482, -0.755466, -2.42158, 0.913227, 1.6911, 0.720502, 0.264265, -2.03203, 1.70762, -0.739347, 0.998856, -0.500314, -0.0451432, -1.45189, -2.00576, -0.346258, -0.017079, -0.0163086, -0.862457, -2.25662, 2.00473, 0.714106, -1.82659, 0.887941, 0.014795, 1.0793, 2.02354, -0.256129, -1.93975, 1.24485, 2.1043, 0
0.347937, 0.414878, 0.139563, 0.767382, 0.597667, 0.913227, -2.14952, 0.310674, -0.200693, 0.929584, 0.233095, 0.963054, 1.03575, 1.00462, 0.61945, 1.00005, 0.0610691, 0.359033, -0.782593, 1.08769, 1.20939, 0.875874, 0.612858, 0.888918, -0.515528, 0.887941, 0.416267, -0.00283943, 0.0166093, 1.13299, 0.444792, 1.24485, 0.767844, 0
-2.8659, 0.720619, -2.36586, 0.767382, -2.42158, 0.913227, -2.14952, 0.9627, -2.44155, 0.929584, 1.70762, 0.963054, 1.83196, 1.00462, -2.33683, 1.00005, 2.02032, 1.0229, 1.97278, 1.08769, 1.91387, 1.05591, -1.78706, 1.04394, -1.82659, 0.887941, -1.69167, 1.0793, 1.34683, -0.61684, 0.00738697, 1.24485, -2.16613, 0
0.347937, 0.720619, -0.00813683, 0.767382, 0.00853062, 0.913227, 0.0810939, 0.9627, 0.202262, 0.906567, 0.310922, 0.846449, 0.571816, 0.868561, 0.711995, 0.70781, 0.934465, 0.681499, 0.951623, 0.749891, 1.07017, 0.564513, 1.2109, 0.474777, 1.3145, 0.0918031, 1.23528, 0.279699, 1.25445, 0.176044, 1.24647, 0.105338, 1.30696, 1
0.347937, 0.720619, 0.44697, 0.767382, 0.802958, 0.913227, 1.1721, 0.9627, 1.69196, 0.929584, 1.70762, 0.963054, 1.83196, 1.00462, 1.52747, 1.00005, 2.02032, 1.0229, 1.97278, 0.669015, 1.91387, 0.884437, 2.00473, 0.43244, 2.10658, -0.308193, 1.94452, -0.469286, 2.02354, -0.920786, 1.95452, -2.22551, 2.1043, 1
-2.8659, 0.720619, -2.36586, 0.767382, 1.9186, 0.913227, 1.6911, 0.9627, 1.69196, 0.929584, 1.70762, 0.963054, -2.20948, 1.00462, -2.33683, 1.00005, 2.02032, 1.0229, -1.88022, 1.08769, 1.91387, 1.05591, 2.00473, 1.04394, -1.82659, 0.887941, 1.94452, 1.0793, -1.91367, 1.13299, 1.95452, 1.24485, -2.16613, 0
0.347937, 0.565448, 0.0762697, 0.626556, 0.101172, 0.704196, 0.243533, 0.649348, 0.352639, 0.55338, 0.53943, 0.492391, 0.760633, 0.557269, 1.07692, 0.360249, 1.29965, 0.244433, 1.29704, 0.102217, 1.27653, -0.0333829, 1.40454, -0.275226, 1.63747, -0.685757, 1.46973, -0.488821, 1.4534, -0.568982, 1.50808, -0.745401, 1.45325, 1
0.347937, 0.485642, -0.598802, 0.767382, 0.537838, 0.556039, 0.139606, 0.668576, -0.252837, 0.762023, -0.400068, 0.72507, 0.316417, 0.666042, 0.39725, 0.501781, 1.17363, 0.560321, 0.798697, 0.647829, 0.516155, 1.05591, 0.769951, 0.296422, 1.16339, 0.303115, 1.09429, 0.747657, 1.20823, 0.136043, 1.38836, 0.333382, 1.12605, 1
0.347937, 0.410337, -0.294884, -1.76685, -1.99956, -1.29849, -1.31293, 0.581053, -0.280221, 0.743496, -0.328748, -0.941424, 1.10381, -0.833833, -1.64012, 0.768682, -0.221078, 0.67128, -0.256736, -0.666229, 0.964564, -1.16561, 1.64326, 0.679721, 0.0668775, 0.323862, -0.333335, 0.695268, -0.222812, -0.990499, -1.51469, -1.02227, -1.30921, 0
0.347937, 0.135337, -0.661937, 0.0815835, -0.157134, -0.198771, 0.50552, 0.276733, 0.00261365, 0.0422671, 0.231458, 0.285218, -0.654398, 0.24538, 0.670042, 0.00810814, -0.850454, 0.00236385, -0.456282, -0.110073, 0.210539, 0.28154, 0.0359381, -0.14365, -0.0994173, -0.0820233, 0.0489025, 0.182388, -0.0326255, 0.509142, -0.483623, 0.296532, 0.28473, 1
0.347937, 0.0356597, -1.52494, -1.15621, -0.25149, -1.1166, -0.229209, 0.514493, 1.69196, 0.929584, -0.8798, -0.644182, -0.188763, -0.527182, -0.155185, 0.387141, -0.450222, 0.768874, -1.88022, 1.08769, -1.94589, -0.600356, 0.108835, -0.68482, 0.139995, 0.887941, -1.58148, -0.880792, -1.77945, -0.61684, 0.00738697, -0.66843, -0.0309181, 0
0.347937, 0.720619, 0.429459, 0.60203, 0.87724, 0.467072, 1.15618, -0.0695139, 1.36586, -0.354559, 1.54049, -0.492025, 1.59448, -0.863871, 1.83892, -1.17088, 1.52747, -1.39396, 1.2894, -1.61023, 0.844988, -1.82768, 0.661715, -1.90944, 0.210616, -2.43886, -0.0907093, -1.78519, -0.499874, -1.51365, -0.859187, -1.38461, -1.16939, 1
0.347937, 0.457192, -0.261606, 0.767382, -0.305612, 0.913227, -0.361499, 0.721666, -0.370208, 0.637763, -0.443558, 0.963054, -0.336013, 1.00462, -0.591513, 0.787904, 0.114636, 0.831292, -0.0264996, 1.08769, -0.238449, 1.05591, -0.245071, 0.77501, 0.209927, 0.887941, -0.131053, 0.770595, -0.233797, 1.13299, -0.296542, 1.24485, -0.975152, 1
0.347937, -0.411851, -0.388827, -0.037025, -0.567129, -0.747533, -1.52106, -0.328159, -0.449943, -0.328791, -0.423571, -0.176621, 0.399085, 0.0298407, -1.0675, -0.294406, -0.0293162, 0.00678688, 0.151374, -0.343417, 0.931389, 0.423515, 0.419079, -0.11905, 0.461808, -0.253118, -0.00133156, -0.0572947, -0.0524493, -0.394139, -0.70067, -0.111838, -0.652073, 0
0.347937, 0.720619, 2.16482, -1.15621, -0.25149, -1.1166, -0.229209, -1.00943, -0.374796, 0.00223134, -2.11395, -1.47197, 0.730443, -1.98988, 0.468131, 0.428256, 2.02032, -0.57386, 0.0462836, -0.552115, -0.0160101, 0.427026, 0.49372, -2.41358, -1.82659, 0.887941, -1.69167, 1.0793, 2.02354, -0.61684, 0.00738697, -0.66843, -0.0309181, 0
0.347937, 0.624519, 0.0488818, 0.644541, 0.0312732, 0.730462, 0.138569, 0.664533, -1.40739, 0.752529, 0.925916, 0.608449, 0.50491, 0.579603, 0.673576, 0.452252, 0.829485, 0.950602, 1.19952, 0.321213, 0.834837, 0.17433, 0.952715, 0.0142887, 1.00921, -0.383377, 0.912227, 0.911387, 2.02354, -0.207292, 0.778843, -0.311948, 0.763189, 1
0.347937, 0.720619, 2.16482, 0.767382, -2.42158, -1.1166, -0.229209, -1.00943, -0.374796, 0.929584, 1.70762, 0.963054, -2.20948, 1.00462, 2.02646, 1.00005, -2.00576, -0.57386, 0.0462836, -0.552115, -0.0160101, 1.05591, -0.417806, -0.68482, 0.139995, 0.887941, -1.69167, 1.0793, 2.02354, 1.13299, -1.93975, -0.66843, -0.0309181, 0
0.347937, -0.752794, -0.327051, -0.1303, -0.25149, -0.439995, -0.485243, -0.28631, -0.133668, 0.160582, -0.279639, 0.507676, -0.0203763, 0.545076, -0.300635, 0.244945, 0.409888, 0.0914633, 0.0141688, -0.0328379, 0.369967, 0.559031, 0.108835, -0.252631, 0.402201, -0.15401, 0.225313, 0.037429, 0.120552, 0.199754, 0.0722851, 0.128776, -0.137679, 1
0.347937, -1.82439, 0.805619, -1.68141, 0.0123717, -1.47746, -0.314547, -0.887317, -0.516968, -0.765884, -0.261289, -0.658406, -0.133678, -0.551476, -0.158807, -0.619525, -0.0104943, -0.566355, 0.043336, -0.549852, -0.011417, -0.602244, 0.110769, -0.686013, 0.139012, -1.04891, 0.125644, -0.656702, 0.0550365, -0.61684, 0.00767905, -0.668583, -0.0308754, 0
0.347937, 0.624217, -0.0494566, 0.647292, -0.279093, 0.781817, -0.205896, 0.897718, -0.410634, 0.875209, -0.30282, 0.89338, -0.250678, 0.932008, -0.164021, 0.991636, -0.0462459, 1.01921, 0.0808065, 0.982481, -0.111945, 0.953471, 0.0639025, 0.992972, 0.0524624, 0.814617, 0.0964821, 1.03414, 0.092499, 1.05309, -0.0590104, 1.16522, -0.0136443, 1
0.347937, 0.424683, 0.0224, 0.767382, -0.076385, 0.913227, 1.6911, 0.794536, -0.390813, 0.640692, -0.234997, 0.963054, 0.359924, 1.00462, 2.02646, 0.699008, 0.100907, 0.874372, 0.270297, 1.08769, 0.961862, 1.05591, -1.78706, 0.708903, 0.21622, 0.887941, 1.42842, 0.810083, 0.192288, 1.13299, 1.70757, 1.24485, 2.1043, 0
0.347937, 0.527213, -0.136853, 0.767382, -0.0774267, 0.913227, -0.198407, 0.825597, -0.363739, 0.815706, -0.345745, 0.963054, -0.188763, 1.00462, -0.0151893, 1.00005, 0.104168, 0.886284, 0.128699, 1.03507, 0.0252701, 1.03819, 0.078425, 0.979228, 0.245169, 0.829321, 0.207368, 0.865736, 0.0760021, 1.13299, 0.184401, 1.20392, 0.106099, 1
0.347937, -1.70048, 0.550768, -0.713782, -0.0344806, -0.543171, 0.380489, -0.373419, 0.348567, -0.201124, -1.01292, -0.495513, 0.366935, -0.672703, 0.302959, -0.759601, 0.480344, -1.11975, 0.651359, -1.33922, -0.170401, -0.105, 0.737816, -1.6875, -0.331986, -0.425685, -0.391277, -1.47329, 0.41913, -1.09111, -0.600665, 0.105395, 0.0342059, 0
0.347937, -1.17073, -0.119501, -1.02725, -0.233304, -1.1166, -0.250658, -0.998408, -0.455627, -0.815307, -0.465748, -0.653167, -0.0815233, -0.428764, -0.228314, -0.61802, 0.198459, -0.676452, 0.19158, -0.62999, 0.0325072, -0.554097, 0.0982371, -0.670333, 0.150989, -0.849064, 0.111191, -0.603792, 0.0494456, -0.53864, 0.00738697, -0.577568, -0.10249, 0
0.347937, -1.2112, -0.0423435, -1.14797, -0.25149, -1.07606, -0.267557, -0.967228, -0.477989, -0.93112, -0.339278, -0.621247, -0.234876, -0.527182, -0.226765, -0.694199, -0.0501512, -0.601197, 0.114983, -0.517023, -0.00775022, -0.51529, 0.0655708, -0.596031, 0.176456, -0.971903, 0.154952, -0.622476, 0.0689742, -0.661776, -0.028713, -0.695732, 0.0117221, 0
0.347937, 0.606757, 0.773315, -0.227826, 1.14896, -0.678722, 1.2593, -2.11266, 0.966506, -2.15251, 0.536439, -1.8665, -0.188763, -1.48771, -0.833217, -1.23921, -1.24396, -0.778198, -1.28853, 0.266295, -1.2438, 0.58356, -0.605158, 0.591987, 0.0321476, 0.114953, 0.678837, 0.133299, 1.24618, -0.568859, 1.06817, -1.08116, 1.04645, 1
0.347937, 0.423437, 0.788674, -0.408182, 1.40715, -0.936794, 1.67003, -1.85005, 1.45932, -2.19784, 0.696741, -2.14039, 0.0288283, -1.843, -0.832454, -1.68643, -1.10516, -0.881397, -1.61172, -0.0856888, -1.56949, 0.470404, -0.559088, 0.660394, -0.318692, 0.33967, 0.514463, -2.52108E-4, 1.20283, -0.2727, 1.29863, -0.883004, 1.35554, 1
0.347937, 0.720619, 2.16482, 0.767382, 0.860682, 0.152044, -2.14952, 0.9627, 1.69196, -0.800684, -0.250174, 0.963054, 1.83196, -0.527182, -0.155185, 1.00005, -2.00576, 1.0229, 1.97278, 1.08769, 1.91387, -0.0827728, 2.00473, 1.04394, 2.10658, 0.887941, 1.94452, 1.0793, 2.02354, -2.26824, 1.95452, -0.66843, -0.0309181, 0
-2.8659, -3.2978, 2.16482, 0.767382, 1.9186, -1.1166, -0.229209, 0.9627, -2.44155, 0.929584, -2.33428, 0.963054, -2.20948, -2.05898, -2.33683, -0.61802, 0.00728077, -2.17062, -1.88022, -0.552115, -0.0160101, -0.600356, 0.108835, -2.41358, -1.82659, 0.887941, -1.69167, 1.0793, 2.02354, -2.36667, -1.93975, -0.66843, -0.0309181, 0
0.347937, 0.553192, 0.560214, 0.446777, -0.613179, 0.321189, 0.250868, 0.716183, -0.547018, 0.781704, -0.229116, 0.695176, 0.0638272, 0.557836, -0.155185, 0.797791, 0.091164, 1.0229, 0.206819, 0.541094, -0.176827, 0.641844, 0.424823, 0.755804, -0.105828, 0.574034, 0.226476, 1.0793, 0.465057, 0.622619, 0.00738697, 0.686802, 0.0580562, 1
0.347937, -0.915078, -0.478082, -1.15621, -0.25149, -1.1166, -0.229209, -1.00943, -0.374796, -0.84505, -0.313329, -0.458739, -0.574135, -0.527182, -0.155185, -0.61802, 0.00728077, -0.57386, 0.0462836, -0.552115, -0.0160101, -0.685289, -0.0157439, -0.549061, 0.316477, -0.713982, -0.071692, -0.440096, 0.244219, -0.571974, -0.0862314, -0.346482, 0.386537, 0
0.347937, 0.720619, 0.444909, 0.763823, -0.243482, 0.512216, -0.807855, 0.763889, -0.860193, 0.408605, -0.799912, 0.542842, -0.805871, 0.567931, -0.942277, 0.145612, -1.22448, 0.0723979, -1.01443, 0.448839, -0.774995, 0.28038, -0.510761, -0.270506, -0.885424, -0.483453, -0.753352, -0.435286, -0.715633, -0.342869, -0.992059, -0.317286, -1.02599, 1
-2.8659, -3.2978, 2.16482, 0.767382, -2.42158, -1.1166, -0.229209, -1.00943, -0.374796, 0.929584, -2.33428, 0.963054, 1.83196, -0.527182, -0.155185, 1.00005, -2.00576, -0.57386, 0.0462836, -0.552115, -0.0160101, 1.05591, 2.00473, -2.41358, 2.10658, 0.887941, -1.69167, -2.39361, 2.02354, -2.36667, -1.93975, -0.66843, -0.0309181, 0
0.347937, 0.564845, -0.541081, 0.698498, -0.635032, 0.649838, -0.663237, 0.601839, -0.934266, 0.56172, -0.897564, 0.485737, -1.19183, 0.443028, -1.24529, -0.0152244, -1.41652, -0.141616, -1.3429, 0.112105, -1.06147, -0.0453577, -1.02284, -0.429828, -1.11078, -0.868882, -0.95696, -0.781518, -1.02638, -0.649037, -1.04551, -0.811103, -1.05364, 1
0.347937, 0.402702, 0.883999, -0.194413, 1.40125, -0.915318, 1.56551, -1.75419, 1.44779, -2.12923, 0.923107, -2.15309, 0.203439, -1.85539, -0.712093, -1.63528, -1.31351, -0.974728, -1.60384, -0.285729, -1.68532, 0.25224, -1.1591, 0.609931, -0.428408, 0.460533, 0.270656, 0.456523, 0.898032, -0.0667801, 1.22332, -0.676504, 1.45111, 1
-2.8659, -3.2978, 2.16482, -3.0798, -2.42158, -1.1166, -0.229209, -2.98156, 1.69196, 0.929584, -2.33428, -2.25142, -2.20948, -2.05898, 2.02646, -0.61802, 0.00728077, -2.17062, -1.88022, -2.19192, 1.91387, -0.600356, 0.108835, 1.04394, -1.82659, 0.887941, 1.94452, 1.0793, -1.91367, 1.13299, 1.95452, -0.66843, -0.0309181, 0
-2.8659, -3.2978, -2.36586, -1.15621, -0.25149, -1.1166, -0.229209, -1.00943, -0.374796, -0.84505, -0.313329, -0.644182, -0.188763, 1.00462, -2.33683, -0.61802, 0.00728077, -2.17062, -1.88022, -0.552115, -0.0160101, 1.05591, 2.00473, 1.04394, -1.82659, 0.887941, -1.69167, -0.657153, 0.054938, -0.61684, 0.00738697, -0.66843, -0.0309181, 0
0.347937, 0.593416, -0.104822, 0.0125843, 0.686076, 0.757215, -0.999809, 0.827076, -0.0270029, 0.862095, -0.130211, 0.957847, -0.0236297, 0.87573, -0.043987, 0.75132, -0.502501, 0.821376, -0.232712, 0.839604, 0.488326, 0.643186, 0.0398057, 0.776791, 0.0890803, 0.641779, 0.0845736, 1.05402, 0.239692, 0.753576, -0.191104, 0.973947, -0.345328, 1
0.347937, 0.720619, -2.36586, 0.767382, 1.9186, 0.913227, 1.6911, 0.9627, -1.40817, 0.929584, 1.70762, 0.963054, 1.83196, 1.00462, 2.02646, -0.61802, 0.00728077, 1.0229, 1.97278, 1.08769, 1.91387, 1.05591, -1.78706, 1.04394, 2.10658, 0.887941, 1.26274, 1.0793, -1.42152, -1.92921, 1.95452, 1.24485, 2.1043, 0
0.347937, 0.720619, 0.105425, 0.679954, -0.448773, 0.45191, -0.229209, 0.9627, -0.374796, 0.848927, -0.313329, 0.963054, -0.0969213, 0.86536, -0.254341, 1.00005, 0.00728077, 1.0229, 0.0462836, 0.864087, 0.159436, 0.679491, 0.281191, 0.886774, 0.229377, 0.724072, 0.179097, 1.00038, 0.233904, 0.894385, -0.169627, 0.983953, 0.0661273, 1
0.347937, 0.720619, 0.929193, 0.767382, 0.932187, 0.544165, 0.992798, 0.9627, -0.562684, 0.929584, -0.313329, 0.670826, -1.10728, 0.447593, 0.439814, 1.00005, -1.27374, 1.0229, -0.479131, 0.938616, -0.893239, 1.05591, 0.255767, 1.04394, -0.0387873, 0.887941, 0.287637, 1.0793, 0.770801, 1.13299, 1.24647, 0.72304, 0.551419, 1
0.347937, -3.2978, -1.4524, -1.15621, -0.25149, -3.14642, 1.0097, -2.7271, 1.69196, -0.84505, -0.313329, -0.644182, -0.188763, -0.527182, -0.155185, -0.61802, 0.00728077, -0.57386, 0.0462836, -2.19192, -1.94589, -0.600356, 0.108835, -0.168977, 0.599922, 0.887941, 1.0648, -0.657153, 0.054938, -0.61684, 0.00738697, -0.66843, -0.0309181, 0
-2.8659, 0.720619, -2.36586, 0.767382, 1.9186, 0.913227, -2.14952, 0.9627, 1.69196, 0.929584, -2.33428, 0.963054, 1.83196, 1.00462, -2.33683, 1.00005, -2.00576, 1.0229, 1.97278, 1.08769, 1.91387, 1.05591, -1.78706, 1.04394, -1.82659, 0.887941, -1.69167, 1.0793, 2.02354, 1.13299, -1.93975, 1.24485, 2.1043, 0
0.347937, 0.669726, 0.195834, 0.654274, 0.18331, 0.685542, 0.390052, 0.745943, 0.301259, 0.67315, 0.600483, 0.517817, 0.867751, 0.544249, 1.12806, 0.329327, 1.35386, 0.206462, 1.4025, 0.173417, 1.29938, -0.0158761, 1.54255, -0.22096, 1.63873, -0.723571, 1.55438, -0.526971, 1.63846, -0.66867, 1.52035, -0.865287, 1.55431, 1
0.347937, 0.244356, -0.276716, 0.767382, -0.894488, 0.913227, -1.8757, 0.568274, -0.248497, -0.0365977, -1.17785, 0.963054, -0.44299, 1.00462, -1.97727, 0.179025, 0.0445622, 0.739031, -0.0678808, 1.05842, -0.40079, 1.05591, 0.526633, 0.518912, -0.380777, 0.735831, -0.319899, 0.712719, 0.0950385, 0.914123, -0.520385, 1.24485, -1.24878, 1
0.347937, -1.15992, -0.446458, -1.24148, -0.123216, -0.946618, -0.276506, -1.03858, 0.0120794, -0.731403, -0.313329, -0.446251, -0.387845, -0.436638, -0.155185, -0.586144, -0.0522246, -0.778374, -0.352309, -0.439018, 0.0125136, -0.486123, 0.164878, -0.548559, 0.459684, -0.505324, 0.0368667, -0.759795, -0.129323, -0.53927, 0.112902, -0.527057, -0.262311, 0
