@relation ringnorm
@attribute f1 real [-4.49387, 3.8167]
@attribute f2 real [-4.68628, 4.22708]
@attribute f3 real [-4.89449, 4.55568]
@attribute f4 real [-4.34605, 4.36565]
@attribute f5 real [-4.70299, 4.03935]
@attribute f6 real [-4.45287, 4.06021]
@attribute f7 real [-4.97147, 3.94246]
@attribute f8 real [-4.51019, 3.86375]
@attribute f9 real [-4.56651, 4.4876]
@attribute f10 real [-4.7529, 4.45058]
@attribute f11 real [-5.04382, 4.3708]
@attribute f12 real [-4.77719, 4.12549]
@attribute f13 real [-4.57555, 3.86998]
@attribute f14 real [-4.86707, 4.46455]
@attribute f15 real [-4.72444, 4.4442]
@attribute f16 real [-4.57191, 4.15583]
@attribute f17 real [-4.97265, 4.38814]
@attribute f18 real [-5.51035, 4.1107]
@attribute f19 real [-4.97365, 3.52078]
@attribute f20 real [-4.42216, 4.70729]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20
@outputs clase
@data
0.249761, 0.960884, 0.419268, 0.158789, 0.00520888, 0.530298, -0.526206, -0.154367, 0.269552, -0.493734, 0.663566, 0.530067, -0.397363, -0.980154, 0.562262, 0.259645, 1.42223, -0.0456595, -0.459109, 1.11494, 1
0.350201, 0.95575, -0.174366, -0.058747, -0.751046, 0.96563, 0.124456, -0.558291, 0.228882, 0.724193, 0.376315, 0.63029, -0.071777, 0.00132816, 0.131933, 0.536673, -1.39735, -0.201636, -0.158391, 0.327267, 1
0.603482, -0.681722, 0.144406, -1.43979, -0.229861, 0.455484, 0.235372, 0.0210933, -0.525401, -0.209545, -1.03259, -0.228229, -0.0231643, -0.407011, 0.321487, 0.0620793, 0.197567, 0.379669, -1.05958, -0.0159229, 1
0.145848, 0.688394, -1.16493, -2.03144, -0.200748, -0.128606, -1.72214, -0.74969, -0.625195, 1.03834, 0.191295, -0.256407, 0.911238, -0.0162164, -1.25134, -0.257324, -0.248753, 0.726733, 2.14347, -0.467337, 0
0.728101, 0.516052, 0.8335, 1.16755, 0.580743, 0.795975, 0.273916, 0.0168555, -0.124993, 0.509242, 0.228676, 0.511114, 1.26185, 0.204833, 0.0253164, -0.765146, 0.878737, 0.720042, 1.36362, 1.48281, 1
1.14918, -2.21252, -1.7415, -0.328581, 0.0831418, 1.14704, -1.89369, 0.915344, -1.80056, -1.04238, -0.722388, 0.628784, -0.176886, -1.64634, 0.303229, 0.0906408, -0.85145, 0.491571, -1.87442, -2.04579, 0
-0.599031, 0.0764184, 0.855548, 0.796348, 0.390614, 0.180914, 0.703553, -0.552092, -0.113761, -0.716682, -0.109628, 0.364952, 1.01322, 0.688543, 0.98555, -0.244194, -1.39804, 0.447252, 0.279477, 0.484037, 1
-2.17837, -0.274287, -0.156629, -1.20094, -0.494363, -2.032, 2.09276, 1.50409, -0.423509, 0.261862, 0.219017, 0.215465, -0.0993054, -0.981738, 0.65168, 2.03799, 0.330756, -0.756422, -0.272703, -0.882168, 0
0.0604319, -1.60618, 0.358051, -3.01193, 0.785237, -0.0469505, -0.0243841, 1.25551, -0.787073, 1.00654, 2.49501, 0.898891, -0.545829, -1.18645, 0.29569, 0.222434, -0.0763283, 0.568485, -0.865439, -0.554248, 0
2.75201, 1.14096, -1.07021, -0.347868, -1.93294, 0.38807, 1.69466, -0.869173, 0.217218, -0.55339, -2.16391, 1.3483, -0.442535, -1.18284, -0.299144, 0.0473319, -2.59465, -1.37597, 1.54011, 0.395281, 0
1.02526, -2.59751, -0.520483, 1.52611, -1.23733, 1.09623, -0.987373, 0.323183, -0.935745, -1.35227, 0.598213, -0.945858, -0.734587, -1.19962, 0.327095, -0.881694, -1.69386, 2.80365, -0.971883, 0.16108, 0
0.712066, 0.765089, 0.200204, -1.0861, 0.281597, -0.735769, -1.61184, -0.310977, 0.783208, -0.966474, 0.219017, 0.616421, -0.408312, -0.0801876, 0.7363, 0.704744, 2.12349, -0.195129, -0.830128, 0.0097813, 1
0.0589799, 2.37049, -0.413076, -0.79679, 0.99933, -0.991308, -1.17736, 0.69156, 0.0618807, 0.0577632, -0.244536, -1.5831, -0.503661, -0.736494, 0.00219852, 0.580044, -0.861433, -1.18783, 0.362636, 0.572411, 0
0.750576, 0.236844, 0.843046, -0.132355, 0.337409, -0.543415, -0.1713, 1.29764, 0.852267, 0.322406, -0.226661, 0.131433, 1.15324, -0.071827, 0.968538, 0.696032, 0.532118, -0.964022, 0.716256, -0.421719, 1
-0.483249, 0.895534, -1.11966, 0.0220071, -0.468745, -1.57328, -0.961056, 0.0656224, -1.25524, -1.39872, -0.970189, -0.717171, -0.567664, 0.627549, 0.60588, -2.19627, 1.29176, 1.36727, -0.0926306, 1.34227, 0
-0.214818, 0.563971, 0.0776465, -0.758152, -1.66177, 0.19528, 0.67978, 0.432039, 0.576277, -0.136118, -0.800536, 0.312676, 0.240858, -0.323215, 0.0386512, 0.959246, 0.49364, -0.202986, 0.0592317, 0.580046, 1
0.331136, -0.0650555, -1.07501, 0.0717749, -1.39981, -0.138432, 0.584816, -0.940647, -0.0130415, 1.58285, -0.415318, -0.900673, -1.63408, 0.554837, 1.49246, 1.64696, -0.626584, -0.706763, -0.281019, 1.95694, 0
-2.88474, -0.643691, 0.591156, 0.408071, 1.89219, -2.52859, -0.594791, 1.20991, -0.0261251, -0.642112, -1.7861, -0.0578433, -1.03202, -1.4474, -1.82056, -0.505105, 0.921322, -3.05003, 0.617105, -0.500168, 0
0.203486, 0.218653, 0.616037, 0.29026, -0.0967523, -0.707472, -0.475062, -0.400668, -0.201026, -0.853509, 0.474846, 0.0347237, 1.08498, 0.464708, -0.423457, 0.619681, 0.52024, 0.637787, -0.0987076, 0.0274052, 1
-3.26201, 0.262959, -2.045, -2.28445, -1.45962, -1.82018, 1.77466, 1.61933, 0.230672, -1.29483, 0.617092, 0.0494716, -1.76384, -1.27081, -1.73501, -0.661914, 0.112018, -0.11797, 1.19717, 1.07708, 0
0.102098, 0.0591779, -2.69683, -0.911629, 0.381906, -0.74858, 0.602133, 2.14616, 2.16989, -0.168674, 2.05491, -2.27669, 1.766, 0.00538178, -0.747917, 0.312039, 0.716737, -0.589581, -1.99724, 1.5542, 0
1.2882, 3.50976, -0.393122, -0.38834, -1.683, 0.868799, -0.175334, -0.220907, 0.897381, 2.15942, -1.25725, -0.189445, 0.794618, -0.310167, -0.552444, -2.15744, -1.26226, -0.999502, -0.9786, 0.458905, 0
0.0845478, -0.608957, 0.897119, 0.660388, 0.324378, 0.542115, -0.634825, 0.410154, 0.755127, -0.100324, -0.959151, -0.22233, 0.0860735, -0.128578, 0.0439478, -0.531427, -0.540719, -0.133991, 0.672886, 0.0690792, 1
0.310619, -0.417472, 0.807941, -0.045973, -0.0397964, 0.716558, 0.119242, 1.18049, 0.032998, -1.28912, -0.540254, -0.549421, -1.10979, -0.0654299, 0.777863, -0.253341, -0.507611, 0.488011, 1.14018, 0.653914, 1
-0.512226, -0.585885, -1.1265, 0.694789, 0.358831, -1.02004, 1.77113, -1.17892, -0.501949, -0.214749, -2.60106, -0.467962, -1.46878, 2.43375, -3.24241, -0.503177, -0.226197, -0.635742, -0.219289, -2.56936, 0
-0.954393, -0.547981, 0.380961, -0.509882, -0.385218, -0.855733, 0.39557, -0.550827, 0.0761986, 0.246694, -0.398886, -1.14059, 1.02098, 1.05926, -0.62323, -0.148305, 0.391032, 0.822491, 0.535033, 0.307988, 1
0.534859, -0.477561, -0.469859, 0.141399, -0.437534, 0.0273667, 0.536092, 0.14203, -0.019645, 0.630838, -0.285052, 1.26012, -0.179263, -0.652571, -0.0334441, -0.727375, 0.0287441, -0.403772, -0.220185, -0.138909, 1
0.91339, 0.272847, 0.0241893, 0.559777, -0.052192, 0.123513, -0.574557, -0.147093, 0.314604, -0.0143313, 0.151406, 0.558621, -0.273861, 0.390096, 0.00456639, 1.20709, 0.0749936, 0.234435, -0.668287, -1.19234, 1
-0.2806, -0.403908, 0.010825, -0.365827, 1.80707, -0.646837, -1.02312, -0.553357, -1.21174, 0.166413, 0.556505, 0.396707, -5.78461E-4, -0.195019, -0.405324, -0.0493665, 0.115557, -0.0250345, -0.135874, 1.66529, 1
-0.18824, -0.253497, 0.820197, -0.839412, 0.113463, -0.461013, -0.628681, 0.254365, -0.362843, -1.44289, -0.314342, -0.519109, -0.406873, 0.492766, -0.313289, 0.426658, -0.114427, 0.159669, -0.322727, -0.00739726, 1
0.0714798, -0.0696191, 0.622258, 0.449618, -0.253826, 0.602004, -0.126859, 0.693331, 0.604604, -1.01388, -1.36814, -0.0114029, 0.0639882, -0.772913, 1.45663, 0.334129, 0.156499, 0.287102, 0.384961, 0.931761, 1
0.869009, 0.833671, 1.57543, -1.02748, -0.181423, 0.0767457, -0.755672, -0.459176, 1.53379, -0.425575, -0.356488, -0.545781, -0.0527574, 1.32971, 0.0953555, -0.393846, -0.184939, -0.584793, 0.603159, 0.239847, 1
-0.0858417, 0.25586, 0.509431, 0.609482, -0.602299, 0.584528, -0.785341, -0.562908, -0.04501, 0.380412, 0.264174, 1.38639, 0.514766, 0.693737, -0.133082, 0.655523, -0.482212, 0.121611, -0.523973, -0.0686675, 1
-0.606101, -0.155188, 0.923601, -1.05866, 0.614497, -2.59121, -1.2416, -0.495419, -1.54839, 0.235588, 2.36311, 0.502265, -0.308897, 0.230104, 0.323294, -2.44088, -0.30726, -2.09876, 0.936949, -1.93241, 0
0.815095, 0.196912, 0.552665, -0.334398, 0.393793, 1.16327, 0.0467462, -0.255759, -0.122463, 0.518381, -0.0973981, -0.770577, 0.242923, 0.652567, 0.469853, 0.680289, 0.446696, 0.616242, 1.16545, 0.740634, 1
-0.399411, -0.835049, 0.483749, 0.0651982, 0.646407, -1.11221, 0.240399, -0.335266, 0.620033, 0.560457, -0.152779, -1.29931, -0.149795, -0.307317, -1.66079, 1.17535, -1.97749, -0.846104, 0.237065, -0.690404, 0
0.257084, -1.00137, -0.566119, 1.22453, -0.35477, 0.882544, -0.0314599, 0.621224, 1.08617, -1.65683, 0.589934, -1.5012, 0.432619, -1.85213, 0.210446, -0.0154536, -0.0283728, 0.0990835, -0.385864, 0.631327, 1
-0.339185, -0.554002, -3.0161, -1.5748, 1.66602, -0.815061, -2.39291, 1.26494, 0.752535, -0.781414, -1.71792, -0.0324266, -2.41363, 0.755111, 0.692993, 2.36828, -0.415681, 0.783574, 0.180773, -1.59381, 0
0.807646, -0.10353, -0.104712, -0.906443, 0.811999, 0.112256, -0.630915, 0.52894, 0.805611, 0.292007, -0.294711, 1.21644, 0.552493, 0.0715698, 0.31806, -0.296526, 0.0182558, 0.062069, -1.42267, 0.0142986, 1
-0.431987, 0.82803, 0.402701, 0.0763912, 1.02527, 0.421093, 0.500403, -0.435583, 0.165933, 0.190085, 1.2365, -1.1052, -0.219993, -0.0453518, 1.66556, -0.257324, 0.603641, 0.586286, 0.642308, 1.00156, 1
-0.2318, 0.393657, -0.414185, 0.467704, 0.23068, -0.0404827, 0.149283, 0.648233, -0.232254, 0.00299423, 0.701511, 0.128169, 1.03893, 1.1136, -0.0561258, -0.902788, -0.287042, 0.216388, -0.167538, 0.105854, 1
-0.509259, 0.506164, 0.794454, 1.72733, -2.05919, 0.0977038, -0.10259, -0.503325, 2.46951, 2.79551, 0.424295, -0.36071, 1.43259, -1.38121, -1.09874, 1.23366, -1.06065, -0.265659, -0.527299, 0.813165, 0
-2.35646, -1.21542, -0.865307, -3.07599, 0.271872, -0.0214526, -1.34855, -1.40883, 0.62423, -1.6032, -1.42095, -1.26699, -1.89672, 1.24718, 0.441687, -1.38846, -0.402413, 0.197727, 0.834855, -0.328446, 0
-0.955655, 1.6036, 1.14531, 1.29554, -0.0734233, -1.23914, 1.81786, -0.247157, 0.132051, -1.41859, -0.247107, 1.40729, -1.8986, 0.199259, -0.0946349, 1.78852, -1.3214, 2.88376, -0.0230324, -0.779351, 0
1.51427, -2.99703, -2.16984, -0.321119, 0.817021, -1.69169, -0.325229, 1.89834, 0.57424, 1.06626, 0.0716911, 2.17914, -1.93996, -0.62825, -0.39498, -0.831042, 0.417316, 0.398268, 0.302697, -1.85199, 0
-0.225108, -0.866804, -1.26279, -1.57796, 1.74096, -0.810335, 0.0226637, 0.774799, -0.105799, -0.400697, -0.155977, -1.04075, -0.52975, -2.4805, -2.17032, -1.23097, -0.979394, 1.26231, -0.61999, 1.34608, 0
-2.36214, -0.179908, -0.753958, 0.778705, -0.134702, -1.00605, -0.0158187, -0.940394, 0.460623, 0.103965, -0.442726, 0.462728, 1.54671, 0.546413, -2.04501, -0.853195, -1.19213, 1.05851, -0.618071, 0.692597, 0
-1.54536, -0.30281, 1.27224, 1.17109, 1.61116, -0.97489, 0.121911, -0.974992, -0.283786, -1.48503, 2.00888, 0.418108, 1.37046, 0.117743, 1.50056, -1.92428, -0.0465694, 0.801744, -1.67989, -2.00495, 0
0.687193, -1.11096, -0.235953, -0.53562, -0.98548, -0.280101, 1.16124, 0.79232, -1.91788, 0.29207, 1.57286, 1.77894, 1.19703, 1.88544, 0.0517991, -0.661602, -0.323877, 2.35635, -1.33785, -0.186309, 0
0.190229, 0.103927, 0.0739513, 0.695611, -0.176465, 0.417548, 0.946053, -0.993841, -0.602545, -0.834724, -0.310767, 0.468313, -0.547331, 0.68924, -0.482342, 0.103335, -0.325014, 1.07079, 0.484945, 0.421812, 1
0.497927, -0.513943, -0.552816, 0.763338, 0.426085, 0.345594, -0.63675, 0.244118, 0.0737918, -1.75228, -1.08634, 0.00761256, 1.31697, 1.76592, -0.530759, 0.361633, -0.161372, -0.317897, 1.09578, -0.625571, 1
0.327096, 0.200588, -0.284298, 0.424007, -0.794525, 1.22422, 0.560237, 0.526537, -0.867118, -1.53657, -1.47551, 0.408318, 1.61459, 0.675812, 0.146701, 0.0824892, 0.249061, 1.15495, -0.94265, -1.35197, 0
1.21926, 0.0792707, -0.654496, -0.202802, -0.732484, -2.04798, 1.07689, -0.853296, -3.05832, -1.61666, 0.212432, 1.44519, -0.492899, 0.729079, -0.383889, -4.57191, 1.04112, 0.00289507, -0.37275, 0.396935, 0
-0.315827, -0.7536, 0.583643, -0.329845, 0.671898, 1.33834, 0.817758, 0.00964478, 0.554245, -0.289636, 0.0483598, 0.0881929, -0.403182, 0.741747, 0.526682, 0.96833, -1.18474, -0.0583046, -0.404735, -0.530389, 1
0.755879, -0.541706, -0.374215, 0.56256, -0.152119, 0.154483, 0.689463, 0.915471, -0.0571679, 0.293022, 0.572687, 0.100807, -0.0314228, -0.0334443, 0.211755, 0.151373, 0.0196458, 0.19521, -0.307182, 0.0964376, 1
0.987947, 0.825368, -1.0359, -1.34752, 0.177602, -1.45879, 0.625595, -0.286056, 1.11419, 0.240982, 0.933319, -1.12993, 1.35188, -0.971604, 0.824846, 1.05538, -1.13015, -0.206362, -2.70832, -0.336399, 0
0.596032, 1.13956, -0.246176, -0.00429962, 1.60086, 0.629367, 0.0236568, -0.417999, -0.799787, 0.918899, -0.375116, 0.653008, 0.190306, -0.272608, -0.313725, 0.592676, -0.0959148, 0.331728, 0.296812, -0.865816, 1
0.770715, -0.192712, -0.340897, -0.573688, -0.438805, 0.422896, -0.757038, -0.604148, 0.604913, 0.86724, 1.02708, 0.908179, 0.591033, 0.0537719, 0.890461, 0.79329, 0.638454, 0.579964, 0.23118, 0.0962467, 1
0.0856211, -0.593237, -2.62952, 2.05509, 1.67778, -0.823395, -0.655308, 1.20801, -1.38263, -0.183969, -2.0576, -0.356944, 2.37456, -3.26671, -0.35859, -2.08986, -0.220005, -0.251909, 1.58214, -0.146098, 0
1.3411, -0.320304, -1.57325, -0.532647, -0.381277, -0.908098, 3.12384, 1.36317, 0.727417, -0.696119, 0.923848, -1.96397, -0.614775, -1.01258, 3.09862, 2.08105, -0.486066, -0.284933, 0.289584, -1.66182, 0
0.573495, 0.929889, 0.426966, -0.126474, -2.92764, 0.944298, 0.908874, -1.82086, -1.49421, -0.789665, 2.20563, 0.875043, -1.8458, -1.592, -0.852415, -1.7106, 0.570344, -0.233064, 0.557486, -0.0421361, 0
0.319015, -0.601921, 0.260682, 0.0135965, 0.251848, 0.370532, -0.0419494, -0.159933, 0.569982, 0.602978, -0.300606, -0.141875, -0.298198, 0.874693, -6.05533E-4, 0.152928, -0.00480578, 0.0788882, -0.185066, 0.872527, 1
1.41654, -0.994777, 0.59091, -0.680939, -0.816138, -0.907538, 0.211724, 0.216604, 0.258567, -0.0360993, -0.873227, 0.120199, -0.15724, 1.19417, 0.916881, 0.851907, 0.883981, 0.592732, 0.7089, 0.996849, 1
-0.580281, 0.652392, 0.471617, -0.564709, -0.868008, 0.331601, -0.00992217, 0.145319, 0.925461, 0.304065, 0.838049, 0.0723153, -0.286249, -0.135545, -0.313351, -0.631236, -0.102802, -0.441646, 0.777603, -0.167158, 1
2.05119, -0.732239, -0.631216, 1.00933, -0.895533, 0.742367, -0.490703, 1.04084, -1.1191, -0.452293, -0.0387563, 0.973196, 1.45799, 0.440449, 1.77449, -1.68633, -0.433751, -0.644642, 1.70797, 0.244873, 0
-0.512794, -0.111073, -0.147206, -1.17583, 0.910972, -0.330351, -0.0385977, 0.585234, 0.113536, -0.962222, -1.13715, 0.733149, -0.0938623, 1.69378, -0.105228, 0.494235, -0.676372, -0.336496, -0.111693, 0.965864, 1
-0.303895, -0.822308, -0.196907, 0.421477, 1.356, 0.12911, 0.85084, 0.63185, 0.6649, 1.17548, -0.481612, 0.0446393, 1.50085, 0.931887, 1.04319, 0.0344512, 0.509562, -0.415374, 0.189984, 0.808076, 1
-0.0159561, 0.386051, 1.9917, 0.736905, -0.208439, 1.13746, 0.294088, 0.258982, -0.455354, 0.506387, 0.664758, -0.192897, -0.430085, 0.115906, 0.554784, 0.561874, -0.362671, 0.76786, 0.0333243, 0.120806, 1
-0.835897, -1.55611, -0.435001, 0.839855, 0.379681, -0.442791, -0.0687008, 1.3359, 0.41915, 2.41581, 0.375123, 0.660915, -2.55847, -1.16909, -1.33976, 0.227039, -1.41118, 1.91021, 0.445028, 1.30963, 0
0.756447, -0.22022, -0.0917169, 0.594811, 0.686073, 0.814445, -0.262106, -0.0269779, -0.886373, 1.04881, 0.824188, 0.0520447, 0.47998, 0.139151, -0.393423, 1.10865, 0.157636, 1.05593, 0.271033, 0.710603, 1
0.642812, -0.438706, 0.170519, 0.893734, -0.29025, 1.41128, 0.124704, 0.234694, 0.345585, 0.1878, 0.962295, 1.23885, -0.155176, -0.931004, 1.08519, -0.111654, -0.756108, 1.49587, 0.155505, 1.17735, 1
0.755184, -0.103466, -0.187176, -0.958487, -0.932084, -0.639001, -3.4737, -1.52142, -0.560023, -1.47279, 1.02752, 0.370412, -2.47513, 1.79208, 0.49403, -0.301566, -0.83875, -0.701975, -0.737117, -1.07317, 0
1.44369, -0.707583, -0.103542, 0.0122053, 1.17566, 0.207469, -0.643577, 0.289912, 1.44665, 0.0349164, -0.151336, -0.651276, 0.725296, -1.02861, -0.44994, 0.658697, 0.199021, 0.0880958, 0.185442, -0.878032, 1
0.172236, 0.78195, 0.816748, 0.348375, 1.25194, -0.057585, 0.223579, 0.880366, 0.982301, 0.752181, 0.572499, 0.266486, 0.454642, -0.524502, -0.137443, 0.00402297, 0.412577, -0.246998, -0.163252, 1.02357, 1
0.722546, 0.0477053, 0.346657, 0.148355, -0.102219, 0.234149, -0.13381, -0.146776, -0.321864, 0.697158, -0.565404, 0.346251, -0.889997, -0.580113, 0.250949, -0.694831, -1.1551, 0.257822, 1.15854, 1.21024, 1
0.303674, -0.682482, 1.28684, 0.100042, 0.271617, -0.311818, 0.87033, 0.849752, -1.46563, -0.47514, -0.00921584, -1.29058, 0.0587954, -0.156193, -0.114014, -0.0215517, 0.794009, 0.348915, -1.24017, -0.993447, 0
