@relation wine
@attribute f1 real [-2.42739, 2.25341]
@attribute f2 real [-1.42895, 3.10045]
@attribute f3 real [-3.66881, 3.14745]
@attribute f4 real [-2.6635, 3.14564]
@attribute f5 real [-2.08238, 4.35908]
@attribute f6 real [-2.10132, 2.53237]
@attribute f7 real [-1.6912, 3.05422]
@attribute f8 real [-1.86298, 2.39565]
@attribute f9 real [-2.06321, 3.47527]
@attribute f10 real [-1.62969, 3.42577]
@attribute f11 real [-2.08884, 3.29241]
@attribute f12 real [-1.88972, 1.9554]
@attribute f13 real [-1.48899, 2.96311]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13
@outputs clase
@data
0.590498, -0.471154, 0.158499, 0.300954, 0.018094, 0.646939, 0.951817, -0.818411, 0.470162, 0.0180781, 0.361158, 1.20891, 0.549707, 0
0.294868, 1.4713, -0.278908, -0.597367, 0.228141, 0.55107, 0.601417, -0.336302, 0.12073, -0.301123, -0.601341, 0.546929, -0.212422, 0
1.4897, 1.525, 0.26785, -0.17815, 0.788268, 0.886613, 0.62144, -0.497005, -0.595603, 0.0784675, -0.382591, 1.01172, 1.05779, 0
1.69911, 1.12219, -0.315359, -1.04653, 0.158126, 1.52574, 1.14203, -0.738059, 1.04672, -0.0681926, 0.361158, 1.16666, 1.01016, 0
1.35421, -0.283175, 0.122048, -0.208094, 0.228141, 0.726831, 0.891748, -0.336302, 1.37868, 0.492567, 0.492408, 0.194812, 0.994282, 0
0.418047, -1.24992, -0.0237543, -0.747087, 0.718252, 0.375309, -0.730103, 1.51178, -2.04574, -0.814434, 0.273659, -0.960133, 0.00986557, 1
-1.42964, 0.495595, -0.497612, -0.447646, 0.858284, -0.918928, -0.71008, 0.547563, -1.11975, -1.03874, 0.0111587, -0.129136, -0.784018, 1
-0.826061, -1.20517, -1.51823, -1.40586, 2.53866, -0.63132, -0.179474, -0.095248, 2.0426, -0.715222, 0.448658, -0.424915, 0.00986557, 1
-0.407252, -1.21412, -0.461161, -0.447646, -0.0519219, -0.151973, -0.0893717, -0.497005, -0.228701, -1.05168, 1.19241, 0.772285, -0.942795, 1
-1.13401, -0.453252, -0.169557, -0.297926, -1.31221, -1.11067, -0.529874, 1.27073, 0.0857873, -1.14658, 0.536158, -0.481254, -0.847529, 1
-0.65361, -0.730744, -0.606964, -0.148206, 4.35908, 0.327374, 0.241005, -0.336302, 2.95112, -1.0603, 0.886158, 0.0257956, 0.603691, 1
-0.875332, 0.746233, -0.570513, -0.447646, -0.822096, 0.886613, 0.961828, 0.708266, 2.12996, -1.18971, 2.02366, 0.30749, -1.08252, 1
-0.813743, 0.101734, 0.340752, 0.450674, -0.121938, 0.423244, 0.0808226, -0.175599, -0.490774, -0.974034, -0.688841, 1.08215, -0.980902, 1
-0.604338, -0.542765, -1.40888, 0.300954, -1.03214, -0.151973, -0.109395, -0.336302, -0.193758, -0.913645, 0.361158, 1.34976, -0.237826, 1
-0.961558, -0.936626, -1.55468, -0.148206, -0.542033, 0.103679, 0.0107426, 0.226158, 0.854536, -1.01717, -0.426341, 0.575099, -1.38102, 1
-1.71295, -0.882918, 1.21557, 0.151234, -0.402001, 0.710852, 0.891748, -0.577356, 1.57087, -1.03874, 0.0111587, 0.913131, -0.212422, 1
-1.89772, 1.25646, -1.99209, 0.00151402, 0.508205, 1.41389, 0.55136, -0.979113, 3.47527, -0.930899, -0.907591, 0.27932, -0.587135, 1
-0.592021, 0.0838312, -0.716315, 0.450674, -0.822096, 0.407266, 0.241005, -0.818411, -0.648018, -1.31912, -0.251341, 0.237066, -1.33974, 1
-1.52818, 0.307616, 2.01748, 0.151234, 0.228141, -0.870994, 7.31172E-4, 1.91354, -0.945035, -0.542681, 1.19241, -0.157305, -0.444236, 1
-1.95931, -1.42895, 0.486554, 0.450674, -0.822096, 0.295418, -0.0192917, 0.467212, -0.263644, -0.853255, 0.623658, -0.424915, -0.993604, 1
-1.77454, -0.256321, 3.14745, 2.69648, 1.34839, 1.41389, 3.05422, 0.868969, 0.487633, 0.406296, -0.120091, 1.51877, -0.895162, 1
-0.7152, 1.87411, 1.32492, 2.0976, 0.158126, -0.151973, 0.100845, 0.547563, 0.208088, -1.28461, -0.163841, 0.715946, -1.21272, 1
-1.18328, 1.75774, 0.0491469, 0.750115, -1.38222, -0.311755, -0.279589, 0.467212, -0.420888, -1.0603, -0.732591, -0.0587126, -0.529976, 1
-0.924604, 2.1337, 0.632356, 0.450674, -0.75208, -1.46219, -1.56105, 1.35108, -1.38182, -0.521113, -0.907591, -1.88972, -0.0854005, 2
-0.197848, 0.558254, 0.88751, 1.349, 0.0881098, 0.0397661, -1.4309, 1.35108, -1.36435, -0.0595655, -0.295091, -0.65027, -0.49822, 2
0.63977, 0.746233, 1.28847, 1.19928, -0.191954, -1.19056, -1.51099, 1.11002, -1.81861, -0.305437, -0.295091, -0.777032, -0.720508, 2
-0.924604, 1.38178, -0.606964, -0.297926, 0.858284, -1.46219, -1.2507, -0.577356, -0.787791, 1.35959, -1.34509, -0.86154, 0.343297, 2
1.08321, 2.42014, -0.497612, 0.151234, -1.38222, -2.10132, -1.6912, 0.306509, -1.59148, -0.0681926, -1.65134, -1.80522, -1.05394, 2
0.615134, 0.701476, 0.923961, 1.349, 1.62846, -1.43023, -0.459794, -1.13982, -0.595603, 1.52781, -1.60759, -1.84747, -0.784018, 2
-0.518113, -0.936626, -0.97147, 0.151234, 0.228141, -1.30241, -1.45093, 1.35108, -0.33353, 1.09646, -1.65134, -1.49535, -0.339443, 2
1.03394, 1.59661, 0.0491469, 0.00151402, -0.75208, -0.791103, -1.20064, 0.94932, -0.0539851, 1.70467, -1.69509, -1.36859, -0.847529, 2
0.491955, 2.02628, 1.79878, 1.64844, 0.858284, -0.503494, -1.07049, -0.738059, -0.840205, 1.48468, -1.25759, -0.974218, -0.371199, 2
1.42812, 0.155442, 0.413653, 0.151234, -0.612049, -0.982841, -1.33079, 0.627915, -0.613075, 2.0023, -1.47634, -1.27, -0.275933, 2
0.491955, 1.40864, 0.413653, 1.04956, 0.158126, -0.791103, -1.28073, 0.547563, -0.316058, 0.967055, -1.12634, -1.48127, 0.00986557, 2
1.39116, 1.57871, 1.36137, 1.49872, -0.261969, -0.391646, -1.27072, 1.59213, -0.420888, 1.78663, -1.52009, -1.42493, -0.593486, 2
