@relation wall-following
@attribute f1 real [-1.33485, 4.39509]
@attribute f2 real [-1.34032, 1.91325]
@attribute f3 real [-1.6188, 2.0359]
@attribute f4 real [-1.49958, 1.69586]
@attribute f5 real [-1.37285, 1.52435]
@attribute f6 real [-1.38711, 1.64663]
@attribute f7 real [-1.5768, 1.17203]
@attribute f8 real [-1.51265, 2.29103]
@attribute f9 real [-1.68731, 1.3813]
@attribute f10 real [-1.54635, 1.67422]
@attribute f11 real [-1.27812, 1.78694]
@attribute f12 real [-1.0404, 2.33909]
@attribute f13 real [-0.963479, 2.04469]
@attribute f14 real [-0.909703, 1.7817]
@attribute f15 real [-0.997282, 1.62887]
@attribute f16 real [-0.708296, 3.45713]
@attribute f17 real [-0.654758, 4.25674]
@attribute f18 real [-0.625359, 4.59764]
@attribute f19 real [-0.627373, 3.44381]
@attribute f20 real [-0.631907, 3.43731]
@attribute f21 real [-0.716582, 4.48941]
@attribute f22 real [-0.895875, 2.05001]
@attribute f23 real [-0.919933, 2.66751]
@attribute f24 real [-1.04435, 2.97397]
@attribute clase {0, 1, 2, 3}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24
@outputs clase
@data
-0.998526, -1.16516, 2.01265, 1.69509, 0.624576, 0.0475037, -0.291515, 2.21276, -0.169954, -0.51106, -0.776683, -0.504903, -0.488767, -0.476567, -0.379946, 0.33579, -0.385141, -0.471344, -0.509431, -0.519774, -0.580234, -0.65346, -0.729449, -0.81923, 1
-0.937489, -1.10701, -1.34384, 1.69051, 0.654444, 1.64273, -0.290101, 0.350503, -0.203853, -0.319141, -0.32662, -0.563336, -0.54704, -0.530471, -0.487207, 0.185595, -0.476429, -0.41401, -0.489337, -0.510137, -0.572347, -0.688455, -0.675246, -0.769686, 1
-0.92005, -1.10843, -1.34544, 1.68593, 0.661164, 1.64273, -0.293638, 0.346905, -0.213433, -0.318376, -0.341091, -0.548128, -0.539223, -0.545691, -0.501781, 0.239301, -0.474306, -0.354428, -0.485843, -0.506633, -0.566712, -0.678911, -0.661309, -0.75404, 0
-0.910085, -1.09992, -1.31818, -1.49958, 0.664898, 1.64273, -0.297174, 0.344206, -0.217855, -0.321435, -0.345433, -0.495298, -0.539223, -0.552033, -0.50761, 0.146453, -0.467937, -0.376912, -0.484095, -0.505757, -0.567839, -0.670639, -0.65434, -0.747087, 0
-0.616115, -0.928303, -1.17148, 1.41098, 0.735834, 1.64273, -0.341739, 0.271335, -0.335028, -0.127222, -0.49883, -0.759446, -0.723991, -0.695355, -0.64227, -0.0665514, -0.1134, -0.354428, -0.421193, -0.446186, -0.493468, 2.05001, -0.478568, -0.550647, 0
-0.258616, -0.718396, -0.934996, 1.43924, 0.855307, 1.64273, 1.16637, 0.166077, -0.497891, -0.954538, -0.700707, -1.00278, -0.939317, -0.886873, -0.818902, -0.276825, -0.152675, -0.234139, -0.332081, -0.355954, -0.366135, 2.05001, 2.66751, -0.286409, 2
-0.276055, -0.74818, -0.939005, -1.11848, 1.44819, 1.46029, 1.16637, 0.173274, -0.488311, -0.654043, -0.702155, -0.967562, -0.90947, -0.882434, -0.819485, -0.343275, 0.146664, 0.243643, -0.324218, -0.36121, -0.360501, -0.638826, 2.66751, -0.295101, 2
-0.277301, -0.750307, -0.939005, -1.11619, 1.44669, 1.45795, 1.16637, 0.173274, -0.485363, -0.290085, -0.699984, -0.80267, -0.926526, -0.883068, -0.820067, -0.319608, 0.145603, 0.243643, -0.324218, -0.36121, -0.360501, -0.636918, 2.66751, -0.295101, 2
-0.27481, -0.747471, -0.939005, -1.11924, 0.847093, 1.46029, 1.16637, 0.178672, -0.483889, -0.287027, -0.69926, -0.794665, -0.906628, -0.883068, -0.82065, -0.356019, 0.0479459, 0.241395, 0.0811527, -0.362086, -0.348106, -0.635645, 2.49019, -0.292494, 2
-0.173913, -0.746762, -0.938203, -1.12001, 1.43848, 1.45795, 1.16637, 0.180471, 0.199253, -0.945363, -0.701431, -0.380034, -0.903074, -0.880531, -0.821233, -0.356929, 0.0458229, -0.0452747, 0.0785318, -0.359458, -0.380784, -0.684637, -0.647371, -0.722749, 2
-0.281038, -0.705631, -0.937401, -1.1223, 1.29437, 0.948815, 1.16637, 0.259639, -0.277547, -0.282439, -0.696366, 2.33909, -0.851908, -0.881166, -0.825897, -0.366032, -0.178151, 0.230153, -0.327713, -0.364714, -0.407828, -0.699907, -0.558323, -0.735787, 2
-0.895138, -0.741088, -0.939005, -1.1223, 1.2981, 0.952714, 1.16637, 0.264138, -0.279021, -0.281674, -0.694919, -0.385637, -0.922262, -0.883068, -0.82648, -0.368763, -0.181335, 0.227904, -0.324218, -0.364714, -0.412336, -0.703725, -0.580779, 2.97397, 2
-0.911331, 1.89552, -0.92698, -1.12077, -1.20409, 0.981562, 0.529031, 2.21276, -0.270914, -0.054583, -0.0574501, -0.395242, 2.04256, 1.7817, -0.827063, -0.380597, -0.177089, -0.0868699, -0.166089, 0.0487777, -0.415716, -0.715177, -0.679892, 2.77405, 2
-0.967385, -1.12119, 2.01265, -1.15819, -1.2362, 1.41896, 1.10129, 2.02204, 1.3813, -0.0515245, -0.0502144, -0.383235, -0.38217, 1.7817, -0.827063, -0.39152, -0.211057, -0.0632618, 0.0304813, 0.0181162, -0.41797, -0.728539, -0.703122, -0.786201, 2
-0.878944, -1.14956, -0.981492, -1.09404, -1.19588, -1.18907, 1.16637, -1.01065, 1.3813, 1.6574, 0.155281, 0.307551, -0.383591, -0.381442, 1.57233, -0.399712, -0.252455, -0.171184, 0.0479542, 0.0032235, -0.397687, -0.720904, -0.713188, -0.810538, 0
-0.830364, -1.12828, -0.966261, -1.14674, -1.18841, -1.18127, 1.16637, -1.01335, 1.3813, 1.6574, 0.135021, 0.286739, -0.4042, -0.403004, 1.62887, -0.407905, -0.26307, -0.179054, -0.183562, -0.245572, -0.366135, -0.700544, -0.691507, -0.789678, 0
-0.776802, 1.89552, -0.937401, -1.11848, -1.17497, -1.15866, 1.16637, 1.39409, 1.3813, 1.6574, 0.103907, 0.249919, -0.436179, -0.43281, 1.62887, -0.423379, -0.281115, -0.199289, -0.196666, 0.0295048, -0.313174, -0.673184, -0.658211, -0.749694, 0
-0.854032, -0.607769, -0.900526, -1.08335, -1.16153, -1.12904, 1.16637, 1.3725, 1.3813, 1.6574, 0.0691753, 0.208295, -0.471711, -0.467055, 1.62887, -0.440675, -0.301283, -0.219525, -0.180941, 0.0505298, -0.250071, -0.640099, -0.617946, -0.679289, 0
-0.784276, -0.597132, -0.859642, -1.04211, -1.1451, -0.478781, 1.16637, 1.3527, 1.3813, 1.6574, 0.0286552, 0.160268, -0.237908, -0.501934, 1.62887, -0.455239, -0.323574, -0.243133, -0.296262, -0.158844, -0.181334, -0.603196, -0.57381, -0.653213, 0
-0.7631, 1.89552, -0.846014, -1.03371, -1.13988, -0.470205, 1.16637, 1.34551, 1.3813, 1.6574, 0.0149073, 0.143459, -0.252832, -0.514617, 1.62887, -0.465252, -0.331005, -0.24763, -0.24559, -0.300763, -0.158797, -0.588562, -0.558323, -0.632352, 0
-0.442971, 1.89552, -0.802725, -0.992464, -1.1242, 0.174592, 1.16637, 1.32481, 1.3813, 1.6574, -0.0256129, 0.0866273, -0.319633, -0.553936, 1.62887, -0.484368, -0.352235, -0.27461, -0.242969, -0.318284, -0.0945674, -0.550386, -0.51109, -0.552385, 0
-0.243669, -0.480832, -0.676867, -0.867213, -1.02638, 1.22014, 1.16637, 1.27623, 1.3813, 1.6574, -0.501001, -0.0686595, -0.446839, -0.667451, 1.62887, -0.543536, -0.42017, -0.348807, 3.44381, -0.374351, 0.104883, -0.436496, -0.375583, -0.379414, 0
-0.238686, -0.411335, -0.595099, -0.785494, 0.136234, 1.18662, 1.16637, 1.26904, 1.3813, 1.6574, -0.584212, -0.175919, -0.529985, -0.738478, 1.62887, -0.579037, -0.467937, -0.391526, -0.346933, -0.412896, 0.303206, -0.36269, -0.288084, -0.328131, 0
-0.239932, -0.399989, -0.582273, -0.77633, 0.148928, 1.17804, 1.16637, 1.31042, 1.3813, 1.6574, -0.596513, -0.26557, -0.782975, -0.749259, 1.62887, -0.588139, -0.474306, -0.399396, -0.416825, -0.415525, 0.0214969, -0.233529, -0.27492, -0.309878, 0
-0.0730162, -0.748889, -0.568645, 1.68287, -0.417071, 1.16947, 0.880593, 1.25644, 1.3813, 1.6574, -0.609537, -0.24876, -0.797188, -0.761942, 1.39511, -0.592691, -0.480675, -0.406141, -0.424687, -0.421657, 0.0214969, -0.342329, -0.260983, -0.28554, 0
-0.0742618, -0.375878, -0.555017, -0.858812, -0.417818, 1.16635, 0.879178, 1.29872, 1.3813, 1.6574, -0.622561, -0.287982, -0.809269, -0.773991, -0.858542, -0.599063, -0.487043, -0.417383, -0.369648, -0.427789, 0.0327652, -0.328968, -0.247045, -0.26381, 2
-0.0182081, -0.352476, -0.528562, -0.84812, 0.162368, 1.64273, 0.862201, 1.23845, 1.3813, 1.6574, -0.647887, -0.403247, -0.835563, -0.796821, -0.890021, -0.609986, -0.499781, -0.427501, -0.351301, -0.437426, 0.0507946, -0.312425, -0.219169, -0.25338, 2
-0.0642967, -0.318437, -0.489282, 1.68287, 0.173569, 1.14218, 0.434244, 1.21776, 1.3813, -0.903309, -0.685512, -0.347215, -0.871095, -0.829798, -0.910424, -0.627281, -0.518888, -0.451109, -0.39411, 3.43731, 0.0857266, -0.276158, -0.17813, -0.191666, 2
0.0826886, -0.308509, -0.47886, 1.68287, 0.175809, 1.13204, 0.432122, 1.21416, 1.3813, -0.914778, -0.695642, -0.360823, -0.881044, -0.838676, -0.913338, -0.631833, -0.525257, -0.45673, -0.465749, -0.466335, 0.0857266, -0.268523, -0.166515, -0.178628, 2
-0.134052, 1.89552, -0.47405, -0.674754, -0.39467, 1.13126, 1.16637, 1.28433, 1.3813, 1.6574, -0.697813, -0.343213, -0.439022, -0.843116, 1.62887, -0.625461, -0.529503, -0.471344, -0.476233, -0.476848, 0.0778387, -0.262161, -0.159546, -0.19862, 2
-0.139035, -0.643226, -0.474852, -0.678573, -0.398404, 0.246322, 0.84381, 2.21276, 1.3813, 1.6574, -0.696366, -0.353619, -0.285522, -0.840579, 1.62887, -0.612717, -0.530564, -0.472468, -0.480601, -0.475971, 0.048541, -0.253889, -0.162643, -0.200358, 2
-0.139035, 1.89552, -0.474852, -0.677809, 0.185516, 0.244763, 1.16637, 1.80072, 1.3813, 1.6574, -0.694195, -0.345614, -0.38217, -0.840579, 1.62887, -0.596332, -0.531626, -0.473592, -0.485843, -0.341061, 0.048541, -0.257707, -0.162643, -0.201227, 2
-0.151491, -0.670883, -0.469241, 1.68287, -0.856878, 0.245543, 1.16637, 1.26364, 1.3813, 1.6574, 1.77319, -0.39124, -0.449681, -0.624962, -0.786257, -0.551728, -0.535872, -0.485959, -0.500695, -0.497873, -0.153163, -0.43586, -0.159546, -0.206443, 2
-0.156474, -0.635426, -0.462827, -0.678573, 1.52435, 0.25334, -0.0906231, 1.23575, 1.3813, 1.6574, -0.661634, -0.392841, -0.345927, -0.347831, -0.789172, -0.518048, -0.533749, -0.490455, -0.508557, -0.48298, -0.561078, -0.442858, -0.150254, -0.206443, 2
-0.166439, -0.687902, -0.726569, -0.673226, -0.769514, -0.877198, -0.0870862, 2.21276, 0.581724, 1.6574, 1.77319, -0.35522, -0.367957, -0.443591, -0.364789, -0.374225, -0.438215, -0.498325, -0.522536, -0.531162, -0.500229, 2.05001, -0.367839, -0.200358, 1
-0.165193, -0.694994, -0.75623, -0.664062, -0.772501, -0.736076, -0.0800125, 1.62709, 0.585408, 0.831609, 1.77319, -0.35602, -0.379327, -0.35671, -0.587473, -0.332352, -0.426539, -0.500573, -0.526904, -0.540799, -0.584742, -0.811889, -0.403458, -0.188189, 1
-0.163948, -0.694994, -0.753023, -0.666353, -0.772501, -0.82496, -0.891363, 1.62709, 0.586882, 0.831609, 1.77319, -0.35602, -0.381459, -0.35671, -0.587473, -0.329621, -0.429723, -0.500573, -0.526904, -0.539923, -0.583615, -0.813161, -0.402684, -0.191666, 1
-0.158965, -0.692157, -0.736188, -0.662534, -0.771007, 1.64273, -0.883582, 1.62439, 0.584671, 0.828551, 1.77319, -0.360022, -0.385013, -0.359246, -0.587473, -0.334172, -0.39894, -0.499449, -0.52603, -0.539046, -0.608405, -0.810616, -0.397264, -0.184713, 1
-0.137789, -0.680102, -0.740998, -0.654897, -0.762047, -0.8234, -1.08306, 0.635689, 0.575828, 0.819375, 1.77319, -0.37363, -0.397094, -0.370661, 0.35223, -0.342365, -0.368157, -0.496076, -0.523409, -0.539923, -0.606152, -0.809344, -0.775134, -0.171675, 1
-0.0817357, -0.649609, -0.850824, -1.01919, -0.747859, 0.278289, -1.09579, 0.619496, 1.01652, 0.794143, 1.77319, -0.405648, -0.424809, -0.397296, -0.362458, -0.363301, -0.507212, -0.478089, -0.512926, -0.534666, -0.589249, 2.05001, -0.490957, -0.123868, 1
-0.0306645, -0.625498, -0.825171, -0.997047, -0.732925, -0.70177, -1.29456, 0.6096, 1.3813, 1.26897, 1.77319, 2.33909, -0.429073, -0.423297, -0.370036, 3.45713, -0.491289, -0.451109, -0.501568, -0.528534, -0.597137, -0.159723, -0.465404, -0.344646, 1
0.00919594, -0.606351, -0.803527, -0.984827, -1.05998, -0.694753, -1.32003, 0.603302, 0.995883, 0.759735, 1.77319, 2.33909, -0.448971, -0.443591, -0.427164, -0.387879, -0.257762, -0.453357, -0.4972, -0.522402, -0.590376, -0.707542, -0.429785, -0.324654, 1
0.0428282, -0.586495, -0.781081, -0.964206, -1.04505, 1.64273, -1.34408, 0.596105, 1.3813, 0.741384, 1.77319, 0.0474054, -0.46958, -0.461981, -0.420169, -0.119347, -0.269439, -0.446612, -0.490211, -0.514517, -0.581361, 2.05001, -0.413525, -0.297709, 1
-0.101666, -0.488632, -0.674462, -0.858048, -0.670203, -1.15243, -0.0715241, 0.554722, 0.946508, 0.653453, 1.77319, -0.0694599, 2.04256, -0.569156, -0.508776, -0.191259, -8.82497E-4, -0.383657, -0.445655, -0.471591, -0.53178, -0.708815, -0.480891, -0.178628, 0
0.0577758, -0.402116, -0.576661, -0.761055, -1.06969, -0.844452, -0.145798, 0.50884, 0.00764857, 0.576991, 1.77319, -0.180722, 2.04256, -0.650329, -0.50353, -0.236773, -0.0773095, -0.325199, -0.400225, -0.426913, -0.473185, -0.666822, 0.204387, -0.066501, 0
0.152444, -0.34964, -0.517339, 1.68287, -1.05625, -0.774281, -0.101234, 0.48365, 0.885342, 0.531114, 1.77319, -0.241556, 2.04256, -0.697891, -0.53734, 0.0745413, -0.112339, -0.292597, -0.37489, -0.400632, -0.440507, 2.05001, -0.448369, -0.140383, 0
0.301921, -0.270215, -0.42515, -0.735088, 1.52435, -0.692414, 0.512054, 0.444966, 1.3813, 0.464592, 1.77319, -0.343213, 2.04256, -0.770821, -0.58281, -1.01272E-4, -0.154798, -0.242009, -0.337323, -0.36121, -0.388672, 2.05001, 0.354606, 0.0204193, 0
0.810141, -0.151788, -0.286465, -0.680864, -0.504435, -0.462408, 0.543886, 0.386489, -0.0999445, 0.380485, 1.06626, -0.484092, 2.04256, 1.7817, -0.371785, -0.105693, 0.111635, -0.194792, -0.294514, -0.320912, -0.312047, 2.05001, -0.221492, 0.102124, 0
0.903564, -0.0978926, 2.01265, -0.592271, -0.572385, 0.86305, 0.560155, 0.361299, -0.12279, 0.333078, 1.05034, -0.545726, 2.04256, 1.7817, -0.666171, -0.140284, -0.126138, -0.122844, -0.275294, -0.300763, -0.304159, 2.05001, 0.539669, 0.14993, 0
0.954636, -0.0709451, 2.01265, -0.663298, 0.765703, 0.241644, 0.572888, 0.348704, -0.130896, 0.30861, 1.04455, -0.577744, 2.04256, 1.7817, -0.679578, -0.157579, -0.147368, 0.00418976, -0.261316, -0.287622, -0.290637, 2.05001, 2.66751, 0.162099, 0
1.19006, 0.0240806, 2.01265, -0.654133, -0.705298, 0.239305, 0.601183, 0.303722, -0.169954, -0.618106, 1.01055, -0.688206, 2.04256, -0.730868, -0.942485, -0.217657, -0.041219, 0.0660204, -0.222876, -0.241192, -0.228661, 2.05001, 2.66751, 0.286395, 2
0.934705, 0.0630836, 2.01265, -0.612128, -0.437232, 0.247102, -0.33325, 0.287528, -0.0255137, 0.194682, 1.00259, -0.858701, -0.807848, -0.768284, -0.970467, -0.237683, -0.0720021, -0.139707, -0.196666, -0.224547, -0.207251, 2.05001, 2.66751, 0.295956, 2
0.909793, 0.0645019, 0.0245729, -0.596854, -0.426032, 0.785082, 0.613208, 0.291127, 0.257471, 0.208446, 0.984496, -0.8571, -0.807137, -0.768918, 0.741636, -0.233132, -0.082617, -0.147576, -0.192298, -0.227176, -0.193729, 1.55436, 2.66751, 0.109078, 0
0.911038, 0.0673385, 0.0301844, -0.603727, -0.426032, 0.785082, 0.61533, 0.291127, 0.256734, 0.207681, 0.983773, -0.8571, -0.807848, -0.769552, 0.738721, -0.234042, -0.080494, -0.147576, -0.191424, -0.223671, -0.181334, 1.555, 2.66751, 0.112555, 0
0.922249, 0.0737208, 2.01265, -0.596854, -0.424538, 0.782743, 0.617452, 0.290227, 0.252312, 0.205387, 0.981602, -0.863504, -0.814244, -0.77526, 0.736972, -0.239504, -0.0730636, -0.149825, -0.101439, -0.223671, -0.174573, 1.55563, 2.66751, 0.0395417, 0
0.932214, 0.0779757, 0.0494239, -0.604491, -0.422298, 0.781184, 0.618867, 0.286629, 0.247891, 0.203858, 0.976537, -0.869107, -0.818507, -0.779699, -0.718635, -0.241324, -0.0751866, -0.150949, -0.10406, -0.218415, -0.203871, 1.55691, 2.66751, 0.0430185, 0
0.94467, 0.0850672, 0.058242, -0.602964, -0.426778, 0.778065, 0.620989, 0.28303, 0.242732, 0.197741, 1.77319, -0.87391, -0.825614, -0.785406, -0.396268, -0.244055, -0.0751866, -0.152073, -0.106681, -0.217539, -0.199363, 1.55881, 2.66751, 0.0551874, 0
0.957127, 0.110596, 2.01265, -0.599145, -0.423045, 0.774167, 0.621696, 0.277632, 0.2361, 0.183213, 0.987391, -0.883515, -0.833431, -0.794919, -0.730877, -0.247696, -0.0815555, -0.154322, -0.110175, -0.211407, -0.192602, 1.562, 2.66751, 0.581055, 0
1.06301, 0.151727, 2.01265, -0.552558, -0.396163, 0.745319, 0.645039, 0.244346, -0.081521, 0.138101, 0.945423, -0.941948, -0.886019, -0.841213, -0.774015, -0.682808, -0.0996008, -0.147576, 0.165023, -0.207903, 4.48941, 1.57917, 2.66751, 0.156015, 2
1.14896, 0.203495, 0.0975226, -0.519717, 1.52435, 0.725047, 1.16637, 0.221855, -0.249543, -0.0255275, 1.77319, 1.40657, -0.900232, -0.881166, -0.824148, -0.355109, -0.107031, -0.137459, -0.2552, -0.154464, -0.118231, 2.05001, -0.215297, 0.0125964, 2
0.638243, 1.89552, 0.0975226, -0.135563, -0.574625, 0.732844, 0.340871, 2.21276, -0.248069, -0.0148229, -0.536456, 1.40576, -0.927236, -0.883068, -0.825897, -0.366942, -0.632467, -0.0419022, -0.16871, -0.171985, -0.1757, -0.53448, -0.320606, 2.97397, 2
0.15369, 0.0531556, 0.102332, 1.68287, -0.562678, -0.587157, 0.340871, 0.244346, -0.241437, -0.0224691, 1.77319, 1.40737, -0.819218, -0.880531, -0.827646, -0.370584, -0.637775, -0.0430264, -0.24559, -0.283242, -0.184714, -0.555476, 2.12626, 2.97397, 2
0.152444, 0.0531556, 0.105539, 1.68287, -0.615693, -0.322845, 0.341579, 0.247044, -0.239963, -0.0239983, 0.323873, -0.957156, 2.04256, -0.880531, -0.828229, -0.375135, -0.635652, -0.0317844, -0.196666, -0.284994, -0.182461, -0.558658, -0.490183, 2.97397, 2
0.143725, 0.0524464, 0.119969, -0.115706, -0.620174, -0.587157, 0.345115, 0.247044, -0.238489, -0.0232337, 0.316638, -0.957957, 2.04256, -0.877995, -0.828229, -0.378776, 0.410974, -0.0452747, -0.253453, -0.286746, -0.139641, -0.561839, 2.11387, 2.97397, 2
0.147462, 0.0510281, 0.109547, -0.132508, -0.613453, -0.311929, 0.343701, 1.57491, -0.232593, -0.0232337, 0.194354, 2.33909, 2.04256, 1.7817, -0.828812, -0.380597, 0.451311, -0.0475231, -0.174825, -0.289375, -0.144148, -0.560566, -0.494829, 2.97397, 2
0.0116872, 0.0538647, 2.01265, -0.134035, -0.237863, -0.527122, 0.352189, 2.21276, -0.226698, -0.0239983, 0.192183, -0.210339, 1.2246, 1.7817, 1.62887, -0.385148, -0.204688, -0.0542683, -0.177446, -0.289375, -0.170066, -0.560566, -0.487085, 2.97397, 0
0.184831, 0.0567013, 2.01265, -0.133271, -0.240103, -0.53102, 0.350067, 2.21276, -0.215644, -0.0232337, 0.192906, -0.210339, -0.916577, 1.7817, -0.813655, -0.386058, -0.211057, -0.595005, -0.181814, -0.284994, -0.173446, -0.547841, -0.501023, 2.97397, 2
-0.146509, 0.0595379, -0.0571949, -0.128689, -0.237116, -0.53024, 1.16637, 1.17278, -0.220065, -0.0217044, 0.200866, -0.21274, 2.04256, -0.773357, -0.828229, -0.389699, -0.219549, -0.602875, -0.180941, -0.221919, -0.181334, -0.594288, -0.509541, 2.97397, 2
-0.247406, 1.89552, -0.0636081, -0.125634, 1.52435, -0.53102, 1.16637, 1.17188, -0.220802, -0.0163521, 0.203037, -0.208738, 1.22745, 1.7817, -0.828229, -0.39061, -0.218487, -0.606247, -0.169583, -0.277986, -0.313174, -0.430133, -0.515736, 2.97397, 2
-0.482831, 1.89552, -0.0571949, -0.0622447, -0.234876, -0.186401, -0.783136, 0.149883, 1.3813, -0.00564746, 0.190012, 0.598113, -0.221564, 1.05685, 1.62887, -0.395161, -0.246086, -0.159942, -0.612521, -0.211407, -0.207251, -0.591743, -0.559098, -0.600191, 1
-0.48034, 1.89552, -0.393886, -0.279907, -0.234876, -0.185621, 1.16637, 1.17637, 1.3813, -0.00641208, 0.189289, 0.596512, -0.222274, 1.05621, 1.62887, -0.395161, -0.247147, -0.161067, -0.612521, -0.210531, -0.212885, -0.662368, -0.558323, -0.599322, 1
-0.485323, 1.89552, -0.393886, -0.279907, -0.237116, -0.18796, -0.839725, 1.17727, 1.3813, -0.00641208, 0.189289, 0.597313, -0.224406, 1.05812, 1.62887, -0.396071, -0.247147, -0.161067, -0.612521, -0.210531, -0.309793, -0.662368, -0.558323, -0.599322, 1
-0.464147, 1.89552, -0.0483769, -0.274561, -0.229649, -0.180943, -0.781721, 0.284829, 1.3813, -0.0163521, 0.179882, 0.711777, -0.232223, 1.04734, 1.62887, -0.400623, -0.253516, -0.171184, -0.612521, -0.204398, -0.204997, -0.355691, -0.548257, -0.5802, 1
-0.124087, -0.684357, 0.00132515, -0.23332, -0.209488, -0.105314, -0.796576, -0.352116, 1.3813, -0.0629938, 0.131403, 0.526873, -0.28339, 1.7817, 1.62887, -0.42611, -0.285361, -0.184675, -0.268305, -0.607378, -0.24331, -0.62801, -0.506444, -0.52544, 1
-0.624834, -0.678684, 0.0125482, -0.225682, -0.205008, -0.11545, -0.841847, -0.356615, 1.3813, -0.0729338, 0.119825, 0.515667, 0.525327, 1.00802, 1.62887, -0.429751, -0.289607, -0.206034, -0.270052, -0.615262, -0.239929, -0.621011, -0.502572, -0.513271, 1
