@relation waveform
@attribute f1 real [-3.3116, 3.89539]
@attribute f2 real [-3.40599, 3.36092]
@attribute f3 real [-4.10148, 3.40713]
@attribute f4 real [-3.41399, 3.36225]
@attribute f5 real [-2.85462, 3.0919]
@attribute f6 real [-2.62228, 3.09929]
@attribute f7 real [-2.9675, 3.02524]
@attribute f8 real [-3.53894, 2.96711]
@attribute f9 real [-3.63865, 3.14314]
@attribute f10 real [-3.12024, 3.03057]
@attribute f11 real [-2.85237, 3.38937]
@attribute f12 real [-3.10993, 2.90019]
@attribute f13 real [-3.20232, 2.91906]
@attribute f14 real [-3.10698, 2.89832]
@attribute f15 real [-2.57963, 3.00794]
@attribute f16 real [-2.75614, 3.23607]
@attribute f17 real [-2.93125, 3.23661]
@attribute f18 real [-3.5961, 3.68015]
@attribute f19 real [-3.47565, 3.85736]
@attribute f20 real [-3.63189, 3.96981]
@attribute f21 real [-3.86998, 4.04325]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21
@outputs clase
@data
-0.183287, -0.112699, 0.848138, -1.39313, -1.12072, -0.32373, -1.64791, -1.40271, -0.590453, -0.639023, -0.690856, -0.597451, 1.39326, 1.22797, 0.877927, 1.1595, 1.38625, 1.27361, -0.184981, -0.802063, 0.723502, 2
0.2424, -2.10576, -1.74452, -0.297907, -0.232908, -0.411923, -1.17166, -0.835723, -0.590453, -0.841438, 0.262578, 0.169517, 0.45477, 1.0973, 2.02219, 1.01039, -0.338353, 0.480868, 0.625158, -0.311929, 0.332354, 2
-0.608975, -1.66918, -1.34889, -2.0432, -0.447412, -0.825332, -1.01291, -0.583728, 0.353467, -0.756555, 0.611973, 2.50348, 0.793837, -0.124215, 0.650066, 1.2313, 0.709583, 0.948021, 0.691974, -1.19047, -0.289472, 2
-1.78704, -0.321496, 0.0147832, 0.118983, 0.219933, 0.188897, -0.0604264, -0.343187, 0.642054, 0.373052, 0.321798, 1.3927, 0.684851, 0.852995, -0.429801, 0.132268, -0.709622, 0.303917, 0.215913, 0.548118, -0.189177, 2
-1.55935, -0.966867, 0.578771, -0.312039, 1.1137, -0.00402715, -0.100113, -0.778451, -1.66063, -1.12874, -0.282241, -0.875147, -0.78646, 0.523471, 0.129947, -0.121779, -0.446141, 0.318073, 0.758789, 2.04626, 0.171883, 0
-0.203087, 0.0676254, 0.755543, -0.905579, 0.362936, -0.764698, -0.983149, -0.452003, -0.770819, -0.560669, 0.197437, 0.599284, 1.70205, 1.13707, 0.991858, 2.54572, 0.847312, 1.73369, 1.452, 0.853296, -0.118971, 2
-0.0347915, 0.5042, 0.250479, -1.25181, -0.536789, 0.0345576, 0.142969, -0.400459, -0.133523, -1.22015, -0.412524, -0.828864, -0.853063, 0.273487, 0.0556438, 0.181973, -0.224577, 0.374697, 1.452, 0.261436, -1.43283, 0
0.668088, -0.520801, -1.60142, -0.898513, -0.137573, -0.841868, 0.311639, -0.675362, -0.734746, -1.90575, -1.55546, 0.314977, -0.205201, 0.171221, 0.610438, 0.806047, -0.00301327, 0.105731, 1.19309, 0.252188, 0.141794, 0
0.816584, -0.00830062, 0.157885, 0.267368, 1.10774, 1.06532, 0.683705, -0.114101, 0.395553, 0.301228, -0.122349, -2.5876, 0.0127707, -0.516235, -0.677476, -0.149393, -0.212601, -0.0287525, 0.391304, -0.395159, -1.2523, 0
0.499793, 1.72851, 0.166302, 0.57827, -0.822794, 0.872398, 1.17483, -0.0797381, 0.563895, 1.29371, 1.35222, -0.0354485, -0.93783, -0.101489, -0.727012, -1.03856, -1.00903, -4.40256E-4, -0.410483, -1.26445, 1.14474, 1
2.34114, 0.855358, 0.309404, 0.6136, 0.893237, 0.188897, -0.303509, -0.182827, 0.0528559, -1.25933, -0.596105, -1.10656, -0.289968, 0.585967, 0.0259227, -0.265372, 1.09283, -0.347265, 1.34343, 1.2417, -0.770885, 0
0.569091, -0.492329, 0.250479, 1.37672, 0.619149, 0.657426, 0.753157, -1.13354, -0.217694, -0.221134, -1.01064, -0.63051, -0.538214, -0.584412, -0.301009, 0.452589, 1.1587, 0.296839, 0.917476, 1.63011, 0.201971, 0
0.351297, 1.25397, 0.772378, 0.0836537, 1.00049, 1.21415, 1.20956, 0.372707, 0.804384, 0.503643, 0.635661, 0.361259, -1.08314, -0.567368, -0.890478, -0.77899, -1.21263, -0.283563, -0.385427, 0.261436, -0.13903, 1
0.94528, -0.0557544, 0.393581, -0.085929, -1.57952, -0.35129, -0.209253, -0.285916, 0.323406, 0.373052, 2.98668, 2.52993, 0.981535, -0.487828, 0.169575, 0.253769, -1.54797, -0.269407, -2.18945, 0.113471, -0.259384, 2
-1.19306, 0.760451, -0.557622, -0.750128, -1.06709, -0.202463, 0.0189476, -1.38553, -0.710697, -1.22668, -0.27632, 1.30013, 1.26006, 0.955261, -0.221753, 1.1098, 0.757489, 0.169433, -1.3626, 0.446392, 1.35536, 2
0.60869, 1.60513, 1.56364, 0.140181, 1.14945, 1.72678, 1.41295, 1.48378, 1.27935, 1.22189, -0.412524, -1.38426, -1.76733, -1.65253, -0.920199, -1.82279, -0.655728, -0.566686, -1.16216, 0.927278, 0.954179, 1
0.380996, 2.21254, -0.246166, 0.76905, 1.29245, 0.111727, 0.559683, 0.928242, 0.714201, 1.96626, 0.0257001, 1.51171, 0.127812, -0.9253, -0.727012, -0.0610289, -1.85337, -0.382656, -0.218388, 0.141214, -0.229295, 1
-0.816869, -0.188625, -0.422938, -0.128325, -0.673833, 0.221969, -0.392805, -0.0281937, -1.46824, -0.306018, -0.613871, -0.227191, -1.62807, 0.495064, -0.707198, 0.397361, 1.11079, 1.67706, 2.05334, 1.14923, -0.309531, 0
-0.688173, -1.14719, -0.725977, -0.290841, 0.595315, 0.442454, 0.986318, 0.0118965, 0.257272, 1.14354, 1.12718, 0.433989, 0.424496, -1.33436, -0.642802, -1.11588, -1.79948, -1.64963, -1.62152, -0.765071, 0.683384, 1
0.59879, -0.75807, 0.923897, -0.799589, -1.69868, -0.748162, 0.529918, 0.0863495, 0.0468437, 1.16965, 1.80821, 1.7299, 0.3034, 0.250761, 0.773904, -0.469714, -0.919209, 0.282682, -1.73844, -2.07826, -0.730767, 2
-0.678273, 1.16855, 0.528264, 0.0695218, 0.964738, 0.662938, 0.629135, -0.331733, 0.804384, 0.248992, -0.169724, -0.504886, -0.350516, -0.800308, -0.756733, -1.1932, 0.248491, 0.169433, -0.65269, 1.67635, 1.00433, 1
-0.054591, 0.238459, 0.646113, -0.630007, 1.75125, 1.24171, 0.728353, 0.796517, -0.0914376, -0.0317779, -0.76192, -0.511498, -1.39799, -0.754856, -1.23227, -0.221189, 0.0448924, 0.126965, 0.750437, -0.672593, 0.101677, 0
1.10368, 0.0771162, -1.66876, -0.757194, -0.775126, -0.841868, -0.0901917, -0.515002, -0.608489, 0.484054, 1.01467, 2.42414, 1.21162, 1.42682, 0.323134, -0.878399, -0.452129, -1.43021, -0.736209, 0.298427, -0.720738, 2
1.53926, -0.0937174, -1.593, -0.637073, -1.09688, -0.32373, -0.606123, 0.481523, 0.816409, 1.18271, 0.913993, 2.21256, 0.951262, 0.398479, -0.702244, -0.138348, -0.895256, -0.0641428, -0.86984, 0.363162, 1.56598, 2
-1.31185, -1.46039, -0.1199, -1.08929, 0.112681, -0.00953926, 0.480309, 0.538795, 0.894568, 1.35248, 0.617895, 0.777803, -0.38079, -0.885529, 0.0259227, -0.315076, -1.45815, -1.56469, -0.786321, 0.141214, 0.171883, 1
0.58889, -0.226588, -0.683888, -0.545215, -1.63314, -0.45602, 0.425739, -0.25728, 2.33149, 1.32636, 1.23378, 2.12661, -0.0114484, 0.00645868, 0.0705044, 0.380793, -1.31443, -0.40389, 0.466471, -2.29096, 1.235, 2
0.776985, -0.112699, 0.688201, 0.966897, 1.29245, 0.525135, 0.445583, -0.434822, 0.624018, 0.425289, -0.684934, 0.632343, -0.762241, 0.142814, -0.439708, -0.497328, -0.0269661, 1.02588, -1.42942, 0.104223, 0.593119, 0
-2.00483, -1.43191, -0.911166, -0.99037, -0.76321, -0.35129, -0.343196, -1.58025, -0.836954, -0.0644255, 0.854774, -0.101566, 1.78682, 1.27342, 0.655019, 0.237201, 0.0987863, 1.2453, -0.443891, -0.284185, -1.22221, 2
-0.203087, 0.219478, 0.612442, 0.387489, 1.45929, 0.508599, 0.877179, 0.630429, 1.48377, 0.00739925, 1.5891, -0.432156, 1.10869, -1.0162, -0.677476, -1.22633, 0.25448, -0.524217, -0.711153, -0.219451, 0.422619, 1
-0.232786, 0.0486439, 0.124214, -0.891447, -0.679791, -1.23874, 0.0189476, -0.131282, 0.774323, 0.666881, 1.75491, 1.29352, 1.09658, 0.614374, -0.380266, -0.745853, -0.164695, -0.559607, 0.700326, 0.945774, 1.6763, 2
1.90555, 0.295404, -0.111483, -0.347369, -1.06113, -0.74265, -1.67767, -2.03843, -0.939162, -0.54761, -0.347383, 0.427377, 1.6294, 1.93815, 1.36337, 1.73387, 1.50003, 2.10882, 0.875717, -0.0252465, 0.352413, 2
-0.846568, 0.589617, -1.15528, -1.13169, -1.1803, -1.09542, -0.402727, -0.583728, 0.90058, -0.306018, 0.712647, 0.367871, 0.509263, 1.29047, 1.76956, -0.28194, 0.326338, -0.644544, -0.168277, -0.866797, -0.831062, 2
1.40067, -0.454366, -0.0525586, 0.126049, 0.827694, -0.356802, 0.495191, -0.280189, -0.614501, 0.00739925, 0.215203, 0.116623, -1.2224, -0.396924, 0.798671, -1.29813, 0.158668, 0.671976, -1.1371, 0.75157, -1.37265, 0
0.183002, -0.691635, -1.37414, -0.637073, 0.434437, -1.30489, -1.9654, -0.84145, 0.167088, 0.392641, -0.856671, 1.71668, 0.103592, 0.750729, 1.31384, 0.927548, 1.3623, -0.255251, 1.6608, 1.4544, 0.382501, 2
1.93525, -0.815015, -0.465027, -0.248446, -0.286534, -0.527678, 0.133048, 0.510159, 1.16512, 1.11742, 1.16272, 0.314977, 0.00671596, -0.192392, -1.33629, -1.09931, -1.9372, -0.687013, 0.0655778, -2.26322, 0.492825, 1
0.153303, 1.03568, 0.0568718, 1.04462, -0.298451, -0.555238, -0.0604264, 0.555976, -0.0673887, -1.23974, -0.4599, -0.0156131, -0.992323, 0.546197, 0.882881, -0.033415, 0.494008, -0.630388, 0.274376, -0.108477, -1.62339, 0
-0.618875, -1.01432, -1.6856, -0.297907, -0.0422382, -0.406411, -0.199331, 0.0233508, -0.404073, -0.919793, -0.00983163, -0.92143, 0.218633, 0.375753, 0.877927, 0.949639, 0.559878, -0.0570648, 1.15133, -0.506133, -2.11483, 0
-1.80684, 1.56717, 0.553518, 0.973963, 0.726401, 1.73229, 0.420778, 0.590339, 1.22524, -0.567199, -0.655325, -0.134625, -0.889391, -0.124215, 0.1349, -0.635397, 0.0568688, 1.49303, -0.761265, 0.24294, 0.252118, 0
0.559191, -0.103208, 2.31282, 1.39792, 0.815777, 0.337724, 0.500152, -0.406186, -0.0373275, -0.0513664, -1.11724, -1.21235, -0.895446, 0.125769, -0.697291, -1.13245, -0.488058, -0.347265, 0.307784, -0.543124, -0.249354, 0
0.0939047, -0.416403, 0.780796, 1.76535, 1.85255, 2.4213, 1.37823, 1.32914, 0.720213, -0.423549, -0.542807, -2.31652, -1.55542, -0.73213, -1.59883, -1.22081, -1.09287, -0.991369, -0.886544, 1.13073, -0.580326, 1
-0.480279, -0.0557544, 0.435669, 1.46151, 1.96576, 2.16223, 1.00616, 1.71286, 1.87456, -0.81532, -0.880359, -1.27847, -2.59078, -1.76615, -1.18274, -1.45829, -1.16473, -0.906433, 0.199209, -0.903789, 1.19489, 1
2.20254, -0.406912, 0.35991, -0.354435, -1.07901, -0.935574, -1.79673, -1.06481, -1.29388, -1.00468, 0.0967635, 1.20096, 0.739344, 0.296213, 1.2643, 1.11532, 0.823359, 1.25238, 1.31837, 0.705331, -1.26233, 2
-0.925766, -0.539783, -0.902749, 1.44738, -1.79998, -0.108757, -0.53667, -0.967447, -2.49633, -0.332136, -0.827061, 0.533166, 1.15712, 0.699596, 2.49277, 1.16503, 1.76351, 1.8894, 0.466471, -0.358168, 1.08456, 0
-0.292184, -1.92543, 1.26902, 0.698391, 0.875362, 1.08186, 0.862296, -0.45773, -0.145548, -0.54761, -0.412524, -0.723076, -0.586652, -0.987796, -0.325777, -0.28194, -0.0509189, 0.148199, 0.650214, -0.0807334, -0.229295, 0
0.113704, 0.238459, -1.17212, -0.601743, -1.68081, -0.764698, 0.0338302, -0.944539, 0.155064, 0.595056, 0.777788, 1.9547, 0.412386, 0.864358, 0.1349, 1.49087, -0.835374, -0.177392, 0.240969, -0.459894, 0.57306, 2
-0.0149921, 2.28846, 0.444087, -0.841985, 1.63208, 0.420405, 1.14507, 1.01415, -0.277817, 0.340405, -1.2416, -1.5231, -0.138599, -0.845759, -0.142497, 0.104654, 0.757489, -0.679935, -0.460595, 0.372409, 2.98013, 0
0.450294, -0.0367729, -0.591293, -0.721864, -0.822794, 0.414893, 0.569605, -0.125555, 0.660091, -0.325606, 0.81332, 1.75635, 0.212578, -0.163985, -0.58336, -1.30365, -0.847351, -0.481749, -1.1371, -0.765071, -0.459972, 1
0.430495, -0.720107, 0.343074, -0.538149, -0.369952, -0.654456, -1.04764, -1.72916, -1.08346, -1.65763, 0.0849196, 0.453825, 0.696961, 1.15411, 1.83396, 0.833661, 1.17068, 1.22407, 0.625158, -1.26445, -0.570296, 2
0.529492, -0.482838, -0.953255, -0.834919, -0.709584, -1.43718, -0.392805, 0.109258, -0.199658, 0.915003, 1.35222, 0.632343, 1.00575, -0.618501, -0.241567, 0.535431, -0.769504, 0.558727, 0.558343, -0.478389, -0.560267, 2
0.707687, -0.169643, -0.67547, -0.142457, -0.775126, -1.17259, -0.571396, -1.23662, -1.05339, 0.307757, 1.13903, 0.896815, 1.03603, 0.114406, 0.189389, 1.08771, 0.122739, -0.177392, 0.29108, 0.862543, -0.209236, 2
-1.27226, 0.656052, -0.246166, -0.227248, 0.928988, -0.880453, -0.119957, -0.635272, -0.25978, -1.21362, -1.64429, 0.73152, -0.332352, 0.330302, 0.308273, 0.121223, 0.88923, -0.800262, 0.474823, -1.08874, -0.309531, 0
-1.24256, 1.60513, -2.46003, -0.361501, -1.45439, -0.63792, -1.21135, 0.87097, 1.06892, 0.986827, 1.54764, 1.5051, 0.690906, 0.466656, -0.325777, -0.751376, -0.374282, -2.79628, -1.989, -0.626354, 0.372472, 2
1.65806, -0.682144, -0.296673, -0.0647311, -1.45439, 0.486551, -0.566436, -1.51153, -0.398061, -1.4291, -0.477666, -0.809029, 0.485044, 1.30751, 1.48226, 2.18674, 0.733536, 1.98142, 0.775493, 0.760817, -0.770885, 0
0.539392, -1.51733, -0.0273054, -1.3578, -0.828752, -0.632408, -1.84138, -0.692544, -0.277817, -0.54108, 0.688959, 0.40093, 0.363948, 0.222354, 0.729322, 0.916502, 0.0987863, 0.310995, 1.05111, 1.0475, -0.279442, 2
0.2424, 0.342857, 2.9189, 0.175511, 1.8168, 1.61653, 1.4576, 1.62695, 1.14708, 0.340405, -1.99369, -1.576, -1.14369, -1.23778, -1.86137, -0.403441, -0.655728, 0.579961, 0.366248, -1.19972, 0.242089, 1
1.48976, -1.15668, 0.789214, 0.338028, -0.423578, 0.0676303, 0.0437519, 1.04278, 1.35751, 0.732176, 1.11534, 1.04889, -0.562433, -0.840078, -0.568499, -0.392395, -1.37431, -1.18956, -0.218388, -0.56162, -1.29242, 1
0.875982, -0.900432, -0.414521, 1.03756, -1.0373, -0.478069, -0.65077, 0.218074, 1.08696, 0.771353, 1.07389, 1.0026, 1.17529, 0.977987, -0.187078, -0.138348, -0.134754, -2.03185, -0.861488, 1.21396, 0.613178, 2
-0.965365, 1.62411, 0.275733, 0.712523, 0.166307, 0.696011, 1.21452, 1.32914, 0.269296, 0.745235, -0.388837, -0.795805, -0.495831, -1.14688, -0.76664, -0.508374, -0.428176, -1.43021, -0.986767, -1.95804, 1.28515, 1
-1.77714, -0.368949, 0.300986, 1.65936, 1.31033, 0.0290455, 0.698587, -0.240098, 0.624018, -0.945911, -1.14092, -1.13301, -1.64624, -0.470783, -0.2168, 0.502294, 0.242503, -0.828574, -0.777969, -1.77308, 0.462737, 0
-0.707972, -0.179134, 0.149467, -0.849051, -0.322285, -0.593823, -0.824401, 1.60977, 0.840458, 1.01295, -0.264476, 0.982768, 1.17529, 0.182584, -0.201939, -0.210144, -0.619799, -0.651622, -0.627634, 0.418648, -0.470002, 1
1.87585, -0.0937174, 0.460923, 0.882105, 0.362936, -0.450508, 1.2046, 0.578885, -0.752783, -0.789202, -2.04106, -0.828864, -1.29506, -1.15256, -0.746826, -0.287463, 1.12277, -0.651622, -0.95336, 0.927278, -0.700679, 0
1.56896, 0.0106809, 0.208391, -0.121259, -1.75231, -1.52537, -1.97036, -0.732634, -1.08346, -0.939381, -1.36004, -0.0817311, 0.533482, 1.20525, 2.35903, 1.25339, 3.15876, 1.04004, 1.12627, 0.927278, -0.459972, 0
-0.292184, 0.228968, 0.385163, -1.35073, 0.601273, -0.87494, -1.61318, -1.47716, -2.11756, -1.1875, -0.376993, 0.387707, 0.866495, 0.983669, 1.10084, 0.242724, 1.15271, 1.17452, 1.35178, 0.807057, 0.633237, 2
-1.10396, 0.75096, 0.620859, 0.500544, -1.78806, -0.626896, -0.730144, -0.623818, -0.109474, 0.373052, 0.493534, 0.612508, 1.45986, 0.642781, 0.605484, 0.927548, 0.0508806, -0.396812, 0.257673, 0.557366, 1.5058, 2
-0.727771, -0.463857, -0.406103, -1.3366, -0.280576, 0.155824, 0.663861, -0.824269, 0.491749, 0.901944, 1.07981, 0.797638, 0.739344, 0.523471, -0.206892, -1.4859, -1.42821, -0.276485, 0.524935, -1.36618, -0.750826, 1
-0.401081, 0.172024, 1.9677, 0.995161, 1.8585, 0.778692, 0.768039, 1.39214, 0.155064, -0.247252, -1.2949, -1.47021, -1.40405, -0.254888, -1.00936, -0.0499833, -0.811421, 1.04711, 0.0739298, -0.108477, -0.0587946, 0
-0.252585, -0.24557, -0.532369, -0.891447, -0.87642, -0.858404, -1.07741, -1.76925, -0.818917, -0.691259, -0.0512853, -0.332979, 1.49014, 0.279168, 1.2643, 0.198542, 0.763477, 1.32316, -0.109813, 0.0672316, 0.22203, 2
-0.0347915, 0.399802, -0.246166, 0.493479, -1.19222, -0.659968, 0.167774, -0.314552, 0.347455, 2.05767, 0.872539, 0.361259, -0.616926, 0.20531, -0.707198, -0.906013, -1.06891, -0.665778, -0.602578, 0.945774, 0.563031, 1
0.2523, -0.444875, -2.65364, -0.0223355, 0.392728, 0.888935, 0.167774, 0.378435, 1.45371, 1.68549, 0.831086, 1.63734, 0.309455, 0.0291845, -0.434754, -0.458669, -1.40425, -0.892277, -0.293556, -1.47715, 0.191942, 1
1.17297, 1.28244, 0.477758, -1.18822, -0.661916, -0.66548, -1.24608, -2.2446, -1.13757, -1.59886, -0.827061, 0.0901757, 1.31455, 1.21661, 0.942323, 1.40803, 1.41619, 1.25238, 1.92806, -0.274937, -0.189177, 2
0.153303, 0.172024, -0.818571, -0.0223355, 1.3997, -0.863916, -0.457296, -0.102647, -0.728734, -1.71639, -1.51401, -0.478439, -0.0719962, 0.904128, 1.23953, 0.540954, 1.1587, 1.13205, 1.93641, 0.603605, 0.0916471, 0
0.084005, -2.01085, 0.166302, 0.359226, 1.13157, 0.541672, 0.956553, 0.71061, 0.149052, 0.438348, -0.525042, -0.974324, -1.54331, -0.669634, 0.124993, -1.62397, -0.128766, -0.262329, 0.307784, -0.210203, 1.49577, 0
0.499793, 0.646562, -0.742812, -0.410962, -1.50801, -1.34347, -0.670614, -1.12781, -0.861003, -1.99716, -0.0275975, 0.407542, 1.1208, 1.50636, 2.16089, 2.51811, 1.82339, 1.51427, 0.399656, 0.973517, -0.129001, 0
0.420595, 0.266931, -0.187242, -0.00820356, 0.714484, 1.44566, 1.76021, 0.269619, -0.680636, 0.451407, 0.410627, -1.33797, -1.87027, -1.03893, -0.687383, -0.563601, 0.374244, -1.52222, -1.10369, -0.589363, -0.189177, 0
0.0642056, 1.70004, 1.2101, -0.891447, 0.356977, 1.02123, -0.293587, -0.29737, -0.42211, -0.54108, -2.04698, -1.41731, -0.320242, -0.482146, 0.986905, 0.507817, 0.48802, 0.155277, 2.49599, -1.67136, -0.530179, 0
-1.22276, -0.264551, 0.233644, -0.524018, -1.45439, 0.326699, -0.963305, -0.892994, -0.410086, -1.1875, -0.643481, 0.433989, 1.17529, 2.34154, 1.78937, 2.08733, 1.9192, 1.33024, 1.20979, -0.913036, 0.542972, 0
0.450294, 0.314385, -1.80345, -0.100061, 0.100764, -0.42846, 0.460465, 0.355526, 1.26733, 1.51572, 0.582364, 0.262082, 0.309455, 0.642781, -0.588313, -0.502851, -0.775492, -0.3685, -0.777969, -0.0807334, 1.64621, 1
-0.401081, -1.05228, -0.161989, -1.01157, -0.179282, -1.21669, 0.366209, 0.349799, -0.500269, 0.575468, 1.86151, 1.5051, 0.0309351, -0.317384, -0.504103, -0.861831, 0.0508806, 0.282682, -0.694449, 0.899535, 0.0314704, 1
0.59879, -0.416403, -1.01218, -1.27301, -1.43651, 0.194409, -1.5983, -0.829996, -0.187633, 0.849707, 0.309954, 1.35303, 1.09052, 0.693915, 1.09588, -0.121779, -0.14673, 0.0137159, 0.566695, 0.686835, -0.770885, 2
-1.59895, -0.321496, 0.418834, -0.283775, -1.72848, -1.17259, -0.338235, -0.784178, -0.704685, 0.790942, 0.179671, 0.407542, -0.338406, 0.392797, 1.30888, 0.424975, 0.649701, -0.127845, -0.218388, -0.05299, -0.570296, 2
-0.173388, -0.293023, 0.28415, -1.42846, -1.4246, -0.42846, -0.735105, 0.240983, -0.680636, 0.967239, 0.398783, 0.162905, 0.273126, 0.767773, -0.127636, -1.16558, -0.0149897, 1.03296, 0.625158, -1.9303, -0.439914, 2
-0.707972, 1.38684, 0.713454, -1.48499, 0.04118, -0.196951, -0.878971, -1.40271, -1.22174, -1.08956, -0.7027, 0.572837, 0.388167, 0.813225, 1.403, 0.480203, 0.613772, 1.86817, 0.917476, 0.252188, 0.322324, 0
-0.668373, -0.701126, -0.103065, -0.0505992, -0.232908, -0.693041, -0.119957, -1.47716, -0.728734, -1.5858, -0.815217, -1.2388, -0.120434, 0.222354, 1.07607, 1.25339, 1.39224, 0.834772, -0.661041, 2.08325, -0.851121, 0
1.63826, 0.902812, 2.20339, 2.2741, 1.40566, 1.07635, 1.70564, 0.0806223, 1.5499, -1.00468, -1.50809, -0.471827, -1.99742, -1.41959, -1.02918, -1.12692, -0.356318, -0.078299, -0.577522, -1.64361, -1.74374, 1
-0.351582, 0.608599, 0.334657, 1.78655, 1.08987, 1.21415, 1.36334, 0.630429, -0.993272, -0.377842, -0.376993, -0.524722, -0.974158, -0.41965, -1.01432, -0.403441, -0.290447, 0.0844965, -0.201684, 0.0579838, 1.10462, 0
-0.401081, -0.720107, 0.427252, 0.35216, 1.04816, 0.436942, 0.88214, 0.567431, 0.551871, -0.54761, -0.904047, 0.361259, -1.42221, 0.0689547, -0.741872, -0.160439, 0.128727, 0.318073, -0.201684, -0.469141, 0.362442, 0
-1.89594, -0.50182, -1.20579, -0.707732, -0.715542, -0.593823, -1.43955, -0.371823, -0.283829, 0.875826, 1.29892, 1.65056, 1.06025, -0.0105857, -0.509057, -0.77899, -0.362306, 0.346385, -0.402131, -1.16273, 0.984268, 2
0.499793, -0.710617, -0.709141, 0.2815, 0.625107, 0.227481, 0.48527, 0.882424, 1.12303, 1.24801, 1.21009, 0.645567, 0.575865, -0.73213, -1.52948, -0.033415, -0.979091, -1.45144, -0.594226, 0.141214, -0.891239, 1
-1.70784, 0.665543, 0.923897, 1.82188, 1.72742, 0.839326, 0.386052, 0.842334, -0.277817, -0.181957, 0.262578, -0.511498, -2.42731, -1.4139, -1.5592, -1.24843, -1.09287, -1.50807, 0.499879, -0.700337, 1.56598, 0
