@relation oocytes_trisopterus_states_5b
@attribute f1 real [-0.914278, 7.79999]
@attribute f2 real [-2.78541, 2.24443]
@attribute f3 real [-1.0046, 4.31518]
@attribute f4 real [-0.960643, 5.4067]
@attribute f5 real [-1.37908, 4.14311]
@attribute f6 real [-2.96459, 2.91612]
@attribute f7 real [-2.97156, 2.92341]
@attribute f8 real [-2.94081, 2.90985]
@attribute f9 real [-1.17177, 5.66245]
@attribute f10 real [-0.98409, 4.41643]
@attribute f11 real [-0.877688, 4.62526]
@attribute f12 real [-3.39624, 3.39081]
@attribute f13 real [-1.11036, 4.88541]
@attribute f14 real [-6.51233, 3.55649]
@attribute f15 real [-0.686613, 7.41656]
@attribute f16 real [-3.23953, 2.48591]
@attribute f17 real [-3.53228, 2.50386]
@attribute f18 real [-0.945881, 5.20394]
@attribute f19 real [-7.37687, 4.76302]
@attribute f20 real [-0.615952, 6.40925]
@attribute f21 real [-2.42377, 2.17324]
@attribute f22 real [-3.20692, 2.03018]
@attribute f23 real [-0.925672, 5.91291]
@attribute f24 real [-10.1453, 3.03094]
@attribute f25 real [-0.574974, 12.6856]
@attribute f26 real [-2.19253, 2.54906]
@attribute f27 real [-4.2775, 1.26792]
@attribute f28 real [-2.76777, 2.14381]
@attribute f29 real [-1.94254, 2.71259]
@attribute f30 real [-1.68345, 2.96449]
@attribute f31 real [-1.585, 3.02258]
@attribute f32 real [-1.53668, 3.0813]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32
@outputs clase
@data
-0.82046, 1.44155, 1.26255, 1.26037, -0.868613, -0.0260257, -0.0137225, 0.0156814, 0.982491, 0.925692, 1.35943, 1.30216, 1.51462, -1.55121, 1.04671, 1.41526, -0.465035, 1.16251, -0.191295, 0.730189, 1.48234, -1.2874, 0.938765, -0.192294, 0.475299, 1.48169, 0.797402, 1.19106, 1.32596, 1.35508, 1.33085, 1.32218, 2
-0.40054, 0.279507, -0.377593, 2.72495, -0.0182, 0.812874, 0.851972, 0.915058, -0.664435, -0.615442, -0.67414, 2.43588, 0.193364, -0.900776, -0.116926, 0.209555, 0.103193, 3.04876, 0.385718, 1.66307, 0.736726, -1.23931, 1.5996, 0.117975, 0.324472, 0.921644, 0.0225276, -0.29187, -0.420789, -0.431883, -0.409315, -0.40005, 2
-0.562471, 0.434282, -0.149668, -0.129709, -0.435081, -0.301884, -0.294409, -0.241707, 0.421828, -0.1824, -0.436271, 0.586548, -0.0845437, 0.21781, -0.344151, 0.470872, -0.407017, -0.150997, -0.188527, -0.321474, 0.484734, -1.24607, -0.133557, -0.0434461, -0.258498, 0.395593, 0.466194, 0.340343, 0.156304, 0.0710307, 0.0575884, 0.0660238, 2
-0.858119, 1.59934, 1.46917, 1.27558, -1.1339, -0.390396, -0.408026, -0.468093, 2.78497, 1.57999, 1.41688, 0.987128, 1.42011, -0.54736, 0.676049, 1.52709, -0.827046, 1.2528, 0.413453, 0.738874, 1.5588, -1.5075, 1.06555, 0.188996, 0.424557, 1.58458, 1.05209, 1.6378, 1.81528, 1.7729, 1.72947, 1.69995, 2
0.607467, -0.841698, -0.695688, -0.536146, 0.206667, 1.76412, 1.76874, 1.76143, -0.204918, -0.680337, -0.581271, 2.5143, -0.909881, -0.177423, -0.640189, -1.3591, 1.4914, -0.473051, -0.376084, -0.439599, -0.753447, -0.593684, -0.669763, 0.161891, -0.501745, -0.876769, -0.122273, -0.640079, -0.807557, -0.861228, -0.905213, -0.932948, 1
0.252092, -0.538705, -0.446485, -0.458309, 0.192884, 2.74411, 2.68228, 2.61421, 0.268313, -0.34578, -0.114777, 3.07454, -0.708182, -0.438889, -0.535037, -1.40509, 2.29908, -0.407616, -0.511949, -0.339264, -0.463656, 0.0708111, -0.575634, -0.0326121, -0.384749, -0.745751, -0.158353, -0.572216, -0.640559, -0.643377, -0.669803, -0.705883, 1
-0.730919, 0.868014, 0.242557, 0.197462, -0.760613, 0.606097, 0.590056, 0.557664, 0.340713, 0.771946, 0.258718, 1.82409, -0.103773, -0.376503, -0.34682, 0.563461, 0.280306, 0.325581, 0.0940483, -0.106252, 0.98408, -0.974006, -0.0606169, 0.148818, -0.296187, 0.654681, 0.751827, 0.896088, 0.790586, 0.678398, 0.646895, 0.659868, 2
-0.727001, 0.923443, 0.266394, 0.54649, -0.608086, -1.11444, -1.07282, -0.863236, 0.0559693, -0.353176, -0.285084, 1.04107, 0.263945, -0.281406, -0.187257, 0.914438, -1.78077, 0.599201, 1.57497, 0.448024, 1.02293, -2.30779, 0.784329, 1.2085, 0.298047, 1.31862, 0.606227, 0.58352, 0.373595, 0.277008, 0.227495, 0.213163, 2
0.573895, -1.07693, -0.807737, -0.723733, 0.342902, 0.604398, 0.61903, 0.603079, -0.533517, -0.597312, -0.724952, 0.432673, -0.594914, 0.215662, -0.592905, -0.894129, 0.790686, -0.814113, 0.148219, -0.605658, -1.23088, 0.286083, -0.803429, 0.378582, -0.56502, -1.11167, -0.254061, -0.836921, -0.973566, -1.00225, -1.03536, -1.05923, 0
0.812224, -1.16249, -0.790586, -0.774775, 0.391605, 0.847075, 0.855441, 0.860108, -0.407037, -0.826317, -0.808406, 0.706432, -0.640479, 0.240398, -0.567279, -0.904544, 0.919905, -0.841099, 0.148818, -0.605868, -1.41904, 0.847975, -0.817442, 0.377643, -0.562641, -1.23975, -0.316916, -0.878208, -0.987348, -0.996274, -1.01242, -1.03851, 0
0.0394883, -0.505053, -0.578552, -0.698887, -0.0170206, 0.513868, 0.541153, 0.596093, -0.0640949, -0.481056, -0.680886, 0.485654, -0.52823, 0.221219, -0.539684, -0.203548, 0.62049, -0.687903, 0.104752, -0.560912, -0.631174, 0.40125, -0.591326, 0.282645, -0.498057, -0.414942, 0.0594073, -0.332498, -0.52926, -0.574985, -0.587318, -0.597772, 0
-0.122283, -0.0878818, -0.362421, -0.302934, 0.00229878, 1.47587, 1.53981, 1.56131, -0.591605, -0.569807, -0.685684, 1.36231, -0.262046, 0.192954, -0.34733, -0.23642, 1.30374, -0.239389, 0.116376, -0.369158, -0.106611, 1.41526, -0.316197, 0.0899407, -0.423777, -0.262726, 0.0133326, -0.243466, -0.326631, -0.354766, -0.391785, -0.427915, 0
-0.489332, 0.34591, 0.0472643, -0.201569, -0.211064, 1.98925, 1.91734, 1.86017, 0.647565, 0.104493, 0.0132227, 1.79507, -0.186928, 0.294758, -0.451892, -0.238539, 1.70571, -0.133767, 0.511559, -0.370487, -0.0257858, 1.70109, -0.444676, 0.293979, -0.497207, -0.681066, -0.0886015, 0.628715, 0.60211, 0.573385, 0.566829, 0.548569, 2
0.908282, -1.31737, -0.784379, -0.917257, 0.313948, 1.41867, 1.40816, 1.38467, -0.262476, -0.688952, -0.76545, 1.06789, -0.980782, 0.0282045, -0.658619, -1.53122, 1.40613, -0.890072, 0.102494, -0.609106, -1.65594, 1.56342, -0.863107, 0.356025, -0.567698, -1.56773, -0.196822, -0.786728, -0.939664, -0.975215, -1.01397, -1.04801, 0
-0.83922, 1.47216, 1.73988, 0.36551, -1.31466, 0.839779, 0.785009, 0.726271, 1.27975, 3.1159, 1.58473, 1.26572, 0.301045, -0.395823, -0.0678229, 0.937405, 0.538485, 0.727411, -0.487742, 0.310389, 1.21567, 0.670752, 0.799381, -0.585299, 0.262106, 1.14143, 1.19195, 1.97581, 2.22604, 2.18997, 2.10595, 2.02124, 2
-0.644686, 0.739264, 0.465465, -0.12778, -0.74701, 1.59299, 1.56384, 1.53286, 1.31388, 1.00398, 0.0566588, 1.73348, -0.20092, -0.21882, -0.326901, 0.301395, 1.24382, 0.0574284, -0.496188, -0.0297239, 0.520315, 1.4693, 0.0294536, -0.591785, -0.0213381, 0.194113, 0.646665, 1.01834, 1.00326, 0.92894, 0.876189, 0.829905, 2
0.833903, -1.17884, -0.812584, -0.699426, 0.387847, 1.80468, 1.80723, 1.80269, -0.598182, -0.572906, -0.720914, 1.45546, -0.518156, 0.331578, -0.539154, -0.924873, 1.63604, -0.806158, 0.167288, -0.60196, -1.38405, 1.75522, -0.813164, 0.385648, -0.5651, -1.30617, -0.271171, -0.87486, -0.992775, -0.997153, -1.02083, -1.03706, 0
0.0126831, -0.414113, -0.516546, -0.523103, 0.0550798, 1.39432, 1.40172, 1.5367, -0.415862, -0.129199, -0.497737, 1.12666, -0.326151, 0.349728, -0.508151, -0.388267, 1.3507, -0.612344, 0.234881, -0.555575, -0.475879, 1.18305, -0.623348, 0.372765, -0.5277, -0.462216, -0.00561698, -0.383839, -0.505183, -0.561782, -0.605898, -0.633312, 0
0.726751, -1.03866, -0.760403, -0.786468, 0.309001, 0.989757, 1.02725, 1.15232, -0.264365, -0.827026, -0.853222, 0.958624, -0.69327, 0.14563, -0.605918, -0.760143, 0.953727, -0.80239, 0.106691, -0.597562, -1.15447, 0.994334, -0.746071, 0.301734, -0.545011, -0.967169, -0.210645, -0.760803, -0.921245, -0.970758, -1.00201, -1.02271, 0
-0.799222, 1.33183, 1.46436, 0.469013, -1.00944, 1.19437, 1.16971, 1.16738, 2.20404, 2.00513, 1.25082, 1.53159, 0.450093, -0.651882, 0.114547, 0.89234, 0.843747, 0.740653, -0.641818, 0.449803, 1.12348, 0.900946, 0.789996, -0.949359, 0.439069, 0.941373, 0.845856, 1.53105, 1.71452, 1.68873, 1.6418, 1.60673, 2
-0.797612, 1.25538, 0.808187, 1.08197, -0.691401, 1.25562, 1.24988, 1.24036, -0.212803, 0.189096, 1.05554, 1.72788, 0.821289, -1.00909, 0.421998, 0.980112, 0.796913, 1.10106, -0.449703, 0.549378, 1.36874, 0.846615, 1.07944, -0.87431, 0.464575, 1.11898, 0.578263, 0.91147, 0.974256, 0.974015, 0.979663, 0.972976, 2
0.165179, -0.704444, -0.719165, -0.63854, 0.132957, 1.35294, 1.36887, 1.42867, -0.285793, -0.770867, -0.761612, 1.39549, -0.40157, 0.16424, -0.54695, -0.076618, 1.16554, -0.706962, 0.174604, -0.586958, -0.672751, 1.35467, -0.670232, 0.349748, -0.542252, -0.571457, -0.056619, -0.556005, -0.745381, -0.769528, -0.788767, -0.80115, 2
0.355575, -0.877669, -0.72845, -0.69333, 0.294489, 1.47399, 1.46941, 1.48689, -0.444276, -0.261137, -0.581791, 1.11394, -0.481936, 0.286833, -0.556995, -0.649014, 1.46318, -0.790616, 0.14537, -0.600591, -1.0436, 1.36041, -0.778623, 0.370267, -0.556205, -1.01088, -0.183459, -0.752587, -0.883165, -0.91163, -0.941793, -0.971477, 0
0.194853, -0.641298, -0.515547, -0.756305, 0.209235, 0.691031, 0.74672, 0.761062, -0.141522, -0.612304, -0.781341, 0.457159, -0.733977, 0.190965, -0.562981, -0.679527, 0.809716, -0.701225, 0.025386, -0.540394, -0.867584, 0.757194, -0.610555, 0.167138, -0.465844, -0.773825, -0.143371, -0.591605, -0.694589, -0.719036, -0.763831, -0.808306, 0
0.909511, -1.21273, -0.804228, -0.726062, 0.414163, 1.69291, 1.70015, 1.69176, -0.377373, -0.647625, -0.711849, 1.33788, -0.573186, 0.27417, -0.579862, -1.13632, 1.59442, -0.817542, 0.150757, -0.604908, -1.32921, 1.54386, -0.814913, 0.378952, -0.563241, -1.26037, -0.299886, -0.885814, -1.00876, -1.03978, -1.04996, -1.07899, 0
