@relation oocytes_trisopterus_states_5b
@attribute f1 real [-0.914278, 7.79999]
@attribute f2 real [-2.78541, 2.24443]
@attribute f3 real [-1.0046, 4.31518]
@attribute f4 real [-0.960643, 5.4067]
@attribute f5 real [-1.37908, 4.14311]
@attribute f6 real [-2.96459, 2.91612]
@attribute f7 real [-2.97156, 2.92341]
@attribute f8 real [-2.94081, 2.90985]
@attribute f9 real [-1.17177, 5.66245]
@attribute f10 real [-0.98409, 4.41643]
@attribute f11 real [-0.877688, 4.62526]
@attribute f12 real [-3.39624, 3.39081]
@attribute f13 real [-1.11036, 4.88541]
@attribute f14 real [-6.51233, 3.55649]
@attribute f15 real [-0.686613, 7.41656]
@attribute f16 real [-3.23953, 2.48591]
@attribute f17 real [-3.53228, 2.50386]
@attribute f18 real [-0.945881, 5.20394]
@attribute f19 real [-7.37687, 4.76302]
@attribute f20 real [-0.615952, 6.40925]
@attribute f21 real [-2.42377, 2.17324]
@attribute f22 real [-3.20692, 2.03018]
@attribute f23 real [-0.925672, 5.91291]
@attribute f24 real [-10.1453, 3.03094]
@attribute f25 real [-0.574974, 12.6856]
@attribute f26 real [-2.19253, 2.54906]
@attribute f27 real [-4.2775, 1.26792]
@attribute f28 real [-2.76777, 2.14381]
@attribute f29 real [-1.94254, 2.71259]
@attribute f30 real [-1.68345, 2.96449]
@attribute f31 real [-1.585, 3.02258]
@attribute f32 real [-1.53668, 3.0813]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32
@outputs clase
@data
-0.886434, 1.93245, 2.89022, 2.1405, -1.19067, 0.0657739, 0.00251854, -0.0817151, 1.87146, 3.48538, 3.50054, 1.13938, 2.25565, -1.78572, 1.66208, 1.64011, -0.370786, 2.29104, -1.03156, 1.97522, 1.84664, -1.29092, 2.06902, -1.06192, 1.57079, 1.95967, 1.09206, 1.84224, 2.28686, 2.42531, 2.42094, 2.37717, 2
1.38304, -1.54097, -0.829455, -0.931009, 0.429944, 0.191415, 0.159352, 0.154026, -0.457979, -0.806188, -0.726052, 0.763531, -1.07285, -0.0293139, -0.681136, -2.04017, 0.252671, -0.908202, 0.117475, -0.611884, -1.86468, -0.683215, -0.89255, 0.375994, -0.572286, -1.79979, -0.312269, -0.924193, -1.04786, -1.05461, -1.06994, -1.1017, 0
-0.858119, 1.59934, 1.46917, 1.27558, -1.1339, -0.390396, -0.408026, -0.468093, 2.78497, 1.57999, 1.41688, 0.987128, 1.42011, -0.54736, 0.676049, 1.52709, -0.827046, 1.2528, 0.413453, 0.738874, 1.5588, -1.5075, 1.06555, 0.188996, 0.424557, 1.58458, 1.05209, 1.6378, 1.81528, 1.7729, 1.72947, 1.69995, 2
0.0394883, -0.505053, -0.578552, -0.698887, -0.0170206, 0.513868, 0.541153, 0.596093, -0.0640949, -0.481056, -0.680886, 0.485654, -0.52823, 0.221219, -0.539684, -0.203548, 0.62049, -0.687903, 0.104752, -0.560912, -0.631174, 0.40125, -0.591326, 0.282645, -0.498057, -0.414942, 0.0594073, -0.332498, -0.52926, -0.574985, -0.587318, -0.597772, 0
-0.122283, -0.0878818, -0.362421, -0.302934, 0.00229878, 1.47587, 1.53981, 1.56131, -0.591605, -0.569807, -0.685684, 1.36231, -0.262046, 0.192954, -0.34733, -0.23642, 1.30374, -0.239389, 0.116376, -0.369158, -0.106611, 1.41526, -0.316197, 0.0899407, -0.423777, -0.262726, 0.0133326, -0.243466, -0.326631, -0.354766, -0.391785, -0.427915, 0
-0.489332, 0.34591, 0.0472643, -0.201569, -0.211064, 1.98925, 1.91734, 1.86017, 0.647565, 0.104493, 0.0132227, 1.79507, -0.186928, 0.294758, -0.451892, -0.238539, 1.70571, -0.133767, 0.511559, -0.370487, -0.0257858, 1.70109, -0.444676, 0.293979, -0.497207, -0.681066, -0.0886015, 0.628715, 0.60211, 0.573385, 0.566829, 0.548569, 2
-0.644686, 0.739264, 0.465465, -0.12778, -0.74701, 1.59299, 1.56384, 1.53286, 1.31388, 1.00398, 0.0566588, 1.73348, -0.20092, -0.21882, -0.326901, 0.301395, 1.24382, 0.0574284, -0.496188, -0.0297239, 0.520315, 1.4693, 0.0294536, -0.591785, -0.0213381, 0.194113, 0.646665, 1.01834, 1.00326, 0.92894, 0.876189, 0.829905, 2
0.288062, -0.690421, -0.664605, -0.508301, 0.14655, 1.78431, 1.83054, 1.8815, -0.613223, -0.450683, -0.572326, 1.32879, -0.314647, 0.435311, -0.483565, -0.548869, 1.68889, -0.631883, 0.27334, -0.563611, -0.786339, 1.66917, -0.713479, 0.389296, -0.548309, -0.953527, -0.136905, -0.555395, -0.69207, -0.715438, -0.733947, -0.752227, 0
1.00034, -1.33838, -0.742502, -0.935707, 0.173975, 1.26523, 1.21842, 1.22391, -0.221409, -0.662486, -0.394094, 0.955995, -1.03017, -0.0163211, -0.676679, -1.72898, 1.30031, -0.903894, 0.110629, -0.612034, -1.76399, 1.40551, -0.867594, 0.365539, -0.568888, -1.58053, -0.0833943, -0.639469, -0.822689, -0.873891, -0.907172, -0.942403, 0
-0.805118, 1.35463, 1.60945, 0.684714, -0.823098, 1.7778, 1.75301, 1.72562, 2.26859, 1.79703, 1.09519, 1.86278, 0.753666, -1.02407, 0.350647, 0.883805, 1.32917, 0.899107, -1.22882, 0.60149, 1.07041, 1.50793, 0.730479, -1.51837, 0.518206, 0.240228, 0.615952, 1.41225, 1.71702, 1.77009, 1.75436, 1.71372, 2
-0.432423, 0.499126, 0.194683, 0.697577, -0.275659, 0.168408, 0.174694, 0.265434, 0.525691, -0.0276149, -0.0848535, 0.0277447, 0.517956, -0.954866, 0.477588, 0.671841, 0.205078, 0.574105, -2.06594, 0.738135, 0.463926, 0.0413073, 0.524292, -1.51722, 0.549189, 0.54576, 0.289261, 0.210734, 0.211204, 0.224567, 0.203838, 0.187387, 0
-0.25605, 0.114347, 0.160782, -0.266434, -0.395263, 1.04256, 1.10591, 1.21375, 0.078287, 0.396912, -0.171036, 0.751768, -0.325292, -0.260577, -0.178272, -0.106442, 1.05569, -0.165429, -1.01662, 0.10852, -0.175134, 1.01872, -0.0551799, -0.860008, 0.168698, -0.0768879, 0.449024, 0.264805, 0.167238, 0.187457, 0.186598, 0.146739, 0
-0.403918, 0.377793, -0.233092, 2.30284, -0.0962871, 2.23586, 2.26238, 2.47613, -0.351217, -0.603669, -0.56469, 2.47939, 0.338824, -0.919416, -0.058578, -0.114227, 1.52903, 2.44149, -1.58206, 1.39846, 0.768528, 1.2605, 1.63665, -1.47409, 0.684675, 0.210274, -0.00614669, -0.0775575, -0.239359, -0.308531, -0.303334, -0.286983, 2
-0.489931, 0.256519, -0.0409773, -0.378912, -0.5646, 1.30718, 1.27993, 1.14137, -0.0821549, 0.0886313, -0.185898, 1.17773, -0.321124, 0.45496, -0.411145, -0.158093, 1.18601, -0.326211, 0.50978, -0.40067, 0.0185199, 1.21506, -0.439959, 0.415332, -0.471561, -0.245256, 0.441568, 0.597482, 0.432952, 0.348538, 0.329529, 0.313088, 2
-0.0903404, -0.392375, -0.50995, -0.60133, -0.0716706, 1.76434, 1.74463, 1.74912, -0.374914, -0.16458, -0.435041, 1.3834, -0.325042, 0.332927, -0.499606, -0.193534, 1.62015, -0.679387, 0.173745, -0.571856, -0.603009, 1.73489, -0.69262, 0.334437, -0.535826, -0.814643, 0.12678, -0.240608, -0.445426, -0.486124, -0.485074, -0.500835, 0
-0.325991, 0.0501425, -0.225696, -0.453911, -0.305522, 1.61887, 1.67923, 1.77446, 0.415922, -0.159662, -0.10977, 1.20843, -0.272031, 0.32813, -0.43838, -0.0379093, 1.48272, -0.47491, 0.150157, -0.491061, -0.110249, 1.59003, -0.513888, 0.216331, -0.472571, -0.40104, 0.304113, 0.140753, -0.00987458, -0.0321427, -0.0210384, -0.0548299, 0
-0.792035, 1.40181, 1.25682, 2.86411, -0.693929, 0.921464, 0.908222, 0.851153, 1.61388, 0.581191, 1.63301, 1.25089, 1.90827, -2.67213, 1.76615, 1.50596, 0.529459, 2.85192, -2.31306, 2.68214, 1.55953, 0.126591, 2.09442, -1.55321, 1.4342, 1.6764, 0.649953, 0.932068, 1.10842, 1.23099, 1.31273, 1.36762, 2
-0.862787, 1.67094, 1.88426, 1.49312, -1.14012, 0.763471, 0.731738, 0.670962, 0.445436, 1.66291, 2.08725, 1.18883, 1.56668, -1.01425, 1.11611, 1.42907, 0.411474, 1.58614, -0.341683, 1.05746, 1.60792, 0.380681, 1.63777, -0.869813, 1.00494, 1.53763, 1.01887, 1.6674, 1.93387, 1.97323, 1.98852, 1.98668, 2
-0.271381, 1.14098, 2.10443, 3.22692, 0.450453, 1.85534, 1.83156, 1.76869, 1.10582, 2.20128, 2.69051, 2.05577, 2.57538, -4.48901, 3.53412, 0.157054, 1.16087, 3.37953, -2.62872, 3.91849, 0.750898, 1.05895, 2.34896, -3.14605, 2.47608, -0.0573187, -1.30854, 0.531048, 1.05054, 1.27445, 1.40519, 1.47821, 2
-0.367738, -0.0442258, -0.428944, -0.489791, -0.267513, 0.632643, 0.615012, 0.611544, -0.172455, -0.527031, -0.715977, 0.511529, -0.225706, 0.339474, -0.45515, 0.20091, 0.770767, -0.576224, 0.190425, -0.549039, -0.207206, 0.478757, -0.544052, 0.362641, -0.505073, -0.178522, 0.279107, 0.0377492, -0.171856, -0.231893, -0.25442, -0.299845, 0
0.541123, -1.02664, -0.648284, -0.883995, 0.0317726, 0.45641, 0.634812, 1.01295, -0.194163, -0.41901, -0.448704, 0.0679627, -0.979173, 0.0404378, -0.640579, -1.58086, 0.636211, -0.848794, 0.140273, -0.599141, -1.3373, 0.558623, -0.790546, 0.335446, -0.551827, -1.14609, 0.0606167, -0.478777, -0.675659, -0.736076, -0.800471, -0.840559, 0
-0.417591, 0.14574, -0.166418, -0.543432, -0.484734, 1.50454, 1.61019, 1.84255, -0.330319, -0.286703, -0.129469, 1.41337, -0.520365, 0.246585, -0.542043, -0.29253, 1.34485, -0.432073, 0.138434, -0.4931, 0.0561792, 1.50055, -0.461017, 0.280036, -0.497437, -0.208116, 0.380631, 0.3634, 0.243197, 0.151597, 0.103453, 0.0684124, 0
0.380591, -0.776214, -0.693579, -0.704753, 0.244096, 1.75726, 1.81273, 1.9478, -0.700256, -0.60169, -0.741123, 1.56515, -0.519915, 0.16412, -0.54765, -0.441798, 1.53281, -0.706532, 0.058108, -0.576004, -0.821599, 1.64696, -0.63748, 0.206047, -0.513748, -0.74707, -0.161831, -0.646046, -0.779262, -0.829125, -0.858549, -0.884794, 0
1.23701, -1.33066, -0.791296, -0.778263, 0.43833, 2.16634, 2.15642, 2.19067, -0.458488, -0.699536, -0.738365, 1.64516, -0.697817, 0.21833, -0.588577, -1.23509, 1.96835, -0.833503, 0.152046, -0.602759, -1.56071, 2.03018, -0.85656, 0.360022, -0.567279, -1.68048, -0.349278, -0.920595, -1.01049, -1.04162, -1.07127, -1.09581, 0
0.585829, -0.979603, -0.689302, -0.743122, 0.259158, 1.84733, 1.82792, 1.82556, -0.593544, -0.380721, -0.732498, 1.44623, -0.572286, 0.260167, -0.555695, -0.763411, 1.71979, -0.799401, 0.133577, -0.593355, -1.26029, 1.68611, -0.78355, 0.339734, -0.548709, -1.16466, -0.183909, -0.707892, -0.822189, -0.861068, -0.891221, -0.931009, 0
0.207336, -0.515147, -0.421868, -0.349998, 0.108481, 1.12984, 1.11, 1.07693, -0.259847, -0.669483, -0.180691, 0.821529, -0.314637, 0.21802, -0.103903, -0.649064, 1.17283, -0.411244, -0.280956, -0.0785771, -0.790616, 1.07126, -0.403639, -0.298386, -0.030553, -0.712909, -0.0994155, -0.456809, -0.557854, -0.581601, -0.610295, -0.651293, 0
0.0672031, -0.520994, -0.615712, -0.445106, 0.0517017, 0.959783, 1.04588, 1.32898, -0.209535, -0.665815, -0.680157, 0.628675, -0.239299, 0.410215, -0.461667, -0.294538, 1.07938, -0.587358, 0.290171, -0.552687, -0.621589, 0.72938, -0.6569, 0.417211, -0.533237, -0.579482, 0.0732997, -0.421949, -0.620679, -0.660738, -0.698097, -0.702874, 0
-0.561172, 0.370257, -0.03619, -0.453541, -0.708491, -0.193364, -0.191235, -0.180881, -0.101244, 0.430444, -0.194213, -0.268583, -0.153826, 0.224897, -0.414103, 0.531048, -0.0857329, -0.330469, 0.169057, -0.414323, 0.307991, 0.307381, -0.106242, 0.20015, -0.302354, 0.54665, 0.723263, 0.724512, 0.512449, 0.390306, 0.385009, 0.388057, 2
-0.324662, -0.196312, -0.465514, -0.668483, -0.25432, 1.42008, 1.39785, 1.34963, -0.480816, -0.472811, -0.566859, 0.618061, -0.61904, 0.0807857, -0.599351, -0.208815, 1.52653, -0.654171, 0.112118, -0.569198, -0.342252, 1.81572, -0.668393, 0.315237, -0.534477, -0.742083, 0.318445, 0.0332317, -0.196582, -0.246305, -0.243466, -0.266024, 0
-0.480976, 0.241627, -0.125651, -0.211104, -0.320524, 1.35562, 1.41551, 1.43547, -0.357034, -0.215622, -0.36422, 0.759603, -0.376723, -0.0671632, -0.443837, 0.139533, 1.34654, -0.0782972, -0.954097, 0.0232071, 0.259148, 1.70785, -0.0556197, -0.888702, 0.14555, -0.184759, 0.331978, 0.172345, -0.0188097, -0.0659341, -0.0623358, -0.0828146, 0
-0.29236, 0.069192, 0.178842, 0.101594, -0.160592, 1.90124, 1.85353, 1.76217, 0.477818, 1.00832, 0.586878, 0.936676, 0.173105, -0.269782, -0.27345, 0.297557, 1.93635, 0.0140522, -0.426386, -0.216022, 0.0260558, 1.60939, -0.161871, -0.373315, -0.0619158, -0.0729001, 0.279766, -0.118315, -0.238279, -0.279157, -0.321034, -0.379592, 0
-0.242007, -0.157694, -0.195043, -0.688532, -0.349868, 1.0151, 0.960193, 0.953167, 0.208296, -0.234311, -0.398052, 0.198121, -0.644397, 0.25504, -0.500765, -0.501345, 1.26246, -0.611205, 0.194983, -0.51004, -0.428535, 1.59997, -0.62043, 0.277548, -0.49137, -0.65687, 0.422068, 0.14577, -0.0488432, -0.100925, -0.115716, -0.140603, 0
-0.439889, 0.092949, -0.160222, -0.612514, -0.520574, 0.968778, 0.950219, 0.945521, -0.190326, 0.154145, -0.0413973, 0.0480236, -0.621619, 0.0865425, -0.548499, -0.232812, 1.23627, -0.544561, 0.120694, -0.503384, -0.135735, 1.42995, -0.532738, 0.299806, -0.475269, -0.316297, 0.519775, 0.477998, 0.244786, 0.154565, 0.14635, 0.123422, 0
-0.34603, 0.0372195, 0.0178004, -0.501875, -0.466134, 1.10546, 1.0891, 1.02569, 0.946221, -0.0774375, -0.190336, 0.312359, -0.60129, -0.418171, -0.300335, -0.45583, 1.25568, -0.338824, -0.675639, -0.0934189, -0.0919395, 1.65294, -0.312819, -0.594174, 0.0856932, -0.379632, 0.54648, 0.302294, 0.0890911, 0.0776271, 0.0853932, 0.0698816, 0
-0.206087, -0.381061, -0.641658, -0.652442, -0.0276548, 0.621699, 0.63705, 0.650853, -0.532878, -0.676369, -0.665135, -0.204218, -0.757554, -0.00219882, -0.643417, -0.523793, 0.969278, -0.663526, 0.131658, -0.579532, -0.376683, 1.01239, -0.681096, 0.358883, -0.543042, -0.561642, 0.1098, -0.282905, -0.497507, -0.549169, -0.539424, -0.522763, 0
-0.421019, 0.0259557, -0.428655, -0.467364, -0.180001, 0.607327, 0.615542, 0.618191, -0.416332, -0.551357, -0.47468, -0.0353706, -0.433942, 0.117226, -0.544821, 0.130658, 0.876719, -0.465215, -0.00381803, -0.47462, 0.045685, 0.835711, -0.499036, 0.222518, -0.458838, -0.139274, 0.212893, -0.0699517, -0.259348, -0.302684, -0.297437, -0.301774, 0
0.0417371, -0.556305, -0.643347, -0.677668, 0.0645047, 0.431633, 0.393634, 0.318495, -0.30931, -0.808576, -0.757214, -0.147699, -0.732078, 0.157174, -0.604149, -0.750578, 0.787468, -0.683865, 0.19989, -0.574025, -0.570287, 0.593294, -0.725582, 0.377503, -0.548089, -0.753627, 0.0336415, -0.439279, -0.61887, -0.639479, -0.636631, -0.643537, 0
-0.693889, 0.823588, 0.192115, 0.460218, -0.780082, 0.390066, 0.433302, 0.522143, -0.0930989, 0.0731598, -0.243117, -0.0943783, 0.293779, -0.792145, 0.171236, 0.881466, 0.475339, 0.416861, -0.954326, 0.373505, 0.909751, 1.04147, 0.663566, -1.49409, 0.719605, 0.770007, 0.74648, 0.905293, 0.718746, 0.627066, 0.579222, 0.537145, 0
-0.3821, -0.0754187, -0.377093, -0.624917, -0.331018, 0.769718, 0.759483, 0.744432, -0.112558, -0.414363, -0.493679, 0.162021, -0.545701, 0.0522213, -0.574875, -0.0349909, 0.978053, -0.625747, 0.083594, -0.550288, -0.277048, 1.29387, -0.577693, 0.282185, -0.486763, -0.327271, 0.36477, 0.159642, -0.0777773, -0.1457, -0.14489, -0.159752, 0
-0.517816, 0.481616, 0.168418, 0.358973, -0.459658, 0.705623, 0.754936, 0.889022, -0.0141623, -0.449923, -0.531878, 0.0319025, -0.0225877, -1.05872, 0.154825, 0.276488, 0.820949, 0.427655, -1.92483, 0.625497, 0.518446, 1.25959, 0.635441, -2.16879, 1.06258, 0.442757, 0.430124, 0.40017, 0.27261, 0.222288, 0.219809, 0.189246, 0
-0.286853, -0.14589, -0.654511, -0.154445, 0.0781972, 0.559653, 0.54585, 0.532368, -0.456919, -0.757374, -0.65646, -0.0130429, -0.466784, 0.190815, -0.560932, -0.155345, 0.862307, -0.16445, -0.157154, -0.267334, 0.217301, 0.741643, -0.30966, 0.0629955, -0.345031, 0.0785767, -0.0284245, -0.483005, -0.668653, -0.682276, -0.672571, -0.667094, 0
-0.0978163, -0.521074, -0.653771, -0.751118, -0.131348, 1.0219, 1.032, 1.01789, -0.20103, -0.65677, -0.63733, 0.0834542, -0.868414, -0.00472743, -0.659079, -0.839559, 1.30586, -0.738345, 0.16305, -0.593605, -0.626906, 1.55081, -0.744532, 0.386248, -0.559483, -0.842768, 0.187127, -0.174085, -0.460517, -0.551458, -0.563901, -0.559873, 0
-0.222118, -0.349768, -0.591145, -0.685904, -0.150707, 0.298166, 0.296117, 0.285064, -0.47393, -0.412644, -0.587927, -0.248834, -0.667044, -0.00231875, -0.613064, -0.303004, 0.604218, -0.712039, 0.115417, -0.5839, -0.531169, 0.671721, -0.680527, 0.357174, -0.537855, -0.576654, 0.204718, -0.146859, -0.396313, -0.444766, -0.440159, -0.422298, 0
-0.0549698, -0.502464, -0.659338, -0.67466, 0.0962572, 0.234531, 0.19949, 0.195853, -0.647125, -0.587937, -0.701075, -0.405917, -0.662177, 0.104303, -0.612884, -0.435901, 0.634432, -0.71143, 0.132847, -0.582181, -0.577883, 0.406037, -0.717217, 0.374584, -0.548589, -0.717007, 6.69567E-4, -0.45547, -0.634752, -0.659289, -0.665885, -0.667544, 0
-0.00916496, -0.598152, -0.651692, -0.787828, -0.106252, 0.938725, 0.956285, 0.957285, -0.664895, -0.58293, -0.708651, 0.0429064, -0.956565, -0.0140223, -0.669213, -1.22169, 1.21321, -0.751538, 0.162321, -0.592615, -0.697018, 1.47848, -0.746111, 0.392225, -0.558563, -0.853262, 0.155984, -0.224607, -0.470992, -0.499916, -0.508621, -0.526361, 0
-0.375934, 0.050952, -0.255739, -0.501955, -0.371526, 0.962532, 0.94703, 0.964871, 0.395273, -0.38298, -0.661597, 0.207926, -0.695249, -0.149398, -0.508161, -0.495328, 1.17186, -0.390846, -0.340783, -0.301485, 0.00742598, 1.51832, -0.407237, -0.0824647, -0.301844, -0.235921, 0.368838, 0.214052, 0.0129829, -0.0449157, -0.0389886, -0.060147, 0
-0.307701, -0.152067, -0.573405, -0.440938, -0.141242, 1.22128, 1.24813, 1.3086, -0.277298, -0.651712, -0.580182, 0.286973, -0.438689, 0.214402, -0.556655, -0.142232, 1.39931, -0.504833, 0.244186, -0.533328, -0.071041, 1.68935, -0.608176, 0.351057, -0.532108, -0.575544, 0.197512, -0.159393, -0.399851, -0.426516, -0.432363, -0.414702, 0
-0.125751, -0.178412, -0.321274, -0.435241, -0.122373, 0.239988, 0.280366, 0.299566, -0.41996, -0.571027, -0.723343, -0.580981, -0.539594, -0.183919, -0.349918, -0.354536, 0.600311, -0.394414, -0.399631, -0.184409, -0.265324, 0.730629, -0.372346, -0.25433, -0.132237, -0.303234, 0.172785, -0.112958, -0.285613, -0.306102, -0.31054, -0.342322, 0
0.142872, -0.709961, -0.680756, -0.777324, -0.00211879, 0.526901, 0.544441, 0.659928, -0.533387, -0.540703, -0.726891, -0.295558, -0.876599, 0.0717506, -0.63913, -1.08439, 0.843237, -0.769498, 0.196452, -0.590506, -0.884715, 1.29575, -0.759633, 0.409765, -0.558483, -0.950169, 0.0132527, -0.337595, -0.525172, -0.582441, -0.631753, -0.658189, 0
0.260267, -0.780572, -0.609116, -0.822998, 0.058368, 0.76568, 0.840119, 0.83797, -0.458798, -0.497637, -0.65558, -0.0795564, -0.923903, -0.0229175, -0.630524, -1.24087, 1.07408, -0.790227, 0.0794963, -0.574765, -1.00193, 1.27943, -0.757095, 0.293219, -0.52766, -1.02074, 0.0078956, -0.441648, -0.611934, -0.65644, -0.652062, -0.650893, 0
0.387537, -0.914908, -0.701145, -0.855641, 0.0941784, -0.451502, -0.430594, -0.391795, -0.644446, -0.624427, -0.767239, -0.988538, -0.986259, -0.00748592, -0.667764, -1.44666, 0.00114945, -0.827566, 0.14615, -0.60253, -1.12456, -0.247114, -0.794414, 0.389196, -0.560722, -1.08443, -0.0343412, -0.459948, -0.672461, -0.730769, -0.759204, -0.775994, 0
0.0289941, -0.594134, -0.6009, -0.80163, -0.0806157, -0.222948, -0.284874, -0.293849, -0.485324, -0.514038, -0.56414, -0.72974, -0.931089, -0.0428265, -0.663876, -1.08291, 0.189146, -0.757165, 0.0951677, -0.586049, -0.741763, -0.0160612, -0.731799, 0.34621, -0.538444, -0.821149, 0.149998, -0.236041, -0.45482, -0.511879, -0.521384, -0.534477, 0
