@relation oocytes_trisopterus_states_5b
@attribute f1 real [-0.914278, 7.79999]
@attribute f2 real [-2.78541, 2.24443]
@attribute f3 real [-1.0046, 4.31518]
@attribute f4 real [-0.960643, 5.4067]
@attribute f5 real [-1.37908, 4.14311]
@attribute f6 real [-2.96459, 2.91612]
@attribute f7 real [-2.97156, 2.92341]
@attribute f8 real [-2.94081, 2.90985]
@attribute f9 real [-1.17177, 5.66245]
@attribute f10 real [-0.98409, 4.41643]
@attribute f11 real [-0.877688, 4.62526]
@attribute f12 real [-3.39624, 3.39081]
@attribute f13 real [-1.11036, 4.88541]
@attribute f14 real [-6.51233, 3.55649]
@attribute f15 real [-0.686613, 7.41656]
@attribute f16 real [-3.23953, 2.48591]
@attribute f17 real [-3.53228, 2.50386]
@attribute f18 real [-0.945881, 5.20394]
@attribute f19 real [-7.37687, 4.76302]
@attribute f20 real [-0.615952, 6.40925]
@attribute f21 real [-2.42377, 2.17324]
@attribute f22 real [-3.20692, 2.03018]
@attribute f23 real [-0.925672, 5.91291]
@attribute f24 real [-10.1453, 3.03094]
@attribute f25 real [-0.574974, 12.6856]
@attribute f26 real [-2.19253, 2.54906]
@attribute f27 real [-4.2775, 1.26792]
@attribute f28 real [-2.76777, 2.14381]
@attribute f29 real [-1.94254, 2.71259]
@attribute f30 real [-1.68345, 2.96449]
@attribute f31 real [-1.585, 3.02258]
@attribute f32 real [-1.53668, 3.0813]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32
@outputs clase
@data
-0.842768, 1.48451, 1.39412, 1.14477, -1.09285, 1.2436, 1.20349, 1.11441, 0.141942, 1.12816, 1.72882, 1.52532, 1.2009, -0.889572, 0.636071, 1.15607, 0.852352, 1.2182, -0.641198, 0.665864, 1.44199, 0.789837, 1.1155, -0.853292, 0.559493, 1.2098, 1.03415, 1.5683, 1.75236, 1.76487, 1.76141, 1.74524, 2
-0.296827, -0.0681526, -0.356304, -0.29206, -0.193214, 1.47269, 1.50163, 1.68385, -0.371096, -0.249203, -0.50956, 1.07377, -0.0308032, 0.395363, -0.423938, 0.0117335, 1.43037, -0.421089, 0.293329, -0.511979, -0.11011, 1.31067, -0.497137, 0.357174, -0.495148, -0.208426, 0.195673, -0.0308631, -0.179981, -0.197342, -0.206946, -0.223407, 0
-0.8205, 1.36616, 1.32845, 0.58259, -1.02368, 1.10271, 1.08259, 1.04739, 1.63245, 1.49242, 0.69141, 1.40032, 0.757544, -0.693749, 0.290201, 1.15223, 0.750718, 0.69252, -0.573935, 0.265324, 1.18214, 1.06252, 0.734007, -0.919356, 0.330619, 0.886543, 0.913179, 1.49869, 1.69659, 1.6726, 1.61281, 1.54628, 2
-0.852622, 1.70816, 2.11055, 2.86019, -0.902455, 0.990267, 0.957554, 0.888912, 2.63148, 1.37253, 2.45177, 1.38962, 1.93186, -2.4161, 1.84534, 1.53178, 0.532678, 3.03295, -2.24643, 3.15108, 1.76831, 0.334716, 2.35961, -2.05059, 1.91133, 1.70767, 0.814833, 1.3309, 1.62668, 1.78743, 1.86322, 1.86812, 2
-0.514598, 1.14519, 2.09494, 3.93198, 0.0253561, 2.25612, 2.2296, 2.17633, 1.76389, 1.31805, 2.14967, 2.17752, 2.64783, -4.91752, 3.61487, 0.0602269, 1.5498, 3.95607, -5.99079, 5.46443, 0.702015, 1.21516, 2.72258, -4.48348, 3.08194, -0.161362, -0.699556, 0.592765, 1.07718, 1.31639, 1.4129, 1.4672, 2
-0.758924, 1.0294, 0.608716, 0.101224, -1.08726, -0.0599671, -0.0737496, -0.100535, 2.02203, 1.20172, 0.121733, 0.321783, 0.00805546, -0.478318, -0.169957, 0.720115, -0.121163, 0.216851, -0.508871, -0.00496748, 0.897478, -0.12741, 0.308111, -0.388447, 0.0485036, 0.966449, 1.01882, 1.45437, 1.43649, 1.30979, 1.23001, 1.17612, 2
-0.211614, -0.298786, -0.458298, -0.744661, -0.422608, 1.42484, 1.54817, 1.54319, -0.494409, -0.119434, 0.284714, 1.12159, -0.791536, 0.0242667, -0.627126, -0.65617, 1.35464, -0.713079, 0.191235, -0.582361, -0.592005, 1.48519, -0.696028, 0.394564, -0.551507, -0.691501, 0.483854, 0.229494, -0.0479637, -0.114348, -0.149358, -0.160712, 0
0.151627, -0.464845, -0.481476, -0.521144, 0.119714, 1.8491, 1.89413, 2.01274, -0.38181, -0.184119, -0.52891, 1.58629, -0.353286, 0.196902, -0.488842, -0.296248, 1.62134, -0.524013, -0.150857, -0.439959, -0.567199, 1.66405, -0.459138, -0.0814853, -0.361052, -0.542702, -0.0626857, -0.439629, -0.561782, -0.605078, -0.627856, -0.631434, 0
0.764091, -1.11381, -0.744651, -0.779153, 0.333417, 2.09206, 2.10136, 2.08357, -0.208646, -0.695598, -0.776394, 1.64501, -0.664286, 0.216701, -0.582091, -0.915308, 1.89337, -0.826467, 0.143421, -0.600641, -1.39536, 1.94354, -0.828296, 0.356175, -0.563211, -1.44243, -0.258938, -0.771227, -0.91107, -0.941054, -0.968649, -0.995814, 0
0.305682, -0.653292, -0.6016, -0.596143, 0.199151, 2.2407, 2.28307, 2.34808, -0.0514718, -0.693949, -0.758974, 1.7975, -0.43775, 0.251752, -0.559783, -0.61906, 1.94605, -0.645846, 0.0916896, -0.559043, -0.686064, 2.00478, -0.698767, 0.2365, -0.525212, -1.12531, -0.1462, -0.556755, -0.649584, -0.703514, -0.737565, -0.770767, 0
0.946891, -1.23732, -0.722124, -0.89326, 0.242407, 0.756795, 0.748139, 0.740794, -0.650643, -0.494149, -0.755375, 0.604918, -0.909131, 0.096507, -0.632733, -1.34892, 0.85676, -0.871952, 0.130648, -0.60202, -1.65208, 0.816782, -0.824928, 0.372616, -0.557454, -1.37653, -0.129219, -0.696218, -0.863136, -0.89403, -0.922194, -0.950319, 0
0.580492, -1.02855, -0.652092, -0.89237, 0.0458349, 0.840359, 0.832053, 0.836681, -0.238429, -0.61909, -0.757364, 0.742822, -0.894899, 0.0800461, -0.636771, -1.19307, 0.924053, -0.85666, 0.125461, -0.600521, -1.44262, 0.844257, -0.795154, 0.374944, -0.553046, -1.16419, 0.0244965, -0.433922, -0.621269, -0.670003, -0.71028, -0.744841, 2
0.935027, -1.25223, -0.818681, -0.803419, 0.4373, 1.38151, 1.37437, 1.37616, -0.592955, -0.740114, -0.817501, 1.12144, -0.696448, 0.213243, -0.590046, -0.902945, 1.32137, -0.860518, 0.14506, -0.608346, -1.56271, 1.45583, -0.844857, 0.38232, -0.568018, -1.4204, -0.333087, -0.94839, -1.06937, -1.0947, -1.12948, -1.15987, 0
-0.0794064, -0.21808, -0.376883, -0.178442, -0.0404977, 1.36522, 1.48267, 1.59036, -0.427625, 0.016331, -0.204038, 0.924393, -0.0941884, -0.217491, -0.180161, -0.0660838, 1.32019, -0.298596, -0.519945, -0.114018, -0.245145, 1.24119, -0.343392, -0.323203, -0.132307, -0.242797, 0.123042, -0.23705, -0.388367, -0.402699, -0.384449, -0.393044, 0
0.517586, -0.952497, -0.706432, -0.683945, 0.292969, 2.15042, 2.1437, 2.13704, -0.553196, -0.563881, -0.686223, 1.70454, -0.482515, 0.264305, -0.558384, -0.669733, 1.90867, -0.772506, 0.153805, -0.591795, -1.16128, 1.9718, -0.795674, 0.334477, -0.550288, -1.35702, -0.210265, -0.752667, -0.879208, -0.896458, -0.932608, -0.963311, 0
0.698727, -0.922544, -0.652122, -0.684305, 0.139304, 1.33886, 1.35695, 1.31858, -0.244576, -0.629974, -0.734887, 0.942653, -0.659858, 0.397962, -0.498667, -1.21179, 1.36099, -0.718896, 0.312498, -0.548469, -1.16246, 1.26596, -0.745411, 0.41891, -0.542892, -1.1388, -0.0686924, -0.521944, -0.665625, -0.724073, -0.755216, -0.782511, 0
0.0395883, -0.58425, -0.606447, -0.734647, -0.0185398, -0.21941, -0.226616, -0.279057, -0.464585, -0.614503, -0.575334, -0.796263, -0.807827, 0.12842, -0.596443, -0.833663, 0.241148, -0.724253, 0.211634, -0.572716, -0.725272, -0.167398, -0.714298, 0.432982, -0.540104, -0.776344, 0.087292, -0.343182, -0.520834, -0.553177, -0.561872, -0.579122, 0
-0.173345, -0.252941, -0.262266, -0.719345, -0.333837, 0.566629, 0.522363, 0.4917, 0.0872821, -0.486223, -0.506902, -0.0297837, -0.630384, 0.281556, -0.494179, -0.507871, 0.834762, -0.667924, 0.147599, -0.539894, -0.535396, 1.16905, -0.600811, 0.294468, -0.468543, -0.531628, 0.406247, 0.135326, -0.134456, -0.234891, -0.267063, -0.290041, 0
-0.543062, 0.408506, 0.0500127, -0.302144, -0.576634, 1.15422, 1.16937, 1.19923, 0.252531, -0.467214, -0.381661, 0.542992, -0.587578, 0.0756485, -0.516777, -0.199091, 1.20996, -0.0377494, -0.56475, -0.131958, 0.434032, 1.51194, -0.0199592, -0.521804, -0.104333, 0.0831942, 0.576164, 0.575484, 0.412394, 0.354715, 0.336166, 0.299865, 0
-0.129259, -0.257429, -0.396552, -0.508801, -0.0397382, 0.375294, 0.429144, 0.460367, -0.479687, -0.414722, -0.531708, -0.143921, -0.727391, -0.0275049, -0.60176, -0.522813, 0.647525, -0.396912, -0.562072, -0.295808, -0.335246, 0.652452, -0.414113, -0.18299, -0.315387, -0.374595, 0.141862, -0.217011, -0.358513, -0.390606, -0.412284, -0.436001, 0
-0.43813, 0.235801, -0.0317124, -0.298596, -0.330419, 0.909301, 0.956545, 0.951608, 0.221928, -0.413983, -0.395623, 0.2742, -0.530039, 0.184979, -0.512349, -0.122933, 1.0562, -0.112868, -0.712459, -0.0731001, 0.231613, 1.25297, -0.135536, -0.506252, -0.0875018, 0.0555394, 0.384529, 0.20066, 0.0776474, 0.0445952, 0.0302834, 0.00898506, 0
-0.587668, 0.597442, 0.135716, 0.512389, -0.434721, -0.410365, -0.399181, -0.305722, 0.0341812, -0.191615, -0.170716, -0.789087, 0.397212, -0.426366, 0.0842037, 0.898807, -0.350528, 0.447634, -0.916517, 0.088911, 0.708921, 0.189316, 0.695998, -0.959673, 0.334397, 0.92983, 0.479607, 0.321164, 0.14569, 0.114877, 0.123043, 0.0975265, 0
-0.196262, -0.269372, -0.370506, -0.716517, -0.329309, 0.391265, 0.38336, 0.355865, 0.0665634, -0.45585, -0.342372, -0.196282, -0.679997, 0.21868, -0.537725, -0.508901, 0.668423, -0.668503, 0.190355, -0.545781, -0.518356, 1.08748, -0.636351, 0.374465, -0.517246, -0.540653, 0.369927, 0.10996, -0.111949, -0.178652, -0.205887, -0.242797, 0
-0.0557994, -0.460148, -0.576923, -0.727881, -0.0679127, -0.074669, -0.0495829, -0.0548699, -0.425736, -0.49274, -0.679387, -0.684175, -0.946791, -0.0433662, -0.667714, -1.13678, 0.353196, -0.644047, -0.0502326, -0.541873, -0.471971, 0.10964, -0.645486, 0.243506, -0.51002, -0.580482, 0.170207, -0.225256, -0.41866, -0.453871, -0.449893, -0.440628, 0
-0.177633, -0.407427, -0.636231, -0.625997, 0.00359807, 1.5555, 1.54321, 1.53684, -0.550758, -0.476529, -0.622688, 0.666364, -0.612374, 0.0495728, -0.625267, -0.409395, 1.67261, -0.666414, 0.10926, -0.573775, -0.422258, 1.80786, -0.71112, 0.326111, -0.54607, -0.80242, 0.023667, -0.338694, -0.569927, -0.609056, -0.605718, -0.60079, 0
