@relation cardiotocography-10clases
@attribute f1 real [-2.77454, 2.71279]
@attribute f2 real [-0.822195, 4.09297]
@attribute f3 real [-0.203162, 10.1042]
@attribute f4 real [-1.48212, 3.60941]
@attribute f5 real [-0.638287, 4.42892]
@attribute f6 real [-0.0574621, 17.3946]
@attribute f7 real [-0.268691, 8.20664]
@attribute f8 real [-2.03516, 2.32713]
@attribute f9 real [-1.28253, 6.41638]
@attribute f10 real [-0.535235, 4.41126]
@attribute f11 real [-1.45474, 7.5534]
@attribute f12 real [-1.73135, 2.81227]
@attribute f13 real [-1.47426, 2.21313]
@attribute f14 real [-2.34201, 4.12248]
@attribute f15 real [-1.37934, 4.72363]
@attribute f16 real [-0.458336, 13.7048]
@attribute f17 real [-4.72808, 3.02467]
@attribute f18 real [-3.95102, 3.03903]
@attribute f19 real [-4.22286, 3.31175]
@attribute f20 real [-0.649055, 8.63397]
@attribute f21 real [-2.16152, 1.11272]
@attribute clase {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21
@outputs clase
@data
-1.85999, 0.471268, 1.48973, 0.215061, 0.375155, -0.0574621, -0.268691, -1.39536, 2.34049, -0.535235, 1.88556, 1.52876, -1.4066, 1.0017, 1.67214, -0.458336, -1.12641, -1.19347, -1.38874, 0.0756414, -0.524402, 5
-1.96161, 0.471268, -0.203162, 0.215061, 0.375155, -0.0574621, -0.268691, -1.33719, 2.11405, -0.535235, 1.4236, 1.63145, -1.4066, 1.22461, 1.33309, -0.458336, -1.2485, -1.2576, -1.45786, 0.00662268, -0.524402, 5
-1.85999, 0.729961, 1.18972, -0.124374, -0.300473, -0.0574621, -0.268691, -1.45352, 2.56693, -0.535235, 2.0277, 1.73413, -1.47426, 1.33607, 1.33309, -0.458336, -1.2485, -1.12934, -1.31961, 0.0756414, -0.524402, 1
-1.14867, -0.822195, 0.182559, -0.46381, 1.05078, -0.0574621, -0.268691, -1.45352, 3.47268, -0.535235, 1.24592, 2.04217, -1.47426, 2.00481, 0.994036, -0.458336, -1.12641, -1.38586, -1.45786, 0.17917, -0.524402, 6
2.30632, -0.822195, -0.203162, 2.25167, 2.06422, -0.0574621, 1.42637, -0.755555, 4.60487, -0.535235, -0.868411, 2.04217, -1.47426, 2.00481, 1.33309, -0.458336, -1.2485, -0.23154, -0.144492, 3.07796, -0.524402, 6
0.782061, -0.563502, -0.203162, 0.215061, -0.638287, -0.0574621, -0.268691, -1.27903, 0.18932, -0.535235, 0.926109, 0.83567, -0.66236, 0.723053, 2.0112, -0.458336, 0.277632, 0.538007, 0.408506, -0.511018, 1.11272, 2
0.680444, 0.988654, -0.203162, -0.124374, -0.638287, -0.0574621, -0.268691, -0.755555, -0.150338, -0.535235, 0.375316, -0.268148, 0.859957, 0.83451, -0.701232, -0.458336, 1.13227, 1.1793, 1.16888, -0.476509, -0.524402, 1
0.680444, 0.988654, -0.203162, -0.124374, -0.638287, -0.0574621, -0.268691, -0.755555, -0.150338, -0.535235, 0.375316, -0.268148, 0.859957, 0.83451, -0.701232, -0.458336, 1.13227, 1.1793, 1.16888, -0.476509, -0.524402, 1
0.680444, 0.729961, -0.138875, -0.46381, -0.638287, -0.0574621, -0.268691, 0.524049, 0.18932, -0.480878, 1.22816, 0.964021, -0.865335, 0.667325, -0.362178, -0.458336, 1.13227, 0.986909, 1.03063, -0.131415, 1.11272, 1
1.18853, 0.988654, -0.0103012, -0.803245, -0.638287, -0.0574621, -0.268691, -0.639228, 0.0761009, -0.535235, 0.961644, 1.24639, -1.23746, 0.667325, -0.362178, 0.957976, 0.643904, 0.986909, 0.823255, -0.234943, 1.11272, 1
1.18853, -0.822195, -0.160304, -0.803245, -0.638287, -0.0574621, -0.268691, -0.755555, 0.415759, -0.535235, 3.14705, 0.989691, -1.23746, 0.110041, 0.315929, 0.957976, 0.765994, 0.794523, 0.823255, -0.303962, 1.11272, 0
1.18853, 2.7995, 0.353991, -1.14268, -0.638287, -0.0574621, -0.268691, -0.406572, -0.263557, -0.535235, -1.24153, 1.09237, -0.696189, 1.22461, -0.0231245, -0.458336, 1.68167, 1.82058, 1.86013, -0.269452, 1.11272, 3
0.578827, -0.822195, 2.08974, -1.48212, 0.0373407, -0.0574621, -0.268691, -0.5229, 0.18932, -0.535235, 0.908342, 1.63145, -1.37277, 1.28034, 0.315929, -0.458336, -0.271775, 0.0891048, -0.00624269, -0.441999, -0.524402, 2
1.49338, -0.822195, -0.203162, -1.48212, -0.638287, -0.0574621, -0.268691, 0.640377, -0.942873, -0.154736, 0.233176, -1.26929, 1.40122, -0.447242, -1.04029, -0.458336, 0.765994, 0.92278, 0.89238, -0.614546, 1.11272, 0
-0.843816, 0.471268, -0.0317302, -0.803245, -0.300473, -0.0574621, -0.268691, -1.33719, 0.30254, -0.535235, 1.13932, -0.396499, 0.115713, -0.670156, 0.654983, 2.37429, -0.393865, -0.295669, -0.420991, -0.441999, -0.524402, 1
-0.843816, 0.988654, 1.03972, -0.803245, 1.72641, -0.0574621, -0.268691, -1.39536, 0.981856, -0.535235, -0.672968, 1.3234, -0.527043, 2.00481, 2.0112, -0.458336, -0.393865, -0.616313, -0.697491, 0.0411321, -0.524402, 5
-1.04705, -0.822195, -0.203162, 0.215061, 1.05078, -0.0574621, -0.268691, 0.175066, -0.603215, 1.20419, -0.903946, 0.604638, -0.62853, 0.277226, 0.994036, -0.458336, -0.760137, -0.8087, -0.83574, -0.37298, -0.524402, 6
-1.04705, 0.729961, -0.203162, 0.554496, 0.712969, -0.0574621, -0.268691, -0.813719, -0.0371185, -0.535235, -0.619665, 1.73413, -1.10214, 1.94908, 1.67214, 0.957976, -0.149684, -0.8087, -0.766615, 0.69681, -0.524402, 5
2.61117, -0.822195, -0.203162, -0.46381, -0.638287, -0.0574621, -0.268691, 0.873032, -0.942873, -0.209093, 0.890574, 0.527627, -0.425555, 0.444411, -1.37934, -0.458336, 1.55958, 1.82058, 1.791, -0.580037, 1.11272, 9
2.50956, -0.822195, -0.203162, -1.48212, -0.638287, -0.0574621, -0.268691, 0.407721, -0.829654, 1.3129, -0.0333371, 0.578968, -0.560872, 0.332955, -0.362178, -0.458336, 1.68167, 1.82058, 1.86013, -0.580037, 1.11272, 0
2.50956, -0.822195, -0.203162, -1.48212, -0.638287, -0.0574621, -0.268691, 0.524049, -0.829654, 1.14983, 0.073268, 0.553298, -0.560872, 0.277226, -1.04029, -0.458336, 1.68167, 1.75646, 1.791, -0.580037, 1.11272, 0
2.61117, -0.30481, -0.203162, 1.5728, -0.638287, -0.0574621, -0.268691, 0.640377, -0.942873, 0.171406, -0.0333371, -0.730212, 1.77335, 1.33607, -0.701232, -0.458336, 1.80376, 2.39774, 2.48225, -0.37298, -0.524402, 4
2.10309, -0.822195, -0.203162, -0.803245, -0.638287, -0.0574621, -0.268691, 0.0587384, -0.489996, -0.535235, 0.801736, 0.501957, -0.0196038, 1.05742, -0.0231245, -0.458336, 1.80376, 1.69233, 1.72188, -0.37298, 1.11272, 4
0.985296, 1.24735, -0.203162, -0.803245, -0.638287, -0.0574621, -0.268691, 0.175066, -0.489996, -0.535235, -0.672968, 0.91268, -0.730018, 0.778782, 0.315929, -0.458336, 0.582859, 0.986909, 0.75413, -0.441999, 1.11272, 1
1.595, -0.30481, -0.203162, -0.46381, -0.638287, -0.0574621, -0.268691, 0.23323, -0.376776, -0.100379, 1.88556, 0.732989, -0.763847, 0.332955, -0.0231245, -0.458336, 0.82704, 1.1793, 1.09975, -0.40749, 1.11272, 1
1.49338, -0.30481, -0.203162, 0.554496, -0.638287, -0.0574621, -0.268691, 0.407721, -0.716435, 0.28012, 0.144338, -0.47351, 0.72464, 0.16577, 0.994036, 0.957976, 0.94913, 1.11517, 1.09975, -0.545527, 1.11272, 1
-0.843816, -0.822195, -0.203162, 1.23337, -0.638287, -0.0574621, -0.268691, -0.755555, -0.263557, -0.535235, 1.13932, 0.373606, 0.690811, 1.94908, -0.0231245, -0.458336, -0.699092, -0.488055, -0.697491, -0.545527, -2.16152, 0
-1.14867, 0.471268, -0.203162, 0.554496, -0.638287, -0.0574621, -0.268691, -0.871883, -0.263557, 0.117049, 0.037733, -0.139797, -0.357896, -0.893069, -0.701232, 0.957976, -0.760137, -0.616313, -0.83574, -0.511018, -0.524402, 1
0.0707402, -0.0461169, -0.0317302, -1.14268, -0.300473, -0.0574621, -0.268691, 0.524049, 2.11405, -0.535235, 5.97209, 1.52876, -1.33894, 1.11315, -1.04029, -0.458336, 0.0334514, 0.0249759, 0.0628821, 0.213679, -0.524402, 1
-1.75837, -0.563502, -0.203162, -0.46381, -0.638287, -0.0574621, -0.268691, -0.0575893, -0.716435, 1.58469, -0.477525, -0.678871, -0.0872623, -1.61754, -0.0231245, -0.458336, -1.06536, -0.936957, -1.11224, -0.614546, 1.11272, 0
-1.75837, -0.822195, -0.203162, -0.124374, -0.300473, -0.0574621, -0.268691, -0.232081, -0.603215, 0.823691, -0.459758, 0.0398938, -1.27129, -2.00764, 0.654983, -0.458336, -1.06536, -1.06522, -1.18136, -0.545527, 1.11272, 0
-1.45352, -0.563502, -0.203162, -0.124374, -0.300473, -0.0574621, -0.268691, -1.04637, -0.0371185, -0.426521, 0.428619, 0.476287, -0.560872, 0.110041, -0.362178, 0.957976, -1.00432, -0.872829, -1.04311, -0.511018, -0.524402, 0
-1.45352, 0.471268, -0.203162, 0.215061, -0.638287, -0.0574621, -0.268691, -0.930047, 0.0761009, -0.535235, 0.446386, 1.63145, -1.20363, 1.55898, 0.994036, -0.458336, -0.638046, -0.488055, -0.766615, -0.40749, -0.524402, 1
-1.45352, -0.0461169, -0.203162, 1.23337, 0.375155, -0.0574621, -0.268691, -1.22087, 0.18932, -0.535235, 1.05048, -0.370829, -0.18875, -1.11598, -0.362178, -0.458336, -0.638046, -0.8087, -0.904865, -0.37298, -0.524402, 0
0.477209, -0.30481, -0.203162, 0.554496, -0.638287, -0.0574621, -0.268691, -0.232081, -0.376776, 0.497548, 0.606294, -0.678871, 1.19825, 0.50014, 1.33309, 2.37429, 1.49854, 1.30755, 1.44538, -0.338471, -0.524402, 4
0.477209, -0.822195, -0.203162, -0.124374, -0.638287, -0.0574621, -0.268691, -0.115753, -0.376776, 0.551906, 0.730666, 0.732989, -0.425555, 0.890238, 1.33309, 2.37429, 1.49854, 1.37168, 1.44538, -0.37298, 1.11272, 4
1.18853, -0.822195, -0.203162, -0.803245, -0.638287, -0.0574621, -0.268691, 0.116902, -0.829654, -0.372164, 0.606294, -1.11526, 1.57037, 0.16577, -1.37934, -0.458336, 1.3154, 1.37168, 1.37625, -0.545527, 1.11272, 4
1.18853, -0.0461169, -0.203162, -0.803245, -0.638287, -0.0574621, -0.268691, 0.116902, -0.829654, -0.535235, -0.211012, -1.14093, 1.73952, 0.388683, -1.04029, -0.458336, 1.01018, 1.43581, 1.37625, -0.511018, -0.524402, 1
-1.3519, -0.822195, 0.268275, -1.48212, -0.638287, -0.0574621, -0.268691, 0.465885, -0.489996, -0.535235, 1.22816, 0.168245, -1.20363, -1.61754, 0.315929, -0.458336, -0.882227, -0.744571, -0.97399, -0.476509, 1.11272, 2
-0.843816, 1.24735, 0.118272, -1.14268, -0.638287, -0.0574621, -0.268691, 0.0587384, -0.603215, -0.535235, -0.58413, -0.191138, -0.391726, -1.06025, 1.67214, -0.458336, -0.271775, -0.167411, -0.351867, -0.545527, 1.11272, 1
-0.843816, -0.0461169, 0.0111277, -1.48212, -0.638287, -0.0574621, -0.268691, 0.23323, -0.829654, -0.535235, -0.58413, -1.39764, 1.06293, -1.28317, -1.04029, -0.458336, -0.271775, -0.167411, -0.282742, -0.649055, -0.524402, 0
-0.640581, 0.471268, -0.0317302, -1.14268, -0.300473, -0.0574621, -0.268691, 0.407721, -0.376776, -0.26345, 1.31699, 0.322266, -1.03448, -1.00453, 1.67214, 0.957976, 0.155542, 0.0249759, -0.00624269, -0.165924, 1.11272, 1
-0.437346, -0.822195, 0.203988, -1.48212, -0.638287, -0.0574621, -0.268691, 0.524049, -0.942873, -0.480878, -0.139942, -1.21795, 0.893786, -1.17171, -0.362178, -0.458336, -0.271775, -0.103282, -0.282742, -0.614546, -0.524402, 0
-0.640581, 0.988654, -0.096017, -1.48212, -0.638287, -0.0574621, -0.268691, 0.0587384, -0.263557, -0.426521, 1.03271, 0.347936, -1.00065, -0.893069, -0.701232, -0.458336, -0.271775, -0.167411, -0.282742, -0.40749, 1.11272, 1
-0.640581, 0.729961, -0.138875, -1.48212, -0.638287, -0.0574621, -0.268691, 5.74525E-4, -0.263557, -0.535235, 0.783969, 0.322266, -1.00065, -0.948798, -0.701232, -0.458336, -0.515956, -0.23154, -0.420991, -0.40749, 1.11272, 1
-1.04705, -0.0461169, -0.138875, -1.48212, -0.638287, -0.0574621, -0.268691, 0.291394, -0.603215, -0.426521, 1.28146, 0.501957, -1.47426, -1.3389, 0.994036, -0.458336, -0.515956, -0.423926, -0.559241, -0.511018, 1.11272, 1
-1.04705, 0.212576, -0.096017, -1.48212, -0.638287, -0.0574621, -0.268691, 0.465885, -0.716435, -0.535235, 0.073268, 0.0142237, -0.425555, -0.670156, -0.0231245, -0.458336, -0.515956, -0.359797, -0.559241, -0.545527, 1.11272, 1
-1.25028, -0.0461169, -0.0745881, -1.48212, -0.638287, -0.0574621, -0.268691, 0.524049, -0.829654, -0.426521, 0.410851, 0.168245, -1.06831, -1.39462, -0.362178, -0.458336, -0.638046, -0.423926, -0.628366, -0.545527, 1.11272, 1
-0.843816, -0.822195, -0.096017, -1.14268, -0.300473, -0.0574621, -0.268691, 1.33834, -1.05609, 1.04112, -0.193245, 0.270926, -1.4066, -1.72899, 0.315929, -0.458336, -0.760137, -0.744571, -0.904865, -0.580037, 1.11272, 9
-1.04705, -0.822195, -0.203162, -1.14268, -0.638287, -0.0574621, -0.268691, 1.16385, -0.829654, 0.932405, 0.783969, 1.01536, -1.47426, -0.224329, 0.994036, -0.458336, -0.760137, -0.744571, -0.904865, -0.580037, 1.11272, 9
-0.538964, 1.24735, -0.0745881, -0.124374, -0.638287, -0.0574621, -0.268691, -0.232081, 0.642198, -0.535235, 1.86779, 1.37474, -1.13597, 1.11315, 2.0112, -0.458336, -0.271775, 0.153234, -0.00624269, -0.0969054, -0.524402, 1
-0.335729, -0.30481, -0.0317302, -0.46381, -0.638287, -0.0574621, -0.268691, 0.582213, -0.829654, 0.878048, 1.08602, 0.527627, -0.966823, -0.447242, 0.994036, -0.458336, -0.515956, -0.23154, -0.351867, -0.303962, 1.11272, 1
-0.335729, -0.822195, -0.203162, -1.48212, -0.638287, -0.0574621, -0.268691, 0.349558, -0.829654, 2.23697, -0.566363, -1.32063, 0.690811, -1.72899, -0.701232, -0.458336, -1.06536, -0.8087, -1.11224, -0.545527, -2.16152, 0
-0.335729, -0.822195, -0.0103012, -0.803245, -0.638287, -0.0574621, -0.268691, 0.23323, -0.829654, 1.47598, 0.162106, -1.03825, 0.690811, -1.11598, -0.362178, -0.458336, -1.06536, -0.616313, -0.83574, -0.37298, -2.16152, 0
-0.640581, -0.822195, -0.203162, 0.215061, -0.638287, -0.0574621, -0.268691, -1.45352, 0.18932, -0.535235, 0.730666, 0.527627, 0.454006, 1.89335, 0.315929, 0.957976, -0.149684, -0.167411, -0.282742, -0.545527, -2.16152, 0
-0.640581, -0.822195, -0.203162, 0.554496, -0.638287, -0.0574621, -0.268691, -1.39536, 0.18932, -0.535235, 0.890574, 0.527627, 0.454006, 1.89335, 0.654983, -0.458336, -0.149684, -0.039153, -0.213617, -0.511018, -2.16152, 0
-0.640581, -0.822195, -0.203162, 0.554496, -0.638287, -0.0574621, -0.268691, -1.45352, 0.415759, -0.535235, 1.29923, 0.527627, 0.454006, 1.89335, 0.654983, -0.458336, -0.149684, -0.039153, -0.0753675, -0.441999, -2.16152, 2
-0.742198, 0.471268, -0.203162, -0.46381, -0.638287, -0.0574621, -0.268691, 0.116902, -0.716435, -0.535235, 0.268711, 0.501957, -1.03448, -0.614428, -0.701232, -0.458336, -0.271775, -0.103282, -0.282742, -0.511018, 1.11272, 1
-0.945433, 1.76473, -0.203162, 0.893932, -0.300473, -0.0574621, -0.268691, -0.755555, -0.376776, -0.535235, -0.903946, -0.730212, 0.420177, -0.893069, -1.04029, -0.458336, -0.699092, -0.295669, -0.559241, -0.40749, -0.524402, 1
-1.04705, -0.822195, -0.203162, -1.48212, -0.638287, -0.0574621, -0.268691, -0.871883, -0.263557, -0.535235, 1.54797, 0.142575, -0.932994, -1.22744, -0.362178, -0.458336, -0.760137, -0.616313, -0.904865, -0.511018, 1.11272, 2
-1.04705, -0.563502, -0.203162, -0.124374, -0.638287, -0.0574621, -0.268691, 0.407721, -0.942873, -0.046022, 0.037733, -1.06392, 0.758469, -1.06025, -0.0231245, -0.458336, -0.699092, -0.423926, -0.628366, -0.545527, -0.524402, 0
-1.04705, -0.822195, -0.203162, -0.46381, -0.638287, -0.0574621, -0.268691, 0.175066, -0.942873, -0.100379, -0.104407, -1.26929, 0.758469, -1.50608, -1.04029, -0.458336, -0.699092, -0.552184, -0.766615, -0.614546, -0.524402, 0
-0.0308771, -0.30481, 0.0111277, -0.46381, 0.0373407, -0.0574621, -0.268691, -0.0575893, -0.263557, -0.535235, 1.28146, -0.0371167, 0.0480547, -0.00141549, 0.315929, -0.458336, 0.0944967, 0.0249759, -0.00624269, -0.338471, -0.524402, 5
-0.0308771, -0.822195, -0.138875, -1.48212, -0.638287, -0.0574621, -0.268691, -0.115753, -0.489996, -0.535235, 1.72565, -0.832893, 0.927615, -0.280057, -0.362178, -0.458336, -0.271775, 0.0249759, -0.144492, -0.476509, -0.524402, 2
0.985296, -0.822195, -0.160304, -1.48212, -0.638287, -0.0574621, -0.268691, 1.571, -1.16931, 2.40005, -0.58413, -1.21795, 1.26591, -0.558699, -0.362178, -0.458336, 0.82704, 0.986909, 0.89238, -0.649055, 1.11272, 9
0.883679, -0.822195, 0.0754146, -1.48212, -0.638287, -0.0574621, -0.268691, 0.23323, -0.150338, -0.26345, 2.04546, 1.24639, -1.27129, 0.611597, 2.6893, -0.458336, 0.216587, 0.409749, 0.339381, -0.476509, 1.11272, 0
0.883679, -0.822195, -0.096017, -1.48212, -0.638287, -0.0574621, -0.268691, 0.582213, -0.603215, 1.20419, 1.12155, 0.758659, -1.27129, -0.447242, 2.0112, -0.458336, 0.399723, 0.473878, 0.408506, -0.545527, 1.11272, 0
1.49338, -0.822195, 0.0539856, -1.48212, -0.638287, -0.0574621, -0.268691, 1.62916, -1.28253, 4.03076, -0.939481, -1.62867, 1.73952, -0.670156, -1.04029, -0.458336, 0.643904, 0.858651, 0.75413, -0.649055, -0.524402, 8
1.18853, -0.822195, 0.225417, -1.48212, -0.638287, -0.0574621, -0.268691, 1.74549, -1.28253, 1.91083, -0.424223, -1.26929, 1.19825, -0.781613, -1.04029, -0.458336, 0.521813, 0.666265, 0.61588, -0.649055, 1.11272, 9
1.29015, -0.822195, -0.117446, -1.48212, -0.638287, -0.0574621, -0.268691, 1.68733, -1.16931, 2.61747, -0.672968, -1.3463, 1.40122, -0.614428, -0.701232, -0.458336, 0.765994, 0.92278, 0.89238, -0.649055, 1.11272, 9
0.172357, -0.822195, -0.181733, -1.48212, -0.638287, -0.0574621, -0.268691, 0.524049, -0.376776, 1.58469, 1.45913, 0.476287, -0.899164, -0.447242, 1.33309, -0.458336, 0.338678, 0.34562, 0.270256, -0.441999, 1.11272, 4
1.29015, -0.822195, -0.117446, -1.48212, -0.638287, -0.0574621, -0.268691, 1.86182, -1.28253, 2.50876, -0.690735, -1.50032, 1.46888, -0.837341, -1.04029, -0.458336, 0.399723, 0.538007, 0.477631, -0.649055, -0.524402, 9
-0.0308771, -0.822195, -0.203162, -1.48212, -0.638287, -0.0574621, -0.268691, 1.62916, -1.28253, 4.41126, -0.939481, -1.62867, 1.26591, -1.45035, -1.04029, -0.458336, -0.271775, -0.039153, -0.213617, -0.649055, -0.524402, 8
-0.0308771, -0.822195, -0.203162, -1.48212, -0.638287, -0.0574621, -0.268691, 1.51283, -1.16931, 4.03076, -0.832876, -1.603, 1.26591, -1.39462, -1.04029, -0.458336, -0.21073, -0.039153, -0.213617, -0.649055, -0.524402, 8
0.578827, -0.822195, -0.096017, -1.48212, -0.638287, -0.0574621, -0.268691, 1.62916, -1.05609, 2.01955, 0.179873, 0.219585, -0.932994, -1.06025, 0.654983, -0.458336, 0.155542, 0.281491, 0.201132, -0.580037, 1.11272, 9
0.578827, -0.822195, -0.160304, -1.48212, -0.638287, -0.0574621, -0.268691, 1.74549, -1.28253, 1.6934, -0.51306, -1.37197, 1.16442, -1.06025, -1.04029, 0.957976, 0.277632, 0.409749, 0.339381, -0.649055, 1.11272, 9
0.578827, -0.822195, -0.138875, -1.48212, -0.638287, -0.0574621, -0.268691, 1.68733, -1.16931, 0.117049, -0.37092, -1.37197, 1.16442, -1.06025, -1.04029, 0.957976, 0.155542, 0.34562, 0.201132, -0.649055, 1.11272, 9
0.782061, -0.822195, 0.0111277, -1.14268, -0.638287, -0.0574621, -0.268691, 1.80365, -1.28253, 2.78054, -0.619665, -1.47465, 1.33357, -1.00453, -1.04029, -0.458336, 0.338678, 0.409749, 0.339381, -0.649055, 1.11272, 9
-0.0308771, -0.822195, -0.0103012, -0.46381, -0.638287, -0.0574621, -0.268691, 0.756704, -0.942873, 0.225763, 0.570759, 0.245255, -0.865335, -0.893069, -0.0231245, -0.458336, -0.0275938, 0.0891048, -0.00624269, -0.580037, 1.11272, 9
0.477209, -0.822195, -0.0103012, -0.803245, 0.0373407, -0.0574621, -0.268691, 0.756704, -0.942873, -0.046022, 0.0910356, -0.601861, 0.318689, -0.781613, -0.362178, -0.458336, 0.399723, 0.34562, 0.408506, -0.511018, 1.11272, 9
0.782061, -0.822195, 0.16113, -0.803245, 0.0373407, -0.0574621, -0.268691, 0.756704, -1.05609, 1.6934, -0.459758, -0.832893, 0.927615, -0.280057, -0.362178, -0.458336, 1.01018, 0.92278, 1.09975, -0.37298, 1.11272, 4
0.782061, -0.563502, 0.225417, -1.14268, -0.300473, -0.0574621, -0.268691, 0.524049, -0.942873, 0.388834, -0.139942, -0.49918, 0.927615, 0.444411, -0.0231245, -0.458336, 1.01018, 0.858651, 0.961504, -0.40749, -0.524402, 4
-0.234112, 2.28212, 0.954001, -0.46381, -0.638287, -0.0574621, -0.268691, -0.581064, 0.0761009, -0.535235, -0.797341, 1.65712, -0.966823, 2.00481, 0.315929, 0.957976, 0.0944967, 1.24342, 0.685005, 1.7666, -0.524402, 3
-0.234112, 0.729961, 0.439707, -1.48212, -0.638287, -0.0574621, -0.268691, -0.173917, -0.603215, -0.535235, -0.637433, -0.139797, 1.06293, 1.44752, -1.04029, -0.458336, -0.0275938, 0.730394, 0.132007, 0.662301, -2.16152, 1
-0.437346, 1.50604, 0.825428, -0.46381, -0.300473, -0.0574621, -0.268691, -0.639228, 0.18932, -0.535235, 1.72565, 1.63145, -1.10214, 1.72616, 2.35025, 2.37429, 2.96362, 1.24342, 0.61588, 4.76892, -0.524402, 3
-0.437346, 2.02342, 0.439707, -0.46381, -0.638287, -0.0574621, -0.268691, -0.581064, -0.150338, -0.535235, 0.073268, 0.81, -0.0196038, 1.72616, 1.33309, -0.458336, 3.02467, 1.43581, 1.03063, 4.07873, -0.524402, 3
1.49338, -0.822195, -0.203162, -1.48212, -0.638287, -0.0574621, -0.268691, 1.04752, -1.05609, 0.551906, -0.264315, -1.26929, 1.6042, -0.112872, -1.04029, -0.458336, 1.19331, 1.30755, 1.30713, -0.614546, 1.11272, 9
