@relation waveform-noise
@attribute f1 real [-3.5166, 3.36393]
@attribute f2 real [-3.41395, 3.77754]
@attribute f3 real [-3.15553, 3.45223]
@attribute f4 real [-3.00624, 3.29]
@attribute f5 real [-2.89012, 3.18105]
@attribute f6 real [-2.85825, 3.15837]
@attribute f7 real [-2.77248, 2.88509]
@attribute f8 real [-3.06762, 2.77598]
@attribute f9 real [-2.95765, 2.78832]
@attribute f10 real [-3.09332, 3.19039]
@attribute f11 real [-2.64477, 2.99947]
@attribute f12 real [-3.10454, 3.15052]
@attribute f13 real [-3.00511, 2.56241]
@attribute f14 real [-3.06718, 3.48496]
@attribute f15 real [-2.57277, 3.03302]
@attribute f16 real [-2.66924, 3.19974]
@attribute f17 real [-3.1813, 3.18346]
@attribute f18 real [-3.26465, 3.58013]
@attribute f19 real [-3.56234, 3.46517]
@attribute f20 real [-3.23225, 4.03394]
@attribute f21 real [-3.61205, 3.65249]
@attribute f22 real [-3.22234, 3.73672]
@attribute f23 real [-3.43529, 3.98954]
@attribute f24 real [-3.54489, 3.29085]
@attribute f25 real [-3.72527, 3.87955]
@attribute f26 real [-3.58542, 3.99701]
@attribute f27 real [-3.47614, 3.90117]
@attribute f28 real [-3.72142, 3.55608]
@attribute f29 real [-3.65813, 3.81846]
@attribute f30 real [-3.48826, 3.52859]
@attribute f31 real [-3.54407, 3.78065]
@attribute f32 real [-3.46811, 3.18499]
@attribute f33 real [-3.40144, 3.31504]
@attribute f34 real [-3.751, 3.99382]
@attribute f35 real [-3.48753, 3.52551]
@attribute f36 real [-3.56292, 3.33343]
@attribute f37 real [-3.39103, 3.37198]
@attribute f38 real [-3.29325, 3.74687]
@attribute f39 real [-3.46879, 3.30024]
@attribute f40 real [-3.7653, 3.4643]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40
@outputs clase
@data
-0.950133, -1.34411, -0.415724, 0.926276, 0.226371, 0.0765553, -0.278233, 0.699137, -0.273398, -0.0432933, -1.25038, 0.022987, -0.631079, 0.560301, 0.701846, 0.281889, 0.798174, 0.334517, 1.28939, 1.27974, -2.07169, -0.107241, -0.434634, 1.81899, -0.66735, -0.19167, 0.30372, 2.02502, 0.795582, 0.081004, -0.261959, -0.87743, -0.446981, 0.385553, -0.518939, 1.39037, -1.22404, 0.954927, -0.717633, 0.123723, 0
0.85738, -0.987906, -2.04434, 0.0539479, -0.564739, -0.832743, -0.31759, -0.245398, 0.140024, 1.6621, 1.57477, 2.32783, 0.435427, 0.169213, -0.26157, 0.165397, -0.700121, -1.6878, -0.319514, -0.713053, -0.690335, 0.811315, -0.670181, 0.228596, -1.22697, 0.86824, 1.84404, -1.35524, 0.815735, -1.05467, -0.712249, 0.372545, 1.40448, -1.94686, 0.148495, 0.625228, -1.54657, 0.121361, 0.252198, -0.185405, 1
1.35669, -0.294751, -1.50995, -0.185239, -1.7574, -0.75107, -0.863668, -1.207, -0.327322, -0.246628, -0.425875, -0.323065, 0.658369, 0.656656, 0.751764, 0.348456, 1.36753, 0.327446, -0.469567, -0.0362539, -0.431951, -0.856064, -0.106918, -0.690079, -1.36687, 0.154839, -0.182696, -0.450519, -0.957689, -1.54139, -0.221933, -0.383488, 0.271939, 0.325747, -1.09672, 0.40374, -1.38531, -0.872892, 1.5486, 0.0738636, 2
-0.570655, -2.39347, 0.0168765, -1.21233, -1.05019, -0.767404, -0.514375, 1.10312, 0.0501499, -0.200714, 1.67783, 1.1852, 0.501707, 0.169213, -1.0952, -1.04945, -0.646182, -1.7373, 0.247355, -2.44265, 0.84009, -0.676347, -1.40754, 0.455795, -0.377547, 0.501348, 1.95551, -1.68332, -0.212045, 1.9569, 0.308409, -0.383488, -2.60374, -0.521499, 0.357691, 0.635296, 0.57002, 1.71819, 1.05379, 0.991275, 1
0.318122, -1.49814, -0.415724, -1.32489, -0.666624, -0.506049, -0.58325, -0.603866, 0.643321, 1.39317, 1.32014, 1.6096, 1.61039, 0.548965, -0.091849, -1.48213, -0.250632, 0.313304, -0.778011, 0.499545, -0.918904, 0.781362, -0.84428, -0.680201, -1.48679, 0.572688, 0.516527, -0.231796, 0.805658, -0.598373, -0.762281, -1.13952, 1.40448, 0.834094, -0.479092, -0.139914, 0.126544, 0.0309745, -0.875973, -0.26518, 1
-0.101301, 0.0133182, -0.788948, -0.84652, 0.0226006, 0.506702, 0.169454, 0.18135, 0.619354, 1.58994, 0.9867, 0.173161, 0.495682, 0.276904, -2.34814, -0.694426, -0.502346, -0.372588, -1.56162, -0.534453, -0.521392, -0.686331, 1.65456, 1.05837, 0.941555, 0.613453, 0.638131, -0.858139, 0.110396, 1.8555, -0.51212, 0.755602, 0.203001, 0.505164, -2.87986, 0.172183, -2.4436, 1.19596, 1.34078, 0.612344, 1
-1.37954, -0.179225, -0.415724, 0.0750526, -0.606691, -0.527829, -1.68033, -0.529897, -1.98101, -1.26986, -1.18976, 0.310276, 0.134154, 0.503621, 1.67025, 2.46196, 1.01992, 1.62852, 1.32274, -1.07025, -0.372324, -0.676347, -0.00450611, -0.798739, -0.977139, -0.12033, 1.34749, 0.672921, 0.684743, 0.415623, -1.07248, -0.312925, -0.0432041, 1.82089, -0.628518, -0.341268, 0.479309, 1.59768, -0.509813, -0.255208, 2
0.61771, 0.841253, -0.254559, -0.663612, 0.436135, -0.0323427, 0.154695, -0.683526, -0.572979, -1.07964, -2.07489, -0.427534, -0.835944, 0.0898618, 1.12615, 0.68129, 0.061013, 0.82242, 0.689179, 1.23274, -0.600894, -0.396786, 0.579239, 1.30532, 0.0721469, -0.344542, 0.587463, 0.931411, 0.644438, 0.466322, -0.552146, -0.625419, 0.380269, 0.345682, 0.0588398, 2.21592, 0.126544, -0.380787, -1.44006, 0.143667, 0
0.897325, 1.72695, 1.71335, 0.940346, 2.44388, 0.947739, 1.39444, 0.403258, 2.14123, -1.02717, -0.41375, -0.780115, -1.18542, -1.32146, -0.745774, -1.84271, -0.316557, -0.796851, 0.82256, -0.393453, -1.33629, 0.581676, -1.40754, 0.277987, -0.937166, -0.629902, 0.739468, -0.758719, -0.826698, -0.689632, -1.5628, -0.42381, 0.774197, 1.28264, 0.108648, 0.766176, -0.699934, 0.0912323, 0.529292, 1.64942, 0
-0.460806, 1.31298, 0.958419, 0.363484, 0.142466, 0.250792, -0.189679, 0.573958, 1.29641, 1.22263, 0.744198, 0.741209, -1.29388, -1.04939, -1.07024, -1.37119, -0.819985, 0.21431, 0.163992, -0.167854, 1.02891, -0.526582, 2.08469, -0.0381161, 0.351956, -1.26177, 0.638131, -0.460461, 1.61176, -2.10923, -0.892365, -0.171799, 1.0401, 0.166265, -0.937331, 0.967529, -0.387485, -0.742334, 0.994415, -0.564336, 1
-0.0114243, -0.265869, 1.35709, 0.208716, 0.651893, -0.310033, 0.715532, 0.630857, 0.894969, 0.612626, 0.792698, 0.147043, -0.679282, -0.53928, -0.990372, -0.550198, -1.00577, -0.669572, -0.527922, -0.0738538, 1.21773, 1.12083, 1.40877, -0.73947, -0.597397, -0.130522, -0.0712255, -0.758719, -0.111282, -0.669353, -2.09314, 1.00761, 1.25676, -0.68098, -0.578709, 2.08504, 0.176939, -1.2244, 2.13248, -1.25239, 1
-0.820311, 1.58254, 0.13563, 1.95337, 0.0705466, 0.604711, 0.440033, -0.410407, -0.303356, 0.894671, -1.52926, -0.969465, -1.00466, -0.629967, -0.995364, -0.644501, -0.0348779, -0.641288, -1.13647, 0.743945, 0.502204, 1.48026, -2.65696, 0.979341, -0.427513, -0.915263, -0.101626, 2.20398, 0.42276, -0.0305355, -1.69288, -0.937913, -1.37271, 0.734418, 0.596772, -0.673501, -0.689855, -2.34921, -0.905662, 0.123723, 0
-1.08994, -0.93977, 1.82362, -0.544019, 1.68873, 0.844286, 0.754889, 0.710517, 1.00881, -0.55491, 1.10795, 0.120926, 0.531834, -1.14575, -0.0569065, -1.28243, -0.35851, -1.22819, -0.311178, 1.66514, -1.55492, 0.0724761, -0.864763, 0.386648, 0.11212, -0.843923, 0.790136, 0.891643, -0.151587, -0.253614, 1.72932, -1.17984, 0.203001, -0.581304, 0.018993, -0.421809, -1.10309, -1.2244, 0.519396, -0.484561, 1
-0.0913144, -0.959024, 0.780289, 1.29913, 1.01748, 1.09475, 1.71914, 1.09174, 0.805095, -0.410608, -0.777503, -1.90968, -1.75181, -0.465596, -1.50952, -1.77059, -0.454401, -1.41203, -1.37822, -0.0456538, -0.0443763, -1.85449, -1.20272, -0.453002, -0.127717, -1.3433, -1.2062, -0.758719, 1.75283, -0.750472, 0.138299, 0.967291, 0.527992, 0.963673, 1.41363, -0.492283, -0.992225, -0.702162, 0.855868, 0.303216, 1
0.707587, 0.167353, -3.01981, -0.762101, -1.79336, -1.44802, -1.32611, -1.86135, -1.274, -0.672975, -0.438, 1.0285, 1.38745, 0.968393, -0.106824, 0.548156, 0.480536, -0.0261063, 0.339054, -0.280653, -0.213319, -1.535, -0.875004, 0.357013, -1.11704, 0.114073, -1.84462, -1.41489, -0.484104, -2.27147, 0.408473, 0.332223, 1.55221, 0.385553, 0.138533, -0.170117, -0.659618, -0.471174, -1.8656, -1.13273, 2
0.00854824, -0.87238, 0.356171, -0.135995, -0.582718, -1.23022, -0.411063, -0.848535, -1.39982, -1.57158, -0.656252, -0.231655, 1.56219, 1.73923, 2.03466, 1.72972, 2.26051, 1.7558, 1.63118, 2.03174, 0.661209, -0.686331, -0.813557, -0.265315, -1.50678, 0.623645, 0.222651, 0.235475, -1.02822, 2.36249, 1.82939, -0.6355, 1.00071, 1.01351, -0.389437, 0.111777, -1.15349, -0.2201, 0.420434, 0.502654, 0
0.21826, 0.388777, -2.19702, 0.665984, -0.882381, -1.55691, -0.612767, 0.11876, 0.781128, 0.842197, 1.79908, 0.499625, 1.12233, -0.148192, 0.252585, -0.622312, -1.5092, -1.2989, -0.469567, -1.22065, -0.451827, 1.67995, 1.02985, 1.94741, -0.307595, 0.909005, -0.0408245, -0.112493, -0.463952, 0.800941, 0.218351, -0.383488, 0.0257334, -0.302212, -0.598633, 0.605093, 0.721205, 1.04531, 0.27199, 1.13088, 1
0.53782, -0.882007, -1.41664, -0.529949, -0.408914, -1.34456, -1.71968, -1.24114, -0.129599, -0.87631, -0.298561, -1.00864, 0.351071, 0.996732, 1.7052, 1.99599, 1.93688, 1.71337, 1.28106, 1.41134, 1.34692, 0.0125702, -0.588252, 0.228596, -0.707322, -0.446456, -0.182696, -0.132377, 0.876192, 0.9429, -0.352017, -1.91572, 1.45372, 0.455326, 0.52704, 0.353401, 1.62831, 0.774154, -0.529605, 0.21347, 2
-1.27968, -0.208106, -0.984043, -1.2264, -1.27194, -1.60047, -1.10473, -0.307988, -0.878552, -0.0629708, 0.562321, 0.408215, 1.0199, 0.656656, 0.881551, 0.875444, 0.0849857, -0.280664, -0.269496, 1.34554, -0.193444, -1.29537, 0.927438, 0.119935, 2.44053, 1.39819, 0.810403, 0.145997, 1.22886, -1.04453, -0.672223, 0.896728, 0.685563, -0.0829244, 0.297921, 0.504416, -0.881356, -0.0694551, 2.01373, -0.604223, 2
1.74616, -1.28635, -0.373312, -0.0586106, -0.948307, -0.527829, -0.219197, 0.903976, 0.781128, 1.28822, 1.95671, 0.695504, 0.308893, -0.0575047, 0.077872, 0.281889, -0.730087, -0.803922, -0.828029, -0.844653, 1.22766, -0.237037, -1.33586, -0.265315, -0.377547, 0.817282, -1.66221, -0.122435, 0.332074, 0.0505842, 0.0982733, 1.93501, 0.0749744, -0.840462, 1.49333, -1.65006, -0.165747, -1.18422, -2.58802, 0.582429, 1
1.66627, 0.802745, -0.305453, -0.593263, -1.29592, 0.0547757, 0.464631, -0.313678, 0.403656, 0.179719, 1.71421, 1.10032, -0.167118, 0.220224, -1.16009, 0.315172, -1.46126, -1.53931, 0.514117, -1.58725, 0.442577, -1.56495, -0.639457, 0.524943, 1.16141, 0.542113, -2.36143, -0.490287, 2.30702, -0.436134, 0.818738, 0.211258, -0.525766, 1.00354, 0.636619, 1.13868, -0.206063, 0.0510604, -0.49002, 0.452794, 2
-0.540696, -0.882007, -0.0170529, 0.145402, -0.4209, -1.00698, 0.494149, -0.142979, 0.385681, 0.271548, 0.247068, 0.917499, 1.87551, 1.38215, -0.00698851, 0.354003, -1.04173, 0.744639, -0.494576, 0.631145, 0.184193, -0.436723, 0.640686, 0.0409097, -0.0377783, 0.603262, -0.52724, 0.315011, 0.956802, -0.780892, -0.221933, -2.03668, -0.0136595, 0.0366867, -0.588671, -0.240591, -2.16139, -1.2244, -2.1229, -0.823604, 2
-0.400888, -0.949397, -0.602336, -0.536984, -1.35585, -1.37723, -0.70624, -1.65651, -0.728761, -1.19771, -0.0924345, 0.022987, 1.50796, 1.26313, 0.237609, 1.53557, 1.36153, 2.52654, -0.0694248, -0.0456538, -0.292822, 1.8996, 0.630445, 0.65336, 0.451888, -0.140713, 0.749601, 0.225533, 0.00963291, 0.243243, 1.32907, 2.44912, -1.07727, -0.302212, -0.200165, 0.484281, 0.489388, -0.611775, -0.232718, -0.474589, 2
0.947257, 1.64031, 2.76516, 1.11622, 1.25721, -0.016008, 0.740131, 0.477228, -0.549013, -0.568028, -1.21401, -1.26981, -1.51682, -0.788669, -0.51116, -0.971788, -0.0588506, -1.22111, -0.0610885, -0.506253, 0.810276, -0.666362, 1.92083, 1.41398, -1.49678, 1.43896, 0.597596, -1.06692, 0.946726, 0.851641, -0.802307, 1.6326, 0.823438, -0.0330864, 0.885661, 0.494349, -1.13333, 0.352349, 2.41947, 0.392963, 0
0.667641, 0.831626, 0.491889, 1.20767, 1.41903, 0.93685, 0.120257, 0.886906, 0.211924, 1.07833, -0.874504, -0.114128, -0.938377, -0.505272, -1.83399, -1.13821, -0.556285, -0.422085, -0.352859, -0.647253, -1.21704, 0.312099, 1.18347, 0.732385, -0.127717, 0.0834985, 1.41842, -0.997326, 0.604133, 0.9429, -0.892365, 0.221338, 1.13858, -1.11955, 1.43356, 0.685634, 0.821995, -0.420959, 2.49864, -0.414758, 1
-1.44945, -0.60282, -0.492065, 0.173541, -0.726557, -0.16302, -0.386464, -0.194188, 0.661296, 0.57983, 1.59902, 1.45943, 1.03797, 1.29713, 0.43229, 0.309625, -0.981801, 0.34866, -0.469567, -0.478053, 0.949406, -0.376818, -0.84428, 0.357013, -1.97646, -1.92422, 0.952275, 0.136056, 1.80321, -1.38929, -3.40398, 0.523752, -0.565159, -0.700915, 0.0488781, 0.182251, 2.354, -0.903021, -0.301992, 2.08818, 2
0.487889, 0.687219, -0.890737, -0.607333, 0.310277, -0.310033, -0.4455, 0.664997, -0.758719, -0.594265, -0.46225, -0.0488352, -0.161093, -1.11741, 0.0179705, 0.365097, 0.444577, -0.323091, 1.88127, -1.38985, -0.312697, 0.342052, 0.978644, -0.472758, 0.0321741, -1.15986, -0.22323, 0.921469, -0.201969, 0.141844, -0.221933, -0.746385, -0.752275, -0.950105, 0.865738, -1.2977, 2.13226, -1.34491, 0.262094, 0.781866, 0
0.567779, -1.32486, 0.127147, -1.29675, -1.01423, -0.288253, -0.858749, -0.933885, -0.267406, 0.232193, 1.12614, 0.440861, 1.25489, 0.486618, 0.287527, 0.170944, 0.102965, 0.680999, -0.80302, 0.396145, -0.531329, 0.0425231, 0.589481, -1.70754, 2.92021, -1.4656, -0.557641, -1.60378, -0.242274, -2.06867, -0.0818428, 0.7052, -0.358347, 0.0466543, -0.479092, 0.474213, 0.509546, 0.683767, -0.816596, -1.44186, 2
-0.390902, 0.0229454, 1.17048, 0.314239, -0.235109, 1.12198, 1.00087, 0.738967, 0.487539, 0.238752, -1.91726, -0.910701, -1.64938, -0.193535, -0.925479, -0.733257, -0.394469, -0.294806, -0.64463, 0.273946, 0.124567, -1.09569, -0.250294, 0.752142, -0.457492, -2.27072, -0.588042, -1.71315, 0.775429, -0.395574, -0.20192, -0.837109, -0.821213, -0.262341, 0.786044, -0.482215, -1.18373, 0.191662, -2.25155, -0.674026, 0
1.59636, -0.679837, -0.0764295, -0.755066, -0.672617, -0.72929, -0.735758, -0.603866, -1.29797, -1.81427, 0.362257, -0.623412, 0.706573, 1.77891, 0.452257, 1.66315, 0.84612, 1.31032, 2.68989, 0.330346, 0.939468, -0.666362, -0.803316, -0.136898, -0.63737, 0.756134, -0.557641, 0.126114, -1.14914, 1.16598, -0.582165, 1.42091, 1.08934, -0.262341, -0.937331, 1.02794, -0.327011, -0.842763, 1.39026, 0.0140324, 2
-0.161218, -0.333259, -0.195183, -0.417391, -1.51767, -0.663951, -1.37531, -1.7191, -2.18473, -0.0826484, 0.144005, 0.186219, 1.05605, 1.03641, 1.81502, 1.54666, 0.31872, 2.39219, 1.15601, 0.828545, -1.22698, 0.411942, -1.16176, -1.07533, 0.341963, -1.96498, -0.172562, 0.404488, -0.594943, -0.578093, 1.98949, 0.0398903, -0.210624, -0.561369, -2.37182, 0.645364, -0.488275, 0.824369, -0.341577, 1.34029, 2
0.178315, 0.485049, 0.907525, -0.297797, 0.60994, -0.331812, 0.262927, 1.00071, 0.0381667, 0.468323, 0.950324, 0.643269, -0.504544, -0.851016, -0.256578, -0.278383, -1.12564, -0.662501, -1.3949, -0.854053, -0.253071, -1.14561, -0.772592, 0.347135, -0.367554, 0.00196695, 0.445591, -1.01721, -1.02822, -1.42985, 0.268383, -1.85523, -0.466677, 0.873965, -2.24231, -0.280862, 1.12436, 0.32222, 0.499604, -0.893407, 1
0.118397, 0.253997, 1.45888, 1.04587, 1.14933, 0.593821, 1.65026, 1.19985, 0.49353, 0.00918024, 0.538071, -0.721352, -1.66143, -1.91659, -1.20003, -1.49323, -0.700121, -0.768567, 0.330718, -2.37685, -0.0344385, 0.481832, 0.753339, -0.423367, -0.0577647, 1.61221, -0.780582, 0.583443, -0.403494, -0.709912, -1.4127, 0.543913, 0.902224, -1.81729, -0.558786, 1.34003, -1.18373, 1.69811, 0.0542729, 0.0638917, 1
-0.141246, 1.10119, -1.31485, -0.959078, -1.5776, -1.35545, -0.898106, -0.797325, 0.0681248, -1.04029, 0.356194, 1.08073, 0.459529, 1.33681, 0.402339, 1.44681, 0.840127, 1.60731, 1.2227, 0.00134608, 0.0351262, 1.05094, -1.19248, -0.364098, -0.0377783, -0.721625, 0.60773, 0.344836, 2.3171, -0.213055, -0.942397, -1.62338, 0.606778, 1.41222, -0.628518, -0.603027, -0.0750361, -0.210057, 0.558981, 0.103779, 2
0.427971, -0.448785, -1.69656, -0.579193, -1.08016, 0.256237, 0.405596, 0.721897, 1.35632, 1.60306, 2.1689, 1.4072, 0.0196707, 1.52952, 0.816658, -0.955147, -1.58112, -2.14742, 0.705852, -0.891652, 0.0748775, 0.621613, 0.947921, 0.59409, -0.147703, -0.477031, 1.42856, -0.291448, 0.432836, 0.131704, -1.55279, 0.614476, 0.941617, 0.166265, 0.258074, -1.34803, -2.11099, 0.141447, 0.212613, 2.507, 1
0.278177, 0.388777, -0.441171, -0.923904, -0.378948, -1.13221, -1.55734, -1.33787, -1.75333, -1.9061, -2.35983, -0.434063, 0.911438, 1.04208, 1.51052, 0.154302, 0.360672, 0.327446, 0.772542, 0.142346, -0.223257, 0.73144, -1.80695, -2.68548, 0.501854, 0.480965, 0.617864, 0.762398, -0.17174, 0.537302, 0.258377, -0.0105119, 0.616626, -1.80732, -0.618556, -1.76081, -0.165747, 0.241877, 1.034, 0.811781, 0
-0.910188, 0.263624, 0.525818, 0.398658, -0.702584, 0.729943, -1.34579, -0.0121094, -0.183523, -0.253187, -0.225811, -1.65504, -0.185195, -0.442925, 1.02631, 1.30813, 1.81102, 2.26492, -0.936401, 1.63694, -0.670459, -0.646394, 0.220799, -0.502393, -0.257629, 1.93834, -0.233364, -1.98158, -0.806545, -0.223195, -0.82232, -0.232282, 0.124215, -1.9369, -1.92354, -0.381538, -1.37523, 2.43124, 1.24182, -0.394814, 0
0.797463, 0.850881, 0.508854, 0.637845, 1.37708, 0.288906, 0.0907396, 0.522748, 0.0441583, -1.6175, -0.595626, -0.0618937, -0.914275, 0.276904, 0.71183, -1.24915, -0.610223, 0.603218, -0.186133, 1.34554, -2.16113, -1.48508, -0.301499, -0.946913, -0.237642, 2.49887, 1.44882, 1.26944, 0.0700905, 0.435902, -2.14317, -0.20204, -0.545463, 2.06011, 0.248112, -0.693636, -0.327011, -0.310486, -1.0739, -0.494533, 0
