@relation waveform-noise
@attribute f1 real [-3.5166, 3.36393]
@attribute f2 real [-3.41395, 3.77754]
@attribute f3 real [-3.15553, 3.45223]
@attribute f4 real [-3.00624, 3.29]
@attribute f5 real [-2.89012, 3.18105]
@attribute f6 real [-2.85825, 3.15837]
@attribute f7 real [-2.77248, 2.88509]
@attribute f8 real [-3.06762, 2.77598]
@attribute f9 real [-2.95765, 2.78832]
@attribute f10 real [-3.09332, 3.19039]
@attribute f11 real [-2.64477, 2.99947]
@attribute f12 real [-3.10454, 3.15052]
@attribute f13 real [-3.00511, 2.56241]
@attribute f14 real [-3.06718, 3.48496]
@attribute f15 real [-2.57277, 3.03302]
@attribute f16 real [-2.66924, 3.19974]
@attribute f17 real [-3.1813, 3.18346]
@attribute f18 real [-3.26465, 3.58013]
@attribute f19 real [-3.56234, 3.46517]
@attribute f20 real [-3.23225, 4.03394]
@attribute f21 real [-3.61205, 3.65249]
@attribute f22 real [-3.22234, 3.73672]
@attribute f23 real [-3.43529, 3.98954]
@attribute f24 real [-3.54489, 3.29085]
@attribute f25 real [-3.72527, 3.87955]
@attribute f26 real [-3.58542, 3.99701]
@attribute f27 real [-3.47614, 3.90117]
@attribute f28 real [-3.72142, 3.55608]
@attribute f29 real [-3.65813, 3.81846]
@attribute f30 real [-3.48826, 3.52859]
@attribute f31 real [-3.54407, 3.78065]
@attribute f32 real [-3.46811, 3.18499]
@attribute f33 real [-3.40144, 3.31504]
@attribute f34 real [-3.751, 3.99382]
@attribute f35 real [-3.48753, 3.52551]
@attribute f36 real [-3.56292, 3.33343]
@attribute f37 real [-3.39103, 3.37198]
@attribute f38 real [-3.29325, 3.74687]
@attribute f39 real [-3.46879, 3.30024]
@attribute f40 real [-3.7653, 3.4643]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40
@outputs clase
@data
1.5664, 0.0325725, -2.68052, -0.340007, -1.40979, -0.859968, -1.46878, -2.00929, -1.89713, -1.13212, 0.0955046, 0.662857, 0.0558234, 1.4445, 1.79505, 2.68385, 0.732249, 0.779994, 0.305709, 3.31954, -0.650583, -2.50347, -0.608734, -0.709835, 1.01151, -0.0591817, 1.05361, 2.32328, 0.866116, -0.578093, -0.742268, -0.706063, -1.30377, -0.940138, 0.108648, 0.866852, -0.296774, 1.25622, -3.46879, 0.472738, 2
-0.380916, -0.342886, -1.13673, -1.73995, -0.708577, -1.37179, -0.435661, 0.0903101, 0.349731, 2.02285, 0.119755, 0.140514, 0.459529, 0.696331, -0.336447, -0.871938, -1.09567, -0.65543, -2.13683, 0.405545, 1.10841, 0.841267, -0.311741, 0.14957, -0.717316, 0.705176, -0.689379, -1.37512, -0.312808, -1.89629, 0.688654, 0.009649, 0.0257334, -1.07968, -0.0407772, -1.43864, -1.47602, 0.663681, -2.07342, -0.554364, 1
-1.09993, 0.465794, 1.96782, 0.701159, 0.154452, -0.424376, -0.484857, -0.848535, 0.439606, -0.613943, 0.483508, -0.251243, 1.89961, 1.1441, 0.62697, 1.44681, 1.18773, 0.55372, 0.0472835, -0.261853, 1.75437, 0.401958, -1.07983, 1.51277, 1.44121, 1.53068, -1.59128, -0.798487, 1.7629, -1.02425, -0.121869, 0.725361, -0.210624, 0.10646, -0.319705, -0.109711, -0.43788, -0.149799, -1.97446, 1.05111, 0
-0.320998, -0.0059361, 0.195006, -0.994253, -1.08016, 0.0820002, -0.484857, -0.091769, 0.721212, 1.65554, 0.410757, 0.414744, 1.80923, -0.114184, -0.855594, -0.272836, -0.658169, -0.132172, 0.714188, -0.647253, 0.502204, 0.831283, 1.11178, -0.591297, 0.341963, 0.30771, 3.43502, 0.185765, 1.79313, 0.344643, 2.28969, 1.43099, 0.941617, -1.16939, -0.548824, 2.42734, 0.97318, 0.42265, -0.282199, 1.67933, 1
-0.111287, 1.21671, 0.211971, -0.80431, -0.253089, 1.11653, 0.941835, 0.847076, 0.93691, 1.40629, 1.20495, 0.643269, 0.429402, -0.193535, -1.71418, -0.4448, -0.73608, -0.747354, -0.344523, -0.186654, 0.651271, 0.212256, -0.106918, -0.759227, 0.971534, -1.09871, 0.364522, -0.182087, 2.22641, 0.0505842, -0.171901, 0.150775, 1.04995, 0.963673, 0.696389, 1.76287, 0.650652, 0.171576, -0.33168, -0.0657425, 1
-0.420861, -0.727973, 0.466442, 0.25796, 0.322263, 0.038441, 0.602381, 1.34779, 1.45818, 0.0682129, -0.340999, 0.153573, -1.07094, 0.140873, -0.905512, 0.215322, -0.586251, 0.256736, 0.864242, 1.52414, 0.223945, 0.961079, 0.364175, 0.613847, 0.611779, -1.52675, 3.31342, 2.27357, 0.523523, -2.04839, 0.918802, 0.110453, -0.200775, 1.69131, -0.23005, 0.383604, -0.316932, -0.00919735, -0.618671, -0.474589, 1
-0.6106, 0.234743, -0.475101, -0.572159, 1.15533, 0.887846, 0.48431, 0.00496052, -0.201498, 0.730691, -1.69901, -1.25675, 0.0738998, -0.210539, -0.820651, 2.21233, 0.558447, 0.921415, 2.37311, 0.029546, 0.174256, 0.0325388, -0.0147473, -0.57154, 0.321977, 0.796899, -1.88515, -0.440577, -1.35066, 1.01388, 2.01951, 1.05802, -0.259865, -3.22272, -0.499016, -1.38831, -0.669697, 1.2763, 0.737113, -0.644111, 0
0.637683, 1.41888, 1.37406, 1.15139, -0.259083, 1.21998, 1.06975, 0.261009, 1.39227, -1.13868, 0.586571, -1.24369, -1.01068, -0.210539, 0.217642, -0.150796, 0.18687, 0.384015, -0.828029, -0.459253, -0.779775, 0.172319, -1.13103, 0.0705444, -0.227649, 1.66317, 0.810403, -2.11082, 1.69237, 1.00374, 0.918802, -0.433891, 1.36509, -1.76745, 0.915546, -0.0493054, 1.64847, -0.712205, -0.292095, -0.0457988, 0
-0.0214105, -0.862753, -0.127324, -0.276693, -1.20602, 0.0711104, 0.0661415, 0.12445, 0.589396, 2.05565, 1.71421, 0.702033, 0.742725, -0.28989, -0.296513, -1.09937, -0.993787, -0.245309, -0.602948, -0.572053, 1.4463, 0.991032, -0.0147473, 0.011275, 1.04149, -0.538179, 0.101047, -0.6593, -0.826698, 0.243243, -0.291978, 0.0802121, -2.01285, -1.9369, -0.399399, 0.27286, 0.0559908, 1.52738, 0.469915, -0.434701, 1
0.21826, -0.342886, -0.0849119, -1.01536, -0.43888, 0.120115, 0.317043, 0.346359, 0.211924, 1.5965, -0.086372, 0.54533, 0.290816, -0.964375, -1.19504, -0.0620404, -0.766046, -0.146314, -0.794683, 1.24214, 1.76431, -0.666362, -0.813557, 0.860802, 0.561813, 0.338285, 0.263185, -1.91199, 1.59161, 1.095, -0.0318105, 1.07818, 1.04995, -0.611207, -0.957254, 1.47091, 1.88029, 0.884626, 0.014688, -0.295095, 1
-0.251095, -2.66303, 0.398583, 0.384588, 0.160445, 0.860621, 0.961514, 0.545508, -0.770703, 0.442087, -0.492563, -1.30899, -1.07696, -1.27044, -0.965413, -0.195174, 0.258788, 0.0587463, 1.04764, 1.58054, -0.908967, -0.486645, -0.977415, 0.682994, -0.107731, -1.44522, 1.58056, -1.29558, 2.03496, -0.405714, 1.45915, 1.683, -0.348499, 0.0865247, -0.857637, -0.411741, -0.508433, 0.553209, -0.41085, 0.971331, 0
-1.80895, 1.15895, -0.178218, 1.22878, 0.621926, 0.457698, 0.00218628, 0.1529, 0.841044, -0.502436, -0.159123, 0.538801, -0.396086, 0.520625, -0.166726, 1.24711, 0.16889, 1.50124, -1.31153, -0.901052, 1.94319, 1.16077, 0.732857, 0.860802, 0.83163, -0.19167, 2.7358, 0.404488, -0.141511, -0.882292, 1.19898, 0.372545, 1.0598, 1.64147, 1.99141, 0.735973, 0.348282, -0.109627, -0.678049, 0.253357, 0
1.19691, -0.314005, -1.62022, -0.656577, -0.432887, -0.800074, -1.21296, -1.03061, -2.53224, -0.745126, 0.022754, 0.414744, 0.652344, 1.40482, 1.49055, 1.18609, 0.971977, 1.4376, 0.66417, 0.414945, -0.988469, 0.751409, 0.0466996, 0.584212, -0.837234, -2.21977, -0.243498, -1.16634, 1.03741, 1.0443, 0.068254, 0.523752, 0.00603695, 0.0865247, 0.0389164, -1.31783, -1.56673, -0.471174, -0.767115, 0.662203, 2
-1.15984, 1.88099, 0.169559, -0.600298, -1.54164, 0.0765553, -2.14769, -1.70772, -0.950451, -0.922224, -0.510751, -0.401417, 0.00159434, 1.19511, 0.846609, 1.26375, 1.61924, 1.52245, -0.719657, 0.386745, -0.372324, -0.876033, -1.25393, -0.897522, -2.82588, -1.00699, -0.162428, -0.520113, 0.513446, 1.73382, -0.552146, 1.81405, -0.141686, -1.47839, 0.457308, -0.210388, 1.28563, -1.74663, -0.301992, 1.13088, 2
-1.36956, -0.53543, 0.330724, -2.11984, -0.97228, -1.69848, 0.420355, -0.165739, 0.169982, 0.743809, 1.76877, 1.12644, 0.567987, 0.203221, 0.352421, -0.156344, 0.480536, -0.818064, -1.15314, -0.788253, 2.88728, 0.0724761, -0.823798, 1.56216, 0.0621537, 0.491156, 1.25628, 0.265301, 0.120472, -0.588233, -0.0117976, -0.857269, -0.171231, 0.285877, -1.69442, 0.74604, -0.629381, -1.00345, -0.470228, -1.13273, 2
0.288164, -0.208106, 0.228936, -0.361111, -1.51767, -0.914417, 0.0956592, 0.0277204, 0.733195, 0.41585, 0.944262, 1.16561, -0.305704, -0.544948, 0.0379376, -0.145249, -0.694128, 1.09112, 1.0393, -1.26765, -0.769837, 1.61006, -0.537046, 0.011275, 0.341963, 0.144647, 0.536794, -0.579764, 0.573904, -1.85573, -0.181907, -4.31443E-4, 0.882528, -0.980008, -1.21626, -0.129847, -1.6272, 0.623509, -3.26097, 1.17077, 1
-0.340971, -0.208106, -0.195183, -0.318902, 1.20327, 0.484923, -0.45042, 0.10169, -0.213482, -0.174477, 0.374382, -1.87704, -0.414162, -0.352238, 0.751764, 0.126566, 0.0190607, -0.224096, 0.289036, 0.997744, -1.02822, -0.646394, 0.200317, -1.62851, -1.26694, 0.909005, 0.567195, 2.8005, 0.18093, -1.17635, -0.332004, -0.0609141, 2.33021, 0.415455, -0.220088, -0.673501, 0.0156749, 0.161533, 0.0245842, -0.0158832, 0
-0.700476, 0.456167, -0.339383, -0.586228, -0.277062, 0.495813, -0.224117, 0.16997, -0.0457161, 0.947144, 1.81727, 1.73366, 0.857209, 0.911713, -0.386365, -0.655595, -0.382482, -0.768567, -0.144452, 1.34554, -0.670459, -0.98586, 0.169593, -0.867887, 1.05148, -0.324159, -0.60831, -0.868081, 1.9342, 2.06844, 1.01887, -0.0205923, 0.380269, 0.206136, -0.0607007, -0.733907, 2.4044, 0.0611034, -0.33168, -0.514476, 2
0.368054, -1.81584, 1.02628, -1.86658, -0.900361, -0.990645, -0.632446, -0.876985, 0.415639, -0.404049, 1.51414, 1.08726, 0.363122, 0.129537, -0.76075, -0.422611, 0.132931, -0.690785, -1.01143, -0.139654, -0.521392, 0.162335, 2.48409, -2.1323, -1.53676, -1.53694, 0.526661, -0.738836, -0.423647, 0.233103, 0.808731, 1.2697, 0.724956, -0.850429, 0.337768, 1.64206, 0.832074, -0.0393262, 0.43033, -0.594251, 2
-0.640559, -0.342886, -0.0594648, -0.241518, 0.520041, -0.832743, -0.903025, -0.950954, -0.590954, 0.0550946, -0.650189, 1.03503, 0.796955, 0.730339, 0.582043, 1.45236, 0.672318, 1.51538, 1.08099, 2.21974, 0.402826, -0.656378, -0.291258, -0.482636, -0.337574, -1.28215, -2.01689, -0.0230156, -0.101206, 0.151984, -0.902372, -1.2, -0.791668, 1.56173, 1.37378, -0.311065, -0.478196, -0.330572, 0.390745, -1.27234, 2
-1.08994, 0.128844, 0.398583, -0.185239, -0.498813, -0.124906, -0.0666885, -0.325058, -1.10024, -2.50955, -0.910879, -0.708293, 0.158256, 0.0105106, 0.691863, -0.0121152, 0.71427, 1.67095, 1.30607, 0.170546, 0.313385, 0.00258593, -1.73526, -0.0973855, 0.761677, 0.124264, 0.394923, 0.692804, 0.402607, 0.151984, -1.65286, 0.281821, 0.0848226, -0.312179, -0.160318, 1.04807, -2.42344, -0.350658, -1.8458, -0.793688, 0
0.867367, 1.32261, 0.712431, 1.73529, 0.0825331, 0.267127, 0.130097, 0.773106, -1.13619, -0.771363, -0.17731, 0.525742, 0.182358, 0.191885, 1.26093, 0.542609, 0.702283, 1.06284, -0.861374, 0.123546, 0.859965, -0.626425, -1.42803, -0.0875072, 0.441895, 1.48992, -1.22646, 0.116172, 0.58398, -0.892432, -0.37203, 0.342304, 0.104519, -0.740786, -0.499016, -2.91859, 0.307966, 1.10557, -0.984832, 0.80181, 0
0.417985, 1.88099, 0.152594, 0.806683, -0.205143, -0.16302, -0.661964, 0.835696, 0.349731, 1.19639, 0.859386, -0.904172, -0.896199, -0.0915123, -0.56607, -1.4544, 0.150911, 0.532507, -0.878046, -1.23945, -1.87293, 0.771377, 0.804545, 0.307622, -1.00712, -1.07833, 0.0301112, 1.60746, 0.271616, -0.892432, -0.742268, -1.34113, 0.98101, 0.0665895, 0.666504, 2.13538, 0.0660698, -1.16414, 1.23193, 1.2306, 1
-0.0513693, -0.352514, 0.686983, 1.08808, 0.615933, 0.566596, -0.58325, 0.522748, -1.12421, -0.207273, -1.14126, -1.60933, -0.450315, -1.5085, -0.785709, 0.337361, -0.0888166, 0.277949, 0.572471, 2.75554, 0.869903, -0.446708, 0.31297, -0.255437, 0.0921333, -0.232436, -0.385369, -0.0130737, -0.625172, 0.162124, -1.7229, 1.54188, -0.289409, -1.76745, 0.915546, -2.53602, 0.449072, -1.13401, -1.5885, 1.73916, 0
-0.670518, 0.51393, 1.84907, 1.62977, 2.53378, 1.18187, 1.52235, 0.841386, 0.403656, 0.035417, -0.219748, -0.323065, -0.444289, -1.18542, -0.486201, -0.4448, -0.376489, -0.620075, -1.37822, -1.69065, 0.273634, -0.466676, -0.199088, 0.189083, -0.377547, -0.426074, 0.334121, -0.758719, 0.654514, 1.92648, -0.592172, 0.0499708, 0.931769, 0.993576, 0.746197, -0.854719, -1.02246, -0.571603, 0.539189, 1.56964, 0
2.57502, -0.217733, -0.992525, -1.05757, -1.02023, -1.12132, -0.957141, -0.552657, 0.331756, 0.166601, -0.77144, -0.492827, 0.586064, 1.46717, 0.686871, 0.52042, 0.138924, 0.277949, 0.88925, -0.130254, -0.322635, -0.12721, 1.07081, 2.224, -0.287608, -0.0795646, -0.0205572, -0.510171, 0.684743, 1.095, -1.40269, -1.07904, 0.70526, 0.10646, -2.59097, -0.0191024, -0.770487, 0.854498, 1.47933, -0.135546, 2
1.10704, -0.0540719, -1.42513, -1.24047, -0.9543, -1.03965, -0.888266, -0.774565, -1.30995, -1.49943, 0.0833795, 1.00891, -0.2575, 1.66555, 0.786707, 0.930916, 1.67318, 1.91843, 0.66417, 0.217546, 1.57549, -0.0772885, 0.282246, 0.939828, -0.85722, 0.134456, -0.547508, -0.380926, -1.58242, -1.07495, 0.128293, -1.27057, -0.476525, -2.26583, 1.56306, 2.01457, 0.862311, -0.2904, -0.509813, -0.394814, 2
0.487889, 0.331014, 0.0847354, 1.22174, 0.358223, 0.310686, 0.390837, -1.02492, -1.21408, -0.449963, -0.613814, 0.414744, -0.197246, 0.520625, -0.246595, -0.0398514, 0.930024, -0.0614616, 0.630825, -0.459253, 1.25748, 0.172319, -1.66357, -0.107264, -0.877207, 0.215987, 0.171982, 0.593385, -1.10883, -0.0913752, -1.21257, 0.624556, 0.360572, -0.840462, -0.479092, 0.564822, -0.488275, 0.121361, 0.232405, 0.043948, 0
0.77749, 0.263624, 1.31468, 0.0187733, 2.91135, 0.964074, 1.1337, 1.55263, 1.0867, 0.120686, 0.113692, -1.4004, -0.745562, 0.0331824, -1.02032, -1.15485, -0.538305, -1.32718, -0.669639, -1.44625, -1.01828, 1.41037, 2.15638, 0.92995, 1.30131, -0.201862, 0.688799, -1.87222, 0.614209, 0.334503, 0.548564, -1.18992, -1.75679, 0.983608, -1.82392, -0.703704, 0.660731, 1.14574, 1.24182, -1.61138, 1
0.0684658, -0.362141, -0.356348, -1.78216, -1.08016, 0.631935, -0.415982, -0.734736, -0.854585, -1.38793, -1.56563, -0.00965943, -0.287628, 0.701999, 1.49055, 1.4579, 1.10982, 0.765852, 1.69787, 0.057746, -0.759899, -0.456692, 0.712374, -2.18169, 0.272011, 0.389242, 0.698933, 0.195707, -0.60502, 1.36878, -1.01244, -1.16976, -1.9833, 0.814159, 1.99141, 0.303063, 2.46487, -0.380787, -1.10359, 0.333132, 0
-1.70909, 1.52478, 0.754842, 1.30616, 0.328257, 0.0602206, 0.666336, -0.831465, -0.794669, 0.199397, -0.638064, -0.310007, -0.570824, -0.505272, -0.00199672, -0.38378, 0.144918, 0.228452, 1.21437, 2.03174, 2.28107, -0.167147, -1.3461, -0.117142, 0.491861, -0.0489903, 0.688799, -1.71315, -1.88471, -0.811312, 1.76935, -1.2, -0.368195, 1.6315, 1.42359, -0.351335, 1.24531, 1.49725, 1.69705, 0.692119, 0
1.55642, -1.11306, 0.474924, -0.529949, -0.145211, -0.42982, -0.701321, -0.791635, 0.265848, 1.02585, 0.683572, 0.734679, 1.11028, 0.435606, -0.830635, -1.68738, -0.855944, -1.60295, 1.11433, -1.60605, -0.0344385, -0.656378, 1.59311, 0.0903008, -2.91582, -0.0387988, -0.192829, 0.583443, -0.736011, 1.08486, 0.738686, 1.28987, -0.712882, -0.10286, -0.489054, -0.472147, 1.16468, -0.441045, 0.143339, -0.354927, 2
-0.860256, 0.138471, -0.890737, -1.43042, -1.80534, -0.816408, -0.45042, -0.655076, -0.602937, -1.85363, 0.0591293, 0.930558, 0.308893, 1.36515, 0.597019, 2.14576, 1.2117, 1.09112, -0.311178, 0.367945, -0.203381, 0.471848, 0.661169, -0.176411, -0.187676, -0.385308, -0.506973, 1.16008, 1.61176, -1.53125, 1.08891, 0.0197295, -2.70222, -0.381952, -2.063, -0.915125, 2.75716, -0.400873, 0.549085, -1.68118, 2
-0.311012, 0.658338, 1.95934, 0.0187733, 0.597953, 0.495813, 1.58139, 0.329289, -0.369264, 0.0747721, -1.49895, -0.786645, -1.2276, 0.753011, -0.311488, -0.711068, -0.562278, -0.188741, 0.255691, -0.261853, -0.869215, 1.29056, -0.772592, 0.791655, 0.571807, 0.297519, -1.76355, 0.245417, 0.392531, 0.354783, -0.65221, 0.71528, -0.299258, -0.43179, 0.17838, -0.321132, -0.861198, 0.0209315, -0.707737, -0.564336, 0
0.957243, -0.80499, 2.35801, 1.32727, 0.945562, 1.1492, 1.80769, 2.06473, 0.619354, 0.343699, -0.729003, 0.408215, -1.2999, -1.34413, -1.21001, -0.128607, 0.43259, -0.174598, 0.50578, -0.177254, -0.690335, -1.69475, -2.24732, -1.44082, 0.0821401, 0.858048, 1.99604, -0.331216, -1.34059, 0.304083, 0.0882669, 0.332223, -0.880302, 0.10646, -0.787905, 0.232589, -0.407643, 1.07544, 1.42985, 1.32035, 0
1.35669, -1.08418, 0.381618, -0.43146, -1.38581, -1.02331, -1.38023, -1.16717, -1.98101, 0.789724, -0.947254, 0.101338, -0.0586602, 1.20645, 1.26592, 1.47455, 1.26564, 0.34866, 0.830896, 0.396145, 0.601582, -0.147179, -1.56116, -0.759227, 0.851616, 0.103881, 0.121314, -0.649358, -0.524409, -0.385434, 0.398467, -1.67379, -0.269713, -0.690948, -0.887522, -0.623162, -1.11317, 1.05536, -1.22234, 0.043948, 2
-0.201163, 1.8521, 1.04324, -0.712857, 1.08341, 1.12742, 0.686015, 1.06898, -0.261415, -0.830396, -0.886629, -1.26981, -0.637104, -1.12308, 0.252585, -0.572387, 0.390638, 0.0304621, 0.830896, 0.189346, -0.62077, 1.61006, 0.394899, -0.522149, 0.152092, -0.466839, -0.952854, -0.400809, -0.836774, 0.96318, -0.792301, 0.695119, -0.604552, 1.31254, 0.546963, -0.824516, -0.327011, 0.513037, -0.0842744, 0.741978, 0
1.30676, -1.01679, 0.0677707, 0.546391, 0.418156, -0.016008, -1.83775, -0.706286, -0.884544, -1.729, -0.789628, 0.591035, 0.640293, 0.0898618, 1.47557, 0.808877, 1.41547, 0.164812, -0.0944337, 0.414945, -1.19716, -0.00739837, 0.220799, 0.603969, -0.627377, -0.640094, 1.28669, -0.997326, 1.70245, 0.780661, 0.888783, 1.39067, 1.74917, 1.44212, 0.287959, 0.57489, -0.0649571, -2.61033, -1.42027, -1.85071, 0
