@relation waveform-noise
@attribute f1 real [-3.5166, 3.36393]
@attribute f2 real [-3.41395, 3.77754]
@attribute f3 real [-3.15553, 3.45223]
@attribute f4 real [-3.00624, 3.29]
@attribute f5 real [-2.89012, 3.18105]
@attribute f6 real [-2.85825, 3.15837]
@attribute f7 real [-2.77248, 2.88509]
@attribute f8 real [-3.06762, 2.77598]
@attribute f9 real [-2.95765, 2.78832]
@attribute f10 real [-3.09332, 3.19039]
@attribute f11 real [-2.64477, 2.99947]
@attribute f12 real [-3.10454, 3.15052]
@attribute f13 real [-3.00511, 2.56241]
@attribute f14 real [-3.06718, 3.48496]
@attribute f15 real [-2.57277, 3.03302]
@attribute f16 real [-2.66924, 3.19974]
@attribute f17 real [-3.1813, 3.18346]
@attribute f18 real [-3.26465, 3.58013]
@attribute f19 real [-3.56234, 3.46517]
@attribute f20 real [-3.23225, 4.03394]
@attribute f21 real [-3.61205, 3.65249]
@attribute f22 real [-3.22234, 3.73672]
@attribute f23 real [-3.43529, 3.98954]
@attribute f24 real [-3.54489, 3.29085]
@attribute f25 real [-3.72527, 3.87955]
@attribute f26 real [-3.58542, 3.99701]
@attribute f27 real [-3.47614, 3.90117]
@attribute f28 real [-3.72142, 3.55608]
@attribute f29 real [-3.65813, 3.81846]
@attribute f30 real [-3.48826, 3.52859]
@attribute f31 real [-3.54407, 3.78065]
@attribute f32 real [-3.46811, 3.18499]
@attribute f33 real [-3.40144, 3.31504]
@attribute f34 real [-3.751, 3.99382]
@attribute f35 real [-3.48753, 3.52551]
@attribute f36 real [-3.56292, 3.33343]
@attribute f37 real [-3.39103, 3.37198]
@attribute f38 real [-3.29325, 3.74687]
@attribute f39 real [-3.46879, 3.30024]
@attribute f40 real [-3.7653, 3.4643]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40
@outputs clase
@data
-1.51935, -1.28635, -0.967078, -0.50181, -0.283056, -0.500604, -1.2474, -1.27528, -0.141582, -0.115444, 0.15613, 0.401686, 0.278765, -0.561951, 0.731797, -0.317214, 1.52934, 1.26083, 0.639161, -0.478053, -1.26673, 0.751409, 0.200317, 0.386648, -0.497465, 0.328093, 1.7123, 0.215591, -0.0205959, 0.780661, 0.158312, -0.363328, 1.18782, 1.10322, 0.46727, 0.333266, -1.34499, 0.543166, 0.836076, -0.833576, 2
0.847394, -1.59442, -0.152771, -1.01536, -0.289049, 0.0983349, -0.922704, -0.387647, -1.56759, 0.107568, -0.735065, 0.022987, -0.0104566, 0.747343, 0.337445, 1.67425, 0.56444, 0.0446042, 0.830896, -0.797653, 0.47239, -1.23547, -0.557528, -0.838252, 0.871603, -0.599328, -0.760315, 2.23381, -0.121359, -0.456414, 0.86877, -0.171799, -1.1856, 0.0566219, -2.30208, 1.04807, -0.0347201, -0.380787, 1.42985, 0.981303, 0
-1.46942, -0.188852, -0.771984, -0.276693, -1.27794, -0.761959, -0.489777, -0.660766, 0.853028, 0.711013, 1.00489, 1.49861, 0.0618489, 1.20645, 0.751764, 0.792235, 0.252795, 0.475939, 0.205673, 0.367945, -0.829464, -1.57493, 0.835268, -2.20145, -1.55674, -0.334351, 0.171982, -0.897907, -0.756164, 0.496742, -2.23323, 0.402786, 1.27646, -0.122795, -1.72431, -1.68027, -2.26218, 0.814326, -0.64836, -1.28231, 2
-1.35957, -1.14194, -1.00101, 0.687089, 0.460108, 0.855176, 1.76341, 0.369119, 1.45818, 1.24887, 0.0106289, -1.18493, -1.24568, -1.02105, 0.152749, -1.57089, -0.730087, -1.20697, -1.56162, 1.53354, -0.730086, -0.416755, 0.0876642, 0.564456, -0.727309, 1.01092, 0.273319, 0.05652, -1.10883, -0.0203955, -0.452081, 0.181017, -0.525766, -0.511531, -0.937331, -0.673501, -1.71791, -0.11967, -0.222822, 0.861641, 1
0.567779, 0.600575, 0.127147, 1.50314, 0.328257, -0.0595672, 0.592542, -0.416097, -0.279389, -1.68309, -0.292499, -1.64198, 0.116078, -0.692314, -0.31648, 0.470495, 0.965983, 0.907273, 0.305709, 1.14814, -0.610832, -0.656378, -0.00450611, -1.21362, -2.0564, 0.827474, -0.405636, 2.35311, -0.826698, 0.243243, -0.392043, -0.141558, -1.1856, 0.35565, 2.04122, -1.7004, -0.206063, 0.583338, -0.826492, -1.29228, 0
-0.480779, -0.188852, 1.13655, -2.1128, -0.534772, -0.587723, 0.499069, 0.613787, -0.578971, 1.58994, 2.01127, 1.00238, 1.26091, -0.578955, 0.0329459, -0.999524, -0.232653, -0.160456, 0.297373, -1.05145, 0.223945, -1.0258, 1.15274, 2.25363, -2.57605, -0.782774, -0.344834, 0.315011, -0.816621, 0.466322, 1.13894, 2.15678, -1.67801, 1.49196, -0.299782, -0.139914, 0.650652, -0.159842, 0.281886, -0.0856862, 2
0.178315, 0.225116, -0.347865, -0.164134, -0.21713, -0.369927, 0.00218628, 0.773106, 1.70983, 2.4492, 0.501696, 0.937087, -0.510569, 0.180549, -0.501176, -1.0439, -1.17958, -0.344304, -0.186133, -1.17365, -0.233195, -0.117226, -1.84791, -0.996304, 0.441895, -0.232436, -0.436037, -0.917791, 0.523523, 2.06844, 0.278389, -0.766545, -0.0727487, 1.18296, 1.35386, 0.303063, 0.690968, 1.96927, 0.242301, 0.921472, 1
0.77749, -0.342886, -0.576889, -0.656577, -1.64352, -0.179355, -1.75904, -0.387647, -0.932477, 0.140364, 0.13188, 0.512684, 2.00807, 0.543297, -0.101833, 1.14726, 0.192863, 2.18006, -0.119443, 1.31734, -0.332573, -0.806143, 0.169593, -0.0973855, -0.13771, -1.43503, -0.932587, 0.195707, 2.16595, -0.476693, -0.572159, 1.39067, 1.0598, -0.43179, -0.518939, 1.62193, -1.37523, -1.47547, 0.252198, -1.13273, 2
1.25683, -0.496921, -0.246077, -0.403321, -1.02622, -0.696621, 0.110418, -0.968024, -1.987, -0.397489, -0.419812, 0.591035, -0.0707111, 0.0105106, 1.07124, 0.786688, 0.971977, 0.942628, 1.97297, 0.988344, 0.233883, 0.362021, -0.168364, 1.05837, 1.81096, 0.195604, 0.465859, -0.60959, -1.11891, 0.638702, -1.16254, 0.523752, -0.486374, 0.993576, 0.885661, 0.0413036, 0.942943, -0.340615, 0.153235, 0.0838354, 0
0.497875, 0.408032, 0.2459, -0.649543, 0.364216, 0.555707, 0.661417, -0.160049, -0.20749, 1.44564, 1.45352, 1.62266, 0.0738998, 0.588641, -0.680881, -0.966241, -0.136762, -1.34839, 0.0639561, -0.00805391, 0.959343, -0.1971, -0.158123, -0.591297, 0.232038, -0.477031, 0.942141, -0.0130737, -1.0383, -1.79489, -0.942397, 0.382626, -0.171231, -0.262341, 0.955393, -1.05607, 0.0660698, 2.03957, -0.0347932, -1.28231, 1
-0.0613556, 0.860508, 0.220453, 2.43878, 1.29317, 1.27988, 1.79785, 0.756037, 1.53008, -0.410608, -1.12913, -0.73441, -1.64336, -2.18865, -1.20502, -0.56684, -0.849951, -0.747354, -1.60331, -0.0174539, 0.283572, 0.242209, 0.384658, 0.920072, -0.537438, -0.171288, 0.536794, 0.603327, 0.311921, 0.344643, 0.10828, -0.0306728, 2.64536, 0.754354, 0.407499, 0.363469, 1.10421, 0.975013, 1.85539, -1.55155, 0
0.0584795, -0.227361, 0.237418, 0.623775, 0.903609, 0.855176, 0.508908, 1.14864, 0.661296, -1.50599, -0.0560592, -1.81827, -0.908249, 0.237228, -0.236611, 0.309625, 0.45057, 0.603218, -0.286169, 0.734545, 0.561831, 2.13923, -0.383429, -0.788861, 0.491861, 0.654219, -0.841384, 2.54201, -1.01815, -1.15595E-4, -1.39269, -0.433891, -0.190927, 1.14309, 0.148495, -0.492283, -1.69775, 0.312178, -1.37079, -0.85352, 0
-0.410875, 0.331014, 1.31468, 0.898136, 0.172432, 0.642825, 0.843443, 1.37055, 1.11666, -0.55491, -1.29282, -1.99456, -2.15552, -2.04695, -0.930471, -0.156344, -1.61108, -0.245309, -1.0281, -0.929252, -0.402138, 1.28058, 0.845509, -1.16423, 0.851616, 1.04149, 0.891473, -0.718952, -1.58242, 0.638702, 0.638622, 0.674958, 0.193153, 0.804192, 0.606734, -0.300997, -1.0527, -1.2244, 1.01421, 0.472738, 0
1.37667, 0.908644, 0.712431, 1.25692, -0.18117, 0.038441, 0.154695, 0.215489, -0.105632, 1.05209, 0.883636, -0.068423, 0.580038, -0.573287, -0.236611, -1.26024, 0.16889, 0.666857, -1.53661, -0.713053, 0.323323, 0.122398, 0.13887, -1.00618, -0.357561, 0.664411, 0.7192, 1.21973, 0.523523, -0.699772, -0.221933, -0.847189, 0.439358, 0.136363, 1.95156, 0.0513713, -1.0527, -0.0292833, 0.994415, -0.773745, 1
0.348081, -0.0348176, 0.449477, 1.51721, 0.903609, -0.233804, -0.327429, -0.729046, -0.411205, -0.620502, -0.183373, -0.355712, 1.30912, -0.199203, -0.56607, 0.19868, 0.852113, -0.92413, 1.78124, -0.543853, 1.32704, 1.24064, 0.179835, -0.532027, 2.6304, -0.242628, 0.60773, 0.0167522, -0.363189, 1.07472, -2.73355, -1.01856, -0.33865, 0.275909, -1.2063, 0.091642, 1.26547, 1.44703, -0.480124, 1.31037, 0
0.168328, 1.14932, 0.508854, 0.574531, 1.58684, 0.855176, 2.10287, 0.539818, 0.373698, -0.331898, -0.00149624, -0.975994, -1.12517, -1.21943, -0.915495, -1.47659, 0.132931, -1.12212, -1.79504, -0.581453, 1.73449, -1.84451, -0.260535, 0.416282, -0.317588, -0.334351, 0.749601, -0.211913, -1.12899, -0.0913752, -1.07248, 0.231419, -0.860605, -0.830494, 1.33394, -1.15675, -2.0606, 0.101275, 0.0542729, 1.32035, 1
-1.64917, 0.253997, -1.13673, -0.551054, -0.133224, -0.239249, 0.21865, -0.086079, 0.535472, 1.97038, 1.5202, -0.532002, -0.335831, 0.713335, -0.715824, -0.677784, -1.04773, 0.61736, -0.211142, -2.03845, 0.532017, -0.0573199, -1.43827, 0.949706, -0.257629, 0.776517, 0.546928, -1.0868, 0.745201, -2.27147, -1.02245, -1.26049, 0.212849, 0.754354, -0.379475, -0.0291701, 1.26547, 0.764111, 2.00383, -0.763773, 1
1.77612, -1.7292, 0.975384, -0.276693, 0.112499, -0.331812, 0.184213, 0.15859, 0.163991, 0.17316, 1.62327, 0.669386, 0.260689, 0.118201, -0.765741, -0.88858, -1.04773, -1.38375, -0.652966, -0.459253, 0.989157, -0.766205, -0.332223, 2.39193, 0.381936, -0.303776, -1.10486, -0.450519, 1.08779, 0.253383, -0.0518234, -0.726224, 0.92192, 1.02348, 1.92168, 0.212454, 1.05381, -0.370744, 0.291783, 1.01122, 1
-0.161218, -2.22018, -0.54296, -0.283728, -0.876388, -0.511494, -1.35071, -0.262468, -0.213482, -1.07309, -0.213686, 1.53125, 0.971693, 1.09309, 2.02467, 0.653554, 1.85297, -0.0473195, -1.52828, 0.866145, -1.08785, -0.666362, -1.48947, -0.996304, 1.63109, 0.0121584, 0.780002, 0.305069, -0.0306722, 0.263523, 0.678647, 0.533832, 0.793894, -0.511531, -0.598633, -0.351335, -0.488275, -0.400873, -0.262407, -1.02304, 2
-1.4794, 0.908644, 0.907525, 2.2207, 0.621926, 0.670049, 0.248168, -0.729046, 0.667287, -0.220391, -0.668377, -1.85092, -0.0466093, 0.384595, -0.376381, 0.276341, 1.14578, 0.603218, 0.247355, 1.01654, 0.402826, -0.816127, 0.896715, 0.327378, -0.0577647, 1.01092, 1.19548, -1.98158, -0.494181, 0.253383, -0.291978, 1.18906, 0.724956, 1.21286, 0.457308, 0.534619, 0.46923, 0.241877, 1.91477, -0.354927, 0
-0.53071, 0.388777, -1.49298, -0.874659, -0.744536, -0.919862, -0.101126, -0.985094, -1.00438, -0.541792, -0.4865, 1.04156, 0.230562, 1.9036, 0.971403, 0.84216, 1.46342, 0.695141, 2.048, 1.72154, -1.07791, -0.876033, -0.332223, 0.0606661, -0.247635, 0.909005, 0.780002, 0.702746, 0.553752, 1.33836, 0.188331, -1.1496, 0.203001, 0.335715, 0.885661, 0.776243, -0.115352, -0.0694551, 0.608462, 0.113751, 2
-0.320998, -0.67021, 0.60216, -0.396286, -1.19403, -0.647617, -0.563571, -2.49863, -0.854585, -1.86675, -0.474375, 0.349451, 1.48386, 1.91494, 1.48057, 1.19718, 1.39749, 1.44467, 1.131, 1.38314, 0.0748775, -0.826111, 0.292487, 0.376769, 0.851616, -0.19167, -1.28727, 0.126114, -0.645325, -1.11551, -0.832327, -0.847189, -0.190927, 0.295844, -0.937331, -1.83128, -0.357248, -2.10818, 0.5095, -0.354927, 2
-0.700476, -0.959024, 0.525818, 0.433833, 0.0945197, -0.141241, 0.912318, 1.43883, 1.31438, 0.940585, -0.316749, -0.616883, -0.817868, 0.174881, -0.785709, -1.19923, -0.921869, -1.53931, -0.652966, -0.703653, 0.343199, -0.157163, 1.36781, -0.077629, 1.69104, -0.976411, -0.740047, 0.911527, 2.28687, 0.96318, -1.08249, -0.42381, 1.47342, 0.39552, 0.796006, -1.6702, 0.539783, -1.1541, 1.44964, -1.49172, 1
0.038507, 0.735355, -0.280006, 1.28506, -0.552752, -0.533274, 0.991032, 0.10169, 1.3024, 1.28166, 0.950324, 0.284159, -0.643129, -1.03239, -1.01533, -0.550198, -0.568271, -1.20697, -0.319514, 1.21394, -0.441889, -0.366833, -1.29489, 0.890437, 0.561813, -0.466839, -2.03716, 0.374662, -1.13906, 0.273663, 0.0082153, 0.816085, 1.42418, -0.302212, 0.307882, -0.240591, -0.861198, -0.310486, -0.0644819, -0.594251, 1
-0.251095, 0.552439, 0.42403, -0.48774, -0.133224, -0.0214529, 0.449872, -0.364888, 0.930919, -0.194155, -0.00149624, -0.675647, -0.432238, -1.05506, -0.501176, 0.0655462, 0.510502, -0.287735, -0.386204, -0.525053, -1.51517, -0.546551, -1.18224, -0.73947, -2.45613, -1.25158, 1.61096, -1.10669, -0.584867, -0.669353, -1.873, -1.2, -0.240168, -0.282276, -0.429284, 0.776243, 0.388598, 0.723939, -1.0739, 0.831725, 1
-2.498, 0.976034, 0.517336, -1.75402, 0.891623, -0.212024, 0.912318, 0.790176, -0.255423, -1.32889, -2.13551, -0.0357766, 0.712598, -0.578955, 0.1827, 0.525967, 0.306733, 0.292091, 1.44778, -0.139654, 0.919592, 0.252194, -0.270776, -0.0973855, 0.391929, -0.854114, -0.861651, -1.29558, 0.130548, 0.131704, 0.438493, -1.77459, 0.557537, -1.06972, -0.130433, -0.522486, 0.811916, 0.131404, -0.0446894, -1.24242, 0
0.467916, 0.00369105, -0.0509824, -0.304832, 0.310277, -0.827298, 0.189132, 0.830006, 1.39827, 0.166601, 0.829073, 0.799972, 0.760802, -0.369241, -0.615988, -0.522462, -0.376489, -1.61709, -2.02012, -0.402853, -0.451827, -1.62486, -0.250294, -1.34204, 0.272011, -0.212053, -0.354968, 1.53787, -0.836774, 1.20654, -0.452081, 2.0459, 0.59693, 1.27267, 1.83202, 0.0614389, -1.31475, -2.55007, 0.163132, -1.72107, 1
1.32673, 0.860508, 0.178041, -0.0234361, 0.0705466, 0.588376, 1.16814, 0.0163405, 0.613363, -0.804159, -0.862379, -0.022718, -0.685308, -0.216207, -0.201669, 0.220869, 0.270774, -0.18167, -0.219478, 0.518345, -1.2071, 0.461864, -1.16176, -0.206046, 1.52116, -1.59809, 0.536794, 0.046578, 1.64199, 0.9936, -1.17255, 0.382626, -0.50607, 0.176233, 0.228189, -0.965463, 0.0459118, 1.64789, -2.9146, 1.1608, 0
-1.4095, 0.64871, -0.780466, -0.916869, 0.478088, -1.04509, -0.696401, 0.522748, 0.157999, 0.317462, 0.932137, 1.77284, 0.622216, 0.367591, -0.431291, 0.858802, -0.202687, -0.287735, -1.19483, -1.72825, -1.98225, -0.0573199, -0.475599, 0.129814, -0.13771, 0.45039, 0.293586, 2.04491, 0.0700905, 0.405483, -0.452081, 1.83421, -0.240168, 1.68134, 0.865738, 0.564822, -1.60704, -0.200014, 0.153235, 0.442822, 2
0.168328, -0.0733262, -0.466618, -0.241518, -0.265076, -1.12677, -0.632446, -0.279538, -0.159557, 0.343699, 1.80514, 1.85119, 1.17053, 0.968393, 0.661912, 0.0877352, -1.02375, -0.146314, -0.252823, 0.471345, 0.144442, -0.00739837, -0.229811, -1.2235, 1.49118, -0.803157, -0.537374, 0.633153, 0.483218, 1.68312, 1.09892, -1.22017, 0.399965, 0.435391, 1.53317, -0.814448, -0.689855, 0.69381, -1.8557, 0.732007, 2
1.4965, 1.35149, -0.899219, 0.0187733, 0.675866, -0.789184, -0.770195, 0.374809, -0.483105, -0.850073, -0.365249, -1.01517, 0.134154, -0.250215, -0.281537, 0.770046, 1.39749, 1.61438, 1.44778, 0.715745, -2.33007, -0.107241, -1.16176, -0.482636, -0.567418, 0.796899, 0.91174, -0.261622, 1.96443, 0.588002, 1.229, 1.75357, -1.30377, 0.574937, -0.508977, -0.905057, 0.136623, -0.330572, -2.20207, -0.025855, 0
0.0884383, -0.102208, -0.890737, -1.21233, -1.54763, -2.03607, -1.76888, -2.74899, -2.72397, -1.32233, -0.334937, -0.943348, 0.833107, 0.894709, 2.27925, 2.2678, 0.58242, 0.221381, 2.78993, 0.396145, -0.30276, 0.372005, 1.15274, -1.53961, 1.63109, 0.511539, -0.902186, -0.987384, 1.31955, 1.53102, -0.191914, 0.0600512, -0.575007, 1.17299, -1.05687, -0.421809, -0.115352, -0.109627, 1.59809, -0.574307, 2
-0.241108, 0.465794, -0.373312, -1.09274, -2.05107, -0.685731, -1.03094, -0.433167, 0.781128, 1.55715, -0.12881, 0.780384, 0.194409, -0.238879, 0.202667, -0.0398514, -0.0168984, 0.772923, -0.686311, -1.10785, -0.272946, -0.00739837, -0.670181, -0.9074, -0.447499, -1.02737, 0.861072, -0.0230156, -0.121359, 0.101284, 0.268383, -0.101236, -1.29393, 0.445358, 1.2144, 0.947394, -0.407643, 0.201705, 0.806387, 0.203498, 2
0.0484933, -0.208106, -0.899219, 0.61674, 0.861657, 1.21454, 1.06975, 1.95093, 0.655304, 1.3407, 0.453195, -0.394887, -1.49874, -0.987047, -0.905512, -0.12306, -2.19842, -1.43325, -0.202806, 0.452545, 1.3171, -1.66479, -0.291258, -0.690079, -0.117724, -0.660477, 0.405057, -0.0826673, -0.68563, 0.344643, 1.28904, 1.20922, 0.695412, 1.2029, 0.776083, -1.45878, 2.46487, -1.44534, -1.12338, 0.0938073, 1
1.81606, 2.05427, 0.45796, 0.869997, -0.145211, 1.30166, 1.78801, 1.50711, -0.333314, 1.95726, -0.0378716, -1.36775, -0.227373, -0.686646, -0.975397, -1.29353, -0.184707, -1.82923, -1.27819, -0.760053, -0.322635, 0.242209, -0.997898, 1.61155, 2.08078, 0.358667, -0.405636, -0.957558, 2.12565, 2.38277, -0.502114, -1.72419, -0.446981, -0.262341, 0.0887249, 1.25949, 0.16686, -0.179928, 0.460019, 1.00125, 1
-1.00006, -0.747227, -1.1961, -0.0375059, -1.12211, -0.152131, -1.38023, 0.295149, 1.20653, 0.428968, 0.810886, -0.355712, 1.97192, -0.567619, 0.0978392, 0.121019, -0.969814, -0.337233, -0.161124, -0.0268539, -0.272946, 0.481832, -0.48584, -0.838252, -0.147703, 0.491156, 0.202383, -0.858139, -0.0810535, 1.095, -0.23194, 0.564074, 1.23706, 2.17972, -1.32584, 1.08834, 0.00559586, 1.21604, -0.687945, 0.612344, 2
-1.72906, -0.641328, -1.8238, -0.698787, -0.49282, 3.26694E-4, -0.160161, 0.15859, 0.739187, 0.304344, 1.76877, 2.72611, 0.47158, 1.17811, 0.0329459, -0.672237, -0.951835, -0.52108, -0.0944337, -0.252454, -0.630708, 0.391974, -0.0147473, -0.828374, -0.697329, -0.731817, -0.0610918, -1.06692, -0.92746, 0.831361, -0.912378, -0.917752, -1.00833, 0.515131, -1.50515, 0.655431, -1.16357, -1.16414, -0.420746, 0.123723, 2
-0.750408, 0.44654, 2.68034, 1.20767, 1.32913, 1.98772, 1.76833, 1.60953, 0.912944, -0.161359, -1.78389, -0.897643, -2.34231, -1.71254, -1.26492, -1.75395, -0.62221, -0.0968169, -1.40323, -2.48025, -0.104003, -0.586488, 0.302728, -1.4507, 2.2007, 0.929388, -1.16566, -0.341158, -0.947613, -0.152215, 0.0182217, -0.292764, 1.00071, -0.631142, -0.578709, -0.673501, 1.89037, 0.191662, 0.00479176, -0.723885, 0
