@relation credit-approval
@attribute f1 real [-1.49549, 0.681488]
@attribute f2 real [-2.47124, 3.92213]
@attribute f3 real [-0.95592, 4.66864]
@attribute f4 real [-0.566656, 3.87644]
@attribute f5 real [-0.569329, 3.97214]
@attribute f6 real [-1.33095, 1.59268]
@attribute f7 real [-0.57072, 3.25719]
@attribute f8 real [-0.664395, 7.85193]
@attribute f9 real [-0.953958, 1.04674]
@attribute f10 real [-1.15631, 0.86357]
@attribute f11 real [-0.493529, 13.2841]
@attribute f12 real [-1.08712, 0.918529]
@attribute f13 real [-0.316941, 3.26813]
@attribute f14 real [-1.03781, 10.4584]
@attribute f15 real [-0.195272, 18.9982]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15
@outputs clase
@data
0.681488, 0.450192, -0.303069, -0.566656, -0.569329, 0.468205, -0.0922306, 2.02497, -0.953958, 0.86357, -0.493529, -1.08712, -0.316941, -0.451501, -0.0726253, 0
0.681488, -0.665162, 1.15329, -0.566656, -0.569329, 0.468205, -0.0922306, -0.265472, -0.953958, 0.86357, -0.493529, 0.918529, -0.316941, -0.462998, -0.195272, 0
-1.49549, -0.393493, 0.784682, -0.566656, -0.569329, 1.36778, -0.57072, -0.241567, -0.953958, 0.86357, -0.493529, 0.918529, -0.316941, -0.118111, -0.166481, 0
0.681488, 1.32654, -0.897665, -0.566656, -0.569329, -1.33095, 0.386259, 3.81788, -0.953958, -1.15631, 3.61921, 0.918529, -0.316941, -1.03781, 2.68375, 0
-1.49549, -0.824498, -0.353288, -0.566656, -0.569329, 0.468205, -0.57072, -0.61509, -0.953958, -1.15631, 0.123382, 0.918529, -0.316941, -0.462998, -0.19412, 0
0.681488, 0.277312, -0.144375, 1.65489, 1.70141, -0.656269, 0.386259, 1.87556, -0.953958, -1.15631, 0.94593, -1.08712, -0.316941, 0.0830726, -0.195272, 0
0.681488, 0.171353, -0.320143, 1.65489, 1.70141, 0.917994, -0.57072, 0.281366, -0.953958, -1.15631, 0.123382, -1.08712, -0.316941, 1.14647, -0.195272, 0
0.681488, 1.36637, 0.57577, -0.566656, -0.569329, 0.693099, -0.0922306, 3.96729, -0.953958, -1.15631, 1.97411, 0.918529, -0.316941, -1.03781, -0.0436432, 0
0.681488, -0.273991, -0.54613, 1.65489, 1.70141, 1.36778, -0.57072, -0.0667578, -0.953958, -1.15631, 0.123382, -1.08712, -0.316941, 1.08899, -0.0877882, 0
-1.49549, 0.350607, 1.45461, -0.566656, -0.569329, 0.468205, -0.0922306, 3.51906, -0.953958, -1.15631, 1.15157, 0.918529, -0.316941, -1.03781, 1.06958, 0
0.681488, 0.675652, -0.102191, -0.566656, -0.569329, -1.33095, 0.386259, 1.27793, -0.953958, -1.15631, 2.79666, 0.918529, -0.316941, -0.36528, 0.0369694, 0
0.681488, 2.31522, 1.9568, -0.566656, -0.569329, 1.59268, 2.77871, 4.71434, -0.953958, -1.15631, 2.59103, -1.08712, -0.316941, -1.03781, -0.00333688, 0
0.681488, -0.632498, 1.35417, -0.566656, -0.569329, -0.656269, -0.57072, 0.38147, -0.953958, -1.15631, 1.3572, 0.918529, -0.316941, -0.715914, -0.0528561, 0
0.681488, 0.808698, -0.144375, -0.566656, -0.569329, -0.881164, -0.0922306, 1.42733, -0.953958, -1.15631, 1.15157, 0.918529, -0.316941, 0.801586, -0.195272, 0
0.681488, 1.9838, 1.35417, -0.566656, -0.569329, 1.59268, 2.77871, 0.829698, -0.953958, -1.15631, 0.534656, 0.918529, -0.316941, -1.03781, 1.50354, 0
-1.49549, 1.51854, 1.56308, -0.566656, -0.569329, 1.36778, -0.57072, 0.0198996, -0.953958, -1.15631, 0.123382, -1.08712, -0.316941, -0.141104, -0.195272, 0
0.681488, -0.712166, 1.25373, -0.566656, -0.569329, -0.881164, -0.57072, -0.46568, -0.953958, 0.86357, -0.493529, 0.918529, -0.316941, -0.462998, -0.195272, 0
0.681488, 0.197644, -0.604384, -0.566656, -0.569329, 0.917994, -0.0922306, 0.680288, -0.953958, -1.15631, 0.329019, -1.08712, -0.316941, 0.416463, -0.0307836, 0
0.681488, -0.838041, 1.05285, 1.65489, 1.70141, -1.33095, -0.57072, 0.0826515, -0.953958, 0.86357, -0.493529, 0.918529, 3.26813, -0.807884, -0.195272, 0
0.681488, 0.171353, -0.345253, 1.65489, 1.70141, -1.33095, -0.0922306, -0.054805, -0.953958, -1.15631, -0.287892, -1.08712, -0.316941, -0.00314896, 3.26474, 0
-0.407, -0.519369, 1.60527, -0.566656, -0.569329, -1.33095, 0.386259, 0.754993, -0.953958, -1.15631, -0.0822548, 0.918529, -0.316941, -0.618196, -0.110053, 0
-1.49549, -1.05076, 1.25373, -0.566656, -0.569329, 0.917994, -0.0922306, -0.365576, -0.953958, -1.15631, 1.76848, 0.918529, -0.316941, -1.03781, 0.380533, 0
0.681488, -0.625327, 1.27884, -0.566656, -0.569329, 0.917994, -0.0922306, -0.526938, -0.953958, -1.15631, -0.287892, 0.918529, -0.316941, -0.462998, -0.195272, 0
-1.49549, -0.844415, 1.15329, 1.65489, 1.70141, 0.917994, -0.0922306, -0.664395, 1.04674, 0.86357, -0.493529, -1.08712, -0.316941, -0.1526, -0.18913, 1
0.681488, -1.01092, -0.712858, 1.65489, 1.70141, 1.14289, 2.30022, -0.664395, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, -0.462998, -0.195272, 1
0.681488, -0.0278169, -0.453727, -0.566656, -0.569329, -0.881164, -0.0922306, 0.00794684, 1.04674, 0.86357, -0.493529, -1.08712, 3.26813, 0.916548, -0.195272, 1
0.681488, -1.17663, -0.788187, -0.566656, -0.569329, 0.0184153, -0.57072, -0.638995, -0.953958, 0.86357, -0.493529, 0.918529, 3.26813, 0.111813, -0.195272, 1
0.681488, -1.07067, 1.05285, -0.566656, -0.569329, 0.693099, -0.0922306, -0.61509, 1.04674, -1.15631, -0.287892, 0.918529, -0.316941, -0.348035, -0.19508, 1
0.681488, -0.121029, -0.839411, -0.566656, -0.569329, 0.693099, -0.57072, -0.577737, 1.04674, -1.15631, -0.287892, 0.918529, -0.316941, 0.916548, 0.342722, 1
0.681488, -0.971087, -0.872556, 1.65489, 1.70141, -1.33095, -0.57072, -0.61509, 1.04674, -1.15631, -0.287892, 0.918529, -0.316941, 0.111813, -0.19508, 1
-1.49549, -1.01729, 1.05285, -0.566656, -0.569329, 0.693099, -0.57072, -0.365576, 1.04674, -1.15631, -0.287892, 0.918529, -0.316941, -0.348035, -0.19508, 1
-1.49549, 0.0717682, -0.328178, -0.566656, -0.569329, 1.59268, 2.77871, 0.244013, 1.04674, -1.15631, -0.0822548, -1.08712, -0.316941, 0.111813, -0.194504, 1
-1.49549, -0.499452, 1.78907, -0.566656, -0.569329, 0.468205, -0.0922306, -0.216167, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, 0.571662, -0.19508, 1
0.681488, -0.599037, -0.403507, -0.566656, -0.569329, 1.59268, 2.77871, 0.680288, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, -0.118111, -0.190473, 1
-1.49549, -0.493078, -0.0519719, -0.566656, -0.569329, 0.693099, -0.57072, -0.365576, 1.04674, 0.86357, -0.493529, -1.08712, -0.316941, 1.03151, -0.19412, 1
0.681488, -0.957543, -0.604384, 1.65489, 1.70141, -1.33095, -0.57072, 0.0333464, 1.04674, 0.86357, -0.493529, -1.08712, -0.316941, -0.39402, -0.19412, 1
-1.49549, -0.991004, 1.05285, -0.566656, -0.569329, -1.10606, -0.57072, -0.540385, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, -0.57796, -0.18721, 1
0.681488, -0.638871, -0.805262, -0.566656, -0.569329, 0.0184153, -0.57072, -0.514985, -0.953958, 0.86357, -0.493529, -1.08712, 3.26813, 0.801586, -0.195272, 1
0.681488, -0.77829, -0.654604, -0.566656, -0.569329, 0.693099, -0.57072, -0.216167, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, -0.175592, -0.193736, 0
0.681488, 1.39904, -0.91474, 1.65489, 1.70141, -0.206479, -0.57072, -0.58969, -0.953958, -1.15631, 1.76848, 0.918529, -0.316941, 1.14647, 0.329094, 0
0.681488, 0.211187, -0.704823, -0.566656, -0.569329, 0.693099, -0.57072, -0.316271, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, -0.348035, -0.195272, 1
-1.49549, -0.121029, -0.737968, 1.65489, 1.70141, 0.917994, -0.57072, -0.365576, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, 0.571662, -0.192777, 1
0.681488, -0.0676509, -0.737968, 1.65489, 1.70141, -1.33095, -0.57072, -0.652442, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, -0.06063, -0.160915, 1
-0.407, 0.781611, -0.252849, -0.566656, -0.569329, -0.656269, 0.386259, -0.514985, 1.04674, 0.86357, -0.493529, 0.918529, 3.26813, 5.63, -0.195272, 1
0.681488, -2.47124, -0.152411, 1.65489, 1.70141, -0.656269, -0.57072, -0.638995, 1.04674, 0.86357, -0.493529, -1.08712, -0.316941, 1.32466, -0.195272, 1
0.681488, -0.266821, -0.805262, -0.566656, -0.569329, 0.468205, -0.0922306, -0.61509, 1.04674, 0.86357, -0.493529, -1.08712, -0.316941, 0.226775, -0.147096, 1
0.681488, -0.340116, -0.0519719, 1.65489, 1.70141, -1.33095, 0.386259, 0.0826515, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, 0.111813, 0.0369694, 1
0.681488, -0.678705, 1.35417, 1.65489, 1.70141, 0.0184153, -0.57072, -0.216167, 1.04674, 0.86357, -0.493529, -1.08712, -0.316941, -1.03781, 0.572468, 1
0.681488, -0.0214434, -0.637529, -0.566656, -0.569329, -1.10606, -0.57072, -0.489586, 1.04674, 0.86357, -0.493529, -1.08712, 3.26813, -1.03781, -0.195272, 1
-1.49549, -1.19655, -0.922775, -0.566656, -0.569329, 1.36778, -0.57072, -0.365576, 1.04674, -1.15631, -0.0822548, -1.08712, -0.316941, 0.801586, -0.19508, 1
-1.49549, -0.917709, -0.922775, -0.566656, -0.569329, 0.468205, -0.57072, -0.652442, 1.04674, 0.86357, -0.493529, -1.08712, -0.316941, 1.14647, -0.195272, 1
0.681488, -0.632498, -0.453727, -0.566656, -0.569329, 1.59268, 2.77871, -0.638995, 1.04674, 0.86357, -0.493529, -1.08712, -0.316941, -0.462998, 0.61239, 1
0.681488, -0.333742, -0.847446, -0.566656, -0.569329, -0.206479, 2.77871, -0.664395, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, -0.462998, -0.195272, 1
0.681488, -0.525742, -0.554165, -0.566656, -0.569329, 1.14289, 2.30022, -0.61509, 1.04674, -1.15631, -0.0822548, 0.918529, -0.316941, 0.801586, 0.0542436, 1
0.681488, -0.764747, -0.805262, 1.65489, 1.70141, 0.24331, 1.34324, -0.440281, 1.04674, 0.86357, -0.493529, -1.08712, -0.316941, -0.279058, -0.194888, 1
0.681488, 0.204017, -0.9057, -0.566656, -0.569329, -0.656269, 0.386259, 0.530879, 1.04674, 0.86357, -0.493529, -1.08712, 3.26813, 1.3764, -0.195272, 1
0.681488, -1.26267, 0.450221, -0.566656, -0.569329, 1.14289, -0.57072, -0.365576, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, 2.41106, -0.195272, 1
0.681488, 0.709113, 0.0484667, -0.566656, -0.569329, -0.656269, 0.386259, -0.601643, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, 2.12365, -0.195272, 1
0.681488, -0.286738, 1.55505, -0.566656, -0.569329, 1.36778, 0.386259, -0.58969, 1.04674, 0.86357, -0.493529, -1.08712, -0.316941, 3.10083, -0.195272, 1
0.681488, 0.808698, -0.704823, 1.65489, 1.70141, 0.693099, -0.57072, -0.58969, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, -1.03781, -0.157844, 1
0.681488, 0.237478, 0.0655413, 1.65489, 1.70141, -0.656269, 0.386259, -0.340177, 1.04674, 0.86357, -0.493529, -1.08712, -0.316941, 1.72128, -0.195272, 1
-1.49549, -0.911336, -0.822336, 1.65489, 1.70141, -1.33095, -0.57072, -0.365576, 1.04674, -1.15631, -0.287892, 0.918529, -0.316941, 10.4584, -0.194888, 1
0.681488, 0.0183906, -0.386433, -0.566656, -0.569329, 1.59268, 2.77871, -0.664395, 1.04674, -1.15631, 0.534656, 0.918529, -0.316941, -0.0261414, -0.167249, 1
-1.49549, -0.665162, -0.797227, -0.566656, -0.569329, -0.656269, -0.57072, -0.638995, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, -0.210081, -0.195272, 1
0.681488, 0.761694, -0.654604, -0.566656, -0.569329, -0.656269, 0.386259, -0.664395, 1.04674, 0.86357, -0.493529, 0.918529, 3.26813, 0.686624, -0.195272, 1
0.681488, 0.211187, -0.52102, -0.566656, -0.569329, -1.33095, -0.57072, -0.216167, 1.04674, 0.86357, -0.493529, 0.918529, 1.47559, -0.348035, -0.195272, 1
0.681488, 0.204017, -0.888626, 1.65489, 1.70141, -0.881164, -0.57072, -0.638995, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, -0.00314896, -0.195272, 1
0.681488, -0.645244, -0.320143, 1.65489, 1.70141, -1.33095, -0.57072, -0.61509, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, -0.118111, 0.00779533, 1
0.681488, 2.19572, -0.411542, -0.566656, -0.569329, -1.33095, -0.57072, 0.0572519, 1.04674, 0.86357, -0.493529, -1.08712, -0.316941, 0.801586, -0.195272, 1
0.681488, -1.09696, -0.353288, -0.566656, -0.569329, -0.206479, -0.57072, -0.652442, 1.04674, 0.86357, -0.493529, -1.08712, -0.316941, -0.118111, -0.187594, 1
-1.49549, -1.0635, -0.95592, 1.65489, 1.70141, -0.431374, 2.77871, -0.664395, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, -0.543471, -0.195272, 1
-1.49549, -2.47124, 1.30395, -0.566656, -0.569329, 1.59268, 2.77871, -0.664395, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, -1.03781, 0.802789, 1
0.681488, 0.675652, -0.629494, -0.566656, -0.569329, -1.33095, -0.57072, -0.216167, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, -1.03781, -0.13462, 1
-0.407, -0.101111, -0.822336, -0.566656, -0.569329, 0.693099, -0.57072, -0.58969, 1.04674, 0.86357, -0.493529, -1.08712, -0.316941, 0.686624, -0.195272, 1
0.681488, 0.283685, -0.95592, 2.76567, 1.70141, 0.130863, 1.34324, -0.664395, 1.04674, 0.86357, -0.493529, 0.918529, 1.47559, -1.03781, -0.195272, 1
0.681488, -0.55283, -0.780152, -0.566656, -0.569329, 0.0184153, -0.57072, -0.638995, 1.04674, -1.15631, 0.329019, 0.918529, -0.316941, 0.422211, 0.179001, 1
0.681488, -0.724913, -0.855481, -0.566656, -0.569329, -1.33095, -0.57072, -0.627042, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, 1.03151, -0.195272, 1
-1.49549, -0.0477339, -0.679713, -0.566656, -0.569329, 0.693099, -0.0922306, -0.652442, 1.04674, -1.15631, 0.123382, 0.918529, -0.316941, -1.03781, -0.188938, 1
0.681488, -0.791834, -0.127301, 1.65489, 1.70141, -0.656269, -0.0922306, -0.652442, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, -0.233073, -0.176078, 1
0.681488, -0.340116, -0.554165, -0.566656, -0.569329, -1.10606, -0.57072, -0.440281, 1.04674, 0.86357, -0.493529, -1.08712, -0.316941, -0.57796, -0.195272, 1
0.681488, 0.649362, -0.453727, 1.65489, 1.70141, -0.656269, -0.0922306, 2.32379, 1.04674, 0.86357, -0.493529, -1.08712, 3.26813, 0.111813, -0.195272, 1
0.681488, -0.658788, 1.35417, -0.566656, -0.569329, -0.656269, -0.57072, -0.540385, 1.04674, 0.86357, -0.493529, 0.918529, -0.316941, -1.03781, -0.195272, 1
-0.407, -0.360033, -0.411542, 1.65489, 1.70141, 0.130863, 1.34324, -0.638995, 1.04674, 0.86357, -0.493529, 0.918529, 3.26813, -0.57796, -0.195272, 1
0.681488, 0.290855, -0.738972, -0.566656, -0.569329, 0.0184153, -0.57072, -0.316271, 1.04674, 0.86357, -0.493529, 0.918529, 3.26813, -0.876861, -0.195272, 1
0.681488, 3.49033, 2.86075, 1.65489, 1.70141, 1.59268, 2.77871, -0.652442, 1.04674, -1.15631, -0.0822548, 0.918529, -0.316941, -1.03781, -0.127903, 1
0.681488, -0.545659, -0.780152, -0.566656, -0.569329, 0.468205, -0.57072, 0.717641, -0.953958, -1.15631, -0.0822548, -1.08712, -0.316941, 1.95121, 0.188598, 0
0.681488, -0.864332, 0.902195, -0.566656, -0.569329, -1.33095, -0.57072, -0.166862, -0.953958, -1.15631, 0.123382, -1.08712, -0.316941, -0.807884, -0.189898, 0
0.681488, -2.47124, -0.152411, -0.566656, -0.569329, 0.917994, -0.57072, 0.829698, -0.953958, -1.15631, 0.123382, -1.08712, -0.316941, 0.629143, 0.242148, 0
-1.49549, 2.63389, -0.922775, -0.566656, -0.569329, 1.59268, 2.77871, -0.664395, -0.953958, -1.15631, -0.287892, 0.918529, -0.316941, 0.295753, -0.176078, 0
0.681488, -0.220614, 0.0735764, -0.566656, -0.569329, 0.917994, -0.57072, 0.754993, -0.953958, -1.15631, -0.0822548, 0.918529, -0.316941, 1.3764, -0.193928, 0
-1.49549, -0.18078, -0.20263, -0.566656, -0.569329, -1.33095, -0.57072, -0.340177, -0.953958, -1.15631, -0.287892, -1.08712, -0.316941, 1.09474, -0.195272, 0
-1.49549, -0.499452, -0.353288, -0.566656, -0.569329, 0.468205, -0.0922306, -0.116063, -0.953958, -1.15631, 3.41357, 0.918529, -0.316941, -1.03781, -0.0993043, 0
-1.49549, -0.0278169, 1.45461, -0.566656, -0.569329, -1.33095, -0.57072, -0.0667578, -0.953958, -1.15631, -0.287892, 0.918529, -0.316941, 0.226775, -0.191625, 0
0.681488, -0.798207, 0.00628251, 1.65489, 1.70141, 0.693099, -0.57072, 0.00794684, -0.953958, -1.15631, -0.287892, -1.08712, -0.316941, -0.57796, -0.137691, 0
0.681488, -1.3758, -0.152411, 1.65489, 1.70141, 0.693099, -0.57072, -0.141462, -0.953958, -1.15631, -0.0822548, -1.08712, -0.316941, -0.348035, -0.00333688, 0
-1.49549, 1.19349, -0.152411, -0.566656, -0.569329, -0.431374, 0.864748, -0.664395, -0.953958, 0.86357, -0.493529, 0.918529, -0.316941, -0.462998, -0.0110143, 0
-1.49549, 1.06045, -0.95592, -0.566656, -0.569329, -1.33095, -0.57072, 0.0826515, -0.953958, 0.86357, -0.493529, 0.918529, -0.316941, -1.03781, -0.195272, 0
0.681488, -0.652415, -0.353288, -0.566656, -0.569329, 0.0184153, -0.57072, -0.278919, -0.953958, -1.15631, -0.287892, 0.918529, -0.316941, 0.4567, -0.0417238, 0
0.681488, 0.0645981, -0.453727, -0.566656, -0.569329, 1.36778, -0.57072, 1.57674, -0.953958, 0.86357, -0.493529, -1.08712, -0.316941, 1.96845, -0.195272, 1
0.681488, 0.257395, -0.604384, -0.566656, -0.569329, 0.693099, 0.386259, -0.58969, -0.953958, 0.86357, -0.493529, -1.08712, -0.316941, -0.100867, -0.195272, 1
0.681488, 3.92213, 0.148905, -0.566656, -0.569329, 0.130863, 1.34324, -0.503033, -0.953958, 0.86357, -0.493529, 0.918529, -0.316941, -1.03781, -0.130014, 1
0.681488, 0.934574, -0.353288, -0.566656, -0.569329, -0.656269, 0.386259, -0.365576, -0.953958, 0.86357, -0.493529, 0.918529, -0.316941, -1.03781, -0.156885, 1
0.681488, -0.592664, -0.863516, 1.65489, 1.70141, 0.693099, -0.57072, 0.120004, -0.953958, -1.15631, 0.740293, -1.08712, -0.316941, 0.157798, -0.12867, 1
