@relation spambase
@attribute f1 real [-0.342396, 14.5254]
@attribute f2 real [-0.165054, 10.8998]
@attribute f3 real [-0.5567, 9.55948]
@attribute f4 real [-0.0468945, 30.6379]
@attribute f5 real [-0.464264, 14.4053]
@attribute f6 real [-0.350228, 21.1234]
@attribute f7 real [-0.291762, 18.2806]
@attribute f8 real [-0.262533, 27.4383]
@attribute f9 real [-0.323267, 18.5558]
@attribute f10 real [-0.371324, 27.8254]
@attribute f11 real [-0.296827, 12.6532]
@attribute f12 real [-0.628644, 10.5934]
@attribute f13 real [-0.312021, 18.1243]
@attribute f14 real [-0.174908, 29.6595]
@attribute f15 real [-0.190094, 16.8472]
@attribute f16 real [-0.301345, 23.9178]
@attribute f17 real [-0.321101, 15.758]
@attribute f18 real [-0.347838, 16.7669]
@attribute f19 real [-0.936141, 9.62438]
@attribute f20 real [-0.167875, 35.4955]
@attribute f21 real [-0.674346, 8.57774]
@attribute f22 real [-0.118159, 16.5525]
@attribute f23 real [-0.290178, 15.2685]
@attribute f24 real [-0.212971, 28.027]
@attribute f25 real [-0.328779, 12.1342]
@attribute f26 real [-0.299207, 18.4842]
@attribute f27 real [-0.22787, 9.67029]
@attribute f28 real [-0.231805, 16.646]
@attribute f29 real [-0.166713, 23.901]
@attribute f30 real [-0.225215, 12.6503]
@attribute f31 real [-0.160522, 30.8267]
@attribute f32 real [-0.143196, 14.3443]
@attribute f33 real [-0.174901, 32.5284]
@attribute f34 real [-0.145199, 14.3033]
@attribute f35 real [-0.198046, 37.3776]
@attribute f36 real [-0.242104, 18.8576]
@attribute f37 real [-0.32342, 15.9476]
@attribute f38 real [-0.0598297, 37.6921]
@attribute f39 real [-0.180892, 25.3786]
@attribute f40 real [-0.185284, 13.418]
@attribute f41 real [-0.120892, 19.6463]
@attribute f42 real [-0.172581, 18.4498]
@attribute f43 real [-0.205971, 15.7449]
@attribute f44 real [-0.127329, 32.0283]
@attribute f45 real [-0.297744, 20.8748]
@attribute f46 real [-0.197366, 24.0036]
@attribute f47 real [-0.0713801, 28.3786]
@attribute f48 real [-0.111534, 34.886]
@attribute f49 real [-0.158436, 17.8519]
@attribute f50 real [-0.514251, 35.5568]
@attribute f51 real [-0.155181, 37.1503]
@attribute f52 real [-0.329876, 39.4876]
@attribute f53 real [-0.308321, 24.1058]
@attribute f54 real [-0.103037, 46.0816]
@attribute f55 real [-0.132102, 34.5833]
@attribute f56 real [-0.262571, 50.9865]
@attribute f57 real [-0.465557, 25.6581]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57
@outputs clase
@data
-0.342396, -0.165054, -0.5567, -0.0468945, -0.464264, -0.350228, 2.36509, -0.262533, -0.323267, -0.371324, -0.296827, 0.578274, -0.312021, -0.174908, -0.190094, -0.301345, 2.02095, -0.347838, 1.12527, -0.167875, 1.06615, -0.118159, -0.290178, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, 0.0921067, 0.395663, -0.155181, 0.424103, -0.060235, 0.0390406, -0.0590466, 0.0350309, -0.22642, 1
-0.342396, 0.292107, -0.5567, -0.0468945, -0.464264, -0.350228, 1.21549, -0.262533, -0.323267, 0.543752, -0.296827, 0.05605, -0.312021, -0.174908, -0.190094, -0.301345, -0.321101, 1.87387, 0.0607725, -0.167875, -0.674346, -0.118159, -0.290178, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, -0.158436, 0.43635, -0.155181, -0.329876, -0.308321, -0.103037, 0.106982, 0.0709483, -0.0565505, 1
-0.342396, 0.0983945, -0.5567, -0.0468945, 0.546869, -0.350228, 1.44541, -0.262533, -0.323267, 0.156008, 1.39014, -0.628644, -0.312021, -0.174908, -0.190094, 0.110381, -0.321101, 2.21278, 0.990098, -0.167875, 1.59912, -0.118159, -0.290178, -0.212971, -0.12535, 0.0841264, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, 0.436712, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, -0.158436, -0.514251, -0.155181, -0.271029, -0.113106, -0.103037, -0.119148, -0.190736, -0.308881, 1
-0.342396, -0.165054, -0.5567, -0.0468945, -0.464264, -0.350228, -0.291762, -0.262533, -0.323267, -0.371324, -0.296827, -0.628644, -0.312021, -0.174908, -0.190094, -0.301345, -0.321101, -0.347838, -0.936141, -0.167875, -0.674346, -0.118159, 5.30524, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, 4.30521, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, -0.158436, 0.229215, -0.155181, -0.329876, 0.0983777, -0.103037, -0.0202813, 0.0350309, -0.234666, 1
-0.342396, 0.245616, 0.494589, -0.0468945, 0.323825, -0.350228, -0.291762, -0.262533, -0.323267, -0.371324, -0.296827, -0.0135799, -0.312021, -0.174908, -0.190094, 0.340463, -0.321101, 1.64794, -0.0349762, -0.167875, 0.208392, -0.118159, -0.290178, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, -0.158436, -0.192452, -0.155181, 0.745311, -0.308321, -0.103037, -0.0564622, 0.045293, -0.158802, 1
-0.342396, 0.152634, -0.159987, -0.0468945, 2.01896, 0.380168, 0.21917, -0.262533, -0.323267, 1.24169, 0.695509, -0.628644, 0.352352, -0.174908, -0.190094, 0.703751, 0.129294, -0.347838, 0.241005, -0.167875, -0.158027, -0.118159, 1.4798, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, 0.10752, 0.483116, -0.0713801, 0.588416, -0.158436, -0.514251, -0.155181, -0.168047, -0.308321, -0.103037, -0.111616, -0.190736, -0.178593, 1
-0.342396, -0.165054, -0.10048, -0.0468945, -0.464264, -0.350228, 0.29581, -0.262533, -0.323267, 1.1021, -0.296827, -0.0832099, -0.312021, 0.511282, -0.190094, -0.0228243, 1.81827, -0.347838, 0.404341, -0.167875, 0.90792, -0.118159, -0.290178, 0.84885, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, 0.32915, 0.219735, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, -0.158436, -0.0592939, -0.155181, -0.0883577, -0.308321, -0.0471377, -0.00483825, 1.169, 0.388738, 1
-0.342396, -0.165054, 1.98226, -0.0468945, 1.43905, 4.32431, -0.291762, -0.262533, -0.323267, -0.371324, -0.296827, -0.628644, -0.312021, -0.174908, -0.190094, 1.24868, -0.321101, -0.347838, 0.505722, -0.167875, 0.391602, -0.118159, 3.36397, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, -0.158436, 0.155239, -0.155181, 0.557736, -0.308321, -0.103037, -0.0668311, -0.221522, -0.396289, 1
-0.342396, -0.165054, 0.197054, -0.0468945, 1.24574, 2.42528, -0.291762, -0.262533, -0.323267, -0.371324, -0.296827, -0.187655, 0.950287, -0.174908, -0.190094, 0.15882, -0.321101, 0.367628, 0.578942, -0.167875, 1.24103, -0.118159, -0.290178, 0.645523, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, -0.158436, -0.0629927, -0.155181, -0.255091, -0.060235, -0.103037, -0.107676, -0.165081, -0.206629, 1
-0.145906, -0.118563, 0.375575, -0.0468945, 0.13052, -0.350228, -0.291762, -0.262533, 2.08148, -0.278265, -0.296827, -0.24568, 0.119821, -0.174908, -0.190094, -0.059153, -0.321101, -0.347838, -0.294061, 0.0871437, 0.333308, -0.118159, -0.290178, -0.0774195, -0.328779, -0.299207, -0.22787, -0.231805, -0.0655886, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.00304977, -0.205971, -0.127329, -0.238437, -0.197366, -0.0713801, -0.111534, -0.0721837, -0.118475, -0.155181, -0.212182, 0.0373728, -0.0797458, -0.0579435, 0.471171, 0.926384, 1
1.19678, 0.075149, 0.375575, -0.0468945, -0.389916, 0.124529, -0.164029, 0.385731, 1.25597, 0.807418, 0.993209, 0.49704, 1.61466, 3.58422, -0.190094, 0.0135045, 0.669767, -0.347838, 0.89435, -0.167875, 0.574811, -0.118159, 2.70737, 0.555155, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.277975, -0.197366, -0.0713801, -0.111534, -0.142007, -0.270128, -0.155181, 0.0648903, 2.79886, 0.267297, 0.0286322, 0.722594, 4.54312, 1
-0.342396, 0.106143, 0.831795, -0.0468945, 0.0561723, -0.350228, -0.291762, -0.262533, -0.323267, -0.371324, -0.296827, 0.183705, -0.312021, -0.174908, -0.190094, 0.970162, -0.321101, 0.970125, 0.25227, -0.167875, 0.491534, -0.118159, -0.290178, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, 0.0482129, -0.197366, -0.0713801, -0.111534, -0.158436, -0.0629927, -0.155181, 1.24429, -0.308321, -0.103037, -0.0489298, 0.045293, 0.0489995, 1
-0.342396, 0.168131, 0.296233, -0.0468945, 0.175129, -0.350228, -0.291762, -0.262533, -0.323267, -0.371324, -0.296827, -0.12963, -0.312021, -0.174908, -0.190094, 0.219368, -0.321101, 1.27137, -0.209577, -0.167875, 0.0418377, -0.118159, -0.290178, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, -0.158436, 0.0294781, -0.155181, 0.572447, -0.308321, -0.103037, -0.0750569, 0.045293, -0.101079, 1
-0.342396, -0.165054, -0.5567, -0.0468945, 5.85532, -0.350228, 1.4965, -0.262533, -0.323267, -0.371324, -0.296827, -0.628644, -0.312021, -0.174908, -0.190094, 3.12567, -0.321101, -0.347838, 1.85747, -0.167875, 0.499862, -0.118159, -0.290178, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, -0.158436, -0.514251, -0.155181, 0.135997, -0.308321, -0.103037, -0.12728, -0.252309, -0.417729, 1
-0.342396, -0.165054, -0.5567, -0.0468945, -0.464264, -0.350228, -0.291762, -0.262533, -0.323267, -0.371324, -0.296827, -0.628644, -0.312021, -0.174908, -0.190094, -0.301345, -0.321101, -0.347838, -0.936141, -0.167875, -0.674346, -0.118159, -0.290178, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, 7.54053, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, 1.09428, 1.74574, -0.155181, 1.54465, -0.308321, -0.103037, 0.00972235, -0.154819, -0.358357, 1
-0.342396, -0.165054, -0.5567, -0.0468945, -0.464264, -0.350228, -0.291762, -0.262533, -0.323267, -0.371324, -0.296827, -0.628644, -0.312021, -0.174908, -0.190094, -0.301345, -0.321101, -0.347838, -0.936141, -0.167875, -0.674346, -0.118159, -0.290178, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, 7.54053, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, 1.09428, 1.74574, -0.155181, 1.54465, -0.308321, -0.103037, 0.00972235, -0.154819, -0.358357, 1
-0.342396, -0.165054, -0.5567, -0.0468945, -0.464264, 2.53484, -0.291762, -0.262533, -0.323267, -0.371324, -0.296827, -0.628644, -0.312021, -0.174908, -0.190094, 0.655313, -0.321101, -0.347838, -0.0462407, -0.167875, -0.674346, -0.118159, 1.96512, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, 1.5422, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, 0.313899, 0.34018, 3.01683, 0.236528, -0.308321, -0.103037, 0.0189567, -0.154819, -0.190137, 1
-0.342396, -0.165054, -0.5567, -0.0468945, -0.464264, 2.53484, -0.291762, -0.262533, -0.323267, -0.371324, -0.296827, -0.628644, -0.312021, -0.174908, -0.190094, -0.301345, -0.321101, -0.347838, 0.404341, -0.167875, -0.674346, -0.118159, -0.290178, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, -0.158436, 0.0294781, -0.155181, -0.329876, -0.308321, -0.103037, -0.0718107, -0.129163, -0.356708, 1
-0.342396, -0.165054, 0.950809, -0.0468945, 0.100781, -0.350228, 1.64978, -0.262533, -0.323267, -0.371324, -0.296827, -0.187655, -0.312021, -0.174908, -0.190094, -0.301345, -0.321101, 1.08309, -0.0800344, -0.167875, -0.0414395, -0.118159, -0.290178, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, -0.297744, -0.197366, -0.0713801, -0.111534, -0.158436, -0.514251, -0.155181, -0.329876, 0.411536, 0.0343824, -0.042721, 0.137652, -0.119221, 1
-0.342396, -0.165054, 1.46654, -0.0468945, 0.294086, -0.350228, -0.291762, -0.262533, -0.323267, -0.371324, -0.296827, -0.628644, -0.312021, -0.174908, -0.190094, 0.316244, -0.321101, -0.347838, -0.0744021, -0.167875, 0.599794, -0.118159, -0.290178, -0.212971, -0.328779, -0.299207, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.127329, 0.206365, -0.197366, -0.0713801, -0.111534, -0.158436, -0.181355, -0.155181, 0.334607, -0.308321, -0.103037, -0.101468, -0.170212, -0.22642, 1
-0.178654, 0.0674005, 0.236726, -0.0468945, -0.315568, -0.167629, -0.291762, -0.137867, 0.0356499, -0.371324, -0.296827, -0.280495, 0.352352, -0.174908, 0.00307321, -0.301345, -0.321101, 0.593564, -0.0631376, 0.420629, -0.0497672, -0.118159, 0.138043, 0.238868, -0.298863, -0.242835, -0.22787, -0.231805, -0.166713, -0.225215, -0.160522, -0.143196, -0.174901, -0.145199, -0.198046, -0.242104, -0.32342, -0.0598297, -0.180892, -0.185284, -0.120892, -0.172581, -0.205971, -0.0469405, -0.248321, -0.197366, -0.0713801, -0.111534, -0.158436, -0.381093, -0.155181, -0.263673, 0.171584, -0.103037, -0.0886405, 0.22488, 0.494288, 1
