@relation flags
@attribute f1 real [-1.65624, 1.5633]
@attribute f2 real [-0.925907, 1.36719]
@attribute f3 real [-0.322464, 9.99663]
@attribute f4 real [-0.253095, 10.7113]
@attribute f5 real [-1.24129, 1.3327]
@attribute f6 real [-0.43686, 4.37852]
@attribute f7 real [-0.66647, 5.34726]
@attribute f8 real [-1.8951, 3.48888]
@attribute f9 real [-1.92678, 0.516326]
@attribute f10 real [-0.937519, 1.06115]
@attribute f11 real [-1.0182, 0.977062]
@attribute f12 real [-0.937519, 1.06115]
@attribute f13 real [-1.73954, 0.571902]
@attribute f14 real [-0.603581, 1.64824]
@attribute f15 real [-0.392383, 2.5354]
@attribute f16 real [-0.968392, 3.1541]
@attribute f17 real [-0.367334, 8.27058]
@attribute f18 real [-0.387882, 4.80171]
@attribute f19 real [-0.318976, 3.11887]
@attribute f20 real [-0.342965, 8.8343]
@attribute f21 real [-0.315409, 11.0581]
@attribute f22 real [-0.244539, 4.06824]
@attribute f23 real [-0.401053, 2.48059]
@attribute f24 real [-0.579818, 1.71579]
@attribute f25 real [-0.500316, 1.98843]
@attribute f26 real [-0.299039, 3.32681]
@attribute f27 real [-1.12457, 2.28429]
@attribute f28 real [-0.946807, 3.42654]
@attribute clase {0, 1, 2, 3, 4, 5, 6, 7}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28
@outputs clase
@data
0.275486, -0.925907, 0.268988, -0.209585, -0.669296, 2.45237, -0.66647, -0.356817, 0.516326, -0.937519, 0.977062, 1.06115, -1.73954, -0.603581, -0.392383, 0.798392, -0.367334, -0.387882, -0.318976, -0.342965, -0.315409, -0.244539, -0.401053, -0.579818, -0.500316, -0.299039, 0.0117143, -0.946807, 5
0.275486, -0.925907, -0.31233, -0.253095, -0.669296, -0.43686, -0.66647, 0.412322, 0.516326, 1.06115, 0.977062, -0.937519, 0.571902, -0.603581, -0.392383, 0.209464, -0.367334, -0.387882, -0.318976, -0.342965, -0.0879394, -0.244539, 2.48059, -0.579818, -0.500316, -0.299039, 1.148, -0.322043, 2
-0.368421, -0.925907, -0.0704981, 0.334283, -0.669296, 2.45237, -0.66647, -0.356817, 0.516326, -0.937519, 0.977062, -0.937519, 0.571902, -0.603581, -0.392383, 1.38732, -0.367334, -0.387882, -0.318976, -0.342965, -0.315409, -0.244539, -0.401053, -0.579818, -0.500316, -0.299039, 0.0117143, -0.946807, 0
-1.01233, 1.36719, -0.280547, -0.253095, -0.669296, 2.45237, -0.66647, -0.356817, 0.516326, -0.937519, 0.977062, -0.937519, 0.571902, -0.603581, -0.392383, 1.38732, -0.367334, -0.387882, -0.318976, -0.342965, -0.315409, -0.244539, -0.401053, -0.579818, -0.500316, -0.299039, 0.0117143, -0.946807, 0
0.275486, -0.161541, -0.199015, -0.242217, 1.3327, -0.43686, 0.622187, -0.356817, -1.92678, 1.06115, 0.977062, 1.06115, -1.73954, -0.603581, -0.392383, -0.379464, -0.367334, -0.387882, -0.318976, -0.342965, -0.315409, -0.244539, -0.401053, -0.579818, -0.500316, -0.299039, -0.556429, 0.302721, 5
0.275486, 1.36719, -0.212373, -0.100812, -1.24129, -0.43686, 0.622187, 0.412322, 0.516326, 1.06115, -1.0182, 1.06115, -1.73954, 1.64824, -0.392383, -0.968392, -0.367334, -0.387882, -0.318976, -0.342965, -0.0879394, -0.244539, -0.401053, -0.579818, -0.500316, -0.299039, -1.12457, -0.322043, 5
1.5633, -0.925907, -0.322464, -0.253095, -1.24129, -0.43686, -0.66647, 2.71974, 0.516326, 1.06115, 0.977062, 1.06115, 0.571902, -0.603581, 2.5354, 0.209464, -0.367334, -0.387882, -0.318976, -0.342965, -0.315409, -0.244539, -0.401053, 1.71579, 1.98843, 3.32681, -1.12457, -0.946807, 1
-1.65624, 1.36719, -0.309566, -0.187831, -0.669296, 1.48929, -0.66647, -1.12596, 0.516326, -0.937519, -1.0182, -0.937519, -1.73954, 1.64824, -0.392383, 1.97625, -0.367334, -0.387882, -0.318976, -0.342965, -0.315409, -0.244539, -0.401053, -0.579818, -0.500316, -0.299039, 1.71614, -0.946807, 0
-0.368421, -0.925907, -0.279625, -0.133444, 1.0467, -0.43686, 0.622187, -0.356817, 0.516326, 1.06115, -1.0182, -0.937519, 0.571902, -0.603581, -0.392383, -0.968392, -0.367334, -0.387882, -0.318976, -0.342965, -0.315409, -0.244539, -0.401053, -0.579818, -0.500316, -0.299039, -1.12457, -0.322043, 6
0.919394, -0.925907, -0.122089, -0.100812, 0.760698, -0.43686, 0.622187, 0.412322, 0.516326, 1.06115, -1.0182, -0.937519, 0.571902, 1.64824, -0.392383, -0.968392, -0.367334, -0.387882, -0.318976, -0.342965, 0.367, -0.244539, -0.401053, -0.579818, -0.500316, -0.299039, -1.12457, 2.17701, 2
-0.368421, -0.925907, -0.183814, 0.366915, 0.1887, 2.45237, -0.66647, -0.356817, 0.516326, 1.06115, -1.0182, -0.937519, 0.571902, -0.603581, -0.392383, 1.38732, -0.367334, -0.387882, -0.318976, -0.342965, -0.315409, -0.244539, -0.401053, -0.579818, -0.500316, -0.299039, -0.556429, -0.946807, 0
0.275486, -0.925907, -0.0539154, -0.0681797, 1.3327, -0.43686, 1.48129, 0.412322, 0.516326, 1.06115, -1.0182, -0.937519, 0.571902, 1.64824, -0.392383, -0.968392, 1.79214, -0.387882, -0.318976, -0.342965, -0.315409, -0.244539, -0.401053, 1.71579, -0.500316, -0.299039, 1.71614, -0.322043, 5
0.919394, -0.925907, -0.317858, -0.220463, 0.760698, -0.43686, 0.192634, 0.412322, 0.516326, 1.06115, -1.0182, -0.937519, 0.571902, -0.603581, 2.5354, -0.968392, -0.367334, -0.387882, -0.318976, -0.342965, -0.315409, -0.244539, -0.401053, -0.579818, 1.98843, -0.299039, -1.12457, -0.946807, 2
-0.368421, -0.925907, -0.322464, -0.253095, -0.383298, -0.43686, 0.192634, -0.356817, 0.516326, -0.937519, 0.977062, 1.06115, -1.73954, -0.603581, -0.392383, -0.968392, -0.367334, -0.387882, -0.318976, -0.342965, -0.315409, -0.244539, -0.401053, 1.71579, -0.500316, -0.299039, 0.0117143, -0.946807, 0
0.275486, -0.161541, -0.0520728, -0.155199, 1.3327, 0.526217, 0.192634, -0.356817, 0.516326, 1.06115, -1.0182, -0.937519, 0.571902, -0.603581, -0.392383, -0.968392, -0.367334, -0.387882, -0.318976, -0.342965, -0.315409, -0.244539, -0.401053, -0.579818, -0.500316, -0.299039, 1.148, -0.322043, 1
0.919394, -0.925907, -0.169074, -0.111689, 1.3327, -0.43686, 5.34726, 0.412322, 0.516326, -0.937519, 0.977062, 1.06115, 0.571902, -0.603581, -0.392383, -0.968392, -0.367334, -0.387882, -0.318976, 1.95135, -0.0879394, 4.06824, -0.401053, -0.579818, -0.500316, -0.299039, 0.0117143, 1.55225, 2
0.919394, -0.925907, -0.322464, -0.253095, 1.3327, -0.43686, -0.66647, -0.356817, 0.516326, 1.06115, -1.0182, -0.937519, 0.571902, -0.603581, -0.392383, -0.968392, -0.367334, -0.387882, -0.318976, -0.342965, -0.315409, 4.06824, -0.401053, -0.579818, -0.500316, -0.299039, -1.12457, -0.946807, 2
0.275486, -0.161541, -0.321543, -0.242217, -1.24129, -0.43686, 1.05174, 0.412322, 0.516326, 1.06115, 0.977062, 1.06115, -1.73954, -0.603581, -0.392383, -0.968392, -0.367334, -0.387882, -0.318976, -0.342965, -0.315409, -0.244539, -0.401053, -0.579818, -0.500316, -0.299039, -1.12457, -0.322043, 4
1.5633, -0.925907, -0.322003, -0.253095, 1.3327, -0.43686, -0.66647, -1.12596, -1.92678, -0.937519, 0.977062, -0.937519, 0.571902, -0.603581, -0.392383, 0.209464, -0.367334, -0.387882, -0.318976, -0.342965, 0.59447, -0.244539, -0.401053, -0.579818, -0.500316, -0.299039, 0.0117143, 0.302721, 1
-0.368421, -0.925907, -0.303578, -0.100812, 0.1887, -0.43686, 0.622187, -0.356817, 0.516326, -0.937519, 0.977062, -0.937519, 0.571902, -0.603581, -0.392383, -0.968392, -0.367334, -0.387882, -0.318976, -0.342965, -0.315409, -0.244539, -0.401053, -0.579818, -0.500316, -0.299039, -1.12457, 0.302721, 1
-0.368421, -0.925907, -0.173219, -0.209585, 0.1887, -0.43686, -0.66647, -0.356817, 0.516326, -0.937519, 0.977062, -0.937519, 0.571902, -0.603581, -0.392383, -0.968392, -0.367334, 2.20691, -0.318976, -0.342965, -0.315409, -0.244539, -0.401053, -0.579818, -0.500316, -0.299039, -1.12457, -0.946807, 1
1.5633, -0.161541, -0.109191, -0.220463, -1.24129, -0.43686, -0.66647, 0.412322, 0.516326, -0.937519, -1.0182, 1.06115, 0.571902, 1.64824, -0.392383, 1.97625, -0.367334, -0.387882, -0.318976, -0.342965, 0.82194, -0.244539, 2.48059, -0.579818, 1.98843, -0.299039, -1.12457, 2.17701, 5
-0.368421, -0.925907, -0.213294, -0.0137929, 0.1887, 2.45237, -0.66647, 2.71974, 0.516326, 1.06115, 0.977062, 1.06115, 0.571902, -0.603581, 2.5354, -0.968392, -0.367334, -0.387882, -0.318976, -0.342965, 0.139531, -0.244539, -0.401053, 1.71579, 1.98843, 3.32681, 0.0117143, -0.946807, 6
0.275486, 1.36719, -0.23218, -0.187831, -0.669296, 2.45237, -0.66647, -0.356817, 0.516326, 1.06115, -1.0182, 1.06115, -1.73954, -0.603581, -0.392383, -0.379464, -0.367334, -0.387882, -0.318976, -0.342965, -0.0879394, -0.244539, -0.401053, -0.579818, -0.500316, -0.299039, -0.556429, -0.946807, 2
0.275486, -0.161541, -0.322464, -0.253095, -1.24129, -0.43686, -0.66647, -0.356817, 0.516326, 1.06115, -1.0182, -0.937519, 0.571902, -0.603581, -0.392383, -0.968392, -0.367334, -0.387882, -0.318976, -0.342965, -0.315409, -0.244539, -0.401053, -0.579818, -0.500316, -0.299039, -1.12457, -0.322043, 1
0.919394, -0.925907, -0.322003, -0.220463, 0.474699, -0.43686, 0.192634, -1.12596, 0.516326, -0.937519, -1.0182, -0.937519, 0.571902, -0.603581, -0.392383, 1.38732, -0.367334, -0.387882, -0.318976, -0.342965, 0.82194, 4.06824, -0.401053, -0.579818, -0.500316, -0.299039, -1.12457, 1.55225, 3
1.5633, -0.161541, -0.308645, -0.253095, -1.24129, -0.43686, -0.66647, 0.412322, -1.92678, 1.06115, 0.977062, 1.06115, 0.571902, -0.603581, -0.392383, -0.379464, -0.367334, -0.387882, -0.318976, -0.342965, 0.82194, -0.244539, 2.48059, -0.579818, -0.500316, -0.299039, 0.0117143, -0.322043, 1
0.919394, -0.925907, -0.276862, 0.171122, 1.3327, -0.43686, -0.66647, 0.412322, 0.516326, -0.937519, 0.977062, -0.937519, 0.571902, 1.64824, -0.392383, 1.38732, 1.79214, -0.387882, -0.318976, -0.342965, -0.315409, -0.244539, -0.401053, 1.71579, -0.500316, -0.299039, 1.148, 1.55225, 7
-0.368421, 1.36719, -0.0898447, 0.160245, -0.955295, -0.43686, 0.622187, -1.12596, 0.516326, -0.937519, -1.0182, 1.06115, -1.73954, -0.603581, -0.392383, -0.968392, -0.367334, -0.387882, -0.318976, -0.342965, -0.315409, -0.244539, -0.401053, -0.579818, -0.500316, -0.299039, -1.12457, -0.946807, 0
-1.65624, 1.36719, -0.322464, -0.253095, -1.24129, -0.43686, -0.66647, 0.412322, -1.92678, -0.937519, 0.977062, 1.06115, 0.571902, 1.64824, -0.392383, 0.209464, -0.367334, -0.387882, -0.318976, -0.342965, -0.315409, -0.244539, 2.48059, -0.579818, -0.500316, -0.299039, 0.0117143, 0.302721, 1
-0.368421, -0.925907, -0.115179, -0.166076, 0.1887, -0.43686, -0.66647, -1.12596, -1.92678, -0.937519, 0.977062, 1.06115, -1.73954, -0.603581, -0.392383, 0.209464, -0.367334, 2.20691, -0.318976, -0.342965, -0.315409, -0.244539, -0.401053, -0.579818, -0.500316, -0.299039, 0.0117143, 0.302721, 1
0.919394, -0.925907, -0.237247, -0.144321, 0.760698, -0.43686, 0.622187, 0.412322, 0.516326, 1.06115, -1.0182, -0.937519, 0.571902, 1.64824, -0.392383, -0.968392, -0.367334, -0.387882, -0.318976, -0.342965, 0.139531, -0.244539, -0.401053, -0.579818, -0.500316, -0.299039, -1.12457, 2.17701, 2
0.919394, -0.925907, -0.305881, -0.0573024, 0.474699, -0.43686, -0.66647, -0.356817, 0.516326, -0.937519, 0.977062, -0.937519, 0.571902, -0.603581, -0.392383, -0.968392, 1.79214, -0.387882, -0.318976, 1.95135, -0.0879394, -0.244539, -0.401053, -0.579818, -0.500316, -0.299039, 0.0117143, -0.946807, 3
0.275486, -0.161541, 0.112834, -0.0573024, 1.3327, -0.43686, -0.66647, 0.412322, -1.92678, 1.06115, 0.977062, 1.06115, -1.73954, 1.64824, -0.392383, -0.379464, -0.367334, -0.387882, -0.318976, -0.342965, -0.315409, -0.244539, 2.48059, -0.579818, -0.500316, -0.299039, -0.556429, 0.302721, 5
-1.65624, 1.36719, -0.322464, -0.253095, -1.24129, -0.43686, -0.66647, 1.9506, 0.516326, 1.06115, 0.977062, 1.06115, 0.571902, -0.603581, -0.392383, 1.38732, -0.367334, -0.387882, -0.318976, -0.342965, -0.315409, -0.244539, -0.401053, 1.71579, 1.98843, 3.32681, 1.148, 1.55225, 1
-0.368421, -0.925907, -0.322464, -0.253095, 0.1887, 1.48929, -0.66647, 0.412322, 0.516326, -0.937519, -1.0182, 1.06115, 0.571902, 1.64824, -0.392383, 0.798392, -0.367334, -0.387882, -0.318976, -0.342965, -0.315409, -0.244539, -0.401053, 1.71579, -0.500316, -0.299039, 0.579858, 1.55225, 0
0.919394, -0.925907, -0.169074, 0.399547, 1.3327, -0.43686, -0.66647, -1.12596, 0.516326, -0.937519, -1.0182, 1.06115, -1.73954, -0.603581, -0.392383, -0.968392, -0.367334, -0.387882, -0.318976, -0.342965, -0.0879394, -0.244539, -0.401053, -0.579818, -0.500316, -0.299039, -1.12457, -0.946807, 6
0.275486, -0.161541, -0.142357, -0.166076, 1.3327, -0.43686, 2.3404, 1.18146, 0.516326, 1.06115, -1.0182, 1.06115, 0.571902, 1.64824, -0.392383, -0.379464, -0.367334, -0.387882, -0.318976, -0.342965, -0.0879394, -0.244539, 2.48059, 1.71579, 1.98843, -0.299039, -0.556429, -0.322043, 5
