@relation oocytes_merluccius_nucleus_4d
@attribute f1 real [-0.744925, 7.3308]
@attribute f2 real [-2.4933, 1.68921]
@attribute f3 real [-1.1671, 3.67902]
@attribute f4 real [-0.748693, 8.49609]
@attribute f5 real [-1.52066, 3.11333]
@attribute f6 real [-0.749263, 7.04209]
@attribute f7 real [-2.48008, 1.68279]
@attribute f8 real [-1.18744, 3.55508]
@attribute f9 real [-0.774411, 8.21558]
@attribute f10 real [-1.51121, 3.17731]
@attribute f11 real [-0.723846, 7.11837]
@attribute f12 real [-2.46526, 1.6687]
@attribute f13 real [-1.13936, 3.78126]
@attribute f14 real [-1.00416, 8.15202]
@attribute f15 real [-1.42594, 3.20268]
@attribute f16 real [-0.699408, 7.30667]
@attribute f17 real [-2.48783, 1.67947]
@attribute f18 real [-1.09457, 3.87523]
@attribute f19 real [-1.95163, 9.0134]
@attribute f20 real [-1.35729, 3.30839]
@attribute f21 real [-2.92548, 2.35745]
@attribute f22 real [-1.13426, 4.53328]
@attribute f23 real [-6.51916, 1.32584]
@attribute f24 real [-0.666154, 6.35137]
@attribute f25 real [-2.52155, 1.79074]
@attribute f26 real [-3.56173, 3.23523]
@attribute f27 real [-1.18336, 3.73698]
@attribute f28 real [-6.40546, 1.69934]
@attribute f29 real [-0.772652, 5.98908]
@attribute f30 real [-2.66978, 1.61479]
@attribute f31 real [-3.29138, 2.34214]
@attribute f32 real [-1.12365, 4.08418]
@attribute f33 real [-6.6032, 1.1249]
@attribute f34 real [-0.69322, 6.35116]
@attribute f35 real [-2.55023, 1.80594]
@attribute f36 real [-3.8665, 1.2698]
@attribute f37 real [-2.32883, 1.81058]
@attribute f38 real [-1.88741, 2.1423]
@attribute f39 real [-1.76448, 2.33828]
@attribute f40 real [-1.73346, 2.41204]
@attribute f41 real [-1.72114, 2.44663]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41
@outputs clase
@data
-0.525583, 0.49025, -0.191836, -0.502074, -0.323452, -0.538856, 0.516357, -0.151686, -0.485812, -0.372778, -0.540155, 0.55072, -0.114404, -0.403692, -0.419665, -0.534788, 0.585253, -0.0767025, -0.358205, -0.457806, 0.504433, 0.212746, 0.159472, -0.206939, 0.704415, 0.14398, 0.00157922, 0.544483, -0.307899, 0.570461, 0.485402, -0.0929345, 0.278214, -0.351258, 0.476826, 0.312977, 0.379205, 0.310298, 0.249488, 0.237284, 0.229058, 0
1.57119, -1.62265, -0.963858, 0.133645, 1.64829, 1.50926, -1.61115, -0.996332, 0.415257, 1.58194, 1.39572, -1.57378, -0.91954, 0.727094, 1.44472, 1.41835, -1.59739, -0.845346, 0.523154, 1.45321, 2.19338, -0.914252, 0.334916, -0.5506, -1.86933, 2.57602, -0.638128, -0.348559, -0.293426, -1.17852, 2.20113, -0.728433, 0.129067, -0.454997, -1.64669, -1.52328, -1.67794, -1.45506, -1.34934, -1.33349, -1.34512, 1
0.840309, -1.36332, -1.0451, 0.361983, 1.20636, 0.881318, -1.37468, -1.05322, 0.655289, 1.18801, 0.839339, -1.34547, -1.00076, 1.12033, 1.14184, 0.761287, -1.25359, -0.904067, 1.23738, 1.16342, 0.0741337, -0.666544, 0.79591, -0.600406, -0.991454, 0.117463, -0.906986, 0.762866, -0.740687, -1.37728, 0.402783, -0.901619, 0.729773, -0.675149, -1.20181, -0.98124, -1.29376, -1.25866, -1.19914, -1.17412, -1.16377, 0
-0.123669, -0.617308, -0.704515, 0.441624, -0.174934, -0.0879368, -0.672101, -0.758819, 0.0602005, -0.138072, -0.0452378, -0.744796, -0.840119, -0.520855, 0.00963516, -0.0352627, -0.716479, -0.7976, -0.798879, 0.182061, -0.303731, -0.896921, 0.606533, -0.630211, -0.826485, -0.198403, -0.995313, 0.623994, -0.747494, -0.926696, 0.170037, -0.863737, 0.678078, -0.651381, -0.741047, 0.414677, -0.161181, -0.465522, -0.499116, -0.495907, -0.53079, 1
-0.617278, 0.911774, 1.06511, -0.601705, -0.870224, -0.621046, 0.900629, 1.14316, -0.656909, -0.834291, -0.604054, 0.848025, 0.890264, -0.672251, -0.781757, -0.584374, 0.809154, 0.475437, -0.5513, -0.701477, -0.123789, 0.542804, -0.424792, 0.261082, 0.87972, -0.0455077, 0.284581, -0.333127, 0.153125, 0.721147, -0.114414, 0.488921, -0.415556, 0.283191, 0.834441, 0.726994, 1.03055, 1.14105, 1.16319, 1.17982, 1.19565, 0
-0.628652, 0.678788, 0.0578317, -0.542324, -0.525613, -0.640866, 0.698858, 0.0982518, -0.541465, -0.523674, -0.63307, 0.712681, 0.134094, -0.483853, -0.584714, -0.624724, 0.747474, 0.269748, -0.541365, -0.770503, 0.745525, -0.0361322, 0.0358125, -0.193435, 0.524383, 0.362133, 0.337485, -0.117443, 0.0166319, 0.815871, 0.472429, 0.0894263, 0.168398, -0.200102, 0.643365, 0.565493, 0.453838, 0.328399, 0.237134, 0.181461, 0.150356, 1
-0.593649, 0.744546, 0.639727, -0.565653, -0.930874, -0.598557, 0.748174, 0.704185, -0.610511, -0.932373, -0.589191, 0.739928, 0.65373, -0.661076, -0.8793, -0.583844, 0.745155, 0.414247, -0.609631, -0.820009, -0.553529, 0.234056, 0.00662682, -0.0607001, 0.704515, -0.793372, 0.166888, -0.0607104, -0.0429089, 0.667054, -0.594059, 0.321743, -0.151266, 0.0313148, 0.720877, 0.863397, 0.978531, 1.00971, 0.970295, 0.992004, 0.992134, 1
-0.497886, 0.239243, 0.0037382, -0.359034, -0.766245, -0.492199, 0.207428, 0.0323041, -0.480445, -0.739938, -0.473928, 0.125358, -0.145829, -0.695989, -0.660717, -0.453708, 0.0655877, -0.363832, -0.645734, -0.515518, 0.24424, -0.308479, 0.731442, -0.432198, 0.178803, 0.135344, -0.5718, 0.799119, -0.601955, -0.0757728, 0.443163, -0.379734, 0.758909, -0.487051, 0.132505, 0.815691, 0.689872, 0.459055, 0.330828, 0.267449, 0.190167, 1
-0.632091, 0.798609, 0.362812, -0.597337, -0.555078, -0.641246, 0.808474, 0.376835, -0.601696, -0.533229, -0.63367, 0.81652, 0.381393, -0.523584, -0.5719, -0.629182, 0.863657, 0.508511, -0.513728, -0.75614, 1.0096, 0.296715, -0.541545, 0.258614, 0.65436, 0.46914, 0.659147, -0.605703, 0.505173, 0.943608, 0.642705, 0.432298, -0.417516, 0.310588, 0.799658, 0.569041, 0.495837, 0.416746, 0.359734, 0.308579, 0.277464, 1
-0.647243, 0.951864, 0.505673, -0.669522, -0.492459, -0.65405, 0.967226, 0.515827, -0.671241, -0.473098, -0.645754, 1.00173, 0.55182, -0.543764, -0.5304, -0.642146, 1.07998, 0.773611, -0.430949, -0.726694, 0.602495, 1.00736, -1.40218, 1.03299, 0.974693, -0.40762, 1.61523, -1.71634, 1.72615, 1.22982, -0.222021, 1.63742, -2.0155, 1.72624, 1.21715, 0.500265, 0.447271, 0.397925, 0.381923, 0.378964, 0.373787, 1
-0.352078, 0.336945, -0.044828, -0.566083, 0.210247, -0.369829, 0.358534, -0.0318845, -0.5511, 0.232926, -0.386221, 0.385021, 0.0119041, -0.436406, 0.178952, -0.420644, 0.450539, 0.14243, -0.381023, -0.00918543, 1.40031, 0.0211098, -0.637138, 0.208168, 0.220112, 1.12865, 0.582285, -1.15073, 0.568262, 0.651921, 1.07272, 0.200392, -0.594399, 0.202751, 0.456047, -0.251687, -0.165609, -0.152595, -0.159222, -0.165859, -0.172096, 0
0.077682, -0.721367, -0.75665, 0.176884, 0.456117, 0.131196, -0.772352, -0.788644, 0.207368, 0.520675, 0.136783, -0.813252, -0.850174, 0.405072, 0.629292, 0.0820499, -0.750073, -0.790683, 0.341513, 0.611291, -0.294106, -0.634599, 0.71535, -0.597717, -0.566582, -0.0992514, -0.905407, 0.681836, -0.738598, -0.864357, 0.290688, -0.849104, 0.696059, -0.651141, -0.745985, -0.386781, -0.602965, -0.726874, -0.718958, -0.686244, -0.659577, 0
-0.235565, -0.140311, -0.430649, -0.130826, -0.106078, -0.22363, -0.161911, -0.459315, -0.220422, -0.0501555, -0.227668, -0.20482, -0.595509, -0.260692, 0.0633289, -0.236274, -0.221312, -0.641236, -0.220922, 0.135604, -0.580356, -0.586783, 0.579186, -0.537467, -0.177883, -0.08162, -0.761047, 0.567962, -0.667473, -0.333077, -0.149547, -0.693211, 0.602295, -0.59113, -0.335766, 0.146908, 0.0444284, -0.134304, -0.190977, -0.216234, -0.209707, 0
0.247849, -0.643815, -0.720437, 0.275665, 0.391968, 0.281462, -0.662466, -0.738279, 0.137613, 0.435806, 0.257204, -0.684025, -0.788544, -0.0791113, 0.526652, 0.20446, -0.685794, -0.801398, -0.124099, 0.534299, 0.132145, -0.774331, 0.654629, -0.602275, -0.616728, 0.659647, -0.94011, 0.63353, -0.727614, -0.87817, 0.779449, -0.859799, 0.667393, -0.644714, -0.807125, -0.302982, -0.472039, -0.586903, -0.627473, -0.630051, -0.610541, 0
-0.684915, 1.0257, 0.623965, -0.624834, -0.930994, -0.692741, 1.03304, 0.627053, -0.634779, -0.93857, -0.680417, 1.06539, 0.79724, -0.589591, -1.01016, -0.663395, 1.0661, 0.952604, -0.607363, -1.07791, 0.352447, 0.597987, -0.257384, 0.198483, 0.943039, -0.114604, 0.820268, -0.149717, 0.3683, 1.06473, 0.0271568, 0.761867, -0.255975, 0.241582, 1.01943, 0.880009, 0.964868, 0.93994, 0.89945, 0.883787, 0.909085, 1
-0.652271, 0.846536, 0.358085, -0.568082, -0.899949, -0.664095, 0.863657, 0.360233, -0.579846, -0.966597, -0.65245, 0.885326, 0.542065, -0.597318, -1.01771, -0.63323, 0.863037, 0.472479, -0.599167, -0.947926, 0.261092, 0.299943, -0.0656478, -0.0517745, 0.778919, -0.00345827, 0.272357, -0.0610502, -0.0869774, 0.790583, 0.0850684, 0.360803, -0.10236, -0.0371117, 0.792162, 0.885047, 0.91926, 0.870054, 0.841628, 0.852453, 0.876791, 1
0.100171, -0.759648, -0.967237, 0.472359, 0.711522, 0.0579417, -0.713301, -0.963618, 0.647033, 0.677778, -0.0237283, -0.661446, -0.915222, 0.709253, 0.578417, -0.0831892, -0.619237, -0.853732, 0.404422, 0.459505, -0.437846, -0.790903, 0.644564, -0.620286, -0.61272, -0.128467, -0.922728, 0.617537, -0.740198, -0.67411, -0.0764525, -0.900429, 0.670892, -0.668912, -0.812102, -0.50969, -0.839809, -0.96036, -0.977481, -0.957781, -0.942009, 0
1.98426, -1.8521, -1.0683, 3.32452, 1.32831, 2.15469, -1.89167, -1.08637, 2.04589, 1.3941, 2.26862, -1.91038, -1.05799, 0.909355, 1.51435, 2.34631, -1.92771, -1.01314, 0.921019, 1.57431, -1.64124, -1.07746, 0.602905, -0.660896, -1.87343, -1.04841, -1.15932, 0.636398, -0.769713, -2.26212, -0.910194, -1.09421, 0.675299, -0.690702, -2.15656, -1.19432, -1.49143, -1.43956, -1.4035, -1.40183, -1.41654, 0
0.0646483, -0.826276, -0.874762, 0.835521, 0.160781, 0.0804007, -0.848065, -0.882128, 0.496517, 0.0906755, 0.0978422, -0.910125, -0.891674, -0.44935, 0.0756428, 0.128847, -0.972484, -0.905487, -0.610001, 0.250687, -2.38457, -0.921379, 0.63385, -0.645764, -0.925387, -1.91827, -1.03919, 0.658278, -0.757299, -1.18626, -2.70702, -0.921859, 0.708463, -0.672091, -0.934203, 0.120421, -0.44888, -0.707993, -0.773131, -0.797889, -0.8175, 1
-0.0439385, -0.83861, -1.02587, 0.662966, 0.757439, -0.0983817, -0.774381, -1.02313, 0.926127, 0.647043, -0.156923, -0.711092, -0.972174, 1.13707, 0.515377, -0.165239, -0.710742, -0.931534, 1.24534, 0.461454, -1.38622, -0.866646, 0.579226, -0.642505, -0.65394, -1.10852, -0.949025, 0.614049, -0.748593, -0.696499, -1.55053, -0.914972, 0.658228, -0.672681, -0.83783, -0.442014, -1.01324, -1.1196, -1.12074, -1.1102, -1.1116, 1
0.38769, -1.03102, -0.97996, 0.824647, 0.665104, 0.42893, -1.03941, -0.991884, 0.97987, 0.656938, 0.394997, -1.04796, -0.974353, 1.1212, 0.655509, 0.355246, -1.06227, -0.948056, 1.40477, 0.686414, -1.47906, -0.860908, 0.675609, -0.638497, -0.946896, -1.0778, -1.01005, 0.678827, -0.75637, -1.18095, -1.63867, -0.943168, 0.711622, -0.676699, -1.0712, -0.419834, -0.895901, -1.02018, -1.03529, -1.03869, -1.06202, 0
1.16718, -1.4649, -1.06238, 1.29118, 1.26294, 1.22161, -1.46735, -1.07531, 1.62964, 1.25779, 1.13287, -1.44238, -1.04252, 2.10253, 1.25076, 0.891284, -1.37731, -0.994773, 2.42267, 1.18308, -1.29087, -0.913513, 0.655049, -0.650222, -1.25027, -0.915972, -1.05331, 0.67442, -0.764426, -1.602, -1.52871, -1.00677, 0.703086, -0.686324, -1.45045, -1.06848, -1.35685, -1.30208, -1.26785, -1.27077, -1.27534, 0
0.63323, -1.14199, -1.00025, 0.704366, 0.855371, 0.678818, -1.13707, -1.01548, 0.948896, 0.852252, 0.648732, -1.10865, -0.986457, 1.2719, 0.861948, 0.49073, -1.03603, -0.925827, 1.24701, 0.778109, -1.86256, -0.85733, 0.692361, -0.63349, -0.992214, -1.40284, -0.976062, 0.7343, -0.746395, -1.24367, -2.14738, -0.951884, 0.723216, -0.678018, -1.19508, -0.526012, -1.07051, -1.1258, -1.13113, -1.12758, -1.12949, 0
-0.554998, 0.908485, 0.844287, -0.669532, -0.472838, -0.559246, 0.909435, 0.858809, -0.679228, -0.44848, -0.559176, 0.944168, 1.12599, -0.601855, -0.496727, -0.561005, 0.95899, 1.38607, -0.564863, -0.567602, -0.679138, 1.35563, -1.76857, 1.24956, 1.01519, -0.706574, 1.36478, -1.71773, 1.35949, 1.00617, -0.882378, 1.19391, -1.53307, 1.08678, 1.00556, 0.315326, 0.635919, 0.789943, 0.87836, 0.930155, 0.963438, 1
-0.435977, 0.151826, 0.491879, -0.444492, -0.69473, -0.424282, 0.120241, 0.420684, -0.605614, -0.677238, -0.420714, 0.0974521, -0.00764635, -0.703945, -0.560736, -0.426761, 0.132635, -0.145899, -0.683455, -0.457136, 0.458136, -0.174814, -0.0984817, -0.172835, 0.167708, 0.351638, -0.497536, 0.0869173, -0.456217, -0.0987616, 0.51032, -0.256494, 0.043109, -0.266569, 0.100271, 0.665174, 0.638468, 0.556248, 0.597467, 0.737759, 0.800338, 1
0.156793, -0.786635, -0.83712, 0.0398908, 0.864277, 0.180532, -0.792432, -0.842647, 0.16346, 0.882947, 0.182841, -0.775481, -0.824177, 0.343122, 0.951524, 0.152066, -0.730552, -0.779338, 0.415367, 0.902478, -0.141661, -0.688183, 0.432158, -0.545183, -0.576687, 0.271737, -0.7562, 0.28668, -0.573989, -0.608792, 0.145599, -0.75658, 0.393757, -0.540985, -0.717799, -0.794971, -0.975282, -1.00328, -0.965587, -0.953643, -0.938101, 0
-0.643115, 0.983998, 0.652181, -0.659867, -0.655289, -0.651181, 0.997851, 0.666164, -0.665904, -0.629182, -0.649022, 1.04841, 0.844247, -0.574029, -0.711562, -0.650881, 1.11607, 1.26689, -0.558926, -0.929925, 0.276815, 0.979401, -1.09169, 0.827695, 1.02074, -0.0952933, 1.35371, -1.4629, 1.32176, 1.14156, 0.161061, 1.09599, -1.27692, 0.990885, 1.05789, 0.627293, 0.645554, 0.647523, 0.669232, 0.707274, 0.726734, 1
-0.644854, 1.12944, 1.45934, -0.692561, -0.774881, -0.646343, 1.10945, 1.43578, -0.710582, -0.695719, -0.640336, 1.12126, 1.51267, -0.626863, -0.728104, -0.640666, 1.15948, 1.86606, -0.589311, -0.895482, 0.736819, 1.25941, -1.53313, 1.15898, 1.03282, 0.215595, 1.92699, -2.63097, 2.25785, 1.19222, 0.315326, 1.76444, -2.22365, 1.81726, 1.16944, 0.686824, 0.833942, 0.908025, 0.987886, 1.04913, 1.09257, 0
-0.620776, 0.847145, 0.527782, -0.642185, -0.628542, -0.628652, 0.852912, 0.535927, -0.646014, -0.600966, -0.628932, 0.894582, 0.65433, -0.554329, -0.677109, -0.630531, 0.947026, 0.991155, -0.543834, -0.892243, 0.533979, 0.539756, -0.743316, 0.360704, 0.762917, 0.114884, 1.21066, -1.73122, 1.19358, 1.00077, 0.159822, 0.933443, -1.22754, 0.797909, 0.932933, 0.616478, 0.584384, 0.534868, 0.547922, 0.553899, 0.562645, 1
-0.399235, 0.792172, 0.823927, -0.662096, -0.382753, -0.394976, 0.780308, 0.823557, -0.671691, -0.325771, -0.402053, 0.791972, 0.840718, -0.573779, -0.350478, -0.425002, 0.841348, 1.11636, -0.528121, -0.500725, 0.993364, 0.650372, -0.963198, 0.540835, 0.710153, 0.630491, 1.5294, -2.12981, 1.65529, 0.938681, 0.652371, 1.07523, -1.47804, 1.05106, 0.891993, 0.246069, 0.475987, 0.506002, 0.512909, 0.532149, 0.545333, 1
-0.614569, 0.911454, 0.507991, -0.635948, -0.567212, -0.621735, 0.913963, 0.536597, -0.640706, -0.538286, -0.61208, 0.922128, 0.548861, -0.540495, -0.564424, -0.607912, 0.949175, 0.615369, -0.44947, -0.622545, -0.699468, 0.642626, 0.276375, -0.0149525, 0.936812, -1.16586, 1.04979, 0.577487, 0.431559, 1.02044, -0.913923, 0.769573, 0.239013, 0.0899761, 0.989625, 0.458765, 0.696409, 0.752681, 0.726764, 0.678838, 0.658498, 1
-0.555338, 0.281632, -0.24595, -0.335186, -0.77559, -0.554878, 0.262442, -0.232056, -0.373487, -0.780708, -0.540775, 0.232626, -0.34796, -0.376326, -0.698148, -0.520105, 0.210427, -0.401683, -0.34764, -0.596438, 0.172556, -0.328719, 0.759218, -0.496207, 0.240273, 0.250867, -0.503563, 0.902418, -0.601655, 0.0329739, 0.618477, -0.46953, 0.770893, -0.57073, 0.0990114, 0.855151, 0.676509, 0.451229, 0.284501, 0.196334, 0.167328, 1
-0.700757, 1.31826, 1.73279, -0.675319, -1.05404, -0.704465, 1.29457, 1.72271, -0.706124, -0.996902, -0.684435, 1.25689, 1.52725, -0.649682, -0.977591, -0.666963, 1.24485, 1.39163, -0.585663, -0.988416, -0.106428, 1.1789, 0.147848, 0.451829, 1.24456, -0.952324, 1.30949, 0.638507, 0.783916, 1.21266, -0.553199, 1.31592, 0.26525, 0.61334, 1.27583, 0.871353, 1.22029, 1.40073, 1.4439, 1.40473, 1.36187, 1
-0.219752, -0.488091, -0.804156, -0.26394, 0.422163, -0.18361, -0.519286, -0.830603, -0.14245, 0.482933, -0.198013, -0.478946, -0.832253, 0.186449, 0.6122, -0.291817, -0.315056, -0.676199, 0.287389, 0.350069, -0.171256, -0.230457, 0.809564, -0.512319, -0.00731621, 0.688073, -0.526522, 0.887845, -0.649362, -0.329469, 0.473668, -0.650182, 0.760518, -0.631361, -0.320863, -0.283931, -0.661996, -0.739858, -0.802197, -0.828684, -0.847685, 0
-0.644924, 0.928805, 0.578797, -0.583334, -0.831273, -0.655559, 0.942219, 0.6535, -0.61217, -0.859909, -0.637448, 0.922818, 0.678598, -0.622585, -0.87862, -0.614779, 0.883617, 0.520915, -0.593949, -0.830463, -0.993764, 0.441394, 0.012484, 0.00905571, 0.903528, -0.768354, 0.30562, -0.0524644, -0.0199402, 0.81766, -0.805626, 0.36727, -0.0460674, -0.00456763, 0.840238, 0.715749, 0.96129, 0.991375, 0.947386, 0.931414, 0.941599, 0
-0.685584, 1.11425, 0.953483, -0.628572, -0.988846, -0.692971, 1.12177, 1.01394, -0.655959, -0.993953, -0.67376, 1.10871, 1.08827, -0.646543, -1.00297, -0.651811, 1.07207, 0.984628, -0.63318, -0.978281, -0.75585, 0.778339, -0.152065, 0.311768, 1.09433, -0.587512, 0.670602, -0.238813, 0.348809, 1.00749, -0.605933, 0.730383, -0.297234, 0.351338, 1.04811, 0.864327, 1.11927, 1.19631, 1.19238, 1.19349, 1.19864, 0
-0.660757, 0.909535, 0.53051, -0.614189, -0.847465, -0.671031, 0.933003, 0.596768, -0.626164, -0.894102, -0.662206, 0.965527, 0.701097, -0.583364, -0.962829, -0.641636, 0.934742, 0.686484, -0.569721, -0.979061, -0.441894, 0.675869, 0.151586, 0.14427, 1.0188, -0.159532, 0.649212, -0.380594, 0.337835, 0.912333, -0.257844, 0.605024, -0.209008, 0.176104, 0.938051, 0.801677, 0.910524, 0.946756, 0.921189, 0.914622, 0.891374, 1
