@relation oocytes_merluccius_nucleus_4d
@attribute f1 real [-0.744925, 7.3308]
@attribute f2 real [-2.4933, 1.68921]
@attribute f3 real [-1.1671, 3.67902]
@attribute f4 real [-0.748693, 8.49609]
@attribute f5 real [-1.52066, 3.11333]
@attribute f6 real [-0.749263, 7.04209]
@attribute f7 real [-2.48008, 1.68279]
@attribute f8 real [-1.18744, 3.55508]
@attribute f9 real [-0.774411, 8.21558]
@attribute f10 real [-1.51121, 3.17731]
@attribute f11 real [-0.723846, 7.11837]
@attribute f12 real [-2.46526, 1.6687]
@attribute f13 real [-1.13936, 3.78126]
@attribute f14 real [-1.00416, 8.15202]
@attribute f15 real [-1.42594, 3.20268]
@attribute f16 real [-0.699408, 7.30667]
@attribute f17 real [-2.48783, 1.67947]
@attribute f18 real [-1.09457, 3.87523]
@attribute f19 real [-1.95163, 9.0134]
@attribute f20 real [-1.35729, 3.30839]
@attribute f21 real [-2.92548, 2.35745]
@attribute f22 real [-1.13426, 4.53328]
@attribute f23 real [-6.51916, 1.32584]
@attribute f24 real [-0.666154, 6.35137]
@attribute f25 real [-2.52155, 1.79074]
@attribute f26 real [-3.56173, 3.23523]
@attribute f27 real [-1.18336, 3.73698]
@attribute f28 real [-6.40546, 1.69934]
@attribute f29 real [-0.772652, 5.98908]
@attribute f30 real [-2.66978, 1.61479]
@attribute f31 real [-3.29138, 2.34214]
@attribute f32 real [-1.12365, 4.08418]
@attribute f33 real [-6.6032, 1.1249]
@attribute f34 real [-0.69322, 6.35116]
@attribute f35 real [-2.55023, 1.80594]
@attribute f36 real [-3.8665, 1.2698]
@attribute f37 real [-2.32883, 1.81058]
@attribute f38 real [-1.88741, 2.1423]
@attribute f39 real [-1.76448, 2.33828]
@attribute f40 real [-1.73346, 2.41204]
@attribute f41 real [-1.72114, 2.44663]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41
@outputs clase
@data
-0.629542, 0.781398, 0.499566, -0.576238, -0.798309, -0.637608, 0.789543, 0.583624, -0.603625, -0.794781, -0.631921, 0.781697, 0.642585, -0.619607, -0.85717, -0.617158, 0.749843, 0.529131, -0.610731, -0.888925, 0.288489, 0.168098, -0.266539, -0.0366919, 0.589242, 0.124419, 0.417166, -0.524633, 0.12317, 0.7557, 0.0439286, 0.235525, -0.252766, -0.0143528, 0.664145, 0.766455, 0.802347, 0.743076, 0.737619, 0.730752, 0.747004, 1
-0.175054, -0.349449, -0.717799, -0.175654, 0.508181, -0.190337, -0.308459, -0.706344, -0.0935542, 0.453418, -0.205849, -0.272107, -0.636499, -0.0696059, 0.357215, -0.206399, -0.28544, -0.575528, -0.381843, 0.217823, 1.58435, -0.715839, 0.151636, -0.345041, -0.660876, 1.19253, -0.462993, 0.0543233, -0.402603, 0.0142331, 1.13913, -0.604134, 0.232206, -0.415057, -0.340703, -0.341253, -0.680747, -0.747104, -0.75472, -0.760518, -0.763596, 1
-0.401134, -0.0233286, -0.599257, -0.303751, 0.180312, -0.437556, 0.0396306, -0.562355, -0.255075, 0.0767923, -0.468041, 0.105248, -0.448431, -0.258483, -0.103989, -0.474678, 0.119111, -0.444682, -0.256734, -0.20486, 1.46735, -0.545093, 0.16283, -0.430439, -0.243411, 0.984508, -0.32658, 0.256554, -0.44925, 0.303591, 1.00571, -0.494318, 0.312027, -0.478326, -0.0427392, -0.0517847, -0.266249, -0.366471, -0.393407, -0.381113, -0.34631, 1
0.222931, -0.890374, -0.978481, 0.558357, 0.77627, 0.154704, -0.83693, -0.983169, 0.770853, 0.648442, 0.0707454, -0.790673, -0.935062, 0.809973, 0.49049, 0.0661676, -0.814681, -0.901509, 0.671171, 0.496097, 1.10925, -0.89932, 0.522674, -0.636488, -0.873382, 1.60335, -0.906216, 0.506952, -0.729143, -0.731182, 1.30693, -0.904797, 0.590471, -0.660676, -0.950265, -0.506102, -1.02313, -1.0947, -1.08922, -1.08675, -1.10289, 1
-0.493628, 0.705415, 0.467921, -0.649092, -0.30536, -0.501474, 0.730013, 0.499205, -0.651451, -0.341413, -0.51063, 0.786865, 0.684555, -0.556597, -0.419765, -0.523694, 0.818679, 0.758978, -0.456287, -0.493248, 1.16076, 0.909705, -1.50609, 0.841868, 0.67488, 0.6741, 1.25727, -1.34271, 1.04666, 0.952114, 0.661626, 0.842977, -0.993274, 0.562405, 0.833462, 0.231017, 0.392418, 0.522184, 0.57213, 0.603165, 0.609801, 1
-0.575009, 0.750992, 0.548961, -0.57089, -0.609382, -0.576827, 0.737009, 0.582195, -0.599637, -0.588792, -0.563434, 0.699208, 0.325101, -0.540146, -0.525473, -0.555928, 0.698328, 0.196834, -0.457366, -0.523094, 0.57264, 0.503194, -0.150556, 0.06161, 0.843997, 0.365191, 0.193125, 0.229068, -0.0882168, 0.682436, 0.770193, 0.20413, -0.0697857, -0.0682864, 0.666833, 0.523434, 0.723976, 0.788944, 0.75585, 0.727004, 0.706294, 0
-0.643835, 0.861678, 0.287399, -0.603344, -0.626913, -0.649402, 0.870244, 0.300473, -0.602505, -0.604984, -0.634369, 0.862288, 0.223181, -0.486462, -0.568602, -0.622855, 0.873592, 0.194515, -0.350338, -0.586433, 0.258174, 0.220532, -0.350188, 0.10267, 0.655579, -0.609222, 0.929395, -0.613959, 0.644555, 1.0264, -0.352138, 0.831993, -0.781088, 0.516997, 0.972564, 0.588932, 0.650991, 0.584124, 0.520175, 0.493898, 0.48956, 1
1.31648, -1.23206, -1.0049, -0.175284, 2.30608, 1.24158, -1.18631, -1.0169, 0.00962527, 2.31415, 1.21723, -1.13174, -0.916911, 0.372378, 2.25046, 1.08441, -1.03467, -0.785306, 0.583534, 2.07786, 1.70597, -0.894722, 0.435187, -0.605913, -1.22926, 1.84328, -0.217793, -0.0637888, -0.436626, -0.579046, 1.39058, -0.664015, 0.336495, -0.543984, -0.702356, -2.65835, -1.80284, -1.48294, -1.39527, -1.38037, -1.37198, 1
-0.525583, 0.49025, -0.191836, -0.502074, -0.323452, -0.538856, 0.516357, -0.151686, -0.485812, -0.372778, -0.540155, 0.55072, -0.114404, -0.403692, -0.419665, -0.534788, 0.585253, -0.0767025, -0.358205, -0.457806, 0.504433, 0.212746, 0.159472, -0.206939, 0.704415, 0.14398, 0.00157922, 0.544483, -0.307899, 0.570461, 0.485402, -0.0929345, 0.278214, -0.351258, 0.476826, 0.312977, 0.379205, 0.310298, 0.249488, 0.237284, 0.229058, 0
-0.637868, 0.863857, 0.241632, -0.610531, -0.647673, -0.650042, 0.887406, 0.240832, -0.605913, -0.715979, -0.645424, 0.949045, 0.494598, -0.538706, -0.788544, -0.635959, 0.967516, 0.644644, -0.519566, -0.841028, 0.12293, 0.801468, -0.34637, 0.249648, 1.01356, -0.304331, 0.630271, 0.0606902, 0.155474, 0.949985, -0.0909454, 0.606893, -0.170616, 0.105648, 0.937821, 0.605633, 0.717619, 0.713221, 0.697828, 0.698098, 0.71465, 1
3.28347, -1.29095, -0.722736, -0.436096, 2.03186, 3.39846, -1.29077, -0.728243, -0.352847, 2.0766, 3.32502, -1.26155, -0.622655, -0.132015, 2.03542, 3.11725, -1.22208, -0.537517, 0.0763027, 1.94618, 1.88296, -0.606693, 0.159872, -0.421034, -0.867925, 2.10864, 0.229508, -0.517117, -0.128137, -0.830363, 1.83206, -0.365191, -0.0465671, -0.317594, -0.762907, -2.4075, -1.5037, -1.19628, -1.10969, -1.10379, -1.10621, 1
1.57119, -1.62265, -0.963858, 0.133645, 1.64829, 1.50926, -1.61115, -0.996332, 0.415257, 1.58194, 1.39572, -1.57378, -0.91954, 0.727094, 1.44472, 1.41835, -1.59739, -0.845346, 0.523154, 1.45321, 2.19338, -0.914252, 0.334916, -0.5506, -1.86933, 2.57602, -0.638128, -0.348559, -0.293426, -1.17852, 2.20113, -0.728433, 0.129067, -0.454997, -1.64669, -1.52328, -1.67794, -1.45506, -1.34934, -1.33349, -1.34512, 1
-0.565383, 0.354516, -0.452339, -0.377795, -0.349389, -0.586423, 0.402583, -0.398585, -0.352737, -0.435267, -0.582675, 0.425512, -0.358545, -0.307569, -0.491, -0.566413, 0.412318, -0.389439, -0.212666, -0.471829, -0.205469, -0.344671, 0.635099, -0.46983, 0.283431, -0.779388, -0.243131, 0.624234, -0.465742, 0.473148, -0.0799708, -0.271587, 0.652521, -0.483043, 0.38746, 0.432308, 0.294096, 0.126748, 0.0301752, 0.0155924, 0.0252976, 1
0.840309, -1.36332, -1.0451, 0.361983, 1.20636, 0.881318, -1.37468, -1.05322, 0.655289, 1.18801, 0.839339, -1.34547, -1.00076, 1.12033, 1.14184, 0.761287, -1.25359, -0.904067, 1.23738, 1.16342, 0.0741337, -0.666544, 0.79591, -0.600406, -0.991454, 0.117463, -0.906986, 0.762866, -0.740687, -1.37728, 0.402783, -0.901619, 0.729773, -0.675149, -1.20181, -0.98124, -1.29376, -1.25866, -1.19914, -1.17412, -1.16377, 0
-0.123669, -0.617308, -0.704515, 0.441624, -0.174934, -0.0879368, -0.672101, -0.758819, 0.0602005, -0.138072, -0.0452378, -0.744796, -0.840119, -0.520855, 0.00963516, -0.0352627, -0.716479, -0.7976, -0.798879, 0.182061, -0.303731, -0.896921, 0.606533, -0.630211, -0.826485, -0.198403, -0.995313, 0.623994, -0.747494, -0.926696, 0.170037, -0.863737, 0.678078, -0.651381, -0.741047, 0.414677, -0.161181, -0.465522, -0.499116, -0.495907, -0.53079, 1
-0.474668, 0.193495, -0.303561, -0.587062, 0.210047, -0.478566, 0.215355, -0.303462, -0.559596, 0.202321, -0.479835, 0.301322, -0.174565, -0.403842, 0.115483, -0.514608, 0.481394, 0.156693, -0.32682, -0.140961, -0.627313, 0.0966928, -0.189237, 0.257204, 0.546483, -1.00955, 0.77554, -0.590391, 0.473578, 0.63263, -0.805895, 0.616448, -0.438965, 0.341123, 0.708763, -0.0634489, -0.341493, -0.375776, -0.316435, -0.273666, -0.216514, 1
-0.602995, 0.600336, -0.145459, -0.55009, -0.288209, -0.619307, 0.642405, -0.109367, -0.53182, -0.313487, -0.619547, 0.699098, 0.0194304, -0.439675, -0.433728, -0.618827, 0.759788, 0.255435, -0.480345, -0.661176, -0.195584, 0.069716, -0.177663, -0.0843386, 0.554879, -0.361253, 0.413637, -0.406101, 0.136393, 0.819439, -0.415566, 0.139222, -0.0832092, -0.1013, 0.638467, 0.32767, 0.213526, 0.113874, 0.0675169, 0.0538436, 0.0543434, 0
