@relation blood
@attribute f1 real [-1.17433, 7.96667]
@attribute f2 real [-0.773158, 7.61825]
@attribute f3 real [-0.773158, 7.61825]
@attribute f4 real [-1.3243, 2.61388]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4
@outputs clase
@data
-0.680224, -0.601905, -0.601905, 0.726838, 0
0.555046, -0.773158, -0.773158, -0.832027, 0
0.555046, -0.773158, -0.773158, -0.832027, 0
0.555046, -0.773158, -0.773158, -0.832027, 0
0.555046, -0.773158, -0.773158, -0.832027, 0
1.41973, -0.430651, -0.430651, -0.339754, 0
1.41973, -0.430651, -0.430651, -0.339754, 1
1.04915, -0.601905, -0.601905, -0.462822, 0
1.66679, -0.088145, -0.088145, -0.0525947, 0
0.8021, -0.773158, -0.773158, -0.749982, 0
0.8021, -0.773158, -0.773158, -0.749982, 0
0.8021, -0.773158, -0.773158, -0.749982, 0
0.8021, -0.773158, -0.773158, -0.749982, 0
0.8021, -0.773158, -0.773158, -0.749982, 0
0.8021, -0.773158, -0.773158, -0.749982, 0
0.555046, -0.259398, -0.259398, 0.931951, 0
0.555046, -0.088145, -0.088145, 1.62934, 0
0.555046, -0.259398, -0.259398, 1.21911, 0
0.555046, -0.430651, -0.430651, 0.726838, 0
1.66679, 0.425615, 0.425615, 1.21911, 0
1.41973, -0.773158, -0.773158, -0.544868, 0
1.41973, -0.773158, -0.773158, -0.544868, 0
1.41973, -0.088145, -0.088145, 1.05502, 0
0.555046, -0.430651, -0.430651, 1.99854, 0
2.03737, -0.088145, -0.088145, 0.603769, 1
1.66679, -0.773158, -0.773158, -0.462822, 0
1.66679, -0.773158, -0.773158, -0.462822, 0
1.66679, -0.773158, -0.773158, -0.462822, 0
1.66679, -0.773158, -0.773158, -0.462822, 0
1.41973, -0.430651, -0.430651, 1.46525, 0
3.51969, -0.773158, -0.773158, 0.152519, 0
3.51969, -0.773158, -0.773158, 0.152519, 0
7.96667, -0.773158, -0.773158, 1.62934, 0
-0.43317, 2.82316, 2.82316, -0.257708, 1
-1.17433, 3.50817, 3.50817, 1.71138, 1
-0.803751, 2.65191, 2.65191, 0.31661, 1
-0.927278, 0.939374, 0.939374, -0.462822, 0
-0.680224, -0.259398, -0.259398, -1.24225, 1
-0.680224, 4.70694, 4.70694, 2.61388, 1
-0.680224, 0.768121, 0.768121, -0.257708, 1
-0.927278, 0.939374, 0.939374, 0.275587, 1
-0.680224, 0.596868, 0.596868, -0.257708, 0
-0.927278, 1.62439, 1.62439, 1.21911, 0
-0.556697, 3.16567, 3.16567, 1.83445, 0
-0.927278, 0.0831082, 0.0831082, -0.503845, 1
-0.927278, -0.259398, -0.259398, -0.832027, 0
-0.927278, 0.0831082, 0.0831082, -0.339754, 1
-0.927278, 0.425615, 0.425615, 0.152519, 1
-0.680224, -0.259398, -0.259398, -0.749982, 0
-0.927278, 0.596868, 0.596868, 1.67036, 0
-0.680224, 0.0831082, 0.0831082, 0.152519, 1
-0.927278, -0.773158, -0.773158, -1.3243, 1
-0.927278, -0.773158, -0.773158, -1.3243, 1
-0.927278, -0.773158, -0.773158, -1.3243, 0
-0.927278, -0.430651, -0.430651, -0.503845, 0
-0.0625892, -0.430651, -0.430651, -0.832027, 0
-0.680224, -0.601905, -0.601905, -0.87305, 0
-0.680224, -0.773158, -0.773158, -1.24225, 0
-0.680224, -0.773158, -0.773158, -1.24225, 1
-0.680224, -0.773158, -0.773158, -1.24225, 0
-0.680224, -0.773158, -0.773158, -1.24225, 0
0.184465, 0.0831082, 0.0831082, -0.257708, 0
0.431519, -0.430651, -0.430651, -0.832027, 1
-0.0625892, 0.596868, 0.596868, 0.808883, 0
0.184465, -0.601905, -0.601905, -0.955095, 0
-0.927278, -0.601905, -0.601905, -0.503845, 0
-0.43317, -0.430651, -0.430651, -0.339754, 0
-0.680224, -0.088145, -0.088145, 0.972974, 0
-0.309643, 0.596868, 0.596868, 2.24468, 1
0.0609378, -0.088145, -0.088145, 0.152519, 0
0.555046, -0.601905, -0.601905, -0.832027, 0
0.8021, -0.088145, -0.088145, -0.298731, 0
-0.680224, -0.601905, -0.601905, -0.175663, 0
0.184465, -0.773158, -0.773158, -0.955095, 1
-0.927278, -0.430651, -0.430651, 1.75241, 0
0.8021, 1.62439, 1.62439, 2.16263, 0
0.8021, -0.430651, -0.430651, -0.462822, 0
1.41973, 0.254361, 0.254361, 0.152519, 0
0.8021, 0.0831082, 0.0831082, 0.644792, 0
0.555046, -0.773158, -0.773158, -0.832027, 0
0.555046, -0.773158, -0.773158, -0.832027, 0
0.555046, -0.773158, -0.773158, -0.832027, 0
0.555046, -0.430651, -0.430651, 0.0294508, 0
0.8021, 0.254361, 0.254361, 1.21911, 0
0.8021, -0.773158, -0.773158, -0.749982, 0
0.8021, -0.773158, -0.773158, -0.749982, 0
0.8021, -0.259398, -0.259398, 0.972974, 0
0.8021, -0.088145, -0.088145, 1.50627, 0
1.41973, -0.430651, -0.430651, 0.0294508, 0
1.41973, -0.430651, -0.430651, 0.152519, 0
1.66679, -0.430651, -0.430651, 0.0294508, 0
1.91384, 0.0831082, 0.0831082, 0.644792, 0
1.41973, -0.773158, -0.773158, -0.544868, 0
0.555046, -0.430651, -0.430651, 1.83445, 0
1.66679, -0.773158, -0.773158, -0.462822, 0
1.66679, -0.773158, -0.773158, -0.462822, 0
1.66679, -0.773158, -0.773158, -0.462822, 0
1.41973, -0.601905, -0.601905, 0.726838, 0
