@relation blood
@attribute f1 real [-1.17433, 7.96667]
@attribute f2 real [-0.773158, 7.61825]
@attribute f3 real [-0.773158, 7.61825]
@attribute f4 real [-1.3243, 2.61388]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4
@outputs clase
@data
-0.680224, -0.773158, -0.773158, -1.24225, 0
-0.680224, -0.773158, -0.773158, -1.24225, 0
-0.680224, -0.773158, -0.773158, -1.24225, 1
-0.680224, -0.773158, -0.773158, -1.24225, 1
0.555046, 0.254361, 0.254361, -0.339754, 0
0.184465, -0.430651, -0.430651, -0.791004, 0
-0.186116, 0.596868, 0.596868, 0.972974, 0
-0.186116, 0.425615, 0.425615, 0.726838, 1
0.184465, -0.601905, -0.601905, -0.955095, 0
0.184465, -0.601905, -0.601905, -0.955095, 0
0.184465, 0.425615, 0.425615, 0.275587, 1
0.307992, 1.28188, 1.28188, 1.014, 0
0.8021, 0.425615, 0.425615, -0.257708, 0
-0.680224, -0.430651, -0.430651, -0.257708, 0
0.307992, 1.11063, 1.11063, 0.972974, 0
-0.680224, -0.088145, -0.088145, 0.972974, 0
-0.803751, -0.601905, -0.601905, -0.462822, 0
0.184465, 0.425615, 0.425615, 0.480701, 0
0.431519, -0.259398, -0.259398, -0.544868, 0
-0.680224, -0.088145, -0.088145, 0.972974, 0
0.555046, 1.28188, 1.28188, 0.931951, 0
0.184465, 0.425615, 0.425615, 0.562747, 0
0.555046, 1.79564, 1.79564, 1.46525, 0
0.555046, -0.259398, -0.259398, -0.503845, 1
0.184465, -0.088145, -0.088145, 0.0294508, 0
0.555046, -0.088145, -0.088145, -0.257708, 0
0.555046, -0.601905, -0.601905, -0.832027, 0
-0.680224, -0.601905, -0.601905, -0.216686, 0
0.184465, -0.601905, -0.601905, -0.708959, 0
0.555046, -0.259398, -0.259398, -0.339754, 0
-0.0625892, -0.088145, -0.088145, 0.685815, 1
0.8021, 0.254361, 0.254361, 0.152519, 0
0.555046, -0.259398, -0.259398, -0.257708, 1
0.8021, 0.254361, 0.254361, 0.193542, 0
0.8021, 0.0831082, 0.0831082, 0.0294508, 0
0.184465, -0.430651, -0.430651, -0.257708, 0
0.184465, -0.773158, -0.773158, -0.955095, 0
0.184465, -0.773158, -0.773158, -0.955095, 0
0.184465, -0.773158, -0.773158, -0.955095, 0
0.184465, -0.601905, -0.601905, -0.544868, 0
0.8021, 0.0831082, 0.0831082, 0.234565, 0
0.555046, 0.0831082, 0.0831082, 0.685815, 0
1.41973, 1.28188, 1.28188, 0.931951, 0
0.184465, 0.0831082, 0.0831082, 1.50627, 0
0.8021, -0.088145, -0.088145, 0.234565, 1
0.555046, -0.773158, -0.773158, -0.832027, 0
0.555046, 0.254361, 0.254361, 1.58832, 0
0.8021, -0.259398, -0.259398, 0.234565, 0
1.66679, 0.425615, 0.425615, 0.480701, 0
0.8021, -0.430651, -0.430651, -0.0115719, 0
0.8021, -0.773158, -0.773158, -0.749982, 0
1.41973, -0.601905, -0.601905, -0.462822, 0
0.8021, -0.088145, -0.088145, 1.05502, 0
0.555046, -0.601905, -0.601905, 0.0294508, 0
1.41973, -0.601905, -0.601905, -0.380777, 0
1.66679, 1.45313, 1.45313, 2.40877, 0
0.8021, -0.430651, -0.430651, 0.480701, 0
1.66679, -0.601905, -0.601905, -0.339754, 0
1.41973, -0.773158, -0.773158, -0.544868, 0
1.41973, -0.773158, -0.773158, -0.544868, 0
1.41973, -0.773158, -0.773158, -0.544868, 0
1.41973, -0.259398, -0.259398, 0.726838, 0
0.184465, -0.601905, -0.601905, 1.46525, 0
1.66679, -0.088145, -0.088145, 0.972974, 0
1.41973, -0.601905, -0.601905, 0.0294508, 0
1.66679, 0.0831082, 0.0831082, 1.46525, 0
1.66679, -0.773158, -0.773158, -0.462822, 0
1.66679, -0.773158, -0.773158, -0.462822, 0
1.66679, -0.773158, -0.773158, -0.462822, 0
1.41973, -0.430651, -0.430651, 1.21911, 0
0.8021, -0.601905, -0.601905, 1.46525, 0
1.66679, -0.430651, -0.430651, 2.24468, 0
-0.927278, 6.59073, 6.59073, 2.61388, 0
-0.927278, 1.28188, 1.28188, -0.0936174, 1
-0.803751, 1.45313, 1.45313, 0.0294508, 0
-0.680224, 0.0831082, 0.0831082, -0.832027, 0
-0.803751, -0.088145, -0.088145, -0.914073, 1
-1.05081, 0.768121, 0.768121, 0.357633, 1
-0.927278, -0.259398, -0.259398, -0.955095, 0
-0.927278, -0.088145, -0.088145, -0.749982, 1
-0.680224, -0.088145, -0.088145, -0.749982, 1
-0.680224, -0.088145, -0.088145, -0.749982, 1
-0.927278, 0.254361, 0.254361, -0.0936174, 1
-0.927278, -0.601905, -0.601905, -1.24225, 1
-0.927278, 0.0831082, 0.0831082, -0.257708, 1
-0.680224, -0.601905, -0.601905, -1.24225, 1
-1.05081, 1.45313, 1.45313, 2.49082, 0
-0.680224, 0.0831082, 0.0831082, -0.257708, 1
-0.556697, 0.0831082, 0.0831082, -0.257708, 0
-0.680224, 0.0831082, 0.0831082, -0.175663, 0
-0.680224, 0.596868, 0.596868, 0.726838, 0
-0.680224, 1.45313, 1.45313, 2.12161, 0
-0.680224, 0.596868, 0.596868, 0.849906, 0
-0.927278, -0.601905, -0.601905, -0.955095, 1
-0.927278, -0.601905, -0.601905, -0.955095, 0
-0.927278, -0.601905, -0.601905, -0.955095, 1
-0.0625892, 0.596868, 0.596868, 0.152519, 0
-0.927278, -0.773158, -0.773158, -1.3243, 0
-0.927278, -0.773158, -0.773158, -1.3243, 0
-0.927278, -0.773158, -0.773158, -1.3243, 0
0.184465, 0.939374, 0.939374, 0.152519, 0
-0.556697, 0.939374, 0.939374, 1.67036, 0
-0.803751, -0.088145, -0.088145, 0.152519, 0
-0.680224, 0.0831082, 0.0831082, 0.357633, 0
-0.927278, -0.601905, -0.601905, -0.832027, 0
-0.680224, 0.0831082, 0.0831082, 0.480701, 0
0.555046, 0.425615, 0.425615, -0.339754, 0
-0.680224, 0.939374, 0.939374, 2.49082, 0
-0.680224, -0.773158, -0.773158, -1.24225, 0
-0.680224, -0.773158, -0.773158, -1.24225, 0
0.307992, 1.62439, 1.62439, 1.50627, 0
0.431519, -0.430651, -0.430651, -0.749982, 0
0.184465, 0.0831082, 0.0831082, 0.275587, 0
0.555046, -0.601905, -0.601905, -0.832027, 0
0.184465, -0.430651, -0.430651, -0.462822, 0
0.555046, 0.425615, 0.425615, 0.644792, 0
0.678573, -0.088145, -0.088145, -0.0525947, 0
0.184465, -0.773158, -0.773158, -0.955095, 0
0.8021, -0.259398, -0.259398, -0.257708, 0
0.8021, 0.768121, 0.768121, 1.13707, 0
1.66679, 2.3094, 2.3094, 1.13707, 0
0.184465, -0.430651, -0.430651, 0.111496, 0
0.555046, -0.773158, -0.773158, -0.832027, 0
0.555046, -0.430651, -0.430651, 0.0294508, 0
1.41973, -0.601905, -0.601905, -0.544868, 0
0.184465, -0.601905, -0.601905, 0.152519, 1
0.555046, -0.601905, -0.601905, 0.0294508, 1
0.8021, 0.0831082, 0.0831082, 1.9165, 0
1.41973, -0.773158, -0.773158, -0.544868, 0
1.41973, -0.601905, -0.601905, -0.0525947, 0
1.66679, -0.773158, -0.773158, -0.462822, 1
1.66679, -0.773158, -0.773158, -0.462822, 0
1.66679, -0.259398, -0.259398, 0.726838, 0
1.66679, -0.601905, -0.601905, 0.152519, 0
