@relation blood
@attribute f1 real [-1.17433, 7.96667]
@attribute f2 real [-0.773158, 7.61825]
@attribute f3 real [-0.773158, 7.61825]
@attribute f4 real [-1.3243, 2.61388]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4
@outputs clase
@data
0.8021, 0.254361, 0.254361, 2.40877, 0
1.04915, 0.425615, 0.425615, 2.49082, 0
0.184465, -0.430651, -0.430651, 1.71138, 0
0.184465, -0.430651, -0.430651, 1.71138, 0
1.66679, 1.11063, 1.11063, 2.12161, 0
1.41973, -0.430651, -0.430651, 0.0294508, 0
1.66679, -0.601905, -0.601905, -0.257708, 0
1.41973, -0.773158, -0.773158, -0.544868, 0
1.41973, -0.773158, -0.773158, -0.544868, 0
1.41973, -0.773158, -0.773158, -0.544868, 0
1.66679, -0.430651, -0.430651, 0.234565, 0
1.66679, -0.430651, -0.430651, 0.275587, 0
1.66679, -0.259398, -0.259398, 0.76786, 0
1.41973, -0.601905, -0.601905, 0.275587, 0
3.14911, -0.430651, -0.430651, 1.21911, 0
-0.927278, 6.41948, 6.41948, 2.12161, 1
-0.927278, 2.65191, 2.65191, 0.726838, 1
-0.680224, 1.79564, 1.79564, 0.152519, 1
-0.927278, 0.939374, 0.939374, 0.234565, 1
-0.927278, 0.0831082, 0.0831082, -0.339754, 0
-0.680224, 1.79564, 1.79564, 1.46525, 1
-0.309643, 1.45313, 1.45313, 0.562747, 0
-0.927278, -0.430651, -0.430651, -0.955095, 0
-0.680224, 0.254361, 0.254361, -0.0936174, 1
-0.927278, 0.0831082, 0.0831082, 0.0294508, 1
-0.927278, -0.430651, -0.430651, -0.832027, 0
-0.680224, -0.259398, -0.259398, -0.667936, 0
-0.803751, 0.425615, 0.425615, 0.644792, 0
-0.680224, 0.939374, 0.939374, 1.21911, 1
-0.309643, 0.768121, 0.768121, 0.521724, 0
-0.680224, 0.0831082, 0.0831082, 0.0294508, 0
-0.680224, 0.0831082, 0.0831082, 0.0294508, 1
-0.927278, 0.0831082, 0.0831082, 0.521724, 0
-0.680224, -0.601905, -0.601905, -1.03714, 0
-0.803751, -0.259398, -0.259398, -0.216686, 1
0.184465, -0.088145, -0.088145, -0.667936, 0
-0.927278, -0.430651, -0.430651, -0.544868, 0
-0.927278, -0.773158, -0.773158, -1.3243, 0
-0.927278, -0.773158, -0.773158, -1.3243, 0
-0.0625892, 0.939374, 0.939374, 0.603769, 1
-0.927278, -0.430651, -0.430651, -0.421799, 0
0.307992, 0.939374, 0.939374, 0.193542, 0
-0.927278, 0.254361, 0.254361, 1.75241, 0
-0.927278, 0.254361, 0.254361, 1.75241, 0
-0.680224, -0.773158, -0.773158, -1.24225, 0
-0.680224, -0.773158, -0.773158, -1.24225, 0
-0.680224, -0.773158, -0.773158, -1.24225, 1
-0.680224, -0.259398, -0.259398, -0.0115719, 1
-0.309643, -0.088145, -0.088145, 0.0294508, 0
-0.309643, 0.939374, 0.939374, 2.24468, 0
-0.309643, -0.088145, -0.088145, 0.726838, 0
0.555046, -0.601905, -0.601905, -0.832027, 1
-0.0625892, -0.773158, -0.773158, -1.03714, 0
0.555046, -0.259398, -0.259398, -0.339754, 0
0.555046, -0.430651, -0.430651, -0.544868, 0
-0.680224, -0.601905, -0.601905, -0.13464, 0
0.184465, -0.430651, -0.430651, -0.339754, 0
0.8021, -0.430651, -0.430651, -0.544868, 0
0.184465, 0.425615, 0.425615, 1.54729, 0
-0.927278, -0.430651, -0.430651, 1.67036, 1
0.8021, 1.45313, 1.45313, 1.99854, 0
0.555046, -0.430651, -0.430651, -0.339754, 0
0.184465, 0.254361, 0.254361, 1.67036, 0
0.8021, -0.259398, -0.259398, -0.0525947, 0
0.431519, 0.254361, 0.254361, 1.71138, 0
0.555046, -0.773158, -0.773158, -0.832027, 0
0.555046, -0.601905, -0.601905, -0.216686, 0
0.184465, -0.259398, -0.259398, 1.62934, 0
1.41973, 0.0831082, 0.0831082, 0.562747, 0
1.66679, -0.601905, -0.601905, -0.462822, 0
1.66679, 0.425615, 0.425615, 1.42422, 0
1.66679, -0.601905, -0.601905, -0.257708, 0
1.41973, -0.773158, -0.773158, -0.544868, 0
1.66679, 0.254361, 0.254361, 2.20366, 0
3.64322, -0.773158, -0.773158, 0.193542, 0
7.71961, -0.773158, -0.773158, 1.54729, 0
