@relation abalone
@attribute f1 real [-1.15421, 1.26179]
@attribute f2 real [-3.73871, 2.42319]
@attribute f3 real [-3.55584, 2.43973]
@attribute f4 real [-3.33555, 23.6805]
@attribute f5 real [-1.68589, 4.07178]
@attribute f6 real [-1.61454, 5.08478]
@attribute f7 real [-1.64298, 5.28587]
@attribute f8 real [-1.70493, 5.50398]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4, f5, f6, f7, f8
@outputs clase
@data
-1.15421, -0.532855, -0.583246, -0.466597, -0.639782, -0.609865, -0.662264, -0.591446, 1
0.0537917, 0.674544, 0.928243, 1.08742, 0.590873, 0.493923, 0.710732, 0.690857, 1
0.0537917, 0.341468, 0.424414, -0.107978, 0.325778, 0.124492, -0.283664, 0.511263, 2
0.0537917, 1.29906, 1.07939, 0.848341, 1.61047, 0.689901, 2.08373, 2.73823, 2
-1.15421, 1.42396, 1.43207, 1.80466, 2.29972, 1.59095, 3.28795, 2.52272, 2
0.0537917, 0.0500271, -0.129799, 0.131102, -0.109591, -0.231424, -0.105767, 0.116155, 0
-1.15421, 0.00839267, 0.273265, 0.370181, 0.481776, 0.570512, 0.478098, 0.331668, 0
1.26179, -2.4064, -2.4978, -2.37924, -1.59209, -1.5357, -1.48333, -1.60795, 0
1.26179, -1.74025, -1.99397, -1.90108, -1.43507, -1.34873, -1.30543, -1.46427, 0
1.26179, -2.48967, -2.4978, -2.2597, -1.59515, -1.50641, -1.51069, -1.60795, 0
0.0537917, 0.882716, 0.726711, 0.250642, 0.456286, 0.147018, 1.41776, 0.331668, 2
0.0537917, 0.882716, 0.726711, 0.489721, 0.755029, 0.752975, 1.40863, 0.547182, 2
-1.15421, 0.716178, 0.777094, 0.728801, 0.39511, 0.26866, 0.54652, 0.870451, 2
1.26179, -1.40718, -1.33899, -1.30338, -1.24135, -1.20456, -1.10016, -0.63814, 0
-1.15421, -0.199779, -0.0290332, 0.370181, -0.115708, -0.060224, -0.247172, 0.0443177, 2
-1.15421, 0.508006, 0.52518, 1.08742, 0.190171, 0.018618, 0.29564, 0.331668, 1
0.0537917, -0.199779, -0.0794162, 0.131102, -0.405274, -0.564813, -0.311033, -0.0634389, 2
-1.15421, -0.86593, -0.734395, -0.586137, -0.937505, -0.848644, -0.999812, -0.853654, 0
0.0537917, -0.699393, -0.684012, 0.0115619, -0.707076, -0.781065, -0.657703, -0.566303, 1
-1.15421, -1.57372, -1.59091, -1.18384, -1.32087, -1.2789, -1.26894, -1.28468, 0
0.0537917, -0.657758, -0.835161, -0.347058, -0.762134, -0.814854, -0.621211, -0.709978, 1
0.0537917, -0.199779, -0.381714, -0.107978, -0.77233, -0.846391, -0.685072, -0.602222, 1
-1.15421, 0.341468, 0.323648, 0.848341, 0.150407, -0.222413, 0.113182, 0.619019, 2
1.26179, -2.07333, -1.94359, -1.54246, -1.45444, -1.40054, -1.38297, -1.46427, 0
1.26179, -3.28073, -3.10239, -2.61831, -1.66346, -1.59877, -1.62017, -1.68697, 0
1.26179, -3.44727, -3.20316, -2.61831, -1.67366, -1.60778, -1.62929, -1.69415, 0
1.26179, -1.69862, -1.64129, -1.42292, -1.36676, -1.33296, -1.35104, -1.35652, 2
1.26179, -1.82352, -1.64129, -1.54246, -1.37185, -1.31494, -1.30087, -1.39244, 0
1.26179, -1.49045, -1.38937, -0.705677, -1.2546, -1.24961, -1.15034, -1.21284, 0
-1.15421, 0.299834, 0.424414, 1.08742, 0.491972, 0.0952074, -0.0510299, 1.22964, 2
0.0537917, -0.532855, -0.280948, -0.227518, -0.386922, -0.267466, -0.256295, -0.566303, 2
-1.15421, -0.449586, -0.180182, 0.250642, -0.394059, -0.634644, -0.840161, 0.116155, 1
-1.15421, 0.54964, 0.928243, 1.44604, 0.730558, 0.237123, 0.820207, 0.942289, 2
0.0537917, 1.13252, 1.23054, 1.08742, 1.05989, 0.602049, 0.587573, 1.80434, 2
-1.15421, 0.92435, 1.18016, 1.56558, 1.3362, 0.858848, 1.19425, 1.37332, 2
0.0537917, 0.0916615, 0.0717327, 1.08742, 0.0260158, -0.204392, -0.201558, 0.439425, 2
0.0537917, 0.0916615, 0.0717327, 0.728801, 0.102486, -0.289992, 0.145112, 0.331668, 1
-1.15421, -0.699393, -0.532863, -0.347058, -0.716252, -1.02435, -0.904021, -0.35079, 1
0.0537917, 0.0916615, 0.273265, 0.489721, -0.0371994, -0.197634, -0.00997688, 0.00839884, 1
-1.15421, 0.133296, 0.273265, 0.967881, 0.341072, 0.108723, 0.414238, 0.619019, 2
1.26179, -1.90679, -1.94359, -1.30338, -1.42895, -1.39829, -1.33736, -1.42836, 0
1.26179, -2.03169, -1.99397, -1.30338, -1.47279, -1.44334, -1.37841, -1.50019, 0
1.26179, -2.98929, -2.90086, -2.61831, -1.64613, -1.58751, -1.60192, -1.67979, 0
0.0537917, 0.799447, 0.625945, 1.44604, 0.809068, 0.09746, 0.815646, 1.40923, 2
1.26179, -2.1566, -1.99397, -1.90108, -1.49319, -1.42757, -1.44683, -1.50019, 0
1.26179, -2.78111, -2.64895, -2.37924, -1.61248, -1.54471, -1.58824, -1.60795, 0
-1.15421, -1.36554, -1.13746, -0.825217, -1.19852, -1.22934, -1.16402, -1.03325, 0
1.26179, -1.36554, -1.28861, -1.18384, -1.23013, -1.22033, -1.28262, -1.06917, 0
1.26179, -1.86516, -1.8932, -1.42292, -1.44323, -1.40504, -1.26438, -1.46427, 0
-1.15421, 0.54964, 0.424414, 1.08742, 0.926321, 0.511944, 0.870383, 1.3374, 2
-1.15421, 0.799447, 0.575563, 1.08742, 0.907969, 0.989501, 1.14863, 0.5831, 2
0.0537917, 0.00839267, 0.122116, 0.489721, -0.148336, -0.38235, -0.0692757, 0.259831, 1
-1.15421, 0.716178, 0.726711, 0.250642, 0.757068, 0.903901, 0.592135, 0.29575, 2
0.0537917, 0.508006, 0.424414, 0.728801, 0.0810741, -0.121045, -0.155943, 0.223912, 2
-1.15421, 0.92435, 1.07939, 0.728801, 0.910008, 0.674133, 0.961612, 0.726776, 2
-1.15421, 1.25743, 1.18016, 1.08742, 1.54624, 1.50535, 1.41776, 1.12188, 2
0.0537917, 0.54964, 0.575563, 0.250642, 0.343111, 0.147018, 0.596696, 0.726776, 2
0.0537917, 0.799447, 0.928243, 0.848341, 0.728519, 0.626828, 1.10302, 0.798614, 2
-1.15421, 0.882716, 1.07939, 0.489721, 0.381856, 0.279923, 0.57845, 0.834532, 2
0.0537917, 1.38233, 1.53284, 1.80466, 1.81541, 1.44453, 1.08021, 1.66067, 2
0.0537917, 1.13252, 1.58322, 1.3265, 1.90004, 1.49859, 1.33109, 1.87618, 2
0.0537917, 1.25743, 1.38169, 1.3265, 1.84702, 1.46481, 1.72337, 2.63047, 2
-1.15421, 0.17493, 0.172499, -0.107978, 0.0321333, 0.061418, 0.268272, -0.02752, 1
-1.15421, -0.532855, -0.280948, -0.107978, -0.707076, -0.686455, -0.529982, -0.674059, 1
1.26179, -1.32391, -1.13746, -1.0643, -1.18017, -1.13473, -1.15034, -1.141, 1
1.26179, -1.49045, -1.33899, -1.0643, -1.28315, -1.2789, -1.15946, -1.21284, 0
0.0537917, -0.741027, -0.835161, -0.705677, -0.805977, -0.817107, -0.748932, -0.602222, 0
0.0537917, -0.0748762, 0.0717327, 0.0115619, -0.275785, -0.215655, -0.260857, -0.278952, 1
-1.15421, 0.258199, 0.424414, 0.131102, 0.175897, 0.18306, 0.596696, 0.331668, 2
-1.15421, 0.383103, 0.323648, -1.0643, -0.00355261, -0.0895081, 0.373185, -0.02752, 0
-1.15421, 0.54964, 0.928243, 0.609261, 0.562325, 0.437607, 0.564766, 0.726776, 2
0.0537917, 0.466371, 0.52518, -0.466597, 0.335974, 0.464638, 0.528274, 0.29575, 2
-1.15421, 0.17493, 0.323648, -0.466597, 0.0566037, -0.0534661, -0.0829601, 0.00839884, 2
0.0537917, 0.799447, 0.625945, 0.0115619, 0.415502, 0.00510225, 0.395992, 0.870451, 2
-1.15421, 0.466371, 0.424414, 0.848341, 0.487894, 0.295691, 0.204411, 0.5831, 2
-1.15421, 0.632909, 0.625945, 0.370181, 0.42264, 0.352007, 0.140551, 0.619019, 2
-1.15421, 0.17493, 0.122116, 0.0115619, -0.159551, -0.503992, -0.46156, 0.116155, 2
1.26179, -0.699393, -0.633629, -0.944757, -0.943623, -1.0694, -0.821915, -0.853654, 2
1.26179, -1.15737, -1.03669, -1.0643, -1.17609, -1.20681, -1.14578, -1.06917, 2
0.0537917, 0.299834, 0.474797, 1.20696, -0.233982, -0.344055, -0.470683, 0.259831, 1
0.0537917, 1.25743, 1.28092, 0.489721, 1.1853, 1.04807, 1.24898, 1.30148, 2
0.0537917, 1.00762, 1.43207, 0.848341, 0.943655, 0.948953, 1.13039, 0.654938, 2
1.26179, -0.907565, -0.98631, -0.705677, -1.08535, -1.0649, -1.12753, -1.00092, 1
1.26179, -2.36477, -2.24588, -1.662, -1.54417, -1.50191, -1.48333, -1.53611, 0
1.26179, -2.23987, -2.14512, -1.662, -1.54009, -1.50416, -1.46508, -1.53611, 0
-1.15421, 1.09089, 1.23054, 1.3265, 1.14044, 0.935438, 0.847576, 1.22964, 2
0.0537917, 1.29906, 1.43207, 1.68512, 1.86741, 1.07285, 1.13495, 2.77415, 2
0.0537917, -0.0748762, -0.0290332, -0.466597, -0.372647, -0.314771, -0.36577, -0.444179, 1
0.0537917, 0.17493, 0.0717327, 0.489721, -0.116728, -0.393613, -0.320156, 0.270606, 1
-1.15421, 1.17416, 1.33131, 0.848341, 1.05683, 0.613312, 0.669679, 1.26556, 2
-1.15421, 1.13252, 1.38169, 1.08742, 1.00177, 0.770996, 0.756347, 1.55291, 2
-1.15421, 0.424737, -0.0794162, 0.370181, 0.211583, 0.00510225, 0.583012, 0.439425, 2
-1.15421, 0.882716, 0.726711, 0.131102, 0.372679, 0.288933, 0.51459, 0.475344, 2
-1.15421, 0.466371, 0.52518, -0.227518, 0.188132, -0.0106661, 0.00370748, 0.367587, 2
0.0537917, 0.674544, 0.777094, 0.609261, 0.37064, 0.340744, 0.259149, 0.439425, 2
0.0537917, 0.799447, 0.625945, 2.04374, 0.583736, 0.0839442, 0.309325, 0.870451, 2
-1.15421, 0.632909, 0.625945, 0.848341, 0.563344, 0.572765, 0.605819, 0.547182, 2
-1.15421, 0.508006, 0.474797, 2.04374, 0.461384, 0.0997126, 0.368624, 0.90637, 2
-1.15421, 0.299834, 0.273265, 0.967881, 0.122878, 0.00284963, 0.213534, 0.0802365, 2
-1.15421, -1.03247, -1.18784, -0.586137, -1.12001, -1.11671, -1.12297, -1.17692, 1
-1.15421, -2.03169, -2.09474, -1.42292, -1.50338, -1.47037, -1.4514, -1.50019, 0
0.0537917, -1.36554, -1.38937, -1.18384, -1.30558, -1.23835, -1.29631, -1.3206, 0
-1.15421, -2.4064, -2.4978, -1.90108, -1.57883, -1.49965, -1.56087, -1.60795, 0
-1.15421, -3.07256, -3.00163, -2.37924, -1.65836, -1.58976, -1.62017, -1.67979, 0
-1.15421, -1.94843, -1.79244, -1.54246, -1.4524, -1.42532, -1.4149, -1.42836, 0
0.0537917, -1.24064, -1.18784, -0.586137, -1.13837, -1.20005, -1.04543, -1.07994, 1
0.0537917, 0.341468, 0.424414, 0.489721, -0.0688069, 0.00510225, -0.228927, -0.0634389, 2
1.26179, 0.757812, 0.827477, 0.370181, 0.325778, 0.248386, 0.131428, 0.762695, 2
1.26179, 0.299834, 0.323648, 0.609261, -0.0586109, -0.109782, -0.0647143, 0.0802365, 2
1.26179, -0.366317, -0.381714, -0.466597, -0.641821, -0.684202, -0.452438, -0.602222, 2
1.26179, 0.00839267, -0.0290332, 0.250642, -0.0688069, -0.233676, 0.222657, 0.116155, 2
1.26179, -0.741027, -0.784778, -0.347058, -0.862055, -0.859907, -0.685072, -1.02606, 2
1.26179, -0.616124, -0.583246, 0.0115619, -0.723389, -0.672939, -0.653141, -0.799775, 2
1.26179, -0.616124, -0.633629, -0.107978, -0.786604, -0.729255, -0.849284, -0.871613, 2
0.0537917, 0.383103, 0.323648, 0.0115619, 0.254406, 0.0861969, 0.186166, 0.475344, 2
1.26179, 0.716178, 0.676328, 0.250642, 0.280915, 0.248386, 0.177043, 0.762695, 1
1.26179, 0.466371, 0.374031, 0.250642, 0.11778, 0.106471, 0.259149, 0.116155, 2
1.26179, 0.216565, 0.172499, 0.250642, -0.0463758, 0.0749337, -0.0875215, 0.0443177, 2
-1.15421, -0.616124, -0.734395, 0.0115619, -0.74684, -0.880181, -0.954197, -0.63814, 2
-1.15421, 0.0916615, 0.122116, 0.250642, -0.26355, -0.458939, -0.251734, 0.00839884, 2
0.0537917, 0.216565, 0.222882, 0.0115619, -0.235002, -0.463444, 0.049322, -0.0993577, 1
0.0537917, -1.15737, -0.935927, -0.705677, -1.10676, -1.06715, -1.06823, -1.11586, 1
1.26179, -0.449586, -0.633629, -0.586137, -0.693821, -0.715739, -0.662264, -0.5232, 2
0.0537917, -0.699393, -0.633629, 0.728801, -0.856957, -0.943254, -0.894898, -0.627365, 2
-1.15421, -1.65698, -1.69167, -1.54246, -1.37389, -1.40504, -1.32367, -1.28468, 1
0.0537917, -0.449586, -0.532863, 0.0115619, -0.806996, -0.931991, -0.780862, -0.623773, 2
-1.15421, -1.69862, -1.69167, -1.30338, -1.34331, -1.32395, -1.21876, -1.3637, 0
-1.15421, -1.78189, -1.84282, -1.54246, -1.42589, -1.41405, -1.34192, -1.39962, 1
-1.15421, -1.49045, -1.54052, -1.42292, -1.34534, -1.34873, -1.25981, -1.32778, 1
0.0537917, -0.199779, -0.230565, -0.586137, -0.306373, -0.292245, -0.388577, -0.314871, 2
1.26179, -0.407952, -0.432097, -0.586137, -0.690762, -0.614371, -0.520859, -0.756673, 1
1.26179, -0.699393, -0.633629, -0.466597, -0.69688, -0.73376, -0.662264, -0.566303, 2
-1.15421, -1.65698, -1.69167, -1.30338, -1.33719, -1.26087, -1.30087, -1.35652, 0
-1.15421, -1.61535, -1.54052, -1.0643, -1.30762, -1.28791, -1.23701, -1.28468, 0
-1.15421, -0.616124, -0.684012, -0.227518, -0.932407, -0.895949, -0.922267, -0.96141, 1
1.26179, -0.449586, -0.583246, -0.227518, -0.739703, -0.787823, -0.74437, -0.674059, 2
0.0537917, -1.28227, -1.28861, -0.705677, -1.21993, -1.1933, -1.22332, -1.17692, 1
0.0537917, 0.757812, 1.07939, 0.728801, 0.634716, 0.32047, 0.400554, 1.30148, 2
1.26179, 0.466371, 0.827477, 1.3265, 0.994635, 0.770996, 0.669679, 1.22964, 2
1.26179, 1.04925, 1.18016, 0.967881, 1.62577, 1.0706, 1.4953, 2.09169, 2
0.0537917, -1.0741, -1.13746, -1.0643, -1.23217, -1.26763, -1.1549, -1.141, 1
0.0537917, -0.324683, -0.280948, 0.250642, -0.456254, -0.64816, -0.370331, -0.422627, 2
0.0537917, 0.0500271, 0.0213497, 0.609261, -0.0351602, -0.537781, -0.105767, 0.00839884, 2
0.0537917, -0.0332418, -0.129799, 0.967881, -0.384883, -0.907212, -0.644019, 0.0443177, 2
-1.15421, -0.324683, -0.381714, 0.0115619, -0.522528, -0.69997, -0.356647, -0.458546, 1
-1.15421, -0.116511, -0.0794162, 0.0115619, -0.361432, -0.513002, -0.128575, -0.386709, 1
-1.15421, 0.341468, 0.323648, 1.08742, 0.163662, -0.0692345, 0.473537, 0.116155, 2
0.0537917, 0.0916615, -0.0794162, 0.250642, -0.0494345, -0.112034, 0.291079, -0.207114, 2
-1.15421, 0.00839267, -0.0794162, 0.728801, -0.200335, -0.362076, 0.227219, -0.314871, 2
0.0537917, -0.782662, -0.835161, -0.586137, -0.901819, -0.954517, -0.675949, -0.925491, 2
-1.15421, -1.15737, -1.23822, -0.825217, -1.09758, -1.07165, -1.02262, -1.08713, 2
-1.15421, -1.0741, -1.13746, -0.586137, -1.04558, -1.07616, -1.10473, -0.921899, 2
0.0537917, -1.49045, -1.49014, -1.18384, -1.26785, -1.26989, -1.25069, -1.16615, 1
-1.15421, -1.36554, -1.13746, -0.227518, -1.12613, -1.21582, -1.12753, -0.993737, 1
1.26179, -1.90679, -1.84282, -1.18384, -1.46464, -1.43658, -1.42403, -1.48583, 0
1.26179, -1.65698, -1.59091, -1.42292, -1.33107, -1.35098, -1.32367, -1.26313, 0
0.0537917, -0.283048, -0.48248, -0.705677, -0.669351, -0.893696, -0.671387, -0.314871, 2
-1.15421, -0.0332418, -0.230565, -0.586137, -0.325746, -0.544539, -0.0783986, -0.243033, 2
-1.15421, 0.0500271, 0.323648, 1.56558, 0.012761, -0.177361, 0.336693, 0.0443177, 2
-1.15421, 0.0500271, 0.0717327, -0.227518, 0.028055, -0.380097, 0.126867, 0.187993, 2
0.0537917, 1.13252, 1.12978, 1.44604, 1.72773, 1.41299, 2.73602, 1.51699, 2
0.0537917, 0.466371, 0.474797, 0.609261, 0.627579, 0.0433969, 1.09389, 0.259831, 2
-1.15421, 0.799447, 0.978626, 1.08742, 1.42491, 1.48958, 1.70969, 0.798614, 2
-1.15421, 0.508006, -0.0290332, 0.250642, 0.872283, 0.340744, 0.195288, 0.619019, 2
0.0537917, 0.133296, 0.323648, -0.107978, 0.265621, -0.544539, 0.368624, 0.439425, 2
0.0537917, 0.54964, 0.374031, -0.227518, 0.619422, 0.104218, 0.487221, 0.5831, 2
0.0537917, 0.0500271, 0.172499, 0.728801, 0.245229, -0.0489608, 0.537397, 0.281382, 2
-1.15421, -0.283048, -0.280948, 0.0115619, -0.387941, -0.580581, -0.352086, -0.314871, 2
0.0537917, 0.383103, 0.575563, 0.489721, 0.132054, -0.20214, 0.701609, 0.173626, 1
-1.15421, 0.424737, 0.424414, 0.609261, 0.189152, -0.143571, 0.405115, 0.123339, 2
-1.15421, -0.0332418, 0.122116, 0.489721, -0.170767, -0.470202, -0.215242, 0.356812, 2
-1.15421, -0.532855, -0.684012, -0.107978, -0.680566, -0.873423, -0.580158, -0.386709, 1
-1.15421, -0.616124, -0.734395, -0.347058, -0.978289, -1.08292, -0.685072, -0.889572, 1
-1.15421, -0.824296, -0.784778, -0.227518, -0.791702, -0.934244, -0.794546, -0.602222, 1
-1.15421, -0.158145, -0.0290332, 0.0115619, 0.0943289, -0.418392, -0.0601528, 0.331668, 2
0.0537917, -0.283048, -0.432097, -0.227518, -0.296177, -0.875675, -0.447876, -0.243033, 2
1.26179, -1.44881, -1.59091, -1.662, -1.32291, -1.32395, -1.20964, -1.32778, 0
1.26179, -1.28227, -1.33899, 0.0115619, -1.23829, -1.18203, -1.23245, -1.2739, 0
1.26179, -0.907565, -0.885544, -0.705677, -0.928329, -0.830623, -0.958759, -0.932675, 0
1.26179, -0.657758, -0.835161, -0.944757, -0.919152, -0.810349, -0.735248, -1.07635, 0
-1.15421, -0.199779, -0.0794162, -0.347058, -0.471548, -0.402623, -0.484368, -0.5232, 1
0.0537917, 0.424737, 0.575563, 0.0115619, 0.263582, 0.372281, 0.00826893, 0.227504, 1
0.0537917, 0.591275, 0.676328, 0.489721, 0.635736, 0.845333, 0.459853, 0.231096, 0
0.0537917, 0.632909, 0.676328, 0.370181, 0.77746, 1.32289, -0.101206, 0.586692, 1
-1.15421, 0.757812, 1.02901, 0.250642, 0.952831, 0.836322, 1.3767, 0.5831, 1
-1.15421, 0.799447, 0.928243, 0.609261, 0.975262, 1.24405, 0.674241, 0.547182, 1
-1.15421, 0.882716, 0.978626, 0.609261, 0.87942, 0.419586, 0.865822, 1.2009, 2
-1.15421, 0.92435, 1.02901, 0.728801, 1.07416, 1.16971, 1.13495, 1.08596, 1
0.0537917, 1.21579, 1.78475, 0.489721, 0.979341, 0.834069, 1.03916, 1.25119, 1
0.0537917, 1.42396, 1.53284, 1.9242, 2.04992, 2.19015, 2.20233, 1.55291, 2
1.26179, -2.23987, -2.1955, -2.14016, -1.52072, -1.48614, -1.4514, -1.52174, 0
1.26179, -2.23987, -2.29627, -2.02062, -1.52072, -1.47938, -1.4514, -1.57203, 0
1.26179, -1.90679, -1.79244, -1.42292, -1.3586, -1.3262, -1.19139, -1.43913, 0
1.26179, -1.69862, -1.69167, -1.18384, -1.3688, -1.30367, -1.40578, -1.4104, 0
1.26179, -1.49045, -1.43976, -0.944757, -1.18935, -1.11896, -1.15946, -1.24876, 0
1.26179, -0.949199, -0.98631, -1.18384, -0.998681, -0.920728, -1.0135, -1.06917, 0
1.26179, -0.86593, -0.885544, -0.586137, -0.923231, -0.857654, -0.808231, -0.997329, 0
1.26179, -0.699393, -0.835161, -1.18384, -0.97625, -0.952265, -1.0363, -0.96141, 0
1.26179, -0.616124, -0.734395, -0.825217, -0.778448, -0.567065, -0.251734, -0.860837, 0
1.26179, -0.532855, -0.633629, -0.825217, -0.774369, -0.736012, -0.785423, -0.806959, 0
-1.15421, -0.449586, -0.432097, -0.466597, -0.44198, -0.145824, -0.279102, -0.709978, 0
-1.15421, -0.407952, -0.381714, -0.347058, -0.59492, -0.618876, -0.539105, -0.63814, 1
-1.15421, -0.366317, -0.432097, -0.466597, -0.463392, -0.213403, -0.580158, -0.709978, 0
-1.15421, -0.283048, -0.230565, -0.347058, -0.36653, -0.177361, -0.516298, -0.498057, 0
0.0537917, -0.0748762, 0.222882, 0.0115619, 0.0107218, 0.0343864, 0.177043, -0.0634389, 0
-1.15421, -0.0748762, -0.180182, 0.370181, -0.237041, 0.0456496, -0.3977, -0.602222, 0
0.0537917, 0.00839267, 0.0717327, 0.0115619, -0.21359, -0.0534661, -0.0692757, -0.458546, 0
-1.15421, 0.00839267, -0.0794162, 0.0115619, -0.196257, -0.114287, -0.210681, -0.494465, 2
0.0537917, 0.0916615, -0.0794162, -0.107978, -0.0147682, 0.153776, 0.140551, -0.243033, 0
-1.15421, 0.0916615, 0.222882, 0.0115619, -0.228884, -0.332792, -0.192435, -0.167604, 0
0.0537917, 0.299834, 0.474797, 0.489721, 0.281935, 0.419586, 0.240903, 0.252647, 1
0.0537917, 0.341468, -0.0794162, -0.227518, -0.267629, -0.233676, -0.128575, -0.422627, 0
-1.15421, 0.383103, 0.424414, 0.370181, 0.746872, 0.915164, 0.692487, 0.403506, 1
-1.15421, 0.383103, 0.424414, 0.370181, 0.743813, 0.692154, 0.268272, 0.748327, 1
-1.15421, 0.383103, 0.52518, 0.728801, 0.152446, 0.216849, 0.117744, -0.178379, 0
0.0537917, 0.466371, 0.424414, 0.131102, 0.628599, 0.897143, 0.359501, 0.367587, 0
0.0537917, 0.54964, 0.474797, 0.131102, 0.477698, 0.703417, 0.583012, 0.0802365, 0
0.0537917, 0.591275, 0.625945, 0.370181, 0.595971, 0.415081, -0.0236612, -0.602222, 2
-1.15421, 0.591275, 0.676328, 0.609261, 0.783578, 1.17872, 0.573889, 0.252647, 1
-1.15421, 0.591275, 0.474797, 0.250642, 0.438953, 0.71468, 0.364062, 0.223912, 1
0.0537917, 0.674544, 0.827477, 0.250642, 0.623501, 0.752975, 0.76547, 0.403506, 1
0.0537917, 0.799447, 1.02901, 0.967881, 1.02522, 1.05708, 0.870383, 1.0716, 2
0.0537917, 1.13252, 0.978626, 1.08742, 1.42592, 1.48958, 1.11214, 1.45234, 2
