@relation ozone
@attribute f1 real [-1.10767, 4.63054]
@attribute f2 real [-1.08453, 4.86064]
@attribute f3 real [-1.0794, 4.52557]
@attribute f4 real [-1.0948, 4.81903]
@attribute f5 real [-1.097, 4.76615]
@attribute f6 real [-1.13047, 4.99693]
@attribute f7 real [-1.19725, 4.91186]
@attribute f8 real [-1.42703, 4.47009]
@attribute f9 real [-1.6326, 5.04304]
@attribute f10 real [-1.72801, 4.08625]
@attribute f11 real [-1.70253, 3.92189]
@attribute f12 real [-1.64702, 3.78195]
@attribute f13 real [-1.6394, 3.82479]
@attribute f14 real [-1.64319, 4.08318]
@attribute f15 real [-1.68019, 3.7468]
@attribute f16 real [-1.74033, 3.66114]
@attribute f17 real [-1.803, 3.72759]
@attribute f18 real [-1.75443, 3.6937]
@attribute f19 real [-1.5993, 3.67605]
@attribute f20 real [-1.49314, 3.74553]
@attribute f21 real [-1.4039, 5.20302]
@attribute f22 real [-1.32458, 5.85423]
@attribute f23 real [-1.22742, 4.70895]
@attribute f24 real [-1.1532, 5.18435]
@attribute f25 real [-2.18573, 3.44908]
@attribute f26 real [-1.82946, 3.83581]
@attribute f27 real [-2.2821, 1.51372]
@attribute f28 real [-2.29527, 1.43894]
@attribute f29 real [-2.3156, 1.44476]
@attribute f30 real [-2.31827, 1.41061]
@attribute f31 real [-2.34032, 1.40844]
@attribute f32 real [-2.36743, 1.43072]
@attribute f33 real [-2.28225, 1.44607]
@attribute f34 real [-2.22083, 1.4514]
@attribute f35 real [-2.20786, 1.42393]
@attribute f36 real [-2.24714, 1.52016]
@attribute f37 real [-2.32605, 1.64849]
@attribute f38 real [-2.28458, 1.7575]
@attribute f39 real [-2.30902, 1.88507]
@attribute f40 real [-2.34131, 1.93727]
@attribute f41 real [-2.36636, 1.94334]
@attribute f42 real [-2.39847, 1.92639]
@attribute f43 real [-2.40357, 1.96098]
@attribute f44 real [-2.44373, 1.94672]
@attribute f45 real [-2.34659, 1.88293]
@attribute f46 real [-2.27726, 1.86564]
@attribute f47 real [-2.23409, 1.81616]
@attribute f48 real [-2.24253, 1.76104]
@attribute f49 real [-2.31153, 1.73284]
@attribute f50 real [-2.25365, 1.63236]
@attribute f51 real [-2.51499, 1.87734]
@attribute f52 real [-2.26023, 1.65254]
@attribute f53 real [-3.69366, 2.09883]
@attribute f54 real [-1.992, 1.60803]
@attribute f55 real [-3.87178, 3.61367]
@attribute f56 real [-3.31482, 3.47693]
@attribute f57 real [-5.02963, 0.572729]
@attribute f58 real [-3.92558, 2.64829]
@attribute f59 real [-1.40971, 2.2247]
@attribute f60 real [-2.95448, 3.50045]
@attribute f61 real [-4.10663, 4.1051]
@attribute f62 real [-4.91939, 0.370521]
@attribute f63 real [-3.37289, 2.29113]
@attribute f64 real [-1.15107, 2.82288]
@attribute f65 real [-2.51722, 3.49801]
@attribute f66 real [-3.79726, 4.20945]
@attribute f67 real [-4.64155, 0.336386]
@attribute f68 real [-3.28548, 1.58256]
@attribute f69 real [-3.35262, 1.73373]
@attribute f70 real [-5.0662, 0.293393]
@attribute f71 real [-3.88885, 4.04006]
@attribute f72 real [-0.282034, 15.3975]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60, f61, f62, f63, f64, f65, f66, f67, f68, f69, f70, f71, f72
@outputs clase
@data
-0.64861, -0.466853, -0.289967, -0.446713, -0.6084, -0.385248, 0.371305, -0.326232, -0.689304, 0.255675, 0.236925, 0.265455, -0.0608568, 0.3849, 0.884212, 1.11213, 0.994083, 1.07053, 0.932868, 1.0893, 0.874347, 0.528013, 0.699971, -0.0078584, 0.57298, 0.295019, 0.519863, 0.622456, 0.642389, 0.619271, 0.617971, 0.594651, 0.581192, 0.614263, 0.769556, 0.777466, 0.887409, 0.882409, 0.846924, 0.756254, 0.70016, 0.648828, 0.62294, 0.602483, 0.580686, 0.60326, 0.657277, 0.691838, 0.757434, 0.807328, 0.694786, 0.69764, 0.742359, 0.0240191, 0.24053, -0.644342, 0.141122, 0.507375, -0.501107, -0.031722, -0.975095, 0.20689, 0.212799, -0.793411, -0.181699, -1.18986, 0.227898, 0.266343, 0.470406, 0.171701, 0.00352447, -0.282034, 0
-0.189554, -0.389643, -0.447853, 0.28239, -0.0383722, 0.194371, 0.453861, 0.617306, 0.326555, 0.187272, -0.603505, -0.721632, -0.850129, -0.629144, -0.368171, -0.46583, -0.277316, -0.140171, 0.0888102, -0.165025, -0.112894, -0.62986, -1.15032, -0.54235, -0.542244, -0.324619, 0.376173, 0.346293, 0.366948, 0.427431, 0.450294, 0.475213, 0.511067, 0.547293, 0.584149, 0.562192, 0.54915, 0.538624, 0.535482, 0.590498, 0.606922, 0.6593, 0.697275, 0.743411, 0.747641, 0.718022, 0.7041, 0.644318, 0.555215, 0.580147, 0.568084, 0.569543, 0.119117, 0.780026, -0.420143, -0.985111, 0.263951, 0.0791919, 0.116743, -0.41071, -0.773222, 0.236197, -0.0384279, -0.992108, -1.01131, -1.04083, 0.240416, -0.00971839, 0.602615, 0.200182, 0.580173, -0.282034, 0
-0.801629, -1.00732, -1.0794, -1.01379, -1.01556, -1.04767, -1.1147, -1.03389, -0.689304, -0.291549, -0.474208, -0.47486, -0.425136, -0.808093, -0.547083, 0.201768, 0.421953, 0.734221, 0.721853, 0.572816, 0.418697, 0.528013, 0.0832062, -0.0078584, -0.0139796, -0.413139, 0.603683, 0.610449, 0.570535, 0.511361, 0.474248, 0.487156, 0.616255, 0.748205, 0.747743, 0.723648, 0.749991, 0.746979, 0.784636, 0.797693, 0.803759, 0.77449, 0.803469, 0.797614, 0.836683, 0.832783, 0.797748, 0.763118, 0.745539, 0.735587, 0.715903, 0.732575, 0.430738, 0.528023, -0.433226, -0.2614, 0.313423, 0.331064, -0.246699, -0.406162, -0.521297, 0.270389, -0.266816, -0.713932, -0.532447, -1.04793, 0.257107, 0.547334, 0.896412, 0.205361, 0.436011, -0.282034, 0
-0.954647, -0.621273, -0.921512, -1.01379, -0.934131, -0.799262, -0.867029, -0.404861, 0.6168, 0.666094, 0.301574, -0.104703, -0.607276, -0.569494, -0.785632, -0.526521, -0.0866066, 0.465177, 0.0184721, -0.460162, -1.17608, -0.321094, -0.225176, -0.313282, -0.131372, -0.501659, 0.687502, 0.64647, 0.58251, 0.559321, 0.462271, 0.475213, 0.59288, 0.78169, 0.791368, 0.745175, 0.72885, 0.736561, 0.753491, 0.776973, 0.803759, 0.858265, 0.930901, 1.00359, 1.08155, 1.06231, 0.938219, 0.858158, 0.900176, 0.87907, 0.800371, 0.790801, 0.48573, 0.564024, -0.330745, -0.0977632, 0.301482, 0.381439, -0.537451, -0.766959, -0.437879, 0.265504, -0.1983, -0.594714, -0.493592, -1.17709, 0.252934, 0.44874, 0.911102, 0.202771, -0.140638, -0.282034, 0
-0.113044, 0.150827, 0.420522, -0.203678, -0.445535, -0.0540373, 0.866639, 0.617306, 0.834484, 0.118869, -0.344911, -0.721632, -1.15369, -1.46424, -0.547083, -0.405139, -0.277316, -0.207432, -0.192542, -0.0174568, -0.112894, -0.62986, -0.302272, 0.144854, -0.190068, -0.236099, 0.891064, 0.910626, 0.929805, 0.919021, 0.857508, 0.869361, 0.908443, 0.893308, 0.878618, 0.820521, 0.760562, 0.726143, 0.711966, 0.745894, 0.762319, 0.795434, 0.856565, 0.960223, 1.03703, 1.07378, 1.02016, 0.976959, 0.935862, 0.926898, 0.73702, 0.895607, 0.687367, 0.0240191, 0.574138, -0.880518, 0.253715, 0.582937, -0.573796, 0.109262, -1.56403, 0.254921, 0.258477, -0.276798, -0.195351, -1.75336, 0.248761, 0.150496, 0.503459, 0.189826, -0.717286, -0.282034, 0
-0.342572, -0.621273, -0.36891, -0.770758, -1.097, -0.964868, 0.0410825, 0.538677, 0.181432, 0.0504662, 0.04298, -0.104703, 0.181996, 0.205951, 0.466751, 0.505221, 0.549093, 0.868743, 0.721853, 0.499032, 0.874347, 0.450822, 0.314493, 0.297566, 0.103412, 0.11798, 0.915013, 0.910626, 0.893878, 0.871061, 0.869485, 0.893249, 0.990256, 0.949117, 0.900431, 0.885103, 0.855697, 0.799067, 0.846924, 0.870211, 0.886638, 0.868736, 0.856565, 0.862658, 0.881205, 0.890164, 0.879689, 0.834398, 0.8407, 0.843199, 0.800371, 0.895607, 0.522391, -0.0119812, 0.502183, -0.642655, 0.243479, 0.608124, -0.573796, -0.095392, -0.973426, 0.24678, 0.0757661, 0.835908, -0.0777343, -0.241721, 0.244589, 0.0272541, 0.452044, 0.189826, 0.00352447, -0.282034, 0
0.346012, 0.228038, -0.211024, -0.365701, -0.28267, -0.0540373, -0.701918, 0.0669084, 0.544239, -0.0179369, -0.215614, 0.944076, 0.181996, 0.265601, 0.586026, 0.38384, 0.612663, 0.465177, -0.684909, -1.198, -0.720428, -0.62986, -0.456463, -0.16057, 0.2795, -0.0590597, 0.831193, 0.802562, 0.798073, 0.775141, 0.77367, 0.737978, 0.850006, 0.937955, 0.93315, 0.863576, 0.633715, 0.382358, 0.452431, 0.549059, 0.513683, 0.617413, 0.665417, 0.72173, 0.769901, 0.809831, 0.739218, 0.858158, 0.876386, 0.855156, 0.536409, 0.74422, 0.889004, -0.731987, -0.0407466, 0.369528, 0.212772, 0.406626, 0.516528, 0.00466084, 0.212787, 0.236197, 0.121444, 0.0411185, 0.529249, -0.35811, 0.232071, 0.510361, 0.239041, 0.184647, -0.2848, -0.282034, 0
-1.03116, -0.775693, -0.842569, -1.01379, -1.01556, -1.13047, -0.454251, 0.0669084, -0.181375, -0.359952, -0.862098, -1.40025, -0.12157, -0.987042, -0.308534, -0.0409949, 0.421953, -0.00564928, -0.473895, -0.97665, -1.17608, -0.398285, -0.919037, -0.54235, -0.131372, -0.767218, 0.519863, 0.478371, 0.474729, 0.463401, 0.462271, 0.475213, 0.627942, 0.692396, 0.715024, 0.766703, 0.781703, 0.715726, 0.109844, -0.145045, -0.118268, -0.0946718, 0.0176375, 0.125496, 0.235646, 0.293403, 0.329511, 0.430478, 0.460053, 0.448621, 0.494175, 0.38322, 0.449069, 0.528023, 0.408424, 0.180587, 0.282716, -0.374179, 1.46147, 0.285112, -0.0391377, 0.244338, -0.1983, 2.30627, -0.777131, 0.106027, 0.227898, 1.13396, 0.86336, 0.200182, 0.436011, 0.454488, 0
-0.801629, -0.698483, -0.684683, -0.689747, -0.445535, -0.633657, -0.454251, 0.224165, -0.253936, -0.565162, -0.603505, -0.104703, -0.242996, 0.623499, -0.308534, -0.708593, -0.785876, -0.610997, -0.26288, 0.499032, -0.188836, -0.321094, -0.225176, -1.07684, 0.0447163, -0.501659, 0.938961, 0.898619, 0.881902, 0.895041, 0.857508, 0.833529, 0.908443, 0.926793, 0.954962, 0.906631, 0.887409, 0.903245, 0.878068, 0.642297, 0.399724, 0.512694, 0.580462, 0.689208, 0.814423, 0.832783, 0.786042, 0.786878, 0.781224, 0.783414, 0.726462, 0.814091, 0.687367, 0.780026, -1.06555, -0.15512, 0.304894, 0.431813, 0.807281, -1.50371, -0.519629, 0.279343, 0.623898, -0.0781, -1.56369, -0.886118, 0.269624, 0.956496, 0.62465, 0.197593, 0.00352447, -0.282034, 0
-0.572101, -0.698483, -0.842569, -0.608735, -0.689833, -0.882065, -0.536807, -0.326232, -0.616743, -0.359952, -0.0863169, -0.228089, -0.485849, 0.146302, 0.347477, 0.323149, -0.658736, -0.610997, -0.966262, -1.41936, -0.492603, -0.475477, -0.841942, -0.92413, -0.190068, -0.590178, 0.79527, 0.802562, 0.798073, 0.811111, 0.821577, 0.833529, 0.885068, 0.937955, 0.954962, 0.87434, 0.591432, 0.476118, 0.493956, 0.393662, 0.399724, 0.512694, 0.442411, 0.504918, 0.602947, 0.672117, 0.750924, 0.786878, 0.793119, 0.795371, 0.420266, 0.69764, 0.559053, 0.492023, -1.1833, 0.359406, 0.279304, 0.356252, 1.17072, -1.4931, 0.0643014, 0.262248, 0.555381, 0.517992, -1.05227, -0.40211, 0.265452, 0.939242, 0.444699, 0.197593, 0.00352447, 0.0292792, 0
-1.03116, -0.852903, -0.842569, -0.932781, -1.01556, -0.799262, 0.0410825, -0.326232, -0.689304, -0.359952, -0.0863169, -0.783325, -0.425136, 0.325251, 0.108927, 0.323149, 0.549093, 0.801482, 0.651515, 0.27768, -0.340719, -0.243902, -0.0709852, -0.618706, 0.0447163, -0.324619, 0.747373, 0.742527, 0.774121, 0.763151, 0.761693, 0.821585, 0.908443, 1.00493, 0.965869, 0.981977, 0.845126, 0.580295, 0.483575, 0.735534, 0.306486, 0.606941, 0.707894, 0.808455, 0.847814, 0.867212, 0.891395, 0.905679, 0.923967, 0.902984, 0.620877, 0.802446, 0.595714, 0.960027, -0.952171, 0.548347, 0.221302, 0.28069, 1.02535, -1.11563, 0.439685, 0.239453, 0.167121, 2.34601, -0.599656, 0.0634455, 0.240416, 1.12903, 0.911102, 0.187236, 0.147687, 1.00878, 0
-0.801629, -0.930113, -0.921512, -1.01379, -0.852698, -0.882065, -0.949585, -1.03389, -1.26979, -0.291549, 0.107628, -0.351474, 0.364136, 0.921747, 0.347477, 0.0803865, -0.722306, -1.01456, -0.614571, -0.97665, -0.188836, 0.064864, -0.456463, -1.00049, 0.338196, -0.590178, 0.903038, 0.862597, 0.845975, 0.847081, 0.869485, 0.857417, 0.931818, 1.06073, 1.00949, 1.02503, 1.00369, 0.965751, 0.919594, 0.642297, 0.586202, 0.14618, 0.0388762, 0.309787, 0.525034, 0.660641, 0.7041, 0.715598, 0.733643, 0.771458, 0.768696, 0.755865, 0.742359, 0.600024, -0.276234, 0.246379, 0.228126, 0.406626, 1.09803, -0.469832, 0.181088, 0.24271, 0.212799, 1.86914, -0.529297, 0.0748005, 0.244589, 1.11424, 0.856015, 0.187236, 0.00352447, 0.120395, 0
-0.266063, -0.775693, -0.763626, -0.446713, -0.119805, -0.0540373, -0.619363, 0.302793, -0.181375, -0.496758, -0.215614, -0.166396, -0.182283, -0.390545, -0.487446, -0.526521, -0.658736, -0.880041, -1.0366, -1.05043, -0.416661, -1.24739, -0.610655, -0.313282, -0.777028, -0.590178, 0.639606, 0.670484, 0.66634, 0.691211, 0.701809, 0.726034, 0.744818, 0.737043, 0.747743, 0.766703, 0.771132, 0.778232, 0.784636, 0.818412, 0.845198, 0.858265, 0.888423, 0.949383, 1.05929, 1.07378, 1.0904, 1.02448, 0.995338, 0.962768, 0.768696, 0.849027, 0.577383, 0.852026, 0.565416, -0.193921, 0.223008, 0.55775, 1.24341, -0.157546, -0.22099, 0.238639, 0.646737, 1.55122, -0.540848, 0.355837, 0.257107, 1.06248, 0.562218, 0.184647, -0.2848, -0.282034, 0
-1.10767, -0.930113, -1.00046, -0.770758, -1.01556, -0.468051, -0.206584, -0.247604, 0.6168, 0.460885, -0.0863169, -0.104703, 0.121283, 0.0270023, 0.0492901, 0.323149, 0.294813, 0.532438, -0.122204, -0.0174568, 0.266814, -0.0123275, 0.0832062, 0.373922, -0.190068, -0.14758, 0.639606, 0.634463, 0.654365, 0.679221, 0.677855, 0.678259, 0.744818, 0.848661, 0.867712, 0.87434, 0.823985, 0.799067, 0.784636, 0.787333, 0.73124, 0.805905, 0.856565, 0.89518, 0.947987, 0.947545, 0.949925, 0.917559, 0.900176, 0.891027, 0.726462, 0.825736, 0.614044, 0.888027, -0.59894, -0.657838, 0.22642, 0.406626, 1.3161, -0.187865, -0.322761, 0.239453, 0.509704, -0.0781, -0.198501, -0.119654, 0.252934, 1.13396, 0.683409, 0.187236, 0.436011, -0.282034, 0
-0.113044, -0.158013, 0.104749, -0.203678, -0.28267, 0.0287655, 0.371305, 0.224165, 0.0363093, 0.187272, 0.236925, 0.327147, 0.424849, 0.325251, 0.526389, -0.101686, 0.676233, 0.0616116, -0.122204, -0.829082, -0.112894, -0.398285, -0.0709852, 0.450278, 0.103412, 0.11798, 0.855141, 0.862597, 0.881902, 0.883051, 0.893439, 0.905193, 0.920131, 0.870984, 0.867712, 0.885103, 0.845126, 0.871992, 0.88845, 0.808053, 0.544762, 0.533638, 0.389314, 0.353149, 0.491643, 0.591784, 0.598747, 0.679958, 0.852596, 0.926898, 0.73702, 0.767511, 0.504061, 0.960027, -1.25307, -0.688204, 0.274186, 0.885184, -1.11896, -0.959485, -0.362802, 0.26062, 0.623898, 0.239816, -0.404329, -0.26585, 0.269624, -0.20444, 0.554873, 0.192415, -0.428962, -0.282034, 0
-0.342572, 0.305248, 0.104749, -0.0416557, 0.368791, 0.277174, 0.206194, 0.774562, 0.399116, 0.460885, 0.301574, 0.203762, 0.121283, 0.44455, -0.189259, -0.0409949, 0.358383, 0.868743, 0.862529, 0.572816, 0.798406, 0.836779, 0.777067, 0.373922, 0.103412, 0.472059, 1.07068, 1.12675, 1.16932, 1.20678, 1.26472, 1.27545, 1.27076, 1.23932, 1.11856, 1.04656, 1.04597, 0.871992, 0.898831, 0.994528, 0.907357, 0.942039, 1.02647, 1.02527, 1.04816, 1.07378, 1.11381, 1.1314, 1.14998, 1.17799, 0.895397, 1.11687, 0.815682, 1.17603, -0.433226, -0.2614, 0.173535, 0.759248, 2.00664, 0.991546, 1.07033, 0.230499, 0.829447, 2.50497, 0.195303, 0.785909, 0.265452, 1.40509, 0.753186, 0.174291, 0.00352447, -0.168139, 0
0.652049, 0.845718, 0.973124, 0.687447, 0.694521, 0.608385, 0.784083, 1.32496, 1.26985, 0.8029, 1.142, 0.820691, 0.789128, 0.265601, 0.228202, 0.444531, 0.994083, 0.734221, 0.721853, 1.0893, 0.798406, 0.37363, 0.391589, 0.0684976, 0.396892, 0.914658, 1.21437, 1.22281, 1.21722, 1.23076, 1.24077, 1.22768, 1.22401, 1.25049, 1.20581, 1.14343, 1.06711, 1.05951, 1.03379, 1.03597, 1.04204, 1.03629, 1.02647, 1.05779, 1.09268, 1.11969, 1.11381, 1.10764, 1.12619, 1.15408, 0.958748, 1.16345, 0.925666, 0.816026, 0.748573, 1.15566, 0.231538, 1.51487, -0.0286339, 0.235086, 0.4864, 0.280972, 0.555381, 0.756429, -0.357073, -0.108299, 0.290488, 0.808606, 0.874377, 0.182058, 0.436011, -0.282034, 0
1.26412, 1.07735, 0.578408, -0.0416557, -0.201237, -0.385248, -0.124029, 0.538677, 0.544239, 0.255675, 0.624816, 0.697305, 1.15341, 1.27965, 1.42095, 1.41558, 1.50264, 1.67587, 1.56591, 0.941737, 0.874347, 0.759588, 0.931258, 0.526634, 0.86646, 1.00318, 1.23832, 1.23482, 1.24117, 1.20678, 1.19286, 1.19185, 1.25907, 1.25049, 1.17309, 1.11114, 1.08825, 1.01784, 1.01303, 0.942729, 0.896997, 0.879208, 0.877804, 0.916861, 0.981378, 1.0164, 1.07869, 1.15516, 1.20945, 1.21386, 0.863722, 1.11687, -2.39218, -1.992, -0.433226, -0.2614, -5.02963, -1.43204, -1.40971, -0.776055, -0.155924, -4.91939, 2.29113, -1.15107, -0.950405, -0.108299, -4.64155, -0.490361, -2.61079, -5.0662, 0.00352447, -0.282034, 0
-1.10767, -0.852903, -0.447853, -0.446713, -0.934131, -0.799262, -0.701918, -0.326232, -1.34236, -0.359952, -0.474208, -0.783325, 0.121283, -0.211596, -0.666358, -0.223067, -1.04016, -0.81278, -0.684909, -0.829082, -0.492603, -0.784243, -0.841942, -0.847774, -0.483548, -0.855738, 0.950935, 0.970661, 0.965732, 0.978971, 0.929369, 0.964912, 0.990256, 1.04957, 1.06403, 0.852812, 0.464585, 0.569877, 0.691203, 0.745894, 0.772679, 0.596469, 0.537985, 0.743411, 0.936856, 1.02788, 0.996749, 0.976959, 0.959653, 0.938855, 0.684228, 0.872317, 0.705698, 0.924027, -1.07864, 0.216014, 0.383368, 0.457001, 1.24341, -1.32028, 0.0609647, 0.320048, 0.669575, 0.835908, -1.28225, -0.254495, 0.29466, 1.1315, 0.665047, 0.210539, 0.436011, -0.183325, 0
0.192993, 0.382458, 0.0258059, 0.0393557, -0.526968, -0.302446, -0.124029, -0.326232, -0.47162, -0.633565, -0.409559, -0.166396, -1.43643E-4, 0.146302, 0.347477, 0.323149, 0.676233, 0.66696, 0.510839, -0.0912409, 0.038989, 0.37363, -0.148081, -0.465994, 0.103412, 0.0294601, 0.962909, 0.958654, 0.941781, 0.966981, 0.953323, 0.917137, 0.920131, 0.949117, 0.976775, 1.0035, 0.982544, 0.976169, 0.981882, 0.994528, 0.979876, 0.921096, 0.845946, 0.938542, 0.959117, 1.00493, 1.05528, 1.10764, 1.1024, 1.10625, 0.895397, 1.00041, 0.77902, 1.06803, -0.690518, 0.126604, 0.272481, 0.431813, 1.24341, -1.48855, -0.389496, 0.267132, 0.852286, 1.74992, -1.60254, -0.343916, 0.273797, 1.16601, 0.661374, 0.192415, 0.00352447, -0.282034, 0
-0.495591, -0.466853, -1.0794, -0.932781, -0.852698, -0.799262, -1.1147, -0.326232, 0.108871, 0.118869, -0.603505, -0.721632, -0.667989, -1.04669, 0.347477, -0.162376, -0.0230366, 0.532438, -0.403557, -0.681514, -0.568544, -0.398285, -0.610655, -0.695062, -0.190068, -0.501659, 0.998832, 0.946647, -2.00423, 0.943001, 0.953323, 1.01269, 1.07207, 1.15003, 1.15128, 1.10038, 1.06711, 1.00742, 1.03379, 1.04633, 0.886638, 0.805905, 0.930901, 0.504918, 0.636338, 0.798355, 0.844572, 0.917559, 0.923967, 0.950811, 0.937631, 0.977124, 0.925666, 0.528023, -0.0799945, 0.128291, 0.284422, 0.859997, 1.02535, -0.995868, 0.162735, 0.284228, 0.760931, 0.00137897, -1.19509, 0.218158, 0.286315, 1.06495, 0.628322, 0.189826, 0.291849, -0.22129, 0
-0.113044, -0.466853, -0.605739, -0.203678, -0.6084, -0.799262, -0.124029, 0.538677, 0.6168, 0.187272, -0.150965, -0.90671, -0.789415, -0.748443, -1.08382, -0.951356, -0.785876, 0.330655, 0.862529, 0.572816, -0.112894, 0.528013, 0.54578, 0.373922, -0.131372, -0.236099, 1.16647, 1.12675, 1.10944, 1.08688, 1.07309, 1.07241, 1.09544, 1.12771, 1.14037, 1.06809, 1.0354, 1.02826, 1.03379, 1.09813, 1.13527, 1.20383, 1.24948, 1.15535, 1.11494, 1.08526, 1.13722, 1.23832, 1.23324, 1.22582, 1.11713, 1.1518, 1.07231, 0.600024, -0.15413, -0.268147, 0.333895, 0.73406, 0.807281, -0.851852, -0.317756, 0.30865, 0.806608, 1.432, -1.39987, -0.186365, 0.290488, 1.09453, 0.742168, 0.195004, 0.00352447, -0.282034, 0
-0.266063, -0.389643, -0.921512, -0.932781, -0.934131, -0.799262, -0.784474, -0.562117, -0.108813, -0.154743, -0.344911, -0.598246, -0.667989, -0.569494, -0.785632, -0.890665, -0.976586, -0.0729102, -0.051866, -0.238809, -0.416661, 0.219247, 0.0832062, -0.0078584, -0.718332, -0.590178, 1.22634, 1.17478, 1.14537, 1.14683, 1.10902, 1.03658, 1.06038, 1.18351, 1.1949, 1.1542, 1.1411, 1.13243, 1.1376, 1.17064, 1.17671, 1.22478, 1.24948, 1.10115, 1.08155, 1.11969, 1.19575, 1.26208, 1.25703, 1.22582, 1.13824, 1.19838, -2.39218, -1.992, -0.433226, -0.2614, -5.02963, -1.43204, -1.40971, -0.776055, -0.155924, -4.91939, 2.29113, -1.15107, -0.950405, -0.108299, -4.64155, -0.490361, -2.61079, -5.0662, 0.00352447, -0.282034, 0
-0.725119, -0.544063, -0.684683, -0.932781, -1.01556, -0.468051, -0.619363, -0.640745, -0.181375, -0.359952, -0.862098, -0.783325, -1.15369, -1.40459, -0.785632, -1.13343, -0.722306, -0.341954, -0.051866, -0.238809, -0.340719, -0.166711, -0.0709852, -0.0842144, -0.89442, -0.767218, 1.13055, 1.06672, 1.03759, 1.0629, 1.02518, 1.04852, 1.06038, 1.11654, 1.10765, 1.07885, 1.09882, 1.08035, 1.12722, 1.181, 1.22851, 1.25619, 1.35567, 1.39385, 1.32642, 1.31478, 1.3011, 1.28584, 1.25703, 1.22582, 1.22271, 1.21003, 1.14563, 0.636024, -1.08954, -0.190547, 0.354366, 0.935558, 1.20707, -1.3506, -0.157592, 0.324118, 1.30906, -0.515235, -2.09821, -0.592307, 0.319696, 1.14136, 0.488769, 0.200182, -0.140638, -0.282034, 1
-0.113044, -0.158013, 0.0258059, -0.122667, 0.287358, 0.608385, 0.453861, 0.617306, 0.761923, 0.871303, 0.948058, 0.697305, 0.971268, 1.16035, 0.94385, 0.444531, 0.358383, 0.397916, -0.051866, -0.0174568, -0.264778, -0.398285, -0.379368, -0.16057, 0.57298, 0.472059, 1.1545, 1.10274, 1.09746, 1.08688, 1.13298, 1.15601, 1.14219, 1.13887, 1.20581, 1.18649, 1.17281, 1.14285, 1.10646, 1.04633, 0.979876, 0.942039, 0.94152, 0.971064, 1.0259, 1.07378, 1.11381, 1.14328, 1.16187, 1.13017, 0.958748, 1.12851, 1.23729, 0.204021, -1.61066, -0.0404062, 0.238361, 1.13706, -0.392075, -1.12169, -0.349455, 0.267946, 1.12635, -1.07159, -1.47443, -0.385078, 0.286315, 0.480783, 0.459389, 0.179469, -0.140638, -0.282034, 0
0.116484, 0.459668, 0.341579, -0.0416557, 0.287358, 0.194371, 0.784083, 1.08907, 0.834484, 0.255675, -0.409559, -0.845017, -1.51797, -0.867743, -0.904907, 0.626603, 1.05765, 0.801482, 0.0888102, -0.0174568, -0.340719, -0.552668, -0.764846, -0.847774, 0.455588, -0.0590597, 1.21437, 1.23482, 1.21722, 1.1828, 1.18088, 1.14407, 1.13051, 1.13887, 1.11856, 1.10038, 1.11996, 1.16369, 1.2518, 1.2846, 1.34247, 1.141, 1.03709, 1.04695, 1.05929, 1.08526, 1.1021, 1.1314, 1.13808, 1.13017, 1.26494, 1.18674, 1.45725, -0.0119812, -1.35555, -0.416601, 0.243479, 1.08668, 0.225775, -1.60377, -0.704818, 0.276901, 0.897963, -1.03185, -0.742476, -0.595146, 0.286315, 0.845578, 0.672392, 0.174291, 0.00352447, -0.282034, 0
-0.954647, -1.00732, -0.921512, -0.932781, -0.445535, 0.111568, -0.454251, -0.955258, -1.34236, -1.5228, -0.926747, -1.40025, -1.27512, -1.22564, -0.547083, 0.0196958, -0.913016, -0.81278, -0.684909, 0.0563273, -0.568544, -0.475477, -0.225176, -0.54235, -0.483548, -0.944258, 1.14252, 1.12675, 1.09746, 1.05091, 1.10902, 1.02463, 1.02532, 0.960279, 0.976775, 0.928158, 0.950832, 0.986586, 1.0857, 1.17064, 1.23887, 0.648828, 1.13267, 1.24208, 1.24851, 1.23445, 1.19575, 1.20268, 1.17377, 1.10625, 1.15936, 1.10522, 1.27395, -0.0479815, -0.616383, -1.04753, 0.252009, 0.683686, 1.17072, -0.224248, -0.724839, 0.272017, 0.829447, -0.554974, -0.463137, -0.771148, 0.27797, 1.06002, 0.569563, 0.182058, 0.436011, -0.282034, 0
