@relation ozone
@attribute f1 real [-1.10767, 4.63054]
@attribute f2 real [-1.08453, 4.86064]
@attribute f3 real [-1.0794, 4.52557]
@attribute f4 real [-1.0948, 4.81903]
@attribute f5 real [-1.097, 4.76615]
@attribute f6 real [-1.13047, 4.99693]
@attribute f7 real [-1.19725, 4.91186]
@attribute f8 real [-1.42703, 4.47009]
@attribute f9 real [-1.6326, 5.04304]
@attribute f10 real [-1.72801, 4.08625]
@attribute f11 real [-1.70253, 3.92189]
@attribute f12 real [-1.64702, 3.78195]
@attribute f13 real [-1.6394, 3.82479]
@attribute f14 real [-1.64319, 4.08318]
@attribute f15 real [-1.68019, 3.7468]
@attribute f16 real [-1.74033, 3.66114]
@attribute f17 real [-1.803, 3.72759]
@attribute f18 real [-1.75443, 3.6937]
@attribute f19 real [-1.5993, 3.67605]
@attribute f20 real [-1.49314, 3.74553]
@attribute f21 real [-1.4039, 5.20302]
@attribute f22 real [-1.32458, 5.85423]
@attribute f23 real [-1.22742, 4.70895]
@attribute f24 real [-1.1532, 5.18435]
@attribute f25 real [-2.18573, 3.44908]
@attribute f26 real [-1.82946, 3.83581]
@attribute f27 real [-2.2821, 1.51372]
@attribute f28 real [-2.29527, 1.43894]
@attribute f29 real [-2.3156, 1.44476]
@attribute f30 real [-2.31827, 1.41061]
@attribute f31 real [-2.34032, 1.40844]
@attribute f32 real [-2.36743, 1.43072]
@attribute f33 real [-2.28225, 1.44607]
@attribute f34 real [-2.22083, 1.4514]
@attribute f35 real [-2.20786, 1.42393]
@attribute f36 real [-2.24714, 1.52016]
@attribute f37 real [-2.32605, 1.64849]
@attribute f38 real [-2.28458, 1.7575]
@attribute f39 real [-2.30902, 1.88507]
@attribute f40 real [-2.34131, 1.93727]
@attribute f41 real [-2.36636, 1.94334]
@attribute f42 real [-2.39847, 1.92639]
@attribute f43 real [-2.40357, 1.96098]
@attribute f44 real [-2.44373, 1.94672]
@attribute f45 real [-2.34659, 1.88293]
@attribute f46 real [-2.27726, 1.86564]
@attribute f47 real [-2.23409, 1.81616]
@attribute f48 real [-2.24253, 1.76104]
@attribute f49 real [-2.31153, 1.73284]
@attribute f50 real [-2.25365, 1.63236]
@attribute f51 real [-2.51499, 1.87734]
@attribute f52 real [-2.26023, 1.65254]
@attribute f53 real [-3.69366, 2.09883]
@attribute f54 real [-1.992, 1.60803]
@attribute f55 real [-3.87178, 3.61367]
@attribute f56 real [-3.31482, 3.47693]
@attribute f57 real [-5.02963, 0.572729]
@attribute f58 real [-3.92558, 2.64829]
@attribute f59 real [-1.40971, 2.2247]
@attribute f60 real [-2.95448, 3.50045]
@attribute f61 real [-4.10663, 4.1051]
@attribute f62 real [-4.91939, 0.370521]
@attribute f63 real [-3.37289, 2.29113]
@attribute f64 real [-1.15107, 2.82288]
@attribute f65 real [-2.51722, 3.49801]
@attribute f66 real [-3.79726, 4.20945]
@attribute f67 real [-4.64155, 0.336386]
@attribute f68 real [-3.28548, 1.58256]
@attribute f69 real [-3.35262, 1.73373]
@attribute f70 real [-5.0662, 0.293393]
@attribute f71 real [-3.88885, 4.04006]
@attribute f72 real [-0.282034, 15.3975]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60, f61, f62, f63, f64, f65, f66, f67, f68, f69, f70, f71, f72
@outputs clase
@data
-0.419082, -0.235223, 0.736294, 1.01149, 0.613089, 1.68482, 1.44453, 0.85319, 1.05217, 1.82895, 2.37032, 2.42471, 2.24624, 1.87614, 1.89805, 1.35489, 1.43907, 1.33957, 0.510839, -0.829082, -0.872311, -1.1702, -0.841942, -0.771418, 1.6882, 1.0917, -1.02481, -1.03452, -0.998278, -0.903456, -0.855184, -0.874448, -0.938188, -0.981872, -0.910013, -0.847855, -0.846168, -0.857351, -0.866009, -0.859868, -0.895257, -0.911474, -0.895626, -0.88268, -0.910777, -0.968977, -1.0752, -1.14957, -1.21717, -1.26122, -1.00513, -1.00255, -1.20069, -0.0839818, 2.79819, 0.0506903, -0.399666, -2.46472, -0.137666, 2.00723, 1.0086, -0.166774, -2.80192, 0.994866, 1.67076, 2.41535, -0.0683579, 0.0888749, 0.881722, 0.11215, -0.428962, -0.282034, 0
-1.10767, -0.852903, -0.763626, -0.770758, -0.934131, -0.799262, -1.03214, -1.11251, -0.906988, -0.428355, -0.150965, -0.228089, -0.242996, 0.325251, 0.228202, 0.505221, 0.167673, -0.0729102, 0.0888102, 0.425248, 0.722464, 0.296439, -0.456463, -0.0078584, -0.0139796, -0.324619, -1.25232, -1.29868, -1.27372, -1.29913, -1.33426, -1.32832, -1.3005, -1.28324, -1.04089, -0.675635, -0.529051, -0.440642, -0.429989, -0.435118, -0.491223, -0.586848, -0.545187, -0.52494, -0.621389, -0.682073, -0.653787, -0.614965, -0.55104, -0.531848, -0.572231, -0.851167, -1.23735, -0.551986, 2.17676, -0.919319, -0.145478, -1.26833, -0.864549, 2.23311, -0.33444, -0.019425, -1.93405, -0.475495, -0.950405, -0.108299, 0.0484755, -0.682617, 0.114178, 0.166523, 3.03093, -0.206104, 0
0.192993, 0.228038, -0.0531372, -0.446713, -0.6084, -0.302446, -0.124029, -0.483489, -0.544181, -0.223146, -0.991395, -0.783325, -1.03227, -1.16599, -0.60672, -0.769283, -0.849446, 0.196133, -0.122204, 0.130111, 0.038989, -0.707051, -0.379368, -0.313282, -0.483548, -0.590178, -0.785326, -0.79438, -0.842594, -0.915446, -1.02286, -1.06555, -1.06675, -1.07117, -0.986357, -0.783273, -0.603045, -0.49273, -0.419608, -0.383319, -0.335825, -0.293637, -0.300943, -0.351491, -0.443304, -0.521406, -0.595257, -0.650605, -0.741364, -0.806857, -0.392737, -0.69978, -1.21902, -0.299984, 1.60985, -0.904136, 0.0182933, -2.03654, -0.646484, 1.98601, -0.376149, 0.0400031, -2.07108, -0.356277, 1.91859, 0.154286, 0.0651659, -0.273455, 0.40063, 0.187236, 0.291849, -0.282034, 0
0.881577, 1.23177, 0.420522, 0.768458, 1.18312, 2.76126, 3.09564, 2.34713, 1.5601, 1.55533, 2.11173, 2.11624, 1.76054, 1.57789, 1.1824, 0.808675, 0.994083, 0.263394, 0.510839, -0.0174568, -0.264778, -0.475477, -0.148081, -0.92413, 1.39472, 1.26874, -0.665584, -0.638288, -0.615056, -0.579727, -0.531809, -0.528075, -0.645999, -0.702827, -0.790044, -0.869382, -0.888451, -0.81568, -0.87639, -0.953106, -0.978136, -0.995249, -0.9912, -0.958565, -0.877386, -0.865691, -0.841082, -0.733765, -0.741364, -0.854685, -1.05792, -0.839521, -0.962392, -0.0839818, -0.509542, 1.08649, -0.17448, -1.54539, 1.09803, 0.859658, 1.72266, -0.0348926, -1.36308, 1.11408, -0.602807, 2.37135, 0.0443028, 0.266343, 0.0444011, 0.148399, -2.87972, 0.279848, 0
-0.878138, -0.852903, -0.842569, -0.770758, -1.01556, -0.964868, -0.949585, -1.42703, -1.56004, -0.565162, 0.04298, 0.142069, 0.242709, 0.205951, -0.427808, -0.405139, -0.976586, 0.0616116, 0.0888102, 0.203896, -0.112894, -0.089519, 0.160302, -0.236926, -0.366156, -0.501659, -0.917043, -0.998501, -0.986302, -1.08331, -1.1067, -1.11333, -1.09013, -1.08233, -0.920919, -0.740218, -0.592474, -0.482313, -0.398845, -0.310801, -0.201147, -0.105144, -0.0885559, -0.308128, -0.398782, -0.475501, -0.525022, -0.531804, -0.50346, -0.48402, -0.202684, -0.664844, -1.23735, 0.204021, 1.79955, -2.11876, -0.138655, -1.10461, -0.501107, 2.13003, -2.39488, -0.00884192, -1.34024, -0.594714, 2.15697, -2.06704, 0.0609933, -0.27592, 0.125195, 0.169112, 1.15682, -0.282034, 0
1.95271, 1.4634, 1.76256, 1.41655, 1.02025, 0.608385, 0.866639, 1.01045, 1.12473, 0.529288, 0.560168, 0.944076, 0.728415, 0.3849, 0.168565, -0.344448, -0.340886, -0.409215, -1.10694, -0.165025, 0.494639, 0.142056, -0.225176, -0.236926, 0.2795, 0.560579, 0.376173, 0.430342, 0.474729, 0.499371, 0.522156, 0.546876, 0.522755, 0.446837, 0.431461, 0.314626, 0.358879, 0.424029, 0.483575, 0.4869, 0.555122, 0.565053, 0.601701, 0.580802, 0.547295, 0.442593, 0.411452, 0.382957, 0.364892, 0.376879, 0.473058, 0.464736, -0.394142, 0.780026, 1.48992, 1.3699, 0.00805754, -1.00386, -0.0286339, 0.826307, 1.1037, 0.0807072, -1.24889, -0.83315, 1.2423, -0.524177, 0.111065, 0.512826, 0.977206, 0.169112, -1.14977, -0.282034, 0
1.79969, 2.46713, 2.55199, 3.03678, 2.81177, 2.84406, 2.02242, 1.95398, 2.21315, 2.23936, 1.98243, 1.68439, 2.06411, 1.93579, 1.59986, 1.35489, 1.82049, 1.54135, 0.932868, 0.572816, 0.342756, 1.22274, 1.47093, 1.29019, 1.39472, 2.24245, -1.43193, -1.43076, -1.44138, -1.46699, -1.48996, -1.50747, -1.53425, -1.5288, -1.52076, -1.49368, -1.40641, -1.2949, -1.19821, -1.13958, -1.09209, -1.04761, -1.02306, -1.01277, -1.0666, -1.11817, -1.20397, -1.24461, -1.28854, -1.35688, -1.14239, -1.36355, -2.45634, 0.456023, 2.45586, -2.27902, -0.215423, -1.68392, -0.464763, 2.57572, -1.32545, -0.0747826, -2.09392, -0.0781, -0.950405, -0.108299, 0.0150945, -0.625926, -0.264085, 0.179469, 3.8959, -0.282034, 0
-0.419082, -0.00359258, -0.13208, -0.446713, 0.124493, -0.550854, -0.454251, -0.247604, 0.108871, 0.460885, 0.172277, -0.104703, -0.485849, -0.867743, -1.02418, -1.61895, -0.658736, -0.543737, -0.403557, -0.533946, -0.416661, -0.0123275, -0.533559, -0.0078584, -0.30746, -0.501659, -1.64747, -1.63488, -1.62101, -1.68281, -1.68159, -1.68663, -1.74463, -1.59577, -1.38989, -1.23535, -1.15272, -1.06571, -1.00097, -0.953106, -0.874537, -0.785812, -0.725716, -0.687549, -0.743822, -0.865691, -1.01667, -1.10205, -1.13391, -1.10578, -0.846752, -1.25875, -2.06223, -1.01999, 0.539251, -1.87415, 0.327071, -3.04403, 0.00771023, 1.40995, -1.86267, 0.150718, -1.68282, -0.515235, 1.86818, -0.941474, 0.11941, -0.736844, -0.928801, 0.275268, 1.73347, -0.282034, 0
-0.266063, 0.305248, 0.341579, 0.606435, 1.26455, 1.76762, 1.77475, 1.63947, 0.979607, 0.529288, 0.495519, 0.327147, 0.181996, 0.086652, 0.0492901, -0.162376, -0.595166, -0.610997, -0.192542, -0.0174568, -0.416661, -0.398285, -0.379368, -0.0842144, 0.103412, 0.295019, -1.08468, -1.05854, -1.04618, -1.0953, -1.13065, -1.17304, -1.25375, -1.33905, -1.47714, -1.5475, -1.52269, -1.45116, -1.43699, -1.39858, -1.37181, -1.36176, -1.35226, -1.3163, -1.27808, -1.29031, -1.28591, -1.24461, -1.20528, -1.16556, -1.4697, -1.35191, -2.39218, -1.992, -0.433226, -0.2614, -5.02963, -1.43204, -1.40971, -0.776055, -0.155924, -4.91939, 2.29113, -1.15107, -0.950405, -0.108299, -4.64155, -0.490361, -2.61079, -5.0662, 0.00352447, -0.259255, 0
0.499031, 1.07735, -0.0531372, -0.28469, -0.119805, 0.525582, 0.784083, 0.617306, 0.181432, 0.324078, 0.301574, -0.968403, -0.242996, -0.271246, 0.168565, 1.17282, 1.12122, 0.936003, 0.440501, 0.572816, 0.874347, 0.605205, 1.08545, 0.526634, 0.631676, 0.472059, -0.282409, -0.21804, -0.159981, -0.112118, -0.0886647, -0.121982, -0.178498, -0.256356, -0.321073, -0.223559, -0.0956564, 0.00732034, 0.0890812, 0.155388, 0.182168, 0.0205183, -0.109795, -0.145519, -0.109394, -0.0279302, 0.0602744, 0.121597, 0.126987, 0.125783, 0.0823944, -0.082586, 0.0274635, -0.911989, 0.593762, 0.467372, 0.00464563, -0.651238, -0.428419, 1.21288, 0.815069, 0.0847776, -0.792109, -0.475495, 1.47963, 1.9938, 0.11941, -0.150214, 0.0627634, 0.163934, 0.868497, -0.282034, 0
0.192993, -0.00359258, 0.894181, 0.525424, 0.124493, 0.525582, 0.949194, 1.24633, 1.26985, 0.392482, 1.2713, 2.23963, 1.15341, 2.17439, 2.49442, 2.75078, 2.96475, 3.55918, 3.3947, 2.78634, 3.45636, 3.53848, 3.7067, 3.65723, 2.45125, 2.41949, 0.172611, 0.202208, 0.247192, 0.283552, 0.294595, 0.307998, 0.277316, 0.0784978, -0.113854, -0.0621036, 0.0629025, -0.00309738, -0.21198, -0.124325, -0.170067, -0.167975, -0.300943, -0.503259, -0.66591, -0.693549, -0.747434, -0.852565, -0.931688, -1.046, -0.23436, -0.210683, 0.0824554, 0.852026, -0.328565, 0.421824, -0.0397092, -0.7268, -0.646484, 0.333623, 0.54813, 0.0733805, -1.24889, -1.15107, 1.06482, 0.903717, 0.115237, 0.515291, 1.38485, 0.156166, -0.428962, -0.183325, 0
2.64129, 2.15829, 1.60467, 1.0925, 1.50885, 1.188, 1.11431, 1.48222, 2.21315, 1.76054, 1.52989, 1.74608, 1.69983, 1.63754, 1.59986, 1.47627, 1.69335, 1.60861, 0.792191, -0.0912409, -0.112894, -0.243902, 0.0061105, -0.16057, 1.04255, 1.5343, -1.09666, -1.13058, -1.16594, -1.2152, -1.21449, -1.23276, -1.25375, -1.18278, -1.19358, -1.17077, -1.121, -1.03445, -0.959441, -0.911667, -0.884897, -0.859115, -0.853148, -0.850159, -0.866256, -0.888644, -0.887906, -0.911965, -0.943583, -0.962297, -0.962895, -1.08407, -2.39218, -1.992, -0.433226, -0.2614, -5.02963, -1.43204, -1.40971, -0.776055, -0.155924, -4.91939, 2.29113, -1.15107, -0.950405, -0.108299, -4.64155, -0.490361, -2.61079, -5.0662, 0.00352447, -0.282034, 0
0.881577, 0.768508, 0.736294, -0.608735, -0.445535, -0.13684, -0.124029, -0.090348, 0.399116, 1.28172, 0.88341, 0.882383, 0.789128, 0.981397, 0.884212, 1.2942, 1.50264, 1.67587, 1.63625, 1.60579, 0.950289, 0.450822, 0.931258, 1.06113, 0.86646, 1.00318, -0.186616, -0.206033, -0.183932, -0.208038, -0.304248, -0.325028, -0.330436, -0.1559, 0.0824594, 0.174698, 0.20032, 0.226093, 0.22404, 0.207187, 0.213247, 0.177596, 0.13445, 0.0821339, 0.00190918, -0.016454, -0.00996112, -0.0447234, 0.0080349, 0.0181711, 0.11407, -0.0127151, -2.39218, -1.992, -0.433226, -0.2614, -5.02963, -1.43204, -1.40971, -0.776055, -0.155924, -4.91939, 2.29113, -1.15107, -0.950405, -0.108299, -4.64155, -0.490361, -2.61079, -5.0662, 0.00352447, -0.282034, 0
