@relation ozone
@attribute f1 real [-1.10767, 4.63054]
@attribute f2 real [-1.08453, 4.86064]
@attribute f3 real [-1.0794, 4.52557]
@attribute f4 real [-1.0948, 4.81903]
@attribute f5 real [-1.097, 4.76615]
@attribute f6 real [-1.13047, 4.99693]
@attribute f7 real [-1.19725, 4.91186]
@attribute f8 real [-1.42703, 4.47009]
@attribute f9 real [-1.6326, 5.04304]
@attribute f10 real [-1.72801, 4.08625]
@attribute f11 real [-1.70253, 3.92189]
@attribute f12 real [-1.64702, 3.78195]
@attribute f13 real [-1.6394, 3.82479]
@attribute f14 real [-1.64319, 4.08318]
@attribute f15 real [-1.68019, 3.7468]
@attribute f16 real [-1.74033, 3.66114]
@attribute f17 real [-1.803, 3.72759]
@attribute f18 real [-1.75443, 3.6937]
@attribute f19 real [-1.5993, 3.67605]
@attribute f20 real [-1.49314, 3.74553]
@attribute f21 real [-1.4039, 5.20302]
@attribute f22 real [-1.32458, 5.85423]
@attribute f23 real [-1.22742, 4.70895]
@attribute f24 real [-1.1532, 5.18435]
@attribute f25 real [-2.18573, 3.44908]
@attribute f26 real [-1.82946, 3.83581]
@attribute f27 real [-2.2821, 1.51372]
@attribute f28 real [-2.29527, 1.43894]
@attribute f29 real [-2.3156, 1.44476]
@attribute f30 real [-2.31827, 1.41061]
@attribute f31 real [-2.34032, 1.40844]
@attribute f32 real [-2.36743, 1.43072]
@attribute f33 real [-2.28225, 1.44607]
@attribute f34 real [-2.22083, 1.4514]
@attribute f35 real [-2.20786, 1.42393]
@attribute f36 real [-2.24714, 1.52016]
@attribute f37 real [-2.32605, 1.64849]
@attribute f38 real [-2.28458, 1.7575]
@attribute f39 real [-2.30902, 1.88507]
@attribute f40 real [-2.34131, 1.93727]
@attribute f41 real [-2.36636, 1.94334]
@attribute f42 real [-2.39847, 1.92639]
@attribute f43 real [-2.40357, 1.96098]
@attribute f44 real [-2.44373, 1.94672]
@attribute f45 real [-2.34659, 1.88293]
@attribute f46 real [-2.27726, 1.86564]
@attribute f47 real [-2.23409, 1.81616]
@attribute f48 real [-2.24253, 1.76104]
@attribute f49 real [-2.31153, 1.73284]
@attribute f50 real [-2.25365, 1.63236]
@attribute f51 real [-2.51499, 1.87734]
@attribute f52 real [-2.26023, 1.65254]
@attribute f53 real [-3.69366, 2.09883]
@attribute f54 real [-1.992, 1.60803]
@attribute f55 real [-3.87178, 3.61367]
@attribute f56 real [-3.31482, 3.47693]
@attribute f57 real [-5.02963, 0.572729]
@attribute f58 real [-3.92558, 2.64829]
@attribute f59 real [-1.40971, 2.2247]
@attribute f60 real [-2.95448, 3.50045]
@attribute f61 real [-4.10663, 4.1051]
@attribute f62 real [-4.91939, 0.370521]
@attribute f63 real [-3.37289, 2.29113]
@attribute f64 real [-1.15107, 2.82288]
@attribute f65 real [-2.51722, 3.49801]
@attribute f66 real [-3.79726, 4.20945]
@attribute f67 real [-4.64155, 0.336386]
@attribute f68 real [-3.28548, 1.58256]
@attribute f69 real [-3.35262, 1.73373]
@attribute f70 real [-5.0662, 0.293393]
@attribute f71 real [-3.88885, 4.04006]
@attribute f72 real [-0.282034, 15.3975]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60, f61, f62, f63, f64, f65, f66, f67, f68, f69, f70, f71, f72
@outputs clase
@data
-0.036535, 0.459668, 0.262635, 0.444413, 0.124493, -0.13684, -0.0414731, -0.247604, -0.253936, 0.324078, 0.366222, 0.450533, 0.0605696, -0.509845, -1.38201, -1.13343, -0.722306, -0.543737, -0.403557, -0.386377, -0.416661, -0.707051, -0.996133, -0.847774, -0.190068, -0.324619, -0.73743, -0.782373, -0.842594, -0.927436, -0.998907, -1.06555, -1.12519, -1.17162, -1.04089, -0.89091, -0.782745, -0.68025, -0.65838, -0.652673, -0.574102, -0.534489, -0.523949, -0.579143, -0.699301, -0.762406, -0.852788, -0.864445, -0.931688, -1.09382, -0.635582, -0.862812, -1.47565, -0.0839818, -0.0865358, -1.91295, -0.0601806, -1.46982, -0.573796, 0.794472, -2.59842, 0.00906791, -1.29456, 0.160337, 1.51113, -1.85555, 0.0735112, -0.64811, -0.407311, 0.179469, 1.01266, -0.282034, 0
1.64667, 1.77224, 1.13101, 1.0925, 1.50885, 1.43641, 0.949194, 1.1677, 1.9229, 2.23936, 2.04708, 2.79486, 0.424849, 1.93579, 0.824575, 0.565912, 0.104103, 0.599699, 0.159148, 1.38444, 1.48188, 2.4578, 2.0106, 1.51926, 2.04038, 1.71134, 0.244456, 0.262243, 0.319046, 0.343502, 0.39041, 0.331886, 0.218879, 0.123145, 0.0606469, -0.0298124, -0.169651, -0.315629, -0.627236, -0.849508, -0.760579, -0.691566, -0.577045, -0.492418, -0.465564, -0.429597, -0.431374, -0.519924, -0.610517, -0.675331, -0.44553, -0.257263, -0.760755, 1.32003, 0.247072, 1.39352, 0.0524124, -0.7268, -0.755516, 1.33567, 1.95957, 0.098617, -1.63714, 0.359034, 1.56679, 1.16488, 0.11941, 0.138171, 1.13145, 0.179469, -0.717286, 1.28213, 0
-0.572101, -0.698483, 0.0258059, 0.363401, 0.368791, -0.0540373, 0.618972, 0.460049, 0.834484, 1.21332, 2.30568, 1.86947, 1.88197, 1.45859, 1.1824, 1.35489, 0.485523, 1.47409, 1.70659, 1.67958, 1.55782, -0.938626, 1.70222, 0.373922, 1.45342, 1.0917, -0.917043, -0.986494, -0.890497, -0.831517, -0.843208, -0.838616, -0.78625, -0.769798, -0.691887, -0.535707, -0.486768, -0.49273, -0.554566, -0.600874, -0.66734, -0.702038, -0.704478, -0.687549, -0.587998, -0.521406, -0.50161, -0.472404, -0.705678, -0.699245, -0.730608, -0.72307, -1.36567, -0.371984, -0.526985, -0.457088, 0.0814136, -0.550489, -0.755516, 1.25684, 0.0876586, 0.0937325, -1.20321, -0.356277, 1.94379, 0.284868, 0.123583, -0.761492, -0.385277, 0.200182, 0.724335, 2.43626, 0
2.25875, 2.54434, 3.26248, 3.11779, 2.56747, 1.93323, 2.27008, 1.24633, 1.34241, -1.72801, -1.70253, -1.64702, 2.4891, 2.65159, 2.43478, 2.38663, 2.07477, 1.33957, 1.63625, 1.82715, 2.54506, 3.46129, 3.16703, 2.58825, 2.04038, 2.77357, 0.0887915, 0.106151, 0.139411, 0.211612, 0.234711, 0.236335, 0.207191, 0.134307, 0.104272, 0.110116, 0.105185, 0.205257, 0.172132, 0.103589, 0.0474895, 0.0205183, 0.0176375, -0.0371128, -0.0760031, -0.016454, 0.0719804, 0.145357, 0.245939, 0.329051, 0.00848509, 0.115382, 0.192439, -1.12799, 0.0246667, 1.44919, 0.107003, 0.457001, -0.646484, 0.667132, 0.736656, 0.168628, -0.106944, -0.316537, 0.907301, 0.448097, 0.207035, -0.554446, -0.466071, 0.192415, -0.861448, -0.282034, 0
-0.801629, -1.00732, -0.921512, -0.851769, -0.934131, -0.964868, -0.536807, -0.955258, -0.253936, -0.154743, 0.107628, 0.203762, 0.728415, 0.802448, 1.06312, 1.47627, 1.43907, 0.936003, 0.159148, -0.0912409, -0.568544, -1.09301, -1.15032, -1.07684, 0.925156, -0.14758, -1.20442, -1.3347, -1.39347, -1.455, -1.51391, -1.55525, -1.581, -1.39486, -1.09542, -0.815564, -0.68761, -0.648996, -0.627236, -0.631953, -0.594821, -0.586848, -0.587665, -0.589984, -0.643649, -0.716501, -0.829376, -1.04265, -1.1577, -1.22535, -0.688375, -1.02584, -1.92475, -0.803988, 2.0612, -0.362618, -0.0328854, -3.06921, -0.17401, 2.03907, 0.14772, -0.0259377, -1.63714, 0.00137897, -0.950405, -0.108299, 0.0192671, -0.845296, -0.737833, 0.187236, 1.44514, -0.282034, 0
-0.801629, -0.852903, -1.00046, -1.01379, -0.934131, -0.882065, -0.701918, -0.562117, -0.108813, 0.460885, 1.4006, 1.37593, 1.45697, 1.1007, 1.30167, 1.23351, 1.12122, 0.734221, 0.299825, -0.238809, -0.188836, -0.089519, -1.07323, -1.07684, 0.807764, 0.11798, -1.30022, -1.35871, -1.45335, -1.47898, -1.50194, -1.50747, -1.47581, -1.22743, -0.866388, -0.632581, -0.486768, -0.430224, -0.419608, -0.455837, -0.449783, -0.440242, -0.417755, -0.416534, -0.476695, -0.567311, -0.642081, -0.710005, -0.907897, -1.08187, -0.540556, -0.886102, -2.0439, -1.27199, 1.22827, -1.40854, -0.00729605, -3.92558, -0.392075, 2.01785, -1.54568, -0.0381489, -2.36799, -0.475495, 2.60539, 0.0620261, -0.00576862, -0.973467, -0.767212, 0.192415, 0.291849, -0.282034, 0
0.269502, 1.15456, 1.13101, 1.01149, 0.938819, 1.35361, 1.19686, 0.0669084, 0.253993, 0.187272, -0.0863169, 0.018683, 0.121283, 0.0270023, 0.108927, 0.0803865, -0.0230366, 0.397916, 0.229486, 0.425248, 0.494639, 0.296439, 0.854163, 0.526634, -0.30746, 0.472059, 0.364198, 0.286257, 0.187313, 0.079722, -0.0407573, -0.157814, -0.236935, -0.312165, -0.375605, -0.460361, -0.497339, -0.440642, -0.367701, -0.404039, -0.460143, -0.534489, -0.555807, -0.600825, -0.521216, -0.41812, -0.349433, -0.294204, -0.265555, -0.220967, -0.37162, -0.303844, -0.0458592, 0.672025, 0.214365, 0.261562, 0.0234111, -0.0467444, -0.828204, 0.826307, 0.0426126, 0.116527, -0.997658, 0.120597, 1.04067, -0.102622, 0.144446, -0.00971839, 1.03597, 0.166523, -0.140638, -0.259255, 0
1.0346, 1.23177, 1.44678, 1.17352, 1.26455, 1.43641, 1.36197, 1.24633, 1.63266, 0.871303, 0.430871, 0.327147, 0.789128, 1.04105, 0.824575, 0.565912, 0.612663, 0.532438, -0.122204, -0.829082, -1.17608, -0.707051, -0.610655, -0.771418, 0.455588, 0.649099, -1.40799, -1.45477, -1.4773, -1.52694, -1.58577, -1.62691, -1.66281, -1.64042, -1.62983, -1.62284, -1.5544, -1.43033, -1.31241, -1.24318, -1.15425, -1.07902, -1.0443, -1.03445, -1.08886, -1.1985, -1.35614, -1.47033, -1.50266, -1.56014, -1.16351, -1.45671, -2.00724, -1.37999, 0.855415, -2.43591, 0.176947, -2.23804, -0.646484, 1.95569, -1.70918, 0.0896621, -1.54579, -0.515235, 2.44996, -0.72147, 0.0985469, -1.35305, -1.37684, 0.244198, 3.60758, -0.282034, 0
0.57554, 0.614088, 0.341579, 0.363401, 0.613089, 0.939596, 0.866639, 0.145537, 0.834484, 0.734497, 0.754113, 1.31423, 1.21412, 1.33929, 0.764938, 0.565912, -0.0230366, 0.196133, 0.159148, 0.499032, 1.02623, 1.5315, 1.23964, 0.60299, 0.749068, 0.914658, -0.641636, -0.578253, -0.471348, -0.387887, -0.328202, -0.277253, -0.248623, -0.301003, -0.353792, -0.471125, -0.539621, -0.49273, -0.450752, -0.538715, -0.574102, -0.681094, -0.662, -0.622506, -0.543477, -0.452549, -0.326021, -0.282324, -0.25366, -0.220967, -0.625024, -0.478521, -1.10904, 0.708025, -0.0451075, 0.673183, 0.357778, -2.08691, 1.78857, 0.357878, -0.56968, 0.206076, -1.70566, 1.03461, 0.438937, -0.284302, 0.161136, 0.774098, 0.676064, 0.251966, -1.14977, 0.659499, 0
3.71242, 4.16575, 4.44662, 3.9279, 4.03326, 4.0861, 4.08631, 3.21204, 2.79364, -0.291549, 0.818761, -0.289781, -0.607276, -0.569494, -1.20309, -0.951356, 0.358383, -0.745519, -1.31795, -1.12422, -0.796369, -0.62986, -0.148081, -0.16057, 1.92299, 1.18022, 0.0768173, 0.0941439, 0.151386, 0.199622, 0.234711, 0.200503, 0.102003, 0.0450124, -0.0702286, -0.202032, -0.33878, -0.461477, -0.513041, -0.435118, -0.284026, -0.136559, -0.0036012, -0.0262722, -0.0203515, -0.257454, -0.279197, -0.294204, -0.25366, -0.292709, -0.128775, -0.140812, -0.247496, -0.551986, -1.42097, 2.85275, 0.0984731, -0.575677, 0.989001, 0.397293, 3.07738, 0.130366, -0.929142, 0.279555, 0.435786, 1.70425, 0.161136, 0.446275, 0.224352, 0.189826, -2.44723, 2.63368, 0
-0.036535, -0.0808026, 0.0258059, 0.606435, 0.450223, 0.0287655, -0.124029, 0.381421, 0.326555, -0.770371, -0.280262, -0.0430099, 0.303422, 0.0270023, 0.347477, 0.0803865, 0.104103, -0.00564928, -0.122204, -0.755298, -1.10014, -1.32458, -0.919037, -0.695062, -0.190068, -0.14758, -1.04876, -1.07054, -1.07013, -1.05933, -1.09472, -1.18499, -1.24206, -1.11581, -1.02998, -0.955492, -0.86731, -0.774009, -0.689525, -0.611234, -0.563742, -0.492601, -0.428375, -0.394853, -0.409913, -0.590263, -0.794258, -0.935725, -0.991164, -1.01012, -0.551114, -0.886102, -1.40233, -0.767988, 1.27406, -2.37518, -0.0516509, -1.3187, -0.682828, 1.33264, -2.0562, 0.0163947, -0.814948, -0.435756, 1.90809, -1.31903, 0.0943743, -0.914312, -0.884731, 0.192415, 0.00352447, -0.282034, 0
-0.113044, -0.158013, -0.526796, -0.770758, -0.771266, -0.882065, -1.03214, -0.798002, 0.326555, 0.871303, 0.948058, 0.758998, 0.849841, 0.742798, 0.884212, 0.747984, 0.930513, 1.20505, 1.28456, 1.31066, 1.25406, 0.605205, 0.854163, 0.755702, 0.396892, 0.560579, -0.65361, -0.650295, -0.674935, -0.759577, -0.759369, -0.802784, -0.868062, -0.65818, -0.233823, -0.0190487, 0.0840437, 0.111498, 0.161751, 0.155388, 0.182168, 0.209011, 0.166308, 0.0821339, -0.0871334, -0.188597, -0.232374, -0.234804, -0.194184, -0.17314, 0.11407, -0.257263, -1.09071, -0.659987, -0.369993, -0.521193, 0.12918, -1.88541, -0.501107, -0.221216, -1.72253, 0.0969889, -1.75134, -0.237058, -0.00632447, -2.18627, 0.10272, -0.3474, 0.0407287, 0.202771, 0.436011, -0.282034, 0
0.805068, 0.459668, 1.13101, 1.17352, 1.10168, 0.856793, 0.866639, 0.931818, 0.834484, 0.8029, 0.754113, 0.882383, 0.971268, 0.862098, 0.884212, 1.11213, 0.930513, 1.07053, 0.510839, 0.6466, 1.17811, 1.06835, 1.00835, 1.67197, 0.57298, 1.18022, 0.519863, 0.514392, 0.522632, 0.535341, 0.522156, 0.534932, 0.534442, 0.46916, 0.387836, 0.357681, 0.348309, 0.382358, 0.452431, 0.435102, 0.482603, 0.439391, 0.431792, 0.288105, 0.146603, 0.167165, 0.259275, 0.347317, 0.436263, 0.520362, 0.38859, 0.418156, -0.100851, 1.17603, 1.22391, 1.89961, 0.124062, 0.129566, -1.00992, 0.479154, 1.29389, 0.153161, -0.0384279, -0.87289, 1.08898, 1.05417, 0.19869, -0.455853, 0.576908, 0.184647, -1.14977, -0.282034, 0
