@relation ozone
@attribute f1 real [-1.10767, 4.63054]
@attribute f2 real [-1.08453, 4.86064]
@attribute f3 real [-1.0794, 4.52557]
@attribute f4 real [-1.0948, 4.81903]
@attribute f5 real [-1.097, 4.76615]
@attribute f6 real [-1.13047, 4.99693]
@attribute f7 real [-1.19725, 4.91186]
@attribute f8 real [-1.42703, 4.47009]
@attribute f9 real [-1.6326, 5.04304]
@attribute f10 real [-1.72801, 4.08625]
@attribute f11 real [-1.70253, 3.92189]
@attribute f12 real [-1.64702, 3.78195]
@attribute f13 real [-1.6394, 3.82479]
@attribute f14 real [-1.64319, 4.08318]
@attribute f15 real [-1.68019, 3.7468]
@attribute f16 real [-1.74033, 3.66114]
@attribute f17 real [-1.803, 3.72759]
@attribute f18 real [-1.75443, 3.6937]
@attribute f19 real [-1.5993, 3.67605]
@attribute f20 real [-1.49314, 3.74553]
@attribute f21 real [-1.4039, 5.20302]
@attribute f22 real [-1.32458, 5.85423]
@attribute f23 real [-1.22742, 4.70895]
@attribute f24 real [-1.1532, 5.18435]
@attribute f25 real [-2.18573, 3.44908]
@attribute f26 real [-1.82946, 3.83581]
@attribute f27 real [-2.2821, 1.51372]
@attribute f28 real [-2.29527, 1.43894]
@attribute f29 real [-2.3156, 1.44476]
@attribute f30 real [-2.31827, 1.41061]
@attribute f31 real [-2.34032, 1.40844]
@attribute f32 real [-2.36743, 1.43072]
@attribute f33 real [-2.28225, 1.44607]
@attribute f34 real [-2.22083, 1.4514]
@attribute f35 real [-2.20786, 1.42393]
@attribute f36 real [-2.24714, 1.52016]
@attribute f37 real [-2.32605, 1.64849]
@attribute f38 real [-2.28458, 1.7575]
@attribute f39 real [-2.30902, 1.88507]
@attribute f40 real [-2.34131, 1.93727]
@attribute f41 real [-2.36636, 1.94334]
@attribute f42 real [-2.39847, 1.92639]
@attribute f43 real [-2.40357, 1.96098]
@attribute f44 real [-2.44373, 1.94672]
@attribute f45 real [-2.34659, 1.88293]
@attribute f46 real [-2.27726, 1.86564]
@attribute f47 real [-2.23409, 1.81616]
@attribute f48 real [-2.24253, 1.76104]
@attribute f49 real [-2.31153, 1.73284]
@attribute f50 real [-2.25365, 1.63236]
@attribute f51 real [-2.51499, 1.87734]
@attribute f52 real [-2.26023, 1.65254]
@attribute f53 real [-3.69366, 2.09883]
@attribute f54 real [-1.992, 1.60803]
@attribute f55 real [-3.87178, 3.61367]
@attribute f56 real [-3.31482, 3.47693]
@attribute f57 real [-5.02963, 0.572729]
@attribute f58 real [-3.92558, 2.64829]
@attribute f59 real [-1.40971, 2.2247]
@attribute f60 real [-2.95448, 3.50045]
@attribute f61 real [-4.10663, 4.1051]
@attribute f62 real [-4.91939, 0.370521]
@attribute f63 real [-3.37289, 2.29113]
@attribute f64 real [-1.15107, 2.82288]
@attribute f65 real [-2.51722, 3.49801]
@attribute f66 real [-3.79726, 4.20945]
@attribute f67 real [-4.64155, 0.336386]
@attribute f68 real [-3.28548, 1.58256]
@attribute f69 real [-3.35262, 1.73373]
@attribute f70 real [-5.0662, 0.293393]
@attribute f71 real [-3.88885, 4.04006]
@attribute f72 real [-0.282034, 15.3975]
@attribute clase {0, 1}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49, f50, f51, f52, f53, f54, f55, f56, f57, f58, f59, f60, f61, f62, f63, f64, f65, f66, f67, f68, f69, f70, f71, f72
@outputs clase
@data
-0.036535, -0.389643, -0.447853, -0.28469, -1.01556, 0.0287655, -0.701918, 0.617306, -1.05211, -0.701968, -0.603505, 0.450533, -0.789415, -0.569494, -0.427808, -0.223067, -0.277316, 0.196133, 3.67605, 0.0563273, -0.492603, -0.707051, -0.0709852, -0.16057, 2.21647, -0.236099, -0.797301, -0.79438, -0.794691, -0.771567, -0.735416, -0.707233, -0.692749, -0.747474, -0.80095, -0.944728, -1.04701, -1.10738, -1.12554, -1.0567, -0.884897, -0.796284, -0.651381, -0.655028, -1.02208, -1.00341, -1.00496, -1.06641, -1.05064, -1.02208, -0.772842, -0.932683, -0.742424, 0.13202, 0.593762, 0.531477, -0.3809, -1.39426, 1.24341, 0.701999, 0.146052, -0.117115, -1.56863, -0.594714, 0.472542, 0.929266, -0.00159599, 0.512826, 0.441027, 0.119918, -3.3122, 1.62381, 0
0.0399743, 0.0736174, -0.36891, -0.770758, -1.01556, -0.882065, -1.03214, -0.955258, -1.05211, -0.633565, -1.44393, -1.27687, -1.39655, -0.688794, -0.0103472, 0.262459, -0.722306, 0.0616116, -0.895923, -0.238809, -0.948253, -0.861434, -0.919037, -0.847774, -0.248764, -0.855738, -0.785326, -0.626281, -0.650983, -0.939426, -1.07077, -1.05361, -1.07844, -1.0042, -0.604637, -0.320433, -0.264786, -0.253123, -0.222361, -0.145045, -0.180427, -0.19939, -0.311562, -0.318969, -0.29861, -0.257454, -0.267492, -0.496164, -0.634307, -0.759029, -0.276594, -0.548392, -1.01738, -0.911989, 2.2836, -0.440219, -0.241012, -1.7091, -0.537451, 3.50045, 1.11371, -0.0739686, -0.997658, 0.955127, 2.83852, 2.52039, 0.0276124, -0.618532, -0.532175, 0.138042, 0.00352447, -0.282034, 0
0.805068, 2.15829, 3.97296, 4.33296, 0.613089, -0.219643, 2.02242, 4.07695, 5.04304, 3.94944, 3.92189, 3.78195, 3.82479, 4.08318, 3.7468, 3.66114, 3.72759, 3.3574, 2.832, 3.08148, 3.1526, 2.84376, 2.55027, 1.82469, 3.44908, 3.83581, -0.402151, -0.410154, -0.339616, -0.315947, -0.447971, -0.480299, -0.353811, -0.367974, -0.604637, -1.02007, -1.23728, -1.28448, -1.48889, -1.55397, -1.63081, -1.62356, -1.63898, -1.63068, -1.58973, -1.53131, -1.48491, -1.45845, -1.43129, -1.44057, -1.04736, -1.1423, -0.320819, 0.852026, 1.77556, 0.480868, -0.346781, -0.525302, 0.589216, 1.01125, 2.5385, -0.0796671, -0.860625, -0.197319, 1.53949, 3.43021, 0.0526481, 0.717407, 0.797255, 0.109561, -1.58226, -0.244069, 0
0.192993, 0.382458, 0.262635, 0.525424, 0.613089, 0.691188, 0.536416, 0.381421, 0.181432, -0.154743, 0.172277, 0.882383, 0.971268, 0.981397, 0.705301, 0.990747, 0.739803, 0.66696, 0.862529, 0.794168, 1.02623, 1.14555, 0.237397, 0.60299, 0.455588, 0.737618, -1.10863, -1.09456, -1.04618, -1.03535, -1.07077, -1.08944, -1.09013, -1.08233, -1.12814, -1.16, -1.11043, -0.971946, -0.928297, -0.880587, -0.895257, -0.859115, -0.885006, -0.893521, -0.855126, -0.796834, -0.724023, -0.721885, -0.681888, -0.699245, -0.962895, -1.00255, -1.84226, 0.240021, 0.2885, -0.936188, 0.344131, -2.48991, 1.97029, 1.52819, -1.05851, 0.169442, -2.09392, -0.0781, 1.14673, -0.35669, 0.11941, 0.345217, 0.10316, 0.272679, 0.00352447, -0.00868585, 0
1.34063, 1.84945, 2.07833, 1.90262, 1.91601, 2.67845, 2.18753, 1.7181, 1.48754, 1.76054, 1.78849, 1.80778, 1.69983, 1.99544, 2.07696, 1.9618, 1.69335, 2.28122, 2.90233, 3.22904, 3.30448, 3.69287, 3.16703, 3.65723, 1.62951, 2.77357, -0.162667, -0.0859624, -0.0162729, 0.0197721, 0.0430808, 0.0571762, 0.0435656, -0.0219583, -0.0920412, -0.148213, -0.201362, -0.336465, -0.398845, -0.33152, -0.325465, -0.387883, -0.407136, -0.362331, -0.276349, -0.188597, -0.12702, -0.0566034, 0.0080349, 0.0301281, -0.434971, -0.175747, -0.779085, -0.299984, -1.0939, 1.27543, 0.303188, -1.3187, 1.78857, 0.00162893, 0.478058, 0.206076, -1.06617, 0.00137897, 1.18559, -0.504305, 0.173654, 0.502967, 0.0701084, 0.233842, -1.00561, -0.282034, 0
-0.189554, -0.158013, -0.289967, -0.446713, -0.445535, -0.302446, -0.701918, -0.562117, 0.544239, 0.597691, 0.948058, 0.38884, -0.0608568, 0.3849, 0.287839, 0.323149, -0.213747, -1.55265, -0.966262, -0.0912409, -0.796369, -0.938626, -0.610655, -0.618706, 0.220804, -0.236099, -0.282409, -0.278076, -0.291713, -0.244007, -0.352156, -0.444467, -0.494061, -0.46843, -0.288354, -0.212796, -0.201362, -0.107275, -0.0147329, -8.17015E-6, 0.0474895, 0.125237, 0.166308, 0.223062, 0.146603, -0.0623587, -0.103609, -0.163524, -0.22987, -0.304666, 0.0401605, -0.175747, -0.375811, -0.515985, 1.18902, -0.104511, -0.113065, -0.777175, 0.734593, 1.98904, 2.05634, 0.0261637, -1.08901, 0.756429, 1.64765, 3.19317, 0.0943743, 0.224441, 0.224352, 0.148399, -2.30307, -0.282034, 0
2.94733, 1.92666, 1.99939, 2.63172, 2.6489, 2.76126, 2.93053, 2.42575, 2.64852, 2.51298, 3.4047, 2.85656, 2.4891, 2.53229, 2.37515, 2.20456, 2.20191, 2.68479, 3.18369, 3.30283, 3.38042, 3.30691, 3.62961, 2.81731, 2.45125, 3.39321, 0.495915, 0.550413, 0.606462, 0.631261, 0.653901, 0.654371, 0.581192, 0.536131, 0.529617, 0.594483, 0.623144, 0.538624, 0.379761, 0.269345, 0.213247, 0.188068, 0.176928, 0.212221, 0.280167, 0.350784, 0.38804, 0.442358, 0.56711, 0.604061, 0.314681, 0.464736, 0.21077, 0.348022, -0.590218, 2.29774, 0.0762957, 1.41412, -1.33702, -0.430418, 1.64425, 0.167, 0.258477, -1.11133, -0.130242, 1.00023, 0.211208, -1.36291, 0.194972, 0.171701, -0.573124, -0.282034, 0
1.34063, -0.00359258, 1.13101, 2.30767, 1.75314, 2.18164, 1.03175, 0.145537, -0.108813, 0.324078, 1.2713, 1.00577, 1.45697, 1.1007, 0.824575, 0.505221, 0.421953, -0.0729102, -0.192542, -0.755298, -1.32796, -1.24739, -1.07323, -0.92413, 0.807764, 0.560579, 0.615657, 0.574427, 0.378924, 0.0197721, -0.0407573, -0.0144872, -0.0382472, -0.1559, -0.201104, -0.169741, -0.180221, -0.0968569, -0.0562586, -8.17015E-6, 0.0267698, 0.0519338, 0.0707342, 0.0929745, 0.0575608, -0.131216, -0.326021, -0.531804, -0.681888, -0.747072, -0.0443073, -0.0709409, 0.430738, 0.780026, 1.05384, 3.20027, -0.0635926, 0.0791919, 0.371151, 0.723222, 2.44841, 0.0888481, -0.0384279, -0.674193, 1.12048, 2.45226, 0.165309, 0.756844, 0.83398, 0.14581, -1.4381, -0.14536, 0
-0.801629, -0.775693, -0.763626, -1.01379, -0.445535, -0.0540373, -0.0414731, -0.090348, 0.326555, 1.00811, 1.2713, 1.86947, 2.06411, 1.87614, 1.54022, 1.05144, 0.866943, 0.397916, 0.370163, 1.01552, 0.950289, 0.528013, 1.08545, 0.679346, 1.39472, 0.737618, -0.593739, -0.578253, -0.555178, -0.495797, -0.388086, -0.229477, -0.190185, -0.03312, 0.104272, 0.12088, 0.0523319, 0.0281558, -0.00435151, -0.0310874, -0.159708, -0.230806, -0.269085, -0.297287, -0.220697, -0.108263, 0.0134507, 0.133477, 0.210254, 0.245353, -0.160451, -0.152457, 0.357415, -1.848, -0.592398, 0.108047, 0.0370588, 0.381439, -1.1553, 0.138065, 0.0409442, 0.134437, -0.0384279, -0.952369, 1.23075, -0.366626, 0.173654, -2.20588, -1.92036, 0.182058, -0.140638, -0.282034, 0
0.805068, -0.00359258, 0.973124, 1.25453, 0.450223, 0.0287655, 0.206194, -0.0117198, -1.34236, -0.496758, 0.560168, 1.25254, 1.33555, 1.39894, 2.19623, 1.77973, 2.13834, 1.8104, 1.63625, 1.01552, 0.798406, 0.528013, 0.391589, 1.06113, 1.62951, 1.0917, 0.328276, 0.334286, 0.414851, 0.463401, 0.546109, 0.594651, 0.534442, 0.446837, 0.442367, 0.49761, 0.580862, 0.632384, 0.660059, 0.704455, 0.658721, 0.648828, 0.633559, 0.645846, 0.602947, 0.499974, 0.38804, 0.276037, 0.186463, 0.13774, 0.589201, 0.511317, 1.18229, -1.92, 0.349552, 1.03757, -0.0584747, 0.658499, -1.33702, 1.1962, 0.788375, 0.107572, -0.38101, -1.03185, 1.92699, 1.83767, 0.165309, -2.6742, -1.62657, 0.14322, -0.717286, -0.282034, 0
0.805068, 1.00014, 2.23621, 2.71273, 2.8932, 2.09883, 1.93986, 1.48222, 0.979607, 0.8029, 0.818761, 0.697305, 0.728415, 0.623499, 0.526389, 0.0196958, 0.358383, 0.801482, 0.721853, 0.941737, 1.10217, 0.682396, 1.16255, 1.13748, 0.690372, 1.35726, 0.220508, 0.202208, 0.187313, 0.127682, 0.0550577, 0.0213445, -0.0265597, -0.144738, -0.266542, -0.363488, -0.433915, -0.482313, -0.481896, -0.517996, -0.543022, -0.586848, -0.608903, -0.600825, -0.565737, -0.521406, -0.454786, -0.460524, -0.396403, -0.472063, -0.498322, -0.327134, 0.742359, 0.0960197, -0.0124008, -0.398044, 0.0217052, 1.08668, -0.646484, 1.50242, 1.74435, 0.152347, -0.266816, 2.42549, 1.55104, 2.50761, 0.19869, 0.209652, 0.760531, 0.158755, 1.30098, -0.206104, 0
0.499031, 0.228038, 0.183692, 0.120367, -0.28267, 0.359977, 0.866639, 0.381421, -0.326497, -0.359952, -0.280262, 0.142069, 0.424849, 0.563849, 0.168565, 0.201768, 0.104103, 0.128873, -0.26288, -0.460162, -0.340719, -0.321094, -0.610655, -0.465994, -0.0139796, 0.0294601, -0.390177, -0.374132, -0.375543, -0.399877, -0.400063, -0.456411, -0.494061, -0.5354, -0.550105, -0.438834, -0.296498, -0.148946, -0.0770214, -0.0621667, -0.0146696, 0.0309902, 0.0601148, 0.103815, 0.0798214, -0.0623587, -0.138726, -0.222924, -0.27745, -0.32858, -0.0654243, -0.257263, -0.852408, 0.0240191, 1.23263, -1.09814, 0.030235, -1.29351, 0.371151, 0.768701, 0.523104, 0.0807072, -0.106944, 0.637211, 1.73692, 1.63186, 0.131928, -0.771351, -0.664384, 0.187236, 0.291849, -0.282034, 0
0.269502, -0.852903, -1.00046, -1.01379, -1.01556, -0.964868, -1.03214, -0.87663, -0.979549, -0.359952, 0.236925, 0.203762, 0.0605696, 0.146302, -0.0699845, 0.141077, -0.0230366, -0.00564928, 0.0888102, -0.0174568, -0.0369527, -0.475477, -0.610655, -1.00049, -0.366156, -0.413139, -0.258461, -0.446175, -0.579129, -0.627687, -0.663554, -0.683345, -0.587561, -0.167061, 0.115178, 0.228517, 0.221461, 0.215675, 0.172132, 0.124309, 0.130368, 0.135708, 0.13445, 0.136337, 0.0686911, -0.0508826, -0.138726, -0.199164, -0.265555, -0.32858, 0.0401605, -0.140812, -1.10904, -0.0839818, -0.932547, -1.17911, 0.158182, -1.41945, -0.828204, 0.0167885, -1.09689, 0.121411, -0.700754, 0.080858, 1.18769, 0.262158, 0.148618, -0.662899, -0.363242, 0.205361, 1.01266, -0.282034, 0
