@relation statlog-landsat
@attribute f1 real [-2.15932, 2.52945]
@attribute f2 real [-2.50187, 2.3386]
@attribute f3 real [-2.59852, 2.43982]
@attribute f4 real [-2.65068, 3.82149]
@attribute f5 real [-2.15525, 2.41958]
@attribute f6 real [-2.47676, 2.3453]
@attribute f7 real [-2.95741, 2.75599]
@attribute f8 real [-2.85774, 3.98196]
@attribute f9 real [-2.14578, 2.59571]
@attribute f10 real [-2.46045, 2.05446]
@attribute f11 real [-2.9367, 2.75995]
@attribute f12 real [-2.83466, 3.95822]
@attribute f13 real [-2.15084, 2.38885]
@attribute f14 real [-2.48972, 2.07442]
@attribute f15 real [-2.78112, 2.73164]
@attribute f16 real [-2.64086, 3.63501]
@attribute f17 real [-2.1478, 2.57155]
@attribute f18 real [-2.47325, 2.04079]
@attribute f19 real [-2.58524, 2.37695]
@attribute f20 real [-2.58002, 3.9473]
@attribute f21 real [-2.22196, 2.60516]
@attribute f22 real [-2.45972, 2.05272]
@attribute f23 real [-2.93088, 2.45195]
@attribute f24 real [-2.82605, 3.77939]
@attribute f25 real [-2.14352, 2.54588]
@attribute f26 real [-2.48894, 2.07868]
@attribute f27 real [-2.77368, 2.43542]
@attribute f28 real [-2.57748, 3.777]
@attribute f29 real [-2.2191, 2.58364]
@attribute f30 real [-2.47388, 1.9536]
@attribute f31 real [-2.93788, 2.73673]
@attribute f32 real [-2.83203, 3.92622]
@attribute f33 real [-2.14299, 2.6197]
@attribute f34 real [-2.4669, 2.05805]
@attribute f35 real [-2.94474, 2.75729]
@attribute f36 real [-2.83583, 3.93827]
@attribute clase {0, 1, 2, 3, 4, 5}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36
@outputs clase
@data
1.6503, 1.01847, 1.12026, 0.291216, 1.38656, 1.03019, 1.13218, 0.294936, 1.41034, 1.04627, 1.1409, 0.296435, 1.36376, 1.02115, 0.574474, 0.231149, 1.39171, 1.0328, 0.58339, 0.232564, 1.41695, 0.86985, 0.597863, 0.238874, 1.52007, 0.892856, 0.519432, 0.493851, 1.54921, 1.12071, 0.526618, 0.3359, 1.28019, 0.915827, 0.776583, 0.127838, 2
1.35726, 1.01847, 1.12026, 0.291216, 1.38656, 0.854845, 0.530773, 0.13463, 1.41034, 0.870939, 0.841075, 0.508712, 1.36376, 0.845609, 0.574474, 0.231149, 1.76041, 0.8575, 0.58339, 0.232564, 1.41695, 1.04509, 0.597863, 0.238874, 1.22698, 0.892856, 0.758931, 0.123173, 1.25365, 0.901528, 0.287687, -0.0864901, 1.28019, 0.564374, 0.296412, -0.0838528, 2
1.06421, 0.842451, 0.520455, -0.0832064, 1.38656, 0.679497, 0.290209, 0.13463, 1.11399, 0.870939, 0.541251, 0.137226, 1.07087, 0.670065, 0.274868, 0.231149, 0.728053, 0.682198, 0.045321, -0.191977, 1.41695, 0.519369, 0.05958, -0.183874, 1.52007, 1.11245, 0.758931, 0.493851, 1.25365, 0.901528, 0.526618, 0.3359, 1.28019, 0.915827, 0.296412, 0.127838, 2
1.35726, 1.01847, 0.820356, 0.130749, 1.38656, 0.854845, 0.530773, 0.13463, 1.41034, 0.870939, 0.841075, 0.137226, 1.36376, 0.845609, 0.814159, 0.018408, 1.09675, 0.8575, 0.284463, 0.0202937, 1.11989, 0.69461, 0.597863, 0.0275001, 0.933898, 0.717179, 0.279933, -0.0886427, 0.958099, 0.726182, 0.287687, -0.0864901, 1.28019, 0.740101, 0.296412, -0.0838528, 2
-1.20692, -1.31376, -1.69881, -1.04601, -0.974644, -1.29317, -1.69444, -1.04094, -0.96041, -1.40843, -1.9173, -1.0303, -1.05253, -1.43646, -1.52277, -0.832558, -1.0417, -1.55291, -1.74824, -1.09413, -1.3308, -1.53971, -1.7347, -0.817997, -0.751354, -1.21528, -1.39656, -0.882952, -0.741333, -1.33413, -1.38483, -0.667277, -0.95232, -1.50041, -1.56425, -0.666002, 4
1.06421, 1.01847, 0.820356, 0.237727, 1.09141, 0.679497, 0.290209, -0.185981, 1.11399, 0.695602, 0.301392, -0.18119, 1.8763, 1.94276, 1.65306, 1.08212, 1.90789, 1.73401, 1.65953, 0.922443, 0.971368, 0.73842, 0.538054, 0.133187, 1.66662, 1.68341, 2.13605, 1.39407, 1.99254, 1.90976, 1.84074, 1.18068, 1.72669, 1.09155, 0.896626, 0.18076, 2
1.06421, 0.666434, 0.280534, -0.190184, 1.09141, 0.854845, 0.290209, -0.185981, 0.743564, 1.04627, 0.601216, 0.243365, 0.924431, 0.713951, 0.514553, 0.124779, 0.949272, 0.726023, 0.523605, -0.0858415, 0.971368, 0.73842, 0.298817, -0.236718, 1.66662, 1.06853, 0.878681, 0.176127, 1.03199, 0.857691, 0.34742, 0.0191076, 0.759272, 0.871895, 0.65654, 0.0219924, 2
0.697897, 0.490417, 0.0406134, -0.190184, 0.722469, 0.50415, -0.190919, -0.399721, 0.743564, 0.520266, 0.0615332, -0.393467, 0.631548, 0.538407, -0.204502, -0.247519, 0.654313, 0.331593, -0.432963, -0.669585, 0.377261, 0.344129, -0.418894, -0.659466, 1.00717, 0.497582, -0.378689, -0.406367, 1.03199, 0.331654, -0.130442, -0.561679, 1.05694, 0.344717, -0.123737, -0.560156, 3
0.697897, 0.138383, -0.379248, -0.618096, 0.722469, 0.153454, -0.371342, -0.827203, 0.447221, 0.169594, -0.178326, -0.605745, 0.631548, 0.143433, -0.923558, -0.673002, 0.359354, 0.15629, -0.672105, -0.881855, 0.377261, 0.168889, -0.418894, -0.659466, 0.714082, 0.321904, -0.378689, -0.565229, 0.440881, 0.331654, -0.369373, -0.772875, 0.759272, 0.212922, -0.363823, -0.771847, 3
0.404849, 0.138383, -0.199307, -0.618096, 0.427319, 0.328802, -0.190919, -0.613462, 0.447221, 0.169594, -0.35822, -0.818022, 0.338665, 0.143433, -0.444188, -0.673002, 0.654313, 0.15629, -0.672105, -0.881855, 0.674315, 0.168889, -0.418894, -0.870841, 0.714082, 0.190146, -0.378689, -0.777044, 0.440881, 0.0247994, -0.548571, -0.772875, 0.461604, 0.0371957, -0.363823, -0.560156, 3
0.111801, 0.138383, -0.619169, -0.832052, 0.132169, -0.197242, -1.09303, -1.09438, 0.150878, -0.181079, -0.837938, -1.08337, 0.338665, -0.0321105, -0.444188, -0.885743, 0.0643955, -0.0190125, -0.432963, -0.881855, 0.0802078, -0.00635172, -0.658131, -0.659466, 0.420995, 0.190146, -0.558314, -0.777044, 0.440881, 0.331654, -0.130442, -0.403283, 0.461604, 0.212922, -0.363823, -0.560156, 3
1.06421, 0.666434, 0.820356, 0.237727, 1.09141, 0.679497, 0.590914, 0.2415, 1.11399, 0.870939, 0.601216, 0.0310878, -0.466764, -0.734286, 0.274868, 0.124779, 0.949272, 0.550721, 0.284463, -0.245044, 1.26842, 0.73842, 0.538054, 0.133187, -1.26426, -1.56663, 0.639182, 1.18225, 0.145328, -0.282055, -0.130442, -0.403283, 1.05694, 0.696169, 0.356433, 0.0219924, 2
1.35726, 1.01847, 0.820356, 0.237727, 1.38656, 1.03019, 0.290209, 0.2415, 1.41034, 1.04627, 0.601216, 0.0310878, 1.5102, 0.889495, 0.754238, 0.124779, 1.24423, 0.901326, 0.523605, 0.126429, 1.26842, 0.91366, 0.538054, 0.133187, 1.30026, 0.848937, 0.339808, 0.176127, 1.32754, 0.507, 0.34742, 0.0191076, 1.05694, 0.696169, 0.65654, 0.0219924, 2
1.35726, 0.842451, 0.580435, 0.237727, 1.38656, 0.854845, 0.590914, 0.2415, 1.11399, 0.870939, 0.841075, 0.243365, 1.21731, 0.713951, 0.514553, 0.124779, 1.53919, 0.901326, 0.762747, 0.338699, 1.56547, 0.91366, 0.777291, 0.133187, 1.30026, 0.848937, 0.339808, 0.176127, 1.32754, 1.07687, 0.885014, 0.177504, 1.72669, 1.09155, 0.896626, 0.392451, 2
1.72357, 1.01847, 0.580435, 0.505172, 1.75549, 1.20554, 0.831479, 0.508676, 1.78077, 1.44078, 1.1409, 0.508712, 1.5102, 1.10892, 1.05384, 0.33752, 1.53919, 1.12045, 0.762747, 0.338699, 1.56547, 1.13271, 0.777291, 0.344562, 1.9597, 1.24421, 0.878681, 0.387943, 1.69698, 1.07687, 0.646083, 0.388699, 1.35461, 1.09155, 0.65654, 0.392451, 2
1.72357, 1.41451, 1.12026, 0.505172, 1.38656, 1.20554, 1.13218, 0.508676, 1.78077, 1.04627, 0.841075, 0.243365, 1.5102, 1.10892, 0.754238, 0.33752, 1.53919, 0.901326, 1.06167, 0.497902, 1.56547, 1.13271, 0.777291, 0.344562, 1.30026, 1.06853, 0.639182, 0.387943, 1.69698, 1.07687, 0.646083, 0.177504, 1.35461, 0.871895, 0.65654, 0.392451, 2
1.35726, 1.01847, 0.820356, 0.237727, 1.38656, 1.03019, 0.590914, 0.0277598, 1.11399, 0.695602, 0.301392, 0.243365, 1.21731, 1.10892, 0.514553, 0.33752, 1.24423, 1.12045, 0.762747, 0.338699, 1.56547, 1.13271, 0.777291, 0.503092, 1.66662, 1.06853, 0.639182, 0.387943, 1.32754, 1.07687, 0.646083, 0.177504, 1.35461, 1.09155, 1.19673, 0.392451, 2
1.35726, 0.490417, 0.0406134, -0.190184, 1.38656, 0.50415, 0.0496452, 0.0277598, 1.41034, 0.870939, 0.0615332, 0.0310878, 1.21731, 0.889495, 0.274868, 0.124779, 0.949272, 0.726023, 0.045321, 0.126429, 0.971368, 0.73842, 0.298817, -0.236718, 1.00717, 0.848937, 0.339808, 0.176127, 1.03199, 0.857691, 0.646083, 0.0191076, 1.05694, 0.696169, 0.116348, -0.189698, 2
0.697897, 0.490417, 0.0406134, -0.190184, 0.722469, 0.679497, 0.0496452, 0.0277598, 0.743564, 0.520266, 0.0615332, 0.0310878, 0.924431, 0.538407, 0.0351826, -0.0879627, 1.24423, 0.550721, 0.284463, -0.0858415, 0.971368, 0.56318, 0.05958, -0.078187, 1.00717, 0.497582, 0.100309, -0.194551, 0.736434, 0.682346, -0.130442, -0.192088, 0.759272, 0.696169, 0.356433, 0.0219924, 2
0.697897, 0.490417, 0.0406134, 0.0237715, 0.722469, 0.328802, 0.290209, -0.185981, 0.447221, -0.181079, -0.178326, -0.18119, 0.924431, 0.538407, 0.0351826, -0.0879627, 0.949272, 0.726023, 0.284463, -0.245044, 0.971368, 0.56318, 0.298817, -0.078187, 0.714082, 0.673259, 0.339808, 0.0172653, 1.03199, 0.507, 0.34742, 0.0191076, 1.05694, 0.520443, 0.116348, -0.189698, 2
1.06421, 0.666434, 0.280534, 0.0237715, 0.722469, 0.50415, 0.0496452, -0.399721, 0.447221, 0.169594, -0.35822, -0.605745, 1.21731, 0.713951, 0.514553, 0.124779, 1.24423, 0.726023, 0.762747, 0.126429, 1.26842, 0.73842, 0.777291, 0.133187, 1.00717, 0.848937, 0.339808, 0.176127, 1.03199, 0.857691, 0.34742, -0.192088, 1.05694, 0.871895, 0.356433, 0.0219924, 2
-0.181247, -0.521681, -1.09901, -0.832052, -0.162981, -0.854796, -1.09303, -0.827203, -0.738152, -0.970092, -1.31766, -0.605745, 0.0457816, -0.383198, -1.40293, -0.885743, -0.230563, -0.54492, -1.15039, -0.881855, -0.216846, -0.882554, -1.37584, -0.870841, 0.127908, -0.11729, -1.03731, -0.777044, 0.145328, -0.282055, -0.787502, -0.772875, -0.133733, -0.446051, -1.44421, -1.19523, 4
1.50378, 1.10648, 0.760376, 0.344705, 1.53413, 1.11787, 0.771338, 0.348371, 1.55851, 1.30928, 1.08093, 0.508712, 1.94952, 1.06504, 1.17369, 0.390706, 1.68667, 0.8575, 0.643176, 0.179496, 1.34268, 1.0889, 0.896909, 0.186031, 2.03297, 1.59557, 1.17805, 0.970437, 2.06642, 1.38373, 1.18368, 0.758291, 1.50344, 1.61873, 1.49684, 0.762909, 2
0.624635, 0.3144, -0.439228, -0.671585, 0.353531, 0.328802, -0.431483, -0.666897, 0.669479, 0.34493, -0.178326, -0.446537, 0.997652, 0.318977, -0.144581, -0.566631, 1.02301, 0.331593, -0.134035, -0.56345, 0.748578, 0.344129, -0.359085, -0.553779, 0.933898, 0.365823, -0.378689, -0.353413, 0.662546, 0.375491, -0.369373, -0.508881, 0.387187, 0.388648, -0.363823, -0.718924, 3
0.624635, 0.138383, -0.679149, -0.885541, 0.648682, 0.153454, -0.431483, -0.880638, 0.373135, -0.00574241, -0.418185, -0.871091, 0.411885, 0.0117755, -0.56403, -0.779373, 0.433094, 0.0248131, -0.373177, -0.56345, 0.451525, 0.212699, -0.538512, -0.765153, 0.64081, 0.190146, -0.378689, -0.512275, 0.662546, 0.0247994, -0.369373, -0.720076, 0.387187, 0.0371957, -0.603908, -0.718924, 3
1.21073, 0.886455, 0.520455, 0.130749, 1.23898, 0.898682, 0.530773, 0.13463, 1.26217, 0.914773, 0.541251, 0.137226, 1.29053, 0.494521, 0.334789, 0.018408, 1.02301, 0.682198, 0.643176, 0.0202937, 1.34268, 0.69461, 0.358626, 0.186031, 1.15371, 0.805018, 0.639182, 0.0172653, 1.17976, 0.594673, 0.34742, 0.0191076, 0.982523, 0.608306, 0.356433, 0.0219924, 2
1.21073, 0.534421, 0.280534, -0.0832064, 1.23898, 0.898682, 0.530773, 0.13463, 1.55851, 1.13394, 0.78111, 0.508712, 1.29053, 0.670065, 0.334789, 0.018408, 1.31797, 0.8575, 0.344248, 0.179496, 1.714, 1.0889, 0.657672, 0.397405, 1.4468, 1.20029, 0.878681, 0.229081, 1.47532, 1.20838, 0.646083, 0.230303, 1.50344, 1.00369, 0.65654, 0.233683, 2
1.21073, 0.886455, 0.520455, 0.130749, 1.53413, 1.11787, 0.771338, 0.508676, 1.26217, 1.13394, 0.541251, 0.349504, 1.29053, 0.845609, 0.334789, 0.177964, 1.68667, 1.07663, 0.643176, 0.391767, 1.714, 1.0889, 0.657672, 0.397405, 1.4468, 1.20029, 0.639182, 0.229081, 1.47532, 0.9892, 0.646083, 0.230303, 1.50344, 1.00369, 0.896626, 0.392451, 2
1.50378, 1.10648, 0.760376, 0.505172, 1.23898, 0.898682, 0.530773, 0.348371, 1.26217, 0.914773, 0.301392, 0.137226, 1.29053, 1.06504, 1.17369, 0.390706, 1.31797, 0.8575, 0.643176, 0.179496, 1.04563, 0.86985, 0.358626, 0.186031, 1.4468, 0.980695, 0.878681, 0.229081, 1.47532, 0.9892, 0.885014, 0.388699, 1.20577, 0.827964, 0.65654, 0.233683, 2
1.21073, 0.886455, 0.280534, 0.130749, 0.943832, 0.723334, 0.0496452, 0.13463, 0.965822, 0.739437, 0.301392, -0.234259, 0.997652, 0.845609, 0.334789, 0.177964, 1.02301, 0.8575, 0.643176, 0.0202937, 1.04563, 0.69461, 0.119389, -0.183874, 1.15371, 0.805018, 0.639182, 0.229081, 1.17976, 0.9892, 0.885014, 0.230303, 1.50344, 0.608306, 0.356433, 0.0219924, 2
0.917683, 0.534421, 0.280534, -0.0832064, 0.943832, 0.547987, 0.290209, 0.13463, 0.965822, 0.739437, 0.301392, 0.137226, 0.997652, 0.494521, 0.0951039, -0.194333, 1.02301, 0.682198, 0.344248, 0.0202937, 1.34268, 0.69461, 0.358626, 0.0275001, 0.933898, 0.805018, 0.878681, 0.229081, 1.47532, 0.9892, 0.885014, 0.230303, 1.50344, 1.00369, 0.896626, 0.0219924, 2
0.917683, 0.534421, 0.0406134, -0.0832064, 0.648682, -0.0218938, -0.912611, -0.666897, 0.373135, -0.356415, -0.658044, -0.871091, 1.29053, 0.845609, 0.334789, 0.018408, 0.728053, 0.200116, -0.134035, -0.56345, 0.154471, -0.0939719, -0.777749, -0.765153, 0.933898, 0.585421, 0.339808, 0.229081, 0.958099, 0.594673, 0.34742, -0.139289, 0.684855, 0.212922, -0.603908, -0.507234, 5
0.624635, -0.0376343, -0.91907, -0.671585, 0.353531, -0.372589, -0.672047, -0.880638, 0.076792, -0.181079, -0.658044, -0.871091, 0.704768, 0.187319, -0.144581, -0.566631, 0.138135, -0.106664, -0.791676, -0.77572, 0.154471, -0.269212, -1.01699, -0.976528, 0.933898, 0.585421, 0.339808, -0.141597, 0.662546, 0.200145, -0.608304, -0.508881, 0.0895186, -0.182462, -1.02406, -0.930615, 5
-0.254509, -0.917719, -1.39891, -0.885541, -0.753282, -1.03014, -1.57416, -1.04094, -0.738152, -1.18926, -1.37762, -0.871091, -0.173881, -0.47097, -1.46285, -1.20486, -0.451783, -0.764048, -1.86781, -1.35946, -0.439636, -0.882554, -1.61508, -1.1879, 0.347723, -0.205129, -0.857687, -0.72409, -0.150226, -0.194383, -1.02643, -0.931271, 0.0895186, -0.182462, -1.02406, -1.08938, 5
