@relation statlog-landsat
@attribute f1 real [-2.15932, 2.52945]
@attribute f2 real [-2.50187, 2.3386]
@attribute f3 real [-2.59852, 2.43982]
@attribute f4 real [-2.65068, 3.82149]
@attribute f5 real [-2.15525, 2.41958]
@attribute f6 real [-2.47676, 2.3453]
@attribute f7 real [-2.95741, 2.75599]
@attribute f8 real [-2.85774, 3.98196]
@attribute f9 real [-2.14578, 2.59571]
@attribute f10 real [-2.46045, 2.05446]
@attribute f11 real [-2.9367, 2.75995]
@attribute f12 real [-2.83466, 3.95822]
@attribute f13 real [-2.15084, 2.38885]
@attribute f14 real [-2.48972, 2.07442]
@attribute f15 real [-2.78112, 2.73164]
@attribute f16 real [-2.64086, 3.63501]
@attribute f17 real [-2.1478, 2.57155]
@attribute f18 real [-2.47325, 2.04079]
@attribute f19 real [-2.58524, 2.37695]
@attribute f20 real [-2.58002, 3.9473]
@attribute f21 real [-2.22196, 2.60516]
@attribute f22 real [-2.45972, 2.05272]
@attribute f23 real [-2.93088, 2.45195]
@attribute f24 real [-2.82605, 3.77939]
@attribute f25 real [-2.14352, 2.54588]
@attribute f26 real [-2.48894, 2.07868]
@attribute f27 real [-2.77368, 2.43542]
@attribute f28 real [-2.57748, 3.777]
@attribute f29 real [-2.2191, 2.58364]
@attribute f30 real [-2.47388, 1.9536]
@attribute f31 real [-2.93788, 2.73673]
@attribute f32 real [-2.83203, 3.92622]
@attribute f33 real [-2.14299, 2.6197]
@attribute f34 real [-2.4669, 2.05805]
@attribute f35 real [-2.94474, 2.75729]
@attribute f36 real [-2.83583, 3.93827]
@attribute clase {0, 1, 2, 3, 4, 5}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36
@outputs clase
@data
0.478111, 0.226391, -0.079347, -0.190184, -0.0891939, -0.284915, -0.311201, -0.185981, -0.664066, -0.926258, -1.25769, -0.340398, 0.119002, -0.383198, -0.743794, -0.247519, -0.673002, -1.28996, -0.73189, -0.457315, -0.959479, -0.970174, -0.71794, -0.236718, 0.714082, 0.321904, 0.279933, -0.194551, 0.440881, -0.194383, -0.190175, -0.192088, 0.461604, -0.00673584, -0.183759, -0.189698, 4
-0.401033, -0.477677, -0.559189, -0.350651, 0.796257, 0.460313, 0.410491, 0.0277598, 1.11399, 0.651768, 0.181463, 0.0310878, 0.119002, -0.207654, 0.0351826, -0.0879627, 0.801793, 0.506895, 0.045321, 0.126429, 0.822841, 0.344129, 0.05958, -0.078187, 1.08044, 0.673259, 0.279933, 0.0172653, 1.10588, 0.682346, 0.287687, 0.0191076, 0.759272, 0.520443, 0.0563267, -0.401389, 5
-0.107985, -0.30166, -0.799109, -0.93903, -0.384344, -0.767122, -0.792329, -0.773768, -0.886324, -1.2331, -1.25769, -0.552675, -0.10066, -0.383198, -1.22316, -0.832558, -0.673002, -0.676397, -1.21017, -0.828788, -1.18227, -1.27684, -1.43565, -0.659466, -0.16518, -0.86392, -1.09719, -0.829998, -0.741333, -0.983438, -1.3251, -0.614478, -1.02674, -1.28075, -0.843994, -0.824769, 4
1.06421, 0.666434, 0.280534, -0.0832064, 0.501106, 0.679497, 0.290209, -0.0791105, 0.521307, 0.695602, 0.541251, 0.137226, 1.07087, 0.670065, 0.274868, -0.194333, 1.09675, 0.8575, 0.284463, -0.191977, 0.748578, 1.04509, 0.597863, 0.238874, 0.933898, 0.717179, 0.519432, 0.123173, 0.958099, 0.726182, 0.526618, -0.0864901, 0.982523, 0.740101, 0.296412, -0.242621, 2
0.771159, 1.23849, 1.12026, 0.291216, 0.796257, 1.03019, 0.831479, 0.13463, 0.81765, 0.520266, 0.0615332, -0.234259, 0.704768, 0.845609, 0.274868, 0.018408, 0.728053, 0.8575, 0.284463, -0.191977, 0.748578, 0.519369, 0.05958, -0.183874, 0.933898, 0.892856, 0.519432, 0.123173, 0.958099, 0.726182, 0.526618, 0.124705, 0.684855, 0.564374, -0.183759, -0.242621, 2
0.478111, 0.3144, -0.499208, -0.457629, 0.501106, 0.50415, 0.290209, -0.0791105, 1.11399, 0.870939, 0.301392, 0.137226, -0.173881, -0.383198, -0.204502, -0.194333, 0.433094, -0.0190125, -0.193821, 0.0202937, 0.748578, 0.69461, 0.298817, 0.0275001, -1.48407, -1.91799, 0.758931, 1.65884, -1.70188, -2.16702, 1.36288, 2.23666, -1.47324, -1.89579, 1.07669, 1.66259, 3
1.06421, 0.666434, 0.520455, 0.130749, 1.38656, 0.679497, 0.290209, 0.13463, 1.41034, 0.870939, 0.841075, 0.296435, 1.36376, 0.845609, 0.574474, 0.231149, 1.39171, 0.8575, 0.58339, 0.232564, 1.11989, 0.86985, 0.8371, 0.238874, 1.22698, 0.717179, 0.519432, 0.123173, 1.54921, 0.901528, 0.765549, 0.3359, 1.57786, 0.915827, 0.776583, 0.127838, 2
1.35726, 1.23849, 1.12026, 0.505172, 1.38656, 1.24938, 1.37275, 0.294936, 1.70668, 1.26545, 1.74055, 0.508712, 1.36376, 1.1967, 0.814159, 0.497076, 1.76041, 1.0328, 0.58339, 0.497902, 1.78826, 1.22033, 0.8371, 0.503092, 1.52007, 1.11245, 0.758931, 0.123173, 1.54921, 1.12071, 1.06421, 0.3359, 1.57786, 1.13548, 0.776583, 0.339528, 2
1.35726, 1.23849, 1.36018, 0.291216, 1.68171, 1.24938, 1.73359, 0.508676, 1.70668, 1.26545, 1.1409, 0.720989, 1.72986, 1.02115, 0.574474, 0.497076, 1.76041, 1.20811, 0.822532, 0.497902, 1.78826, 1.43938, 1.13615, 0.503092, 1.52007, 1.11245, 1.05831, 0.334989, 1.54921, 1.12071, 0.765549, 0.3359, 1.57786, 1.13548, 0.776583, 0.339528, 2
1.6503, 1.23849, 1.72006, 0.505172, 1.68171, 1.24938, 1.13218, 0.722417, 1.70668, 1.26545, 0.841075, 0.296435, 1.72986, 1.1967, 0.814159, 0.497076, 1.76041, 1.42723, 1.12146, 0.497902, 1.41695, 1.22033, 1.13615, 0.503092, 1.52007, 1.11245, 0.758931, 0.334989, 1.54921, 1.12071, 0.765549, 0.3359, 1.57786, 0.915827, 1.07669, 0.498296, 2
1.35726, 1.01847, 1.12026, 0.291216, 1.38656, 1.03019, 1.13218, 0.294936, 1.41034, 0.870939, 0.541251, 0.137226, 1.36376, 1.02115, 0.574474, 0.231149, 1.39171, 0.8575, 0.58339, 0.232564, 1.78826, 0.86985, 0.597863, 0.238874, 1.52007, 1.11245, 0.519432, 0.334989, 1.25365, 0.901528, 0.765549, 0.124705, 1.28019, 0.915827, 0.296412, -0.0838528, 2
1.35726, 0.842451, 0.520455, 0.130749, 1.38656, 0.854845, 0.831479, 0.13463, 1.41034, 0.695602, 0.301392, 0.137226, 1.07087, 0.845609, 0.274868, 0.018408, 1.09675, 0.682198, 0.58339, 0.0202937, 1.11989, 0.86985, 0.298817, 0.0275001, 0.933898, 0.717179, 0.279933, -0.0886427, 1.25365, 0.726182, 0.287687, -0.0864901, 0.982523, 0.564374, 0.0563267, -0.0838528, 2
1.06421, 0.666434, 0.0406134, -0.0832064, 0.796257, 0.328802, -0.190919, -0.239416, 0.81765, 0.169594, -0.178326, -0.446537, 0.704768, 0.494521, 0.0351826, -0.194333, 0.728053, 0.682198, 0.045321, 0.0202937, 0.748578, 0.519369, 0.05958, 0.0275001, 0.933898, 0.541501, 0.040434, -0.0886427, 1.25365, 0.550836, 0.287687, -0.0864901, 0.982523, 0.564374, 0.0563267, -0.0838528, 2
0.771159, 0.138383, -0.199307, -0.457629, 0.132169, -0.372589, -0.732188, -0.239416, -0.664066, -1.27693, -0.718009, -0.446537, 0.704768, 0.494521, 0.0351826, 0.018408, 0.728053, 0.331593, 0.284463, -0.191977, 0.451525, -0.181592, -0.179657, -0.183874, 0.933898, 0.541501, 0.040434, -0.0886427, 0.958099, 0.726182, 0.287687, -0.244886, 0.982523, 0.564374, 0.296412, -0.0838528, 2
0.111801, -0.213651, -1.21897, -1.04601, -0.0891939, -0.372589, -1.21332, -0.827203, -0.664066, -0.663253, -1.19773, -0.818022, -0.173881, -0.514856, -1.10332, -0.832558, -0.156824, -0.8517, -1.0906, -0.828788, -0.736689, -0.970174, -1.31603, -0.606623, 0.0546358, -0.380807, -1.39656, -0.882952, -0.224114, -0.545074, -1.1459, -0.878472, -0.20815, -0.885367, -1.38419, -0.877692, 4
-0.107985, -0.389668, -1.21897, -0.832052, -0.679494, -0.679448, -1.21332, -0.827203, -1.18267, -1.27693, -1.43759, -0.658814, -0.173881, -0.865944, -1.10332, -0.832558, -0.746742, -0.983177, -1.32974, -0.616517, -1.03374, -1.27684, -0.837558, -0.817997, -0.238451, -0.556484, -1.15706, -0.882952, -0.224114, -0.895765, -1.38483, -0.878472, -0.729069, -1.01716, -1.56425, -1.03646, 4
1.06421, 0.666434, 0.280534, -0.190184, 1.09141, 0.679497, 0.290209, -0.185981, 1.11399, 0.870939, 0.301392, -0.18119, 1.8763, 1.72333, 1.65306, 0.922559, 0.949272, 0.726023, 0.523605, 0.126429, 0.971368, 0.73842, 0.538054, -0.078187, 1.9597, 1.903, 1.83668, 1.18225, 1.69698, 1.07687, 0.885014, 0.177504, 1.05694, 0.871895, 0.356433, 0.0219924, 2
0.697897, 0.842451, 0.280534, 0.0237715, 0.722469, 0.854845, 0.290209, -0.185981, 0.743564, 0.520266, 0.0615332, -0.18119, 0.924431, 0.889495, 0.514553, 0.124779, 0.949272, 0.726023, 0.523605, 0.126429, 0.674315, 0.56318, -0.179657, -0.236718, 0.714082, 0.673259, 0.339808, 0.0172653, 0.736434, 0.507, 0.108489, -0.192088, 1.05694, 0.520443, -0.363823, -0.401389, 2
0.404849, 0.490417, 0.0406134, -0.190184, 0.427319, 0.328802, -0.190919, -0.399721, 0.447221, 0.34493, -0.178326, -0.605745, 0.631548, 0.318977, -0.204502, -0.46026, 0.359354, 0.15629, -0.432963, -0.669585, 0.377261, 0.168889, -0.658131, -0.659466, 0.714082, 0.321904, -0.378689, -0.565229, 0.736434, 0.331654, -0.548571, -0.772875, 0.759272, 0.212922, -0.363823, -0.771847, 3
0.111801, -0.389668, -1.09901, -0.832052, 0.132169, -0.372589, -1.09303, -1.09438, -0.145465, -0.356415, -0.837938, -0.605745, -0.247102, -0.558742, -0.683873, -0.673002, -0.746742, -1.027, -0.193821, -0.0858415, -0.959479, -1.49589, 0.298817, 0.925841, -1.48407, -1.69839, 1.17805, 1.76475, -1.70188, -2.03551, 1.18368, 2.34226, -1.69649, -2.24724, 1.19673, 2.56228, 1
1.06421, 0.842451, 0.580435, 0.0237715, 1.38656, 1.03019, 0.831479, 0.2415, 1.41034, 1.04627, 0.301392, 0.243365, 1.21731, 0.713951, 0.514553, 0.124779, 1.53919, 0.901326, 0.762747, 0.126429, 1.26842, 0.91366, 0.538054, 0.133187, 1.00717, 0.673259, 0.339808, 0.0172653, 1.32754, 0.857691, 0.34742, 0.177504, 1.35461, 0.520443, 0.356433, 0.0219924, 2
1.06421, 0.666434, 0.580435, 0.0237715, 1.38656, 0.854845, 0.590914, 0.2415, 1.41034, 0.870939, 0.601216, 0.243365, 1.21731, 0.889495, 0.514553, 0.124779, 1.24423, 0.726023, 0.523605, 0.126429, 1.56547, 0.91366, 0.777291, 0.344562, 1.30026, 0.673259, 0.339808, 0.176127, 1.32754, 0.857691, 0.34742, 0.177504, 1.35461, 1.09155, 0.896626, 0.18076, 2
1.35726, 1.01847, 0.580435, 0.505172, 1.38656, 1.03019, 0.590914, 0.2415, 1.41034, 1.04627, 0.601216, 0.243365, 1.5102, 0.889495, 0.754238, 0.33752, 1.24423, 0.901326, 0.523605, 0.338699, 1.56547, 0.91366, 0.538054, 0.503092, 1.66662, 1.06853, 0.639182, 0.176127, 1.69698, 1.07687, 0.646083, 0.177504, 1.72669, 0.871895, 0.356433, 0.18076, 2
1.35726, 1.01847, 0.580435, 0.237727, 1.38656, 1.03019, 0.590914, 0.2415, 1.41034, 1.04627, 0.601216, 0.243365, 1.21731, 0.889495, 0.514553, 0.33752, 1.53919, 0.901326, 0.523605, 0.497902, 1.56547, 1.13271, 0.538054, 0.344562, 1.66662, 1.06853, 0.639182, 0.176127, 1.69698, 0.857691, 0.34742, 0.177504, 1.35461, 0.871895, 0.356433, 0.0219924, 2
1.35726, 1.01847, 0.580435, 0.237727, 1.38656, 1.03019, 0.590914, 0.2415, 1.41034, 0.870939, 0.601216, 0.243365, 1.5102, 0.889495, 0.514553, 0.497076, 1.53919, 1.12045, 0.523605, 0.338699, 1.26842, 0.91366, 0.777291, 0.133187, 1.66662, 0.848937, 0.339808, 0.176127, 1.32754, 0.857691, 0.34742, 0.0191076, 1.72669, 0.871895, 0.65654, 0.0219924, 2
1.35726, 1.01847, 0.580435, 0.237727, 1.38656, 0.854845, 0.590914, 0.2415, 1.78077, 0.870939, 0.601216, 0.243365, 1.5102, 1.10892, 0.514553, 0.33752, 1.24423, 0.901326, 0.762747, 0.126429, 1.26842, 0.91366, 0.298817, -0.078187, 1.30026, 0.848937, 0.339808, 0.0172653, 1.69698, 0.857691, 0.646083, 0.0191076, 1.72669, 0.871895, 0.65654, 0.18076, 2
1.72357, 0.842451, 0.580435, 0.237727, 1.38656, 1.03019, 0.590914, 0.2415, 1.41034, 1.22161, 0.841075, 0.508712, 1.21731, 0.889495, 0.274868, -0.0879627, 1.24423, 0.550721, 0.284463, -0.0858415, 1.26842, 0.91366, 0.538054, 0.133187, 1.66662, 0.848937, 0.639182, 0.176127, 1.32754, 0.682346, 0.34742, 0.0191076, 1.35461, 0.871895, 0.356433, 0.18076, 2
1.35726, 1.19448, 0.820356, 0.505172, 1.38656, 1.03019, 0.831479, 0.2415, 1.41034, 1.04627, 0.841075, 0.243365, 1.21731, 0.889495, 0.514553, 0.124779, 1.53919, 1.12045, 0.762747, 0.497902, 1.26842, 1.13271, 0.538054, 0.344562, 1.30026, 0.848937, 0.339808, 0.176127, 1.69698, 1.07687, 0.646083, 0.388699, 1.72669, 1.09155, 0.65654, 0.392451, 2
1.35726, 0.490417, 0.0406134, 0.0237715, 1.38656, 0.854845, 0.0496452, 0.0277598, 1.41034, 0.870939, 0.601216, 0.0310878, 0.924431, 0.713951, 0.0351826, 0.124779, 0.949272, 0.726023, 0.284463, -0.245044, 1.26842, 0.73842, -0.179657, -0.078187, 1.00717, 0.848937, 0.639182, 0.0172653, 1.03199, 0.682346, 0.108489, -0.192088, 0.759272, 0.520443, 0.116348, -0.189698, 2
0.111801, -0.389668, -1.09901, -0.832052, -0.162981, -0.5041, -1.09303, -0.827203, -0.145465, -0.838589, -1.0778, -0.818022, 0.0457816, -0.207654, -0.683873, -0.885743, 0.0643955, -0.369618, -1.38953, -0.881855, -0.216846, -0.532073, -1.1366, -0.870841, 0.127908, -0.292968, -1.03731, -0.98886, 0.145328, -0.10671, -1.02643, -0.772875, 0.163936, -0.270325, -0.783972, -0.771847, 5
-1.06039, -1.44577, -1.51887, -0.832052, -1.04843, -1.55619, -1.75459, -1.09438, -1.33084, -1.53993, -1.73741, -0.818022, -0.759647, -1.21703, -1.40293, -0.885743, -0.746742, -1.33378, -1.38953, -0.669585, -0.959479, -1.49589, -1.55527, -0.659466, -0.458267, -0.90784, -1.63606, -1.20068, -0.445779, -0.764256, -1.62376, -0.98407, -0.729069, -1.14896, -1.44421, -0.983537, 4
1.50378, 1.28249, 1.06028, 0.505172, 1.53413, 1.29321, 1.37275, 0.722417, 1.92894, 1.96679, 1.68058, 1.09248, 1.29053, 1.06504, 0.874081, 0.177964, 1.31797, 0.8575, 0.882318, 0.391767, 1.714, 1.70224, 2.1529, 1.40143, 1.4468, 1.59557, 1.47743, 0.758621, 1.77087, 1.38373, 1.48234, 0.969486, 1.80111, 1.83839, 2.15707, 1.13337, 2
0.917683, 0.710438, 0.520455, 0.130749, 0.943832, 0.723334, 0.530773, -0.0791105, 0.965822, 0.739437, 0.301392, -0.234259, 1.65664, 1.06504, 0.874081, 0.177964, 1.02301, 0.8575, 0.344248, 0.0202937, 0.748578, 0.86985, 0.657672, 0.0275001, 1.4468, 1.59557, 1.7768, 0.758621, 0.662546, 0.9892, 0.646083, 0.230303, 0.684855, 0.827964, 0.65654, 0.0219924, 2
0.917683, 0.710438, 0.280534, -0.243673, 0.648682, 0.723334, 0.290209, -0.0791105, 0.965822, 0.914773, 0.301392, 0.137226, 0.704768, 0.845609, 0.634395, 0.018408, 0.728053, 0.682198, 0.344248, 0.0202937, 1.04563, 0.86985, 0.896909, 0.186031, 0.64081, 0.805018, 0.639182, 0.0172653, 0.662546, 0.813855, 0.646083, 0.0191076, 0.982523, 0.827964, 0.356433, 0.0219924, 2
0.331587, 0.138383, -0.439228, -0.671585, 0.353531, 0.153454, -0.672047, -0.666897, 0.669479, 0.169594, -0.897903, -0.658814, 0.704768, 0.318977, -0.56403, -0.779373, 0.728053, 0.200116, -0.373177, -0.77572, 0.748578, 0.344129, -0.359085, -0.553779, 0.64081, 0.190146, -0.13919, -0.512275, 0.958099, 0.200145, -0.130442, -0.508881, 0.684855, 0.388648, -0.123737, -0.507234, 3
0.331587, 0.138383, -0.439228, -0.671585, 0.648682, 0.153454, -0.672047, -0.880638, 0.669479, 0.169594, -0.418185, -0.871091, 0.704768, 0.187319, -0.384266, -0.779373, 0.433094, 0.0248131, -0.552534, -0.77572, 0.451525, 0.0374584, -0.359085, -0.553779, 0.933898, 0.365823, -0.378689, -0.512275, 0.662546, 0.200145, -0.369373, -0.508881, 0.684855, 0.0371957, -0.363823, -0.718924, 3
0.038539, -0.0376343, -0.439228, -0.885541, 0.0583812, -0.0218938, -0.672047, -0.666897, 0.076792, -0.00574241, -0.897903, -0.871091, 0.411885, 0.318977, -0.144581, -0.407075, 0.433094, 0.200116, -0.373177, -0.56345, -0.142582, -0.0939719, -0.777749, -0.976528, 0.347723, 0.190146, -0.378689, -0.353413, -0.150226, -0.369728, -0.369373, -0.139289, -0.877903, -0.885367, -0.123737, 0.392451, 3
0.038539, -0.0376343, -0.91907, -0.885541, -0.236769, -0.197242, -0.912611, -1.04094, -0.219551, -0.181079, -0.658044, -0.871091, -0.173881, -0.119882, -0.803715, -0.992114, -0.451783, -0.281966, -0.791676, -0.56345, -0.439636, -0.444453, -0.119848, 0.0275001, -0.897898, -0.90784, -0.13919, 0.387943, -1.18466, -1.50947, 0.646083, 1.33908, -1.62207, -1.89579, 1.19673, 2.08597, 1
-0.254509, -0.565685, -0.679149, -0.671585, -0.753282, -1.03014, -0.190919, -0.0791105, -0.96041, -1.4961, 0.301392, 0.933267, -1.49185, -1.69978, 1.17369, 1.77353, -1.70536, -2.03499, 1.18125, 2.35527, -1.70211, -2.24067, 1.19596, 2.56399, -1.85043, -2.1815, 1.47743, 2.82383, -1.84966, -2.16702, 1.48234, 2.81744, -1.99416, -2.29118, 1.49684, 2.66812, 1
-0.767343, -1.04973, -0.199307, -0.0832064, -0.974644, -1.51235, 0.290209, 0.936157, -1.47901, -1.89061, 0.78111, 1.67624, -1.71152, -2.05087, 1.17369, 2.35856, -1.70536, -2.25412, 1.18125, 2.56754, -1.70211, -2.15305, 1.19596, 2.56399, -1.85043, -2.1815, 1.47743, 2.82383, -1.99743, -2.29853, 1.48234, 2.65905, -1.84532, -2.15938, 1.19673, 2.66812, 1
1.50378, 1.10648, 0.760376, 0.130749, 1.53413, 1.11787, 1.07204, 0.348371, 1.55851, 1.13394, 0.78111, 0.349504, 1.94952, 1.06504, 0.874081, 0.390706, 1.98163, 1.25193, 0.882318, 0.391767, 1.714, 1.0889, 0.657672, 0.397405, 1.73989, 1.20029, 1.17805, 0.387943, 1.47532, 1.20838, 0.885014, 0.230303, 1.50344, 1.00369, 0.896626, 0.233683, 2
1.50378, 1.10648, 0.760376, 0.344705, 1.53413, 1.11787, 0.771338, 0.348371, 1.55851, 0.914773, 1.08093, 0.508712, 1.65664, 1.06504, 0.634395, 0.390706, 1.31797, 1.07663, 0.643176, 0.391767, 1.714, 1.0889, 0.657672, 0.186031, 1.4468, 0.980695, 0.878681, 0.229081, 1.47532, 0.9892, 0.646083, 0.230303, 1.50344, 0.827964, 0.65654, 0.233683, 2
1.50378, 1.10648, 0.760376, 0.344705, 1.53413, 0.898682, 0.771338, 0.13463, 1.55851, 0.914773, 0.78111, 0.349504, 1.29053, 0.845609, 0.874081, 0.177964, 1.68667, 1.07663, 0.882318, 0.179496, 1.714, 1.0889, 0.657672, 0.186031, 1.73989, 1.20029, 0.639182, 0.599759, 1.77087, 0.9892, 0.885014, 0.230303, 1.50344, 1.22335, 0.65654, 0.233683, 2
1.21073, 0.710438, 0.280534, -0.0832064, 0.943832, 0.547987, 0.0496452, -0.0791105, 0.965822, 0.739437, 0.541251, -0.075051, 1.29053, 0.670065, 0.334789, 0.018408, 1.31797, 0.506895, -0.134035, 0.0202937, 1.04563, 0.69461, 0.119389, -0.183874, 1.15371, 0.805018, 0.639182, 0.0172653, 1.17976, 1.20838, 0.885014, 0.230303, 1.50344, 1.00369, 0.896626, 0.233683, 2
