@relation pendigits
@attribute f1 real [-1.12191, 1.87911]
@attribute f2 real [-5.02595, 0.909323]
@attribute f3 real [-1.52367, 2.28498]
@attribute f4 real [-4.22075, 0.871269]
@attribute f5 real [-1.4567, 1.4064]
@attribute f6 real [-2.37585, 1.27681]
@attribute f7 real [-1.6777, 1.58175]
@attribute f8 real [-1.45468, 1.80696]
@attribute f9 real [-1.69624, 1.27285]
@attribute f10 real [-1.24068, 2.40098]
@attribute f11 real [-1.65408, 1.0391]
@attribute f12 real [-1.30136, 2.33555]
@attribute f13 real [-2.42037, 2.00445]
@attribute f14 real [-1.07757, 1.93234]
@attribute f15 real [-1.12718, 1.28062]
@attribute f16 real [-0.797669, 1.99476]
@attribute clase {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16
@outputs clase
@data
-1.12191, 0.256443, -0.457251, 0.871269, 0.375687, 0.728908, -0.276135, 0.534918, -1.42902, 0.361649, -1.03465, -0.537612, 0.323023, -0.74648, 1.28062, -0.797669, 2
-0.971859, -0.337085, -0.80003, 0.871269, -0.740921, 0.0349035, -1.22137, -0.410955, -1.69624, -1.13143, -0.738401, -1.30136, 0.500015, -0.927075, 1.28062, -0.602198, 2
0.378599, 0.0783846, -0.876203, -1.16554, -1.4567, -1.38963, -0.993213, -1.45468, 0.382123, -0.912933, 1.0391, 0.0442943, 1.60622, 1.02937, 0.389732, 1.99476, 0
-1.12191, 0.909323, 0.951949, 0.820349, 0.547473, 0.0349035, -0.0153795, -0.378339, -0.746132, -1.24068, -1.25011, -0.864934, -1.13717, 0.0962938, 1.28062, 0.431001, 7
-1.12191, -0.574496, 0.190219, 0.107466, 1.4064, 1.27681, 1.06024, 1.15463, 0.411814, 0.907898, -0.0920369, 0.0442943, 0.0132851, -0.626084, 0.389732, -0.797669, 1
1.87911, 0.84997, 0.60917, 0.871269, -0.569135, -0.00162308, 1.15802, 0.926315, 1.21347, 2.03681, 0.87751, 0.444355, 0.278774, -0.686282, -1.12718, -0.797669, 9
1.45897, -0.396437, 0.304479, 0.871269, -1.05586, 0.254063, -1.0584, -0.313106, -1.63686, -1.24068, -1.65408, -0.246659, -0.252204, 0.698275, 1.28062, 1.65967, 8
1.2789, 0.909323, -0.304905, -0.0962143, -1.25628, -0.476468, -1.6777, -0.769735, -0.508604, -1.24068, 1.0391, -0.974042, 1.47348, -0.174598, -0.452996, -0.183334, 6
-1.12191, -1.58349, -1.37133, -0.809097, -0.254195, 0.655855, 0.897265, 1.80696, 1.27285, 2.32815, 0.527396, 1.099, 0.455767, -0.0542016, 0.461966, -0.797669, 1
-0.611737, -0.159026, 0.60917, 0.871269, 1.4064, 0.911541, 0.408348, 0.698, 0.827487, 0.215983, 0.87751, -0.864934, -0.296452, -0.987273, -1.12718, -0.797669, 3
-1.12191, 0.909323, 1.02812, 0.565748, 0.919676, -0.00162308, 0.180187, -0.378339, -0.478914, -1.24068, -1.65408, -0.573981, -1.13717, -0.144499, 1.28062, 0.0959092, 7
-0.911839, 0.0783846, -1.52367, -1.0637, -1.02723, -1.64532, 0.343159, -1.45468, 1.27285, -0.111767, 0.931373, 1.35358, -0.0752113, 1.93234, -0.934554, 1.38043, 0
-1.12191, 0.790618, -1.37133, 0.871269, 0.232532, 1.27681, 1.58175, 1.38294, 1.15409, 1.08998, 0.365804, 0.262509, -0.163708, -0.415391, -0.16406, -0.797669, 7
1.87911, -1.10867, 0.60917, 0.871269, -0.798183, 0.290589, 0.832076, -0.345723, 0.233668, -1.24068, -1.65408, -0.428505, 0.0132851, 0.668176, 0.630512, 1.3525, 8
1.87911, 0.909323, 0.532997, 0.107466, -0.855445, -0.293836, -1.6777, -0.574037, -1.01335, -1.24068, 0.365804, -1.04678, 0.101782, -0.204697, -1.05494, -0.15541, 6
1.87911, 0.909323, 0.837689, 0.158387, -0.597766, 0.0349035, -1.44954, -0.117408, -1.69624, -0.803683, -0.684538, -1.30136, 0.190278, -0.535787, -0.717853, -0.0995609, 6
0.798742, -1.46479, 1.3709, 0.871269, -1.08449, 1.24028, -0.406513, 0.991547, 1.27285, 1.92756, 0.985237, 0.298878, 0.455767, -0.896976, -1.12718, -0.797669, 9
0.198538, -0.0996736, 1.14238, 0.871269, 1.20599, 0.436696, 0.245376, 0.176139, 1.06501, 0.361649, 1.0391, -0.719458, -0.0752113, -1.07757, -1.12718, -0.713896, 3
-1.12191, 0.84997, 0.304479, 0.871269, 1.4064, 1.1307, 1.2558, 0.33922, 0.025832, -0.694433, -0.765333, -1.30136, -0.650438, 0.126393, 1.08799, 0.235531, 7
-0.761788, -0.159026, 0.037873, 0.871269, 0.948307, 0.692382, 0.0824038, 0.208755, 0.916559, 0.325232, 1.0391, -0.937673, -0.207956, -1.07757, -1.12718, -0.630123, 3
1.87911, 0.731265, 0.380652, 0.871269, -1.11312, 0.838488, -1.48213, 0.110906, -0.597677, 0.470899, 0.4466, -0.392135, -0.207956, -1.07757, -1.12718, -0.74182, 5
-0.911839, 0.256443, -1.52367, -1.92934, -0.9986, -2.19322, -0.0153795, -1.45468, 0.797796, -0.51235, 1.0391, 0.917154, 1.29648, 1.93234, 0.0767191, 1.93891, 0
1.18887, -1.46479, 1.40899, 0.871269, -1.17039, 0.911541, -1.18878, 0.143522, -0.508604, -0.949349, -1.65408, -1.30136, -1.00442, -0.0542016, 1.28062, 0.738168, 8
0.018477, 0.909323, -0.838116, -0.0962143, -1.4567, -0.476468, -0.504296, -0.215257, 1.1244, 0.288816, 1.0391, 0.880785, 1.25224, -0.144499, 0.919447, -0.797669, 4
-0.131574, 0.909323, -1.52367, -0.860017, -0.655028, -0.914787, 0.114998, -1.06328, -1.66655, -1.24068, -1.38477, 0.371617, -0.473445, 1.45075, 1.28062, 1.77137, 5
-0.191594, 0.19709, -1.29515, -1.26738, -1.05586, -1.901, 0.408348, -1.45468, 1.27285, -0.0389338, 0.931373, 1.49906, -0.252204, 1.93234, -1.12718, 1.4642, 0
-0.671757, 0.315796, 0.647257, 0.871269, 0.891045, 0.728908, 0.277971, 0.567535, 1.27285, 0.470899, 0.662055, -0.464874, -0.473445, -0.836778, -1.12718, -0.797669, 3
-0.671757, 0.731265, -1.52367, -0.350815, -0.511873, -0.695628, 1.41878, 0.469686, 1.27285, 2.40098, 0.581259, 1.71727, 1.42923, 0.156492, 1.20838, -0.797669, 4
0.618681, 0.0190318, 2.28498, 0.871269, 1.0342, 1.05765, 0.0172149, 0.893698, 0.0555229, 0.325232, 0.635123, -0.319397, -0.340701, -1.01737, -1.12718, -0.797669, 5
-1.12191, 0.909323, -0.876203, 0.565748, -1.22765, -0.0381496, -0.89543, -0.247874, 0.382123, 0.252399, 1.0391, 0.771677, 1.42923, -0.234796, 1.28062, -0.797669, 4
0.198538, 0.731265, -1.18089, -1.0637, -1.4567, -1.901, -0.341324, -1.45468, 0.738414, -0.29385, 1.0391, 1.31721, 0.367271, 1.93234, -0.717853, 1.77137, 0
-0.0715535, 0.671912, 2.28498, 0.871269, -0.196933, 1.02112, -1.6777, 0.926315, -0.894586, 0.944315, 0.635123, 0.371617, 0.942498, -0.565886, -0.621541, -0.797669, 5
0.408609, 0.375148, 1.75177, 0.871269, 0.547473, 0.0349035, -0.276135, -0.345723, -1.45871, -1.02218, -1.65408, -0.901303, -0.252204, -0.776579, 1.28062, -0.797669, 2
1.2789, 0.909323, -0.342992, 0.158387, 0.347056, 0.327116, 1.58175, 1.64387, 0.768105, 1.30848, 0.527396, 0.189771, 0.0575333, -0.626084, -1.12718, -0.797669, 9
0.798742, 0.909323, -0.304905, -0.299895, -0.9986, -0.659101, -1.15619, -0.932817, 0.025832, -1.24068, 1.0391, -0.719458, -0.252204, -0.385291, -1.12718, -0.54635, 6
1.87911, -0.218379, 0.571084, -1.47106, -1.4567, -0.0746762, -0.928024, 1.64387, 0.797796, 2.40098, 0.87751, 1.02626, 0.854001, -0.204697, -0.28445, -0.797669, 9
0.228548, -0.159026, -0.0383, 0.871269, 0.891045, 1.24028, 0.408348, -0.0521757, -0.953968, -1.0586, -1.65408, -1.30136, -0.207956, -0.957174, 1.28062, -0.797669, 2
-0.521706, 0.0190318, -1.52367, -1.11462, -0.941338, -1.57227, -0.0479739, -1.45468, 0.857177, -0.840099, 1.0391, 0.553462, 1.07524, 1.54105, -0.0436706, 1.99476, 0
-1.12191, -0.574496, -1.21898, 0.871269, -0.311456, 0.948067, -0.765052, 0.469686, -1.4884, -0.111767, -1.30397, -1.01041, 0.0575333, -0.927075, 1.28062, -0.797669, 2
-1.12191, -0.752554, -1.18089, 0.871269, 0.490211, 1.05765, 0.734293, 0.600151, -0.241386, -0.00251719, -1.49249, -0.974042, -1.09292, -1.07757, 1.28062, -0.769744, 2
0.46863, -0.337085, 0.152133, -1.42014, -0.826814, -2.01058, -1.6777, -1.45468, -0.746132, 0.0703161, 0.123418, 1.20811, 2.00445, 1.93234, 0.341576, 1.52005, 8
-1.12191, -4.31372, 0.380652, -1.77658, 0.948307, 0.801961, -0.89543, 1.80696, -0.835204, 1.1264, 1.0391, -0.028444, 1.29648, -1.07757, -0.910476, -0.490501, 8
-1.12191, 0.612559, 0.418738, 0.871269, 1.14872, 0.765435, 0.962454, 0.013057, 0.322741, -1.0586, -0.172832, -1.30136, -0.384949, -0.0542016, 1.28062, 0.123834, 7
0.228548, -0.871259, 1.40899, -2.43854, 0.203901, -2.37585, -1.6777, -1.12851, -0.271077, 0.288816, 1.0391, 1.28085, 1.29648, 1.93234, -0.501151, 1.4642, 8
-0.251615, -0.574496, -0.419165, 0.107466, 1.4064, 1.27681, 1.09283, 1.18725, 0.0555229, 0.980732, -0.630674, 0.189771, -1.75664, -0.475589, -1.12718, -0.797669, 1
-1.12191, -0.337085, -0.152559, 0.871269, 0.891045, 0.582802, 1.15802, -0.150025, 0.382123, -1.24068, -0.819197, -0.428505, -0.429197, 0.276888, 1.28062, 0.598547, 7
-1.12191, -1.34608, -0.723857, 0.871269, -0.683659, 0.546275, -0.830241, -0.313106, -1.57748, -1.09502, -1.3309, -1.30136, 0.0132851, -1.01737, 1.28062, -0.658047, 1
-1.12191, 0.315796, 0.266392, 0.871269, 0.404318, 0.144483, -0.113163, -0.443572, -0.597677, -1.24068, -1.27704, -0.0648132, -0.252204, 0.126393, 1.28062, 0.291379, 7
-0.341645, -0.633848, 0.532997, 0.871269, 0.547473, 0.18101, -0.0805684, -0.247874, -1.1618, -0.985766, -1.65408, -1.04678, -0.252204, -0.626084, 1.28062, -0.797669, 2
-0.491696, 0.315796, -1.40941, -1.5729, 0.74789, -0.366889, 0.343159, -1.2916, -1.69624, -1.24068, -1.49249, 0.589831, -1.80089, 1.93234, 1.28062, 1.99476, 5
0.918782, 0.909323, -0.647684, -0.299895, -1.4567, -0.87826, -1.44954, -1.35683, 0.203977, -1.24068, 1.0391, -0.173921, 0.0575333, 0.0962938, -0.790087, -0.490501, 6
-1.12191, 0.612559, 0.114046, 0.871269, 1.4064, 1.02112, 0.408348, 0.567535, -0.716441, -0.1846, -1.62715, -1.30136, -2.37612, 0.00599652, 0.606434, 0.207606, 7
0.52865, 0.256443, -0.304905, 0.871269, -1.31354, -0.00162308, -1.6777, -0.541421, -0.419532, -1.24068, 1.0391, -0.61035, -0.163708, -0.144499, -0.741931, -0.797669, 6
0.648691, 0.0190318, -0.571511, -0.605416, 1.06283, -1.09742, 0.897265, -1.45468, -1.4884, -0.1846, 0.0156905, 1.02626, 2.00445, 1.93234, -1.12718, 1.96684, 8
-1.12191, 0.671912, -1.14281, 0.871269, 0.232532, 1.24028, 1.58175, 1.38294, 1.06501, 1.08998, 0.204213, 0.262509, -0.473445, -0.415391, -0.525229, -0.797669, 7
