@relation balance-scale
@attribute f1 real [-1.41308, 1.41308]
@attribute f2 real [-1.41308, 1.41308]
@attribute f3 real [-1.41308, 1.41308]
@attribute f4 real [-1.41308, 1.41308]
@attribute clase {0, 1, 2}
@inputs f1, f2, f3, f4
@outputs clase
@data
0.0, 0.706541, 0.0, 0.706541, 0
0.0, 0.706541, 0.706541, 0.0, 0
0.0, 0.706541, 1.41308, -0.706541, 1
0.0, 0.706541, 1.41308, 0.0, 2
0.0, 1.41308, -0.706541, 0.0, 1
0.0, 1.41308, -0.706541, 0.706541, 1
0.706541, -1.41308, -1.41308, -0.706541, 1
0.706541, -1.41308, -1.41308, 0.706541, 0
0.706541, -1.41308, -0.706541, -0.706541, 0
0.706541, -1.41308, -0.706541, 1.41308, 2
0.706541, -1.41308, 0.0, 0.0, 2
0.706541, -1.41308, 1.41308, 0.706541, 2
0.706541, -0.706541, -1.41308, 1.41308, 1
0.706541, -0.706541, -0.706541, 1.41308, 2
0.706541, -0.706541, 0.0, 0.706541, 2
0.706541, -0.706541, 0.706541, -0.706541, 0
0.706541, -0.706541, 0.706541, 1.41308, 2
0.706541, -0.706541, 1.41308, -1.41308, 1
0.706541, -0.706541, 1.41308, 0.706541, 2
0.706541, 0.0, -1.41308, -0.706541, 1
0.706541, 0.0, 0.0, 0.0, 1
0.706541, 0.0, 0.0, 0.706541, 0
0.706541, 0.0, 0.706541, -0.706541, 1
0.706541, 0.0, 0.706541, 0.0, 0
0.706541, 0.0, 1.41308, 0.0, 2
0.706541, 0.0, 1.41308, 1.41308, 2
0.706541, 0.706541, -1.41308, -1.41308, 1
0.706541, 0.706541, -1.41308, 0.706541, 1
0.706541, 0.706541, -1.41308, 1.41308, 1
0.706541, 0.706541, -0.706541, 1.41308, 1
0.706541, 0.706541, 0.706541, 1.41308, 2
0.706541, 0.706541, 1.41308, -0.706541, 1
0.706541, 1.41308, -1.41308, -1.41308, 1
0.706541, 1.41308, -1.41308, 0.0, 1
0.706541, 1.41308, -0.706541, -0.706541, 1
0.706541, 1.41308, 0.706541, 0.0, 1
0.706541, 1.41308, 1.41308, 1.41308, 2
1.41308, -1.41308, -1.41308, 0.0, 1
1.41308, -1.41308, -0.706541, 0.706541, 2
1.41308, -0.706541, -1.41308, -1.41308, 1
1.41308, -0.706541, -1.41308, 0.706541, 1
1.41308, -0.706541, -0.706541, -0.706541, 1
1.41308, -0.706541, -0.706541, 0.0, 1
1.41308, -0.706541, -0.706541, 1.41308, 0
1.41308, -0.706541, 0.0, -1.41308, 1
1.41308, -0.706541, 0.0, 0.0, 1
1.41308, -0.706541, 1.41308, 1.41308, 2
1.41308, 0.0, -1.41308, -1.41308, 1
1.41308, 0.0, -1.41308, 1.41308, 1
1.41308, 0.0, -0.706541, 0.706541, 1
1.41308, 0.0, 0.0, 0.706541, 1
1.41308, 0.0, 0.706541, 0.0, 1
1.41308, 0.706541, -1.41308, 0.706541, 1
1.41308, 0.706541, -0.706541, 0.706541, 1
1.41308, 0.706541, 0.0, -1.41308, 1
1.41308, 0.706541, 0.0, 0.706541, 1
1.41308, 0.706541, 0.706541, -0.706541, 1
1.41308, 0.706541, 1.41308, -1.41308, 1
1.41308, 0.706541, 1.41308, -0.706541, 1
1.41308, 1.41308, -1.41308, -1.41308, 1
1.41308, 1.41308, -1.41308, -0.706541, 1
1.41308, 1.41308, 0.706541, -0.706541, 1
1.41308, 1.41308, 0.706541, 0.0, 1
1.41308, 1.41308, 1.41308, -0.706541, 1
