@relation titanic
@attribute f1 real [-1.86652, 0.965424]
@attribute f2 real [-0.22821, 4.37995]
@attribute f3 real [-1.91867, 0.520957]
@attribute clase {0, 1}
@inputs f1, f2, f3
@outputs clase
@data
-0.922536, -0.22821, 0.520957, 0
-0.922536, -0.22821, 0.520957, 0
-0.922536, -0.22821, 0.520957, 0
-0.922536, -0.22821, 0.520957, 0
-0.922536, -0.22821, 0.520957, 0
-0.922536, -0.22821, 0.520957, 0
-0.922536, -0.22821, 0.520957, 0
-0.922536, -0.22821, 0.520957, 0
-0.922536, -0.22821, 0.520957, 0
-0.922536, -0.22821, 0.520957, 0
-0.922536, -0.22821, 0.520957, 0
-0.922536, -0.22821, 0.520957, 0
-0.922536, -0.22821, 0.520957, 0
-0.922536, -0.22821, 0.520957, 0
-0.922536, -0.22821, 0.520957, 0
-0.922536, -0.22821, 0.520957, 0
-0.922536, -0.22821, -1.91867, 1
-0.922536, -0.22821, -1.91867, 1
-0.922536, -0.22821, -1.91867, 1
-0.922536, -0.22821, -1.91867, 1
-0.922536, -0.22821, -1.91867, 1
-0.922536, -0.22821, -1.91867, 1
-0.922536, -0.22821, -1.91867, 1
-0.922536, -0.22821, -1.91867, 1
-0.922536, -0.22821, -1.91867, 1
-0.922536, -0.22821, -1.91867, 1
-0.922536, -0.22821, -1.91867, 1
-0.922536, -0.22821, -1.91867, 1
-0.922536, -0.22821, -1.91867, 1
-0.922536, -0.22821, -1.91867, 1
-0.922536, -0.22821, -1.91867, 1
-0.922536, -0.22821, -1.91867, 1
-0.922536, -0.22821, -1.91867, 1
-0.922536, -0.22821, -1.91867, 0
-0.922536, -0.22821, -1.91867, 0
-0.922536, -0.22821, -1.91867, 0
-0.922536, 4.37995, 0.520957, 1
-0.922536, 4.37995, 0.520957, 1
-0.922536, 4.37995, 0.520957, 1
-0.922536, 4.37995, 0.520957, 1
-0.922536, 4.37995, -1.91867, 1
-0.922536, 4.37995, -1.91867, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 1
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, 0.520957, 0
0.0214443, -0.22821, -1.91867, 1
0.0214443, -0.22821, -1.91867, 1
0.0214443, -0.22821, -1.91867, 1
0.0214443, -0.22821, -1.91867, 1
0.0214443, -0.22821, -1.91867, 1
0.0214443, -0.22821, -1.91867, 1
0.0214443, -0.22821, -1.91867, 1
0.0214443, -0.22821, -1.91867, 1
0.0214443, -0.22821, -1.91867, 1
0.0214443, -0.22821, -1.91867, 1
0.0214443, -0.22821, -1.91867, 1
0.0214443, -0.22821, -1.91867, 1
0.0214443, -0.22821, -1.91867, 1
0.0214443, -0.22821, -1.91867, 1
0.0214443, -0.22821, -1.91867, 1
0.0214443, -0.22821, -1.91867, 1
0.0214443, -0.22821, -1.91867, 1
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, -0.22821, -1.91867, 0
0.0214443, 4.37995, 0.520957, 1
0.0214443, 4.37995, 0.520957, 1
0.0214443, 4.37995, 0.520957, 1
0.0214443, 4.37995, 0.520957, 0
0.0214443, 4.37995, 0.520957, 0
0.0214443, 4.37995, 0.520957, 0
0.0214443, 4.37995, 0.520957, 0
0.0214443, 4.37995, 0.520957, 0
0.0214443, 4.37995, 0.520957, 0
0.0214443, 4.37995, 0.520957, 0
0.0214443, 4.37995, 0.520957, 0
0.0214443, 4.37995, 0.520957, 0
0.0214443, 4.37995, -1.91867, 1
0.0214443, 4.37995, -1.91867, 1
0.0214443, 4.37995, -1.91867, 1
0.0214443, 4.37995, -1.91867, 1
0.0214443, 4.37995, -1.91867, 1
0.0214443, 4.37995, -1.91867, 0
0.0214443, 4.37995, -1.91867, 0
0.0214443, 4.37995, -1.91867, 0
0.0214443, 4.37995, -1.91867, 0
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 1
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, 0.520957, 0
0.965424, -0.22821, -1.91867, 1
0.965424, -0.22821, -1.91867, 1
0.965424, -0.22821, -1.91867, 1
0.965424, -0.22821, -1.91867, 1
0.965424, -0.22821, -1.91867, 1
0.965424, -0.22821, -1.91867, 0
0.965424, -0.22821, -1.91867, 0
0.965424, -0.22821, -1.91867, 0
