@relation steel-plates
@attribute f1 real [-1.09688, 2.17762]
@attribute f2 real [-1.23378, 2.20051]
@attribute f3 real [-0.926402, 6.38855]
@attribute f4 real [-0.926419, 6.38849]
@attribute f5 real [-0.366043, 29.1694]
@attribute f6 real [-0.364714, 34.3188]
@attribute f7 real [-0.192191, 42.3675]
@attribute f8 real [-0.402234, 22.2238]
@attribute f9 real [-2.63111, 3.68614]
@attribute f10 real [-4.98602, 6.57035]
@attribute f11 real [-1.60578, 2.31598]
@attribute f12 real [-0.816812, 1.22364]
@attribute f13 real [-1.22364, 0.816812]
@attribute f14 real [-0.703223, 4.01667]
@attribute f15 real [-1.10678, 2.21374]
@attribute f16 real [-3.01762, 3.85903]
@attribute f17 real [-2.07508, 1.58354]
@attribute f18 real [-0.540374, 14.2897]
@attribute f19 real [-2.45041, 1.60094]
@attribute f20 real [-3.26572, 0.796196]
@attribute f21 real [-1.1936, 0.879577]
@attribute f22 real [-2.77767, 3.41134]
@attribute f23 real [-2.14838, 3.60958]
@attribute f24 real [-3.08856, 6.28471]
@attribute f25 real [-2.14485, 1.81368]
@attribute f26 real [-5.83191, 5.19877]
@attribute f27 real [-1.37404, 1.22132]
@attribute clase {0, 1, 2, 3, 4, 5, 6}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27
@outputs clase
@data
0.454903, 0.397959, -0.838914, -0.838929, -0.346501, -0.328195, -0.154674, -0.380411, 0.387478, -0.224371, 1.43065, -0.816812, 0.816812, -0.703223, 2.12966, -1.24946, -0.369541, -0.484405, 0.0200239, 0.796196, 0.879577, -0.607897, -0.898205, -0.380264, 0.890678, -0.0113933, -0.993427, 0
-0.987412, -1.10316, -0.91114, -0.911155, -0.34031, -0.311595, -0.157019, -0.381416, -0.919538, -1.77592, -0.685861, -0.816812, 0.816812, 2.20132, -0.827179, -0.854598, 0.661233, -0.416564, 0.230895, 0.796196, 0.879577, -0.458961, -0.532558, -0.43837, 0.332847, -1.59306, -0.769831, 0
1.20967, 1.19575, 1.03991, 1.03989, -0.313223, -0.308275, -0.119503, -0.346142, -0.203791, -0.170869, -0.672027, -0.816812, 0.816812, -0.703223, -0.376746, -0.949307, -0.722232, -0.416564, 0.0866147, 0.796196, 0.879577, -0.0672916, -0.532558, 0.224122, 1.08155, -0.303797, 0.140166, 0
0.744903, 0.715466, 1.42418, 1.42416, -0.30587, -0.251836, -0.10309, -0.334393, -0.514986, 0.257144, -0.658194, -0.816812, 0.816812, -0.703223, 0.801386, 0.370072, -0.686816, -0.379251, -0.796741, 0.796196, 0.879577, 0.00394413, -0.331359, 0.413405, 1.06238, 0.0336436, 0.833048, 0
-0.482313, -0.572646, 1.54011, 1.54009, -0.281879, -0.251836, -0.0726078, -0.315111, -0.670583, 0.0966394, -0.658194, -0.816812, 0.816812, -0.703223, 0.458723, -0.442246, -1.18339, -0.404692, -1.02529, 0.796196, 0.879577, 0.187737, -0.460508, 0.688306, 1.33111, -0.44563, 0.996252, 0
0.401129, 0.339683, -0.341569, -0.341573, -0.33141, -0.275075, -0.0937107, -0.363167, 0.449716, -0.277873, 1.59665, -0.816812, 0.816812, -0.15862, 1.97318, -0.112948, -1.50509, -0.496278, -1.51732, 0.796196, 0.879577, -0.297477, -1.01863, 0.506726, 1.50521, 0.0403655, -0.257829, 0
1.12133, 1.10331, 0.26718, 0.267161, -0.334506, -0.298315, -0.133572, -0.366138, 0.0762835, 0.203643, 1.15398, -0.816812, 0.816812, 0.839818, 0.777029, 0.0939568, -0.261077, -0.440308, -0.267714, 0.467948, 0.879577, -0.348432, -0.532558, -0.0507792, 0.83198, 0.125734, -0.321461, 0
1.44782, 1.4389, 0.17376, 0.173738, -0.34476, -0.318235, -0.154674, -0.380393, -0.0170748, -0.170869, -0.699694, -0.816812, 0.816812, -0.703223, -0.989001, -1.06514, -0.152613, -0.453877, -0.197424, 0.796196, 0.879577, -0.561759, -0.792103, -0.380264, 0.773282, -0.475879, -0.9295, 0
1.93563, 1.95334, -0.400578, -0.400588, -0.319607, -0.291675, -0.117158, -0.354563, 0.169642, -0.598883, 1.65198, -0.816812, 0.816812, 0.204448, -0.682373, -0.58941, -0.876074, -0.455573, -0.625742, 0.796196, 0.879577, -0.13764, -0.611045, 0.253615, 1.1648, -0.485289, 0.0426557, 0
1.58225, 1.5856, -0.305387, -0.305398, -0.315351, -0.285035, -0.124193, -0.352886, -0.639463, -0.224371, 1.63815, -0.816812, 0.816812, 0.204448, 0.0303118, -1.07462, -0.630001, -0.445397, -0.612589, 0.796196, 0.879577, -0.0897271, -0.532558, 0.162495, 1.03163, -0.760888, 0.0285152, 0
1.96636, 1.99554, -0.0317004, -0.0316815, -0.212806, -0.175477, 0.00945877, -0.237954, -0.701702, -0.170869, 1.63815, -0.816812, 0.816812, 0.204448, -0.77246, 0.11217, -1.42725, -0.406388, -1.39482, 0.796196, 0.879577, 0.51641, -0.27322, 1.18022, 1.46308, -0.256072, 1.21926, 0
1.79351, 1.80062, 0.0566755, 0.0566696, -0.313997, -0.255156, -0.0890212, -0.347543, 0.0140446, -0.170869, 1.66581, -0.816812, 0.816812, 0.204448, -0.376746, -0.717633, -1.35125, -0.475925, -1.45278, 0.701435, 0.879577, -0.0752771, -0.792103, 0.528736, 1.42176, -0.361606, 0.194371, 0
1.3057, 1.28216, -0.671575, -0.67159, -0.352886, -0.321555, -0.15233, -0.387007, 0.667552, -0.170869, -0.713527, -0.816812, 0.816812, -0.703223, -0.614641, -1.39881, -1.08083, -0.503062, -1.13956, 0.796196, 0.879577, -0.820464, -1.32199, -0.32568, 1.27561, 0.200347, -1.14897, 0
-0.376684, -0.466141, -0.330885, -0.3309, -0.333538, -0.311595, -0.140606, -0.367485, -0.172672, -0.170869, 1.65198, -0.816812, 0.816812, -0.340155, 0.366969, -0.627294, -0.341134, -0.455573, 0.00234858, 0.796196, 0.879577, -0.332081, -0.611045, -0.0914972, 0.875305, -0.262793, -0.491146, 0
1.45934, 1.44292, 1.47612, 1.4761, -0.332184, -0.321555, -0.0772974, -0.368781, -0.608344, -0.224371, -0.685861, 1.22364, -1.22364, 0.385982, -0.989001, -0.890296, -1.73677, -0.503062, -1.13956, 0.796196, 0.879577, -0.309772, -1.32199, 0.65089, 1.63059, -0.680225, -0.505581, 0
-0.766551, -0.874077, -0.810631, -0.810638, -0.323671, -0.285035, -0.121848, -0.358787, -0.577224, -0.277873, -0.699694, -0.816812, 0.816812, -0.703223, -0.261635, -0.453903, -0.796755, -0.428436, -0.770433, 0.796196, 0.879577, -0.187581, -0.611045, 0.193969, 1.12188, -0.490667, -0.0625139, 0
-0.349797, -0.440017, 2.12824, 2.1282, -0.346308, -0.324875, -0.161709, -0.37979, -0.0170748, 0.257144, -0.672027, -0.816812, 0.816812, -0.703223, 0.79905, -1.14456, 0.529528, -0.442005, 0.426557, 0.796196, 0.879577, -0.602574, -0.697006, -0.566026, 0.404123, 0.0927965, -0.978697, 0
-0.977809, -1.09312, 6.38855, 6.38849, -0.316512, -0.281715, -0.121848, -0.35021, -0.29715, -0.277873, -0.685861, -0.816812, 0.816812, -0.703223, -0.802488, -0.784658, -0.677593, -0.416564, -0.682879, 0.796196, 0.879577, -0.102402, -0.532558, 0.193969, 1.05739, -0.363622, 0.0847824, 0
-1.06231, -1.18957, -0.664627, -0.664637, -0.333925, -0.291675, -0.128882, -0.363161, 0.543075, 0.685158, -0.685861, 1.22364, -1.22364, -0.15862, -1.01836, -1.19628, -1.05168, -0.465749, -1.13956, 0.796196, 0.879577, -0.338545, -0.898205, 0.0966857, 1.25984, 0.496112, -0.627248, 0
-1.07191, -1.19962, -0.0913304, -0.0913466, -0.346114, -0.311595, -0.138261, -0.375506, 1.10322, 1.05967, -0.699694, 1.22364, -1.22364, -0.15862, -1.04272, 0.283376, -0.876074, -0.465749, -0.682879, 0.796196, 0.879577, -0.59725, -0.898205, -0.0507792, 1.1648, 1.13402, -0.769831, 0
-0.818405, -0.922305, -0.87265, -0.872668, -0.354241, -0.304955, -0.159364, -0.387591, 0.760911, 0.524653, -0.727361, 1.22364, -1.22364, -0.15862, -0.392094, 1.53573, 1.05635, -0.391124, 0.367776, -0.0575064, -1.1936, -0.878517, -0.393649, -0.713271, -0.451591, 0.622484, -0.869992, 1
-1.09688, -1.20766, -0.830252, -0.830249, -0.298131, -0.195397, -0.0632288, -0.339604, -0.172672, -0.652385, -0.741194, 1.22364, -1.22364, -0.15862, -1.10678, 1.24213, -0.851356, -0.352115, -1.19135, 0.339038, 0.879577, 0.0702365, -0.218404, 0.65089, 1.15143, -1.02909, 1.14679, 1
-0.820326, -0.940391, -0.786684, -0.786699, -0.355595, -0.318235, -0.149985, -0.389853, 0.760911, -0.224371, -0.727361, 1.22364, -1.22364, -0.15862, -0.397099, 0.490281, -0.876074, -0.491189, -0.96815, 0.571672, 0.879577, -0.943288, -1.15754, -0.32568, 1.1648, 0.343524, -1.09123, 1
-1.03927, -1.16345, -0.775652, -0.775669, -0.355982, -0.314915, -0.159364, -0.391182, 0.387478, 0.0966394, -0.727361, 1.22364, -1.22364, -0.15862, -0.958972, 1.14523, 0.266116, -0.453877, -0.333483, 0.511486, 0.879577, -0.963316, -0.792103, -0.566026, 0.546676, -0.0900399, -1.02966, 1
-0.111652, -0.178777, -0.732683, -0.732698, -0.33586, -0.278395, -0.149985, -0.372039, 0.138522, -1.0269, -0.727361, 1.22364, -1.22364, -0.15862, 1.42131, 0.481538, 1.00101, -0.365683, -0.16084, 0.796196, 0.879577, -0.372262, -0.27322, -0.274178, 0.148966, -0.615022, -0.243099, 1
-1.03158, -1.15742, -0.676002, -0.676021, -0.355015, -0.328195, -0.166398, -0.391776, 0.0140446, -1.45491, -0.727361, 1.22364, -1.22364, -0.15862, -0.939286, -0.209843, 0.35392, -0.465749, 0.0200239, 0.796196, 0.879577, -0.914642, -0.898205, -0.713271, 0.499158, -0.847601, -1.13012, 1
-0.259532, -0.353607, -0.630976, -0.630993, -0.354241, -0.314915, -0.154674, -0.39028, 0.169642, -0.759388, -0.713527, 1.22364, -1.22364, -0.15862, 1.03895, -0.232428, -0.803765, -0.491189, -1.05899, 0.796196, 0.879577, -0.878517, -1.15754, -0.380264, 1.12567, -0.526293, -1.11097, 1
0.253248, 0.201025, -0.581858, -0.581876, -0.34476, -0.294995, -0.154674, -0.38095, 0.0762835, -1.0269, -0.713527, 1.22364, -1.22364, -0.15862, 2.0329, 0.867663, 1.35297, -0.377555, 0.171292, 0.545208, 0.879577, -0.561759, -0.331359, -0.43837, -0.0415032, -0.609645, -0.553011, 1
-1.09688, -1.21369, -0.548518, -0.548477, -0.209323, -0.0625985, 0.0868358, -0.285095, -1.04402, -1.98993, -0.699694, 1.22364, -1.22364, -0.15862, -1.10678, 0.746725, -1.67516, -0.391124, -1.89097, 0.796196, 0.879577, 0.528832, -0.393649, 1.4877, 1.59725, -1.94193, 1.22103, 1
-1.07768, -1.17752, -0.525342, -0.525314, -0.179914, -0.0194391, 0.0469749, -0.297802, -1.72864, -2.47144, -0.713527, 1.22364, -1.22364, -0.15862, -1.0574, 0.942702, -1.26012, -0.291058, -1.65626, 0.505937, 0.879577, 0.623264, 0.0139404, 1.27442, 1.37264, -2.91123, 1.22132, 1
-1.03158, -0.962496, -0.49283, -0.492685, 0.468442, 1.18902, 0.696473, 0.532292, -0.0793136, 0.952667, -0.727361, 1.22364, -1.22364, -0.15862, -0.939286, 3.28276, -0.831434, 0.750306, -1.59131, -0.0575064, 0.879577, 1.44831, 1.42337, 2.37623, 1.14064, -0.010049, 1.22132, 1
-0.76271, -0.851972, -0.477811, -0.47781, -0.253243, -0.0360388, -0.0632288, -0.279367, 0.356358, -0.277873, -0.741194, 1.22364, -1.22364, -0.15862, -0.247956, 0.0895856, -0.658777, -0.314802, -1.69572, 0.415018, 0.879577, 0.348335, -0.072021, 0.669818, 1.04721, -0.16667, 1.19687, 1
-1.09304, -1.18756, -0.462069, -0.462047, -0.17024, -0.0526386, 0.0446302, -0.283199, -1.38633, -2.73895, -0.713527, 1.22364, -1.22364, -0.15862, -1.09677, 0.909918, -1.05758, -0.253745, -1.43922, 0.210129, 0.879577, 0.651023, 0.129178, 1.19123, 1.26303, -2.6679, 1.22132, 1
-0.970127, -1.05694, -0.388263, -0.388265, -0.247826, -0.0559585, -0.0139888, -0.278809, 0.169642, -0.705886, -0.713527, 1.22364, -1.22364, -0.15862, -0.781802, 0.533993, -0.0205385, -0.240177, -1.38455, -0.922307, 0.879577, 0.374066, 0.164684, 0.571215, 0.701806, -0.401265, 1.21366, 1
-0.795359, -0.906229, -0.361105, -0.361126, -0.353467, -0.321555, -0.164053, -0.386175, 0.885388, 0.524653, -0.741194, 1.22364, -1.22364, -0.15862, -0.331703, 0.200323, 0.968547, -0.440308, 0.230895, 0.467948, 0.879577, -0.844547, -0.697006, -0.713271, 0.166536, 0.805321, -1.05058, 1
-0.758869, -0.853981, -0.33916, -0.339181, -0.33973, -0.271755, -0.157019, -0.368963, 0.916508, 0.578155, -0.713527, 1.22364, -1.22364, -0.15862, -0.240615, 0.0436878, 0.932393, -0.353811, -0.180159, 0.262632, -1.1936, -0.446793, -0.218404, -0.566026, -0.518675, 0.742135, -0.562438, 1
-0.83377, -0.928334, -0.313995, -0.314014, -0.330829, -0.268435, -0.159364, -0.364736, 0.356358, -0.652385, -0.727361, 1.22364, -1.22364, -0.15862, -0.431465, -0.435689, 0.806959, -0.32837, 0.00974755, 0.796196, -1.1936, -0.288477, -0.118324, -0.499997, -0.586557, -0.284976, -0.33619, 1
-1.06999, -1.17752, -0.307299, -0.307311, -0.317673, -0.188757, -0.110124, -0.364366, -1.0129, -1.93643, -0.713527, 1.22364, -1.22364, -0.15862, -1.03805, 0.62506, 0.266116, -0.340243, -1.16422, -0.152267, 0.879577, -0.115331, -0.166911, 0.0966857, 0.546676, -1.74431, 0.612398, 1
-1.0239, -1.11522, -0.283076, -0.283093, -0.319801, -0.221956, -0.112469, -0.373686, -1.32409, -2.41794, -0.713527, 1.22364, -1.22364, -0.15862, -0.919935, 0.571148, 0.698126, -0.253745, -0.225787, -1.15494, -1.1936, -0.139922, 0.129178, -0.274178, -0.645455, -2.59799, 0.513709, 1
-0.891385, -1.00068, -0.277001, -0.277025, -0.355982, -0.311595, -0.178122, -0.390747, 0.543075, -0.331374, -0.727361, 1.22364, -1.22364, -0.15862, -0.579274, -0.0553932, -0.119041, -0.402996, 0.45903, 0.796196, -1.1936, -0.963316, -0.460508, -1.22852, -1.08769, 0.127078, -1.14573, 1
-0.868339, -0.986611, -0.269406, -0.269418, -0.341664, -0.298315, -0.124193, -0.371693, 0.82315, 0.524653, -0.713527, 1.22364, -1.22364, -0.15862, -0.521218, 0.248407, -1.08784, -0.465749, -1.01501, 0.654055, 0.879577, -0.488242, -0.898205, 0.13014, 1.2794, 0.68231, -0.590424, 1
0.0611956, -0.0119858, -0.216473, -0.216495, -0.353854, -0.338154, -0.166398, -0.389533, 0.325239, -0.81289, -0.699694, 1.22364, -1.22364, -0.15862, 1.8564, -0.515828, 0.91284, -0.453877, 1.18988, 0.440629, 0.879577, -0.861279, -0.792103, -0.796468, 0.196683, -0.380427, -1.1204, 1
-0.94516, -1.05092, -0.177563, -0.177588, -0.352306, -0.304955, -0.168743, -0.386468, 0.574194, -0.224371, -0.713527, 1.22364, -1.22364, -0.15862, -0.718074, 0.112899, -0.261077, -0.365683, 0.77883, -0.367827, -1.1936, -0.797395, -0.27322, -1.10086, -1.16455, 0.151277, -1.0223, 1
-0.972047, -1.08106, -0.163927, -0.163936, -0.290972, -0.271755, -0.110124, -0.327235, -0.141552, -0.652385, -0.699694, 1.22364, -1.22364, -0.15862, -0.787474, -0.993748, -0.568391, -0.379251, -0.454333, 0.796196, 0.879577, 0.125121, -0.331359, 0.336812, 0.998292, -0.631827, 0.720219, 1
-0.779995, -0.888143, -0.156236, -0.15626, -0.356369, -0.314915, -0.164053, -0.392229, 0.325239, -1.0269, -0.699694, 1.22364, -1.22364, -0.15862, -0.296002, 1.13649, 1.58354, -0.428436, 0.150328, 0.139272, -0.15701, -0.984103, -0.611045, -0.796468, -0.166287, -0.410004, -1.04704, 1
-0.889465, -1.00068, -0.101099, -0.101122, -0.354047, -0.318235, -0.164053, -0.388637, 0.543075, -0.331374, -0.713527, 1.22364, -1.22364, -0.15862, -0.57527, 0.735797, 1.27623, -0.416564, 0.573303, 0.139272, -1.1936, -0.869771, -0.532558, -0.796468, -0.332598, 0.0820415, -1.00816, 1
-0.874101, -0.98862, -0.0642862, -0.0643009, -0.33644, -0.291675, -0.131227, -0.370167, 0.356358, -0.545381, -0.713527, 1.22364, -1.22364, -0.15862, -0.535899, 0.0852144, -0.739203, -0.440308, -0.796741, 0.796196, 0.879577, -0.382909, -0.697006, 0.0619104, 1.09073, -0.188852, -0.409249, 1
-0.897147, -0.992639, -0.0273332, -0.0273526, -0.321736, -0.268435, -0.140606, -0.344365, 1.00987, 0.685158, -0.713527, 1.22364, -1.22364, -0.15862, -0.594956, -0.161031, 1.39908, -0.314802, 0.142518, 0.0539018, -1.1936, -0.163244, -0.072021, -0.274178, -0.266113, 0.957236, 0.121901, 1
-0.722379, -0.821829, 0.0115031, 0.0114794, -0.347275, -0.318235, -0.164053, -0.379189, 0.82315, 0.0966394, -0.699694, 1.22364, -1.22364, -0.15862, -0.148527, -0.0255232, 1.05635, -0.391124, 1.08712, 0.467948, -1.1936, -0.629699, -0.393649, -0.713271, -0.451591, 0.555937, -0.869992, 1
-0.991253, -1.1112, 0.0352124, 0.0351886, -0.354047, -0.318235, -0.164053, -0.3885, 0.543075, -0.224371, -0.713527, 1.22364, -1.22364, -0.15862, -0.836187, 0.382457, 0.968547, -0.440308, 0.0594851, 0.467948, 0.879577, -0.869771, -0.697006, -0.713271, 0.166536, 0.139178, -1.05058, 1
-1.00278, -1.09111, 0.0485333, 0.0485088, -0.343212, -0.268435, -0.15233, -0.37767, 0.169642, -0.277873, -0.713527, 1.22364, -1.22364, -0.15862, -0.865549, 1.2108, -0.54478, -0.240177, 0.937908, -0.863828, -1.1936, -0.523733, 0.164684, -0.796468, -1.31809, -0.223134, -0.331477, 1
-0.693571, -0.791686, 0.0625541, 0.0625295, -0.354628, -0.314915, -0.168743, -0.388455, 0.854269, 0.0966394, -0.713527, 1.22364, -1.22364, -0.15862, -0.0734546, 1.38201, 0.792939, -0.391124, 0.875428, 0.796196, -1.1936, -0.896263, -0.393649, -0.796468, -0.594144, 0.453092, -0.92567, 1
-0.927875, -1.00068, 0.0761962, 0.0761817, -0.267948, -0.128997, -0.0538498, -0.305581, -0.141552, -0.759388, -0.699694, 1.22364, -1.22364, -0.15862, -0.674365, 0.27172, 1.23786, -0.165551, -0.707542, -1.40934, -1.1936, 0.271649, 0.351764, 0.13014, -0.353561, -0.705096, 1.17654, 1
-0.743505, -0.829867, 0.141603, 0.141574, -0.355208, -0.298315, -0.178122, -0.388961, 0.82315, 0.257144, -0.713527, 1.22364, -1.22364, -0.15862, -0.201244, 0.243307, -1.22729, -0.30293, 1.41432, -0.423318, -1.1936, -0.924022, -0.0280021, -1.55008, -1.68745, 0.543838, -1.10125, 1
-1.01814, -1.12929, 0.162802, 0.162777, -0.343793, -0.298315, -0.161709, -0.379987, 0.138522, -1.0804, -0.713527, 1.22364, -1.22364, -0.15862, -0.90492, -0.467745, 0.845696, -0.377555, 0.292964, 0.186226, -1.1936, -0.537676, -0.331359, -0.713271, -0.565593, -0.611662, -0.820795, 1
-0.94516, -1.06498, 0.204135, 0.204109, -0.35366, -0.338154, -0.168743, -0.39169, -0.29715, -1.56191, -0.713527, 1.22364, -1.22364, -0.15862, -0.718074, -0.58941, 0.91284, -0.453877, 1.18988, 0.796196, 0.879577, -0.852913, -0.792103, -0.796468, 0.196683, -1.34234, -1.1204, 1
