@relation steel-plates
@attribute f1 real [-1.09688, 2.17762]
@attribute f2 real [-1.23378, 2.20051]
@attribute f3 real [-0.926402, 6.38855]
@attribute f4 real [-0.926419, 6.38849]
@attribute f5 real [-0.366043, 29.1694]
@attribute f6 real [-0.364714, 34.3188]
@attribute f7 real [-0.192191, 42.3675]
@attribute f8 real [-0.402234, 22.2238]
@attribute f9 real [-2.63111, 3.68614]
@attribute f10 real [-4.98602, 6.57035]
@attribute f11 real [-1.60578, 2.31598]
@attribute f12 real [-0.816812, 1.22364]
@attribute f13 real [-1.22364, 0.816812]
@attribute f14 real [-0.703223, 4.01667]
@attribute f15 real [-1.10678, 2.21374]
@attribute f16 real [-3.01762, 3.85903]
@attribute f17 real [-2.07508, 1.58354]
@attribute f18 real [-0.540374, 14.2897]
@attribute f19 real [-2.45041, 1.60094]
@attribute f20 real [-3.26572, 0.796196]
@attribute f21 real [-1.1936, 0.879577]
@attribute f22 real [-2.77767, 3.41134]
@attribute f23 real [-2.14838, 3.60958]
@attribute f24 real [-3.08856, 6.28471]
@attribute f25 real [-2.14485, 1.81368]
@attribute f26 real [-5.83191, 5.19877]
@attribute f27 real [-1.37404, 1.22132]
@attribute clase {0, 1, 2, 3, 4, 5, 6}
@inputs f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27
@outputs clase
@data
1.09252, 1.06312, 0.410481, 0.410456, -0.355208, -0.341474, -0.164053, -0.389904, 0.480836, 0.0966394, 1.59665, 1.22364, -1.22364, -0.340155, 1.03728, -0.375949, -0.119041, -0.496278, 0.687576, 0.796196, 0.879577, -0.924022, -1.01863, -0.636898, 0.755114, 0.106913, -1.14573, 0
-1.07191, -1.19359, 0.48587, 0.485873, -0.256726, -0.215316, -0.0397812, -0.312218, -1.04402, -1.1339, 1.59665, 1.22364, -1.22364, -0.340155, -1.0554, -1.42213, -1.4907, -0.455573, -1.54774, 0.796196, 0.879577, 0.331096, -0.611045, 0.916107, 1.49743, -1.54467, 1.05635, 0
1.33835, 1.32436, 2.13366, 2.13363, -0.338182, -0.304955, -0.131227, -0.372326, 0.107403, -0.224371, 1.29231, 1.22364, -1.22364, -0.176774, 0.389323, -0.109305, -0.876074, -0.472533, -0.65986, 0.796196, 0.879577, -0.415738, -0.792103, 0.0619104, 1.1648, -0.237922, -0.53887, 0
-0.457346, -0.546522, 2.27227, 2.27223, -0.356562, -0.324875, -0.178122, -0.38925, 1.10322, 1.00617, 1.31998, 1.22364, -1.22364, -0.176774, 0.239846, -0.495429, -0.403113, -0.431828, 1.30745, 0.186226, -1.1936, -0.99475, -0.460508, -1.37576, -1.24142, 1.26779, -1.18491, 0
1.37484, 1.36857, -0.363365, -0.363376, -0.330829, -0.288355, -0.124193, -0.366429, 0.0140446, -0.598883, 1.31998, 1.22364, -1.22364, 0.385982, 0.312583, 0.544192, -0.630001, -0.442005, -0.536543, 0.796196, 0.879577, -0.288477, -0.532558, 0.162495, 1.03163, -0.533015, 0.0285152, 0
0.26093, 0.192987, -0.474938, -0.47496, -0.356175, -0.338154, -0.171088, -0.392886, -0.110433, -1.0269, -0.685861, 1.22364, -1.22364, 0.385982, 2.06293, -1.24801, 0.476771, -0.477621, 0.367776, 0.796196, 0.879577, -0.973583, -1.01863, -0.887588, 0.432674, -0.846257, -1.20818, 0
1.11556, 1.09125, -0.383632, -0.383654, -0.352886, -0.341474, -0.168743, -0.387407, 0.449716, -0.170869, 1.19548, 1.22364, -1.22364, 0.385982, 0.81907, -0.883739, 0.91284, -0.472533, 1.60094, 0.796196, 0.879577, -0.820464, -0.792103, -0.796468, 0.196683, 0.0470874, -1.1204, 0
-0.376684, -0.47016, -0.637339, -0.637348, -0.325992, -0.291675, -0.121848, -0.355808, 0.169642, 0.685158, 1.61048, 1.22364, -1.22364, 1.16658, 0.372307, -1.18972, -1.03471, -0.475925, -0.96815, 0.796196, 0.879577, -0.218382, -0.792103, 0.193969, 1.25065, 0.199675, -0.36565, 0
-0.858736, -0.960487, 0.409311, 0.409436, 0.144941, 0.176438, 0.473721, 0.182926, -0.639463, 0.524653, -0.409193, -0.816812, 0.816812, -0.703223, -0.51588, -0.0153237, -1.89578, -0.372467, -2.11088, 0.736437, 0.879577, 1.17845, -0.27322, 2.30096, 1.71664, 0.121701, 1.22132, 0
-0.973968, -1.05092, -0.694851, -0.69454, 1.74522, 1.22554, 1.2217, 1.73723, -1.9776, 0.578155, -0.672027, -0.816812, 0.816812, -0.340155, -0.793146, -0.0284373, -1.91423, -0.17912, -2.24447, 0.746681, 0.879577, 1.95912, 0.323318, 3.02133, 1.72663, -0.564608, 1.22132, 0
0.497155, 0.44016, -0.458034, -0.45805, -0.350564, -0.328195, -0.14764, -0.383845, 0.667552, -0.117367, -0.464526, -0.816812, 0.816812, 2.56439, 1.55378, 7.04139E-4, -0.814463, -0.481013, -0.296077, 0.796196, 0.879577, -0.733384, -1.01863, -0.225096, 1.13146, 0.35428, -0.978697, 0
-1.03158, -1.13934, -0.855515, -0.8555, -0.219578, -0.221956, -0.0327469, -0.270029, -1.26185, -0.331374, -0.672027, -0.816812, 0.816812, -0.703223, -0.940287, -0.446617, -1.19667, -0.353811, -0.956641, 0.796196, 0.879577, 0.491567, -0.218404, 0.958806, 1.3383, -1.13597, 1.21248, 0
0.935035, 0.900343, -0.723133, -0.723144, -0.34031, -0.311595, -0.133572, -0.372691, 0.574194, -0.224371, 1.59665, -0.816812, 0.816812, -0.15862, 1.35725, -0.460459, -0.970518, -0.486101, -0.682879, 0.796196, 0.879577, -0.458961, -0.898205, 0.0258145, 1.21591, 0.145228, -0.699718, 0
0.767949, 0.725514, -0.227652, -0.22767, -0.345341, -0.321555, -0.149985, -0.378885, 0.480836, -0.170869, 1.62431, -0.816812, 0.816812, -0.15862, 1.70993, -0.956593, -0.552158, -0.486101, -0.317452, 0.796196, 0.879577, -0.576716, -0.898205, -0.274178, 0.989507, 0.0443987, -0.93333, 0
0.875499, 0.836038, 0.719924, 0.719896, -0.356562, -0.344794, -0.166398, -0.391012, 0.82315, 0.257144, 1.61048, -0.816812, 0.816812, -0.15862, 1.48838, -0.155203, 0.0462368, -0.496278, 1.08712, 0.796196, 0.879577, -0.99475, -1.01863, -0.713271, 0.665669, 0.338147, -1.16724, 0
1.93563, 1.95736, -0.613165, -0.613159, -0.266787, -0.265116, -0.060884, -0.321476, -1.19961, -1.1874, 1.19548, -0.816812, 0.816812, 0.839818, -0.94329, -0.795586, -1.26418, -0.430132, -0.83949, 0.796196, 0.879577, 0.278113, -0.460508, 0.776125, 1.37484, -1.59508, 1.07137, 0
1.71669, 1.74435, 0.105139, 0.105219, 0.115338, 0.113359, 0.267382, 0.149769, -2.03984, 0.578155, 1.20931, -0.816812, 0.816812, 0.839818, -0.5022, -0.117319, -1.71242, -0.348723, -1.91851, 0.796196, 0.879577, 1.14562, -0.0280021, 1.96157, 1.61742, 0.129767, 1.22132, 0
1.32298, 1.3123, -0.618683, -0.618691, -0.326186, -0.291675, -0.119503, -0.358845, -0.0170748, -0.224371, -0.755027, -0.816812, 0.816812, -0.521689, -0.716406, -0.0371798, -0.837337, -0.42674, -0.625742, 0.796196, 0.879577, -0.220917, -0.611045, 0.224122, 1.14404, -0.163981, -0.00948722, 0
1.92026, 1.93927, -0.684565, -0.684565, -0.293101, -0.255156, -0.0890212, -0.329142, -0.141552, -0.331374, 1.66581, -0.816812, 0.816812, 0.204448, -0.647673, -0.845127, -1.12178, -0.445397, -1.1001, 0.796196, 0.879577, 0.109277, -0.532558, 0.550086, 1.29777, -0.616367, 0.720219, 0
1.9145, 1.93927, -0.61206, -0.612039, -0.218997, -0.162197, 0.00711401, -0.249578, 0.107403, -0.331374, 1.65198, -0.816812, 0.816812, 0.204448, -0.65468, -0.0859917, -1.45455, -0.416564, -1.53088, 0.746681, 0.879577, 0.493722, -0.331359, 1.15799, 1.47786, -0.432186, 1.2169, 0
2.05854, 2.08597, 0.0894777, 0.0894772, -0.2753, -0.248516, -0.0679183, -0.317068, -0.701702, -0.277873, 1.65198, -0.816812, 0.816812, 0.204448, -0.941622, -0.620009, -1.2177, -0.43522, -1.06516, 0.796196, 0.879577, 0.228932, -0.460508, 0.724402, 1.34968, -0.947086, 1.02954, 0
1.86073, 1.88903, -0.0786214, -0.0784112, 0.540223, 0.461954, 0.806677, 0.48431, -1.69752, 0.150141, 1.58281, 1.22364, -1.22364, -0.15862, -0.592954, -0.184344, -1.95001, -0.384339, -2.21488, 0.786379, 0.879577, 1.49368, -0.166911, 2.69867, 1.74599, -0.746772, 1.22132, 0
-0.937478, -1.05694, 1.05845, 1.05842, -0.331603, -0.311595, -0.133572, -0.365404, -0.141552, -0.170869, -0.672027, -0.816812, 0.816812, -0.703223, -0.700057, -1.33616, -0.828483, -0.453877, -0.454333, 0.796196, 0.879577, -0.300519, -0.792103, 0.0258145, 1.13925, -0.261449, -0.580997, 0
-0.232645, -0.305378, 5.6863, 5.68644, 0.275734, 0.362355, 0.642544, 0.307458, -1.47969, 0.150141, -0.685861, -0.816812, 0.816812, -0.703223, 1.10134, 0.0342168, -1.94042, -0.365683, -2.212, 0.796196, 0.879577, 1.30381, -0.27322, 2.52986, 1.7408, -0.0826458, 1.22132, 0
-1.01814, -1.13331, 6.15733, 6.15729, -0.269496, -0.261796, -0.0702631, -0.311915, -1.10625, -0.170869, -0.699694, -0.816812, 0.816812, -0.703223, -0.905254, -1.02945, -1.20073, -0.402996, -0.890461, 0.796196, 0.879577, 0.262903, -0.460508, 0.706574, 1.3405, -0.963218, 1.01334, 0
-0.582181, -0.681161, 6.34875, 6.34871, -0.280524, -0.228596, -0.051505, -0.314357, -0.203791, -0.224371, -0.685861, -0.816812, 0.816812, -0.703223, 0.208149, -0.552984, -1.44053, -0.428436, -1.45813, 0.796196, 0.879577, 0.196483, -0.611045, 0.840834, 1.47027, -0.485289, 0.989182, 0
-1.06615, -1.18957, -0.486766, -0.486782, -0.340117, -0.308275, -0.149985, -0.370376, 0.449716, 0.685158, -0.699694, 1.22364, -1.22364, -0.15862, -1.02804, -0.947122, -0.16405, -0.440308, -0.346225, 0.796196, 0.879577, -0.454905, -0.697006, -0.274178, 0.779471, 0.559298, -0.778374, 0
-1.06039, -1.18555, -0.474767, -0.47478, -0.343406, -0.285035, -0.133572, -0.374475, 0.387478, 0.685158, -0.699694, 1.22364, -1.22364, -0.15862, -1.01336, 0.563134, -0.828483, -0.453877, -1.08653, 0.796196, 0.879577, -0.528296, -0.792103, 0.0258145, 1.13925, 0.546527, -0.580997, 0
-1.06999, -1.1956, -0.106751, -0.10675, -0.315157, -0.215316, -0.0632288, -0.336247, 0.667552, 1.38068, -0.699694, 1.22364, -1.22364, -0.15862, -1.03805, 0.367887, -1.50214, -0.453877, -1.72243, 0.71979, 0.879577, -0.087699, -0.792103, 0.74201, 1.50361, 0.909511, 0.582939, 0
-1.08344, -1.20364, -0.918062, -0.918083, -0.355595, -0.328195, -0.180467, -0.389777, 0.729791, 0.0966394, -0.727361, 1.22364, -1.22364, -0.15862, -1.07241, -1.39881, -0.261077, -0.414868, 1.28484, 0.796196, -1.1936, -0.943288, -0.532558, -1.37576, -1.16455, 0.379823, -1.20229, 1
-1.02198, -1.13934, -0.892698, -0.892691, -0.282072, -0.235236, -0.0632288, -0.32651, -0.421627, -0.705886, -0.727361, 1.22364, -1.22364, -0.15862, -0.914596, -0.459002, -1.31509, -0.414868, -1.30645, 0.796196, 0.879577, 0.18647, -0.532558, 0.759178, 1.40239, -1.13664, 0.99036, 1
-0.72622, -0.829867, -0.883803, -0.883821, -0.350178, -0.308275, -0.168743, -0.384852, 0.449716, -0.652385, -0.727361, 1.22364, -1.22364, -0.15862, -0.155533, -0.368664, 1.27623, -0.414868, 0.0866147, 0.796196, -1.1936, -0.720075, -0.532558, -0.796468, -0.332598, -0.115583, -1.00816, 1
-0.793438, -0.90422, -0.750252, -0.75027, -0.35308, -0.324875, -0.161709, -0.387772, 0.418597, -0.277873, -0.699694, 1.22364, -1.22364, -0.15862, -0.330368, 0.676786, 0.529528, -0.440308, 0.426557, 0.796196, 0.879577, -0.828323, -0.697006, -0.566026, 0.404123, -0.010049, -0.978697, 1
-0.941319, -0.807762, -0.690678, -0.690617, 0.6062, 2.11197, 0.750403, 0.791015, 0.263, 0.685158, -0.699694, 1.22364, -1.22364, -0.15862, -0.708732, 2.49448, 1.14969, 1.12004, -1.76765, -1.85199, 0.879577, 1.53234, 1.64991, 1.7199, 0.0687055, 0.549215, 1.22132, 1
-0.357479, -0.421931, -0.6827, -0.682708, -0.298131, -0.155557, -0.100745, -0.335905, -0.0170748, -1.0269, -0.713527, 1.22364, -1.22364, -0.15862, 0.787706, 0.773681, 0.546129, -0.277489, -1.05488, -0.0575064, 0.879577, 0.0702365, 0.0540142, 0.224122, 0.395338, -0.746772, 1.06637, 1
-0.597545, -0.695228, -0.661346, -0.661368, -0.355788, -0.331515, -0.178122, -0.390804, 0.511955, -0.331374, -0.713527, 1.22364, -1.22364, -0.15862, 0.172782, -0.502715, 0.0462368, -0.416564, 1.60094, 0.796196, -1.1936, -0.953175, -0.532558, -1.22852, -0.998242, -0.00937676, -1.16724, 1
-0.388207, -0.478198, -0.638137, -0.638157, -0.351338, -0.291675, -0.166398, -0.386349, 0.325239, -0.598883, -0.713527, 1.22364, -1.22364, -0.15862, 0.709298, -0.428404, 1.58354, -0.428436, -0.625742, 0.440629, -0.15701, -0.760889, -0.611045, -0.796468, -0.166287, -0.192213, -1.04704, 1
-0.334433, -0.407864, -0.589552, -0.589551, -0.280524, -0.178797, -0.0772974, -0.30188, 0.387478, 0.203643, -0.699694, 1.22364, -1.22364, -0.15862, 0.844094, 0.673872, -0.777571, -0.341939, -1.2341, 0.796196, 0.879577, 0.196483, -0.166911, 0.65089, 1.1115, 0.270928, 1.1677, 1
-0.319069, -0.405855, -0.572759, -0.572781, -0.352693, -0.321555, -0.171088, -0.385498, 0.885388, 0.257144, -0.699694, 1.22364, -1.22364, -0.15862, 0.883465, -0.957321, 0.91284, -0.428436, 0.504657, 0.369345, -1.1936, -0.812605, -0.611045, -0.988392, -0.529256, 0.687015, -1.1204, 1
-0.837611, -0.956468, -0.565743, -0.565759, -0.351532, -0.321555, -0.14764, -0.386648, 0.387478, -0.331374, -0.713527, 1.22364, -1.22364, -0.15862, -0.442476, 0.260792, -0.814463, -0.477621, -0.591214, 0.796196, 0.879577, -0.767988, -1.01863, -0.225096, 1.13146, -0.223134, -0.978697, 1
-1.07768, -1.15742, -0.536916, -0.536828, 0.19544, 0.282677, 0.29083, -0.11943, -1.94648, -2.36444, -0.699694, 1.22364, -1.22364, -0.15862, -1.05773, 1.02648, -1.52686, -0.165551, -1.84205, 0.734303, 0.879577, 1.23029, 0.351764, 1.9948, 1.51699, -3.21506, 1.22132, 1
-1.08152, -1.17953, -0.506652, -0.506642, -0.265626, -0.168837, -0.0374364, -0.341205, -1.29297, -2.79245, -0.699694, 1.22364, -1.22364, -0.15862, -1.06741, 1.68945, -0.779785, -0.279185, -0.959518, 0.604967, 0.879577, 0.284451, 0.0540142, 0.886834, 1.11269, -2.66252, 1.22014, 1
-1.09688, -1.16747, -0.471351, -0.471158, 1.04444, 1.17574, 1.06226, 0.786039, -1.29297, -1.1874, -0.741194, 1.22364, -1.22364, -0.15862, -1.10678, 0.595918, -1.7567, -0.101102, -2.18323, -0.358437, 0.879577, 1.73705, 0.482783, 2.6168, 1.64138, -1.45325, 1.22132, 1
-0.787677, -0.853981, -0.450375, -0.450349, -0.0212594, -0.0725583, 0.0375959, -0.00736911, 0.325239, 0.257144, -0.727361, 1.22364, -1.22364, -0.15862, -0.313352, -0.0998339, -0.83623, -0.165551, -1.04789, 0.537524, 0.879577, 0.962077, 0.351764, 1.24405, 1.14324, 0.123045, 1.22132, 1
-0.972047, -1.03283, -0.424769, -0.424722, 0.189829, 0.299276, 0.182971, 0.214566, -0.0793136, 0.150141, -0.741194, 1.22364, -1.22364, -0.15862, -0.785806, 0.229465, -1.02401, -0.0756617, -1.71586, 0.0539018, 0.879577, 1.22471, 0.530332, 1.58608, 1.24486, -0.0631522, 1.22132, 1
-0.774233, -0.837905, -0.375813, -0.375812, -0.232154, -0.172157, -0.0702631, -0.251069, 0.294119, -0.170869, -0.727361, 1.22364, -1.22364, -0.15862, -0.278652, 1.26326, 0.28161, -0.151983, -0.248806, 0.635273, 0.879577, 0.442386, 0.379588, 0.669818, 0.53829, 0.0396933, 1.22103, 1
1.47854, 1.46502, -0.262696, -0.262716, -0.356562, -0.314915, -0.161709, -0.39394, -1.04402, -0.705886, -0.699694, 1.22364, -1.22364, -0.15862, -1.05273, -0.155203, -0.524489, -0.491189, -1.05899, 0.796196, 0.879577, -0.99475, -1.15754, -0.566026, 0.974533, -1.20655, -1.16724, 1
-0.952842, -1.07704, -0.255714, -0.255734, -0.354628, -0.331515, -0.161709, -0.391606, -0.110433, -1.1339, -0.727361, 1.22364, -1.22364, -0.15862, -0.737092, -0.266669, -0.261077, -0.477621, -0.111924, 0.796196, 0.879577, -0.896263, -1.01863, -0.566026, 0.83198, -0.936331, -1.12364, 1
-0.933637, -1.04891, -0.141882, -0.141906, -0.354628, -0.331515, -0.168743, -0.389382, 0.543075, -0.331374, -0.699694, 1.22364, -1.22364, -0.15862, -0.689046, 0.228008, 1.24819, -0.428436, 1.25853, 0.408188, -1.1936, -0.896263, -0.611045, -0.887588, -0.347772, 0.0443987, -1.08446, 1
-1.02582, -1.14536, -0.0803982, -0.0804122, -0.33199, -0.288355, -0.128882, -0.366076, 0.231881, -0.759388, -0.713527, 1.22364, -1.22364, -0.15862, -0.924606, 0.05753, -0.656195, -0.428436, -0.700965, 0.796196, 0.879577, -0.30673, -0.611045, 0.0966857, 1.04581, -0.300436, -0.223361, 1
-1.09688, -1.20766, -0.05685, -0.0568287, -0.167144, -0.132317, 0.0211826, -0.262467, -1.10625, -2.47144, -0.727361, 1.22364, -1.22364, -0.15862, -1.10678, -0.582854, -1.41655, -0.352115, -1.5391, 0.749669, 0.879577, 0.659642, -0.218404, 1.22314, 1.45729, -2.17585, 1.22073, 1
-0.672445, -0.767571, 0.00454031, 0.00452515, -0.319027, -0.248516, -0.117158, -0.348849, 0.480836, -0.331374, -0.727361, 1.22364, -1.22364, -0.15862, -0.0177344, -0.139175, -0.0559552, -0.377555, -0.84319, 0.0201805, 0.879577, -0.130795, -0.331359, 0.0619104, 0.720973, 0.0766639, 0.233846, 1
-0.764631, -0.864029, 0.104055, 0.10403, -0.350371, -0.311595, -0.166398, -0.381832, 0.978747, 0.524653, -0.713527, 1.22364, -1.22364, -0.15862, -0.255296, 0.603204, 0.599623, -0.377555, 0.915711, 0.440629, -1.1936, -0.726666, -0.331359, -0.796468, -0.698762, 0.931693, -0.882071, 1
-0.937478, -1.05493, 0.110221, 0.110195, -0.354628, -0.331515, -0.171088, -0.390054, 0.356358, -0.652385, -0.713527, 1.22364, -1.22364, -0.15862, -0.698388, -0.670278, 1.21462, -0.440308, 0.915711, 0.369345, -1.1936, -0.896263, -0.697006, -0.988392, -0.36594, -0.252038, -1.14897, 1
-0.755028, -0.845943, 0.154537, 0.154513, -0.341277, -0.245196, -0.135916, -0.370889, 0.947627, 0.524653, -0.713527, 1.22364, -1.22364, -0.15862, -0.230939, 0.433455, 0.418481, -0.32837, -0.454333, -1.25269, -1.1936, -0.479749, -0.118324, -0.636898, -0.796792, 0.748185, -0.520016, 1
-0.806882, -0.916277, 0.191221, 0.191195, -0.355015, -0.328195, -0.168743, -0.391094, 0.138522, -1.0269, -0.727361, 1.22364, -1.22364, -0.15862, -0.362733, 0.359873, 1.24819, -0.428436, 0.968326, 0.408188, -1.1936, -0.914642, -0.611045, -0.887588, -0.347772, -0.537048, -1.08446, 1
-0.933637, -1.03886, 0.209876, 0.209858, -0.314577, -0.278395, -0.135916, -0.351275, -0.0170748, -0.652385, -0.713527, 1.22364, -1.22364, -0.15862, -0.688379, -1.03819, 0.460539, -0.365683, -0.16084, 0.454715, 0.879577, -0.0814881, -0.27322, -0.0914972, 0.441259, -0.674848, 0.0662231, 1
-1.07191, -1.19962, 0.229529, 0.229505, -0.348823, -0.331515, -0.161709, -0.3869, -0.172672, -1.56191, -0.699694, 1.22364, -1.22364, -0.15862, -1.04272, -1.65162, 0.00233481, -0.465749, 0.230895, 0.796196, 0.879577, -0.676091, -0.898205, -0.566026, 0.689428, -1.16152, -1.07797, 1
-1.03542, -1.1534, 0.236723, 0.236707, -0.338956, -0.271755, -0.126537, -0.378391, -0.390508, -1.1339, -0.727361, 1.22364, -1.22364, -0.15862, -0.948962, 1.07457, -0.466199, -0.414868, -0.865387, 0.501669, 0.879577, -0.431076, -0.532558, 0.0619104, 0.942988, -1.22941, -0.145, 1
-0.941319, -1.06096, 0.243236, 0.243211, -0.354821, -0.328195, -0.168743, -0.390751, 0.200761, -0.705886, -0.713527, 1.22364, -1.22364, -0.15862, -0.708064, -0.147917, 0.91284, -0.453877, 0.336125, 0.796196, 0.879577, -0.905389, -0.792103, -0.796468, 0.196683, -0.471173, -1.1204, 1
-0.559134, -0.628913, 0.258444, 0.258418, -0.337601, -0.281715, -0.154674, -0.372831, 0.263, -1.0269, -0.727361, 1.22364, -1.22364, -0.15862, 0.273212, -0.0743351, -0.630001, -0.252049, 1.29635, -0.961577, -1.1936, -0.404584, 0.129178, -0.887588, -1.36421, -0.442269, -0.505581, 1
-0.891385, -1.00068, 0.2681, 0.268075, -0.346501, -0.308275, -0.164053, -0.378471, 0.854269, 0.0966394, -0.713527, 1.22364, -1.22364, -0.15862, -0.580275, -0.172688, 1.58354, -0.402996, 0.302829, 0.796196, -0.15701, -0.607897, -0.460508, -0.636898, -0.166287, 0.49544, -0.866163, 1
-1.01622, -1.12326, 0.31887, 0.318844, -0.34418, -0.298315, -0.154674, -0.37979, 0.0762835, -0.331374, -0.713527, 1.22364, -1.22364, -0.15862, -0.900249, 0.160982, 0.498538, -0.353811, 0.666612, -0.459173, -1.1936, -0.547182, -0.218404, -0.713271, -0.753467, -0.474534, -0.717393, 1
-1.08152, -1.18355, 0.355067, 0.355084, -0.133672, -0.145597, 0.0141483, -0.213501, -1.13737, -1.56191, -0.727361, 1.22364, -1.22364, -0.15862, -1.06741, -0.421847, -1.23504, -0.30293, -1.24027, 0.796196, 0.879577, 0.745201, -0.0280021, 1.20201, 1.35907, -1.60785, 1.22132, 1
-1.08152, -1.20565, 0.362475, 0.362454, -0.345341, -0.298315, -0.14764, -0.380678, 0.169642, -0.759388, -0.713527, 1.22364, -1.22364, -0.15862, -1.06741, 0.297218, -0.261077, -0.440308, -0.641362, 0.796196, 0.879577, -0.576716, -0.697006, -0.225096, 0.83198, -0.398576, -0.735069, 1
